SESSION;  TIME; RPM; THROT; WATER; AIR; MAP; LAMB; L U SP; L D SP; TRAC %; VOLTS; SLIP%; INJ; ADV; LAUC S; SHIF A; L/Hr; L/100K; 
1342 ; 6:15.60 ; 4675 ; 13 ; 86; 25; 70; 0.785 ; 28.4 ; 22.7 ; 0 ; 13.0 ; -20 ; 4.19 ; 36.5 ; 0 ; 0 ; 7.6; 23.8; 
1342 ; 6:15.70 ; 4820 ; 13 ; 86; 25; 70; 0.795 ; 32.9 ; 23.4 ; 0 ; 12.9 ; -28 ; 4.19 ; 37.9 ; 0 ; 0 ; 7.5; 21.8; 
1342 ; 6:15.80 ; 4630 ; 12 ; 86; 25; 70; 0.819 ; 32.8 ; 22.6 ; 0 ; 12.8 ; -31 ; 4.20 ; 35.3 ; 0 ; 0 ; 7.4; 22.2; 
1342 ; 6:15.90 ; 4790 ; 12 ; 86; 25; 69; 0.871 ; 32.1 ; 23.2 ; 0 ; 12.9 ; -27 ; 4.20 ; 36.6 ; 0 ; 0 ; 7.5; 23.2; 
1342 ; 6:16.00 ; 4604 ; 12 ; 86; 25; 69; 0.918 ; 29.7 ; 22.3 ; 0 ; 12.9 ; -24 ; 4.20 ; 34.8 ; 0 ; 0 ; 7.3; 23.0; 
1342 ; 6:16.10 ; 4779 ; 11 ; 86; 25; 68; 0.945 ; 34.3 ; 23.1 ; 0 ; 12.8 ; -32 ; 4.21 ; 35.4 ; 0 ; 0 ; 7.7; 25.0; 
1342 ; 6:16.20 ; 4705 ; 11 ; 86; 25; 67; 0.920 ; 33.1 ; 22.7 ; 0 ; 12.7 ; -31 ; 4.21 ; 34.6 ; 0 ; 0 ; 7.4; 22.6; 
1342 ; 6:16.30 ; 4860 ; 11 ; 86; 25; 66; 0.921 ; 33.5 ; 23.6 ; 0 ; 12.8 ; -29 ; 4.21 ; 36.4 ; 0 ; 0 ; 7.8; 23.9; 
1342 ; 6:16.40 ; 4813 ; 9 ; 86; 25; 65; 0.935 ; 33.1 ; 23.4 ; 0 ; 12.9 ; -29 ; 4.23 ; 34.0 ; 0 ; 0 ; 7.8; 22.0; 
1342 ; 6:16.50 ; 4960 ; 9 ; 86; 25; 65; 0.951 ; 32.8 ; 24.1 ; 0 ; 12.9 ; -26 ; 4.23 ; 35.5 ; 0 ; 0 ; 8.0; 24.1; 
1342 ; 6:16.60 ; 5008 ; 9 ; 86; 25; 64; 0.949 ; 33.5 ; 24.3 ; 0 ; 12.7 ; -27 ; 4.22 ; 36.0 ; 0 ; 0 ; 8.0; 23.0; 
1342 ; 6:16.70 ; 5131 ; 8 ; 86; 25; 64; 0.930 ; 33.3 ; 24.9 ; 0 ; 12.8 ; -25 ; 4.23 ; 36.9 ; 0 ; 0 ; 8.2; 23.5; 
1342 ; 6:16.80 ; 5029 ; 8 ; 86; 25; 64; 0.855 ; 32.1 ; 24.4 ; 0 ; 12.6 ; -23 ; 4.23 ; 35.4 ; 0 ; 0 ; 8.3; 23.3; 
1342 ; 6:16.90 ; 5346 ; 8 ; 86; 25; 65; 0.782 ; 36.0 ; 25.9 ; 0 ; 13.0 ; -28 ; 4.23 ; 40.1 ; 0 ; 0 ; 8.4; 21.4; 
1342 ; 6:17.00 ; 4810 ; 7 ; 86; 25; 67; 0.814 ; 35.7 ; 23.3 ; 0 ; 13.0 ; -34 ; 4.35 ; 31.9 ; 0 ; 0 ; 8.1; 22.6; 
1342 ; 6:17.10 ; 5163 ; 7 ; 86; 25; 68; 0.846 ; 35.8 ; 25.1 ; 0 ; 12.7 ; -29 ; 4.35 ; 35.7 ; 0 ; 0 ; 8.7; 23.8; 
1342 ; 6:17.20 ; 5406 ; 8 ; 86; 25; 72; 0.853 ; 37.8 ; 26.2 ; 0 ; 12.9 ; -30 ; 4.23 ; 41.0 ; 0 ; 0 ; 8.5; 22.4; 
1342 ; 6:17.30 ; 5397 ; 21 ; 86; 25; 77; 0.865 ; 36.4 ; 26.2 ; 0 ; 12.9 ; -28 ; 3.69 ; 36.9 ; 0 ; 0 ; 7.5; 21.8; 
1342 ; 6:17.40 ; 5219 ; 22 ; 86; 25; 78; 0.880 ; 34.2 ; 25.3 ; 0 ; 12.9 ; -26 ; 3.78 ; 36.0 ; 0 ; 0 ; 7.5; 22.4; 
1342 ; 6:17.50 ; 5134 ; 22 ; 86; 25; 79; 0.921 ; 35.5 ; 24.9 ; 0 ; 12.6 ; -29 ; 3.81 ; 35.8 ; 0 ; 0 ; 7.2; 20.4; 
1342 ; 6:17.60 ; 5026 ; 22 ; 86; 25; 79; 0.966 ; 33.5 ; 24.4 ; 0 ; 13.0 ; -27 ; 3.84 ; 35.5 ; 0 ; 0 ; 7.2; 21.1; 
1342 ; 6:17.70 ; 4930 ; 22 ; 86; 25; 79; 0.968 ; 32.2 ; 23.8 ; 0 ; 12.8 ; -26 ; 3.84 ; 35.0 ; 0 ; 0 ; 7.0; 21.4; 
1342 ; 6:17.80 ; 4767 ; 22 ; 86; 25; 80; 0.904 ; 31.6 ; 23.1 ; 0 ; 13.0 ; -26 ; 3.83 ; 34.2 ; 0 ; 0 ; 6.9; 22.2; 
1342 ; 6:17.90 ; 4664 ; 22 ; 86; 25; 80; 0.845 ; 30.4 ; 22.6 ; 0 ; 12.7 ; -25 ; 3.82 ; 33.6 ; 0 ; 0 ; 6.6; 19.2; 
1342 ; 6:18.00 ; 4583 ; 22 ; 86; 25; 80; 0.800 ; 32.8 ; 22.2 ; 0 ; 13.0 ; -32 ; 3.82 ; 33.2 ; 0 ; 0 ; 6.4; 20.1; 
1342 ; 6:18.10 ; 4534 ; 22 ; 86; 25; 80; 0.757 ; 29.0 ; 22.0 ; 0 ; 13.0 ; -24 ; 3.82 ; 32.9 ; 0 ; 0 ; 6.3; 21.3; 
1342 ; 6:18.20 ; 4170 ; 22 ; 86; 25; 79; 0.747 ; 31.3 ; 20.2 ; 0 ; 12.6 ; -35 ; 3.82 ; 31.0 ; 0 ; 0 ; 7.0; 24.0; 
1342 ; 6:18.30 ; 5016 ; 20 ; 86; 25; 78; 0.744 ; 28.2 ; 24.3 ; 0 ; 12.6 ; -13 ; 3.74 ; 36.4 ; 0 ; 0 ; 6.0; 21.4; 
1342 ; 6:18.40 ; 3582 ; 15 ; 86; 25; 78; 0.745 ; 30.0 ; 17.4 ; 0 ; 12.9 ; -42 ; 3.99 ; 30.0 ; 0 ; 0 ; 5.6; 20.0; 
1342 ; 6:18.50 ; 3790 ; 12 ; 86; 25; 74; 0.756 ; 27.0 ; 18.4 ; 0 ; 13.0 ; -31 ; 4.18 ; 28.8 ; 0 ; 0 ; 7.8; 28.1; 
1342 ; 6:18.60 ; 4687 ; 12 ; 86; 25; 75; 0.746 ; 26.4 ; 22.7 ; 0 ; 13.0 ; -14 ; 4.20 ; 35.6 ; 0 ; 0 ; 6.5; 23.1; 
1342 ; 6:18.70 ; 3268 ; 12 ; 86; 25; 77; 0.740 ; 28.2 ; 15.8 ; 0 ; 13.0 ; -43 ; 4.13 ; 28.4 ; 0 ; 0 ; 5.3; 19.0; 
1342 ; 6:18.80 ; 3877 ; 12 ; 86; 25; 73; 0.749 ; 27.3 ; 18.8 ; 0 ; 13.0 ; -31 ; 4.19 ; 28.9 ; 0 ; 0 ; 7.7; 30.3; 
1342 ; 6:18.90 ; 4558 ; 12 ; 86; 25; 75; 0.728 ; 26.1 ; 22.1 ; 0 ; 12.7 ; -15 ; 4.20 ; 34.4 ; 0 ; 0 ; 6.1; 22.2; 
1342 ; 6:19.00 ; 3425 ; 11 ; 86; 25; 76; 0.734 ; 26.6 ; 16.6 ; 0 ; 13.0 ; -37 ; 4.09 ; 27.0 ; 0 ; 0 ; 5.3; 18.1; 
1342 ; 6:19.10 ; 3793 ; 11 ; 86; 25; 72; 0.803 ; 26.4 ; 18.4 ; 0 ; 12.7 ; -30 ; 4.16 ; 27.6 ; 0 ; 0 ; 7.1; 26.6; 
1342 ; 6:19.20 ; 4413 ; 10 ; 86; 25; 72; 0.831 ; 27.1 ; 21.4 ; 0 ; 13.0 ; -21 ; 4.22 ; 31.0 ; 0 ; 0 ; 6.7; 23.1; 
1342 ; 6:19.30 ; 3879 ; 9 ; 86; 25; 74; 0.817 ; 27.0 ; 18.8 ; 0 ; 13.0 ; -30 ; 4.16 ; 25.6 ; 0 ; 0 ; 5.8; 21.4; 
1342 ; 6:19.40 ; 3686 ; 9 ; 86; 25; 72; 0.804 ; 25.6 ; 17.9 ; 0 ; 12.9 ; -30 ; 4.09 ; 24.9 ; 0 ; 0 ; 6.0; 22.6; 
1342 ; 6:19.50 ; 4016 ; 9 ; 86; 25; 70; 0.833 ; 25.0 ; 19.5 ; 0 ; 13.1 ; -22 ; 4.23 ; 26.1 ; 0 ; 0 ; 6.6; 24.3; 
1342 ; 6:19.60 ; 4189 ; 9 ; 86; 25; 70; 0.805 ; 28.6 ; 20.5 ; 0 ; 12.7 ; -28 ; 4.23 ; 28.1 ; 0 ; 0 ; 6.8; 23.0; 
1342 ; 6:19.70 ; 4303 ; 8 ; 86; 25; 72; 0.768 ; 29.0 ; 20.9 ; 0 ; 13.0 ; -27 ; 4.23 ; 28.0 ; 0 ; 0 ; 6.5; 23.7; 
1342 ; 6:19.80 ; 3674 ; 8 ; 86; 25; 73; 0.765 ; 28.4 ; 17.8 ; 0 ; 12.7 ; -37 ; 4.06 ; 23.6 ; 0 ; 0 ; 5.9; 22.0; 
1342 ; 6:19.90 ; 3985 ; 8 ; 86; 25; 71; 0.803 ; 27.3 ; 19.3 ; 0 ; 13.0 ; -29 ; 4.22 ; 24.9 ; 0 ; 0 ; 6.5; 24.3; 
1342 ; 6:20.00 ; 4100 ; 8 ; 86; 25; 72; 0.880 ; 29.3 ; 19.8 ; 0 ; 12.8 ; -32 ; 4.23 ; 25.8 ; 0 ; 0 ; 6.5; 22.4; 
1342 ; 6:20.10 ; 4155 ; 8 ; 86; 25; 73; 0.902 ; 27.7 ; 20.2 ; 0 ; 12.9 ; -27 ; 4.23 ; 26.5 ; 0 ; 0 ; 6.7; 24.2; 
1342 ; 6:20.20 ; 4201 ; 10 ; 86; 25; 77; 0.898 ; 27.1 ; 20.4 ; 0 ; 12.9 ; -24 ; 4.22 ; 28.9 ; 0 ; 0 ; 6.2; 22.7; 
1342 ; 6:20.30 ; 4054 ; 17 ; 86; 25; 81; 0.880 ; 25.5 ; 19.7 ; 0 ; 12.8 ; -22 ; 3.76 ; 30.5 ; 0 ; 0 ; 5.8; 22.0; 
1342 ; 6:20.40 ; 3741 ; 19 ; 86; 25; 85; 0.866 ; 25.3 ; 18.1 ; 0 ; 13.0 ; -28 ; 3.70 ; 30.0 ; 0 ; 0 ; 5.2; 18.8; 
1342 ; 6:20.50 ; 4054 ; 22 ; 86; 25; 85; 0.841 ; 25.4 ; 19.9 ; 0 ; 12.8 ; -21 ; 3.81 ; 30.6 ; 0 ; 0 ; 5.4; 21.3; 
1342 ; 6:20.60 ; 3221 ; 22 ; 86; 25; 87; 0.832 ; 23.2 ; 15.6 ; 0 ; 12.7 ; -32 ; 3.79 ; 30.0 ; 0 ; 0 ; 4.9; 20.7; 
1342 ; 6:20.70 ; 4061 ; 23 ; 86; 25; 86; 0.803 ; 22.2 ; 19.7 ; 0 ; 13.1 ; -11 ; 3.85 ; 30.3 ; 0 ; 0 ; 5.0; 21.6; 
1342 ; 6:20.80 ; 2906 ; 17 ; 86; 25; 86; 0.810 ; 22.3 ; 14.1 ; 0 ; 13.0 ; -36 ; 3.75 ; 30.0 ; 0 ; 0 ; 4.3; 18.9; 
1342 ; 6:20.90 ; 3868 ; 16 ; 86; 25; 83; 0.814 ; 20.9 ; 18.8 ; 0 ; 12.9 ; -10 ; 3.88 ; 30.0 ; 0 ; 0 ; 5.4; 26.8; 
1342 ; 6:21.00 ; 3059 ; 16 ; 86; 25; 86; 0.788 ; 20.4 ; 14.8 ; 0 ; 12.8 ; -27 ; 3.89 ; 30.0 ; 0 ; 0 ; 3.3; 15.9; 
1342 ; 6:21.10 ; 2788 ; 14 ; 86; 25; 84; 0.781 ; 22.7 ; 13.5 ; 0 ; 12.6 ; -40 ; 3.83 ; 30.0 ; 0 ; 0 ; 5.3; 25.7; 
1342 ; 6:21.20 ; 3903 ; 14 ; 86; 25; 84; 0.792 ; 18.8 ; 18.9 ; 0 ; 13.1 ; 0 ; 4.10 ; 30.0 ; 0 ; 0 ; 5.3; 25.4; 
1342 ; 6:21.30 ; 2554 ; 13 ; 86; 25; 86; 0.783 ; 20.3 ; 12.4 ; 0 ; 12.9 ; -38 ; 3.53 ; 30.0 ; 0 ; 0 ; 3.0; 15.1; 
1342 ; 6:21.40 ; 2263 ; 8 ; 86; 25; 83; 0.779 ; 20.0 ; 11.0 ; 0 ; 13.0 ; -45 ; 3.30 ; 20.0 ; 0 ; 0 ; 4.4; 21.3; 
1342 ; 6:21.50 ; 3409 ; 8 ; 86; 25; 82; 0.779 ; 19.0 ; 16.5 ; 0 ; 13.0 ; -13 ; 3.93 ; 22.6 ; 0 ; 0 ; 4.4; 22.9; 
1342 ; 6:21.60 ; 2926 ; 7 ; 86; 25; 83; 0.776 ; 20.9 ; 14.2 ; 0 ; 12.8 ; -32 ; 3.66 ; 19.2 ; 0 ; 0 ; 3.5; 17.7; 
1342 ; 6:21.70 ; 2568 ; 7 ; 86; 25; 84; 0.772 ; 21.1 ; 12.4 ; 0 ; 13.0 ; -41 ; 3.32 ; 18.1 ; 0 ; 0 ; 3.1; 15.8; 
1342 ; 6:21.80 ; 2629 ; 7 ; 86; 25; 82; 0.769 ; 19.1 ; 12.7 ; 0 ; 12.9 ; -33 ; 3.38 ; 18.3 ; 0 ; 0 ; 4.4; 22.7; 
1342 ; 6:21.90 ; 3015 ; 7 ; 86; 25; 83; 0.773 ; 19.6 ; 14.6 ; 0 ; 13.0 ; -25 ; 3.74 ; 19.5 ; 0 ; 0 ; 4.0; 21.7; 
1342 ; 6:22.00 ; 2736 ; 7 ; 86; 25; 84; 0.773 ; 20.4 ; 13.3 ; 0 ; 12.7 ; -34 ; 3.48 ; 18.6 ; 0 ; 0 ; 3.3; 16.9; 
1342 ; 6:22.10 ; 2585 ; 7 ; 86; 25; 83; 0.773 ; 18.2 ; 12.5 ; 0 ; 13.0 ; -31 ; 3.34 ; 18.2 ; 0 ; 0 ; 3.4; 17.2; 
1342 ; 6:22.20 ; 3115 ; 7 ; 86; 25; 82; 0.784 ; 19.8 ; 15.1 ; 0 ; 12.6 ; -23 ; 3.80 ; 20.0 ; 0 ; 0 ; 4.0; 20.9; 
1342 ; 6:22.30 ; 2750 ; 7 ; 86; 25; 84; 0.795 ; 19.0 ; 13.3 ; 0 ; 13.0 ; -30 ; 3.50 ; 18.7 ; 0 ; 0 ; 3.4; 16.8; 
1342 ; 6:22.40 ; 2532 ; 7 ; 86; 25; 84; 0.816 ; 18.4 ; 12.3 ; 0 ; 13.0 ; -33 ; 3.29 ; 18.0 ; 0 ; 0 ; 3.3; 17.1; 
1342 ; 6:22.50 ; 2728 ; 7 ; 86; 25; 84; 0.844 ; 19.4 ; 13.2 ; 0 ; 12.8 ; -31 ; 3.48 ; 18.6 ; 0 ; 0 ; 4.1; 20.9; 
1342 ; 6:22.60 ; 2774 ; 7 ; 86; 25; 85; 0.851 ; 19.6 ; 13.4 ; 0 ; 13.0 ; -31 ; 3.52 ; 18.7 ; 0 ; 0 ; 3.3; 16.3; 
1342 ; 6:22.70 ; 2494 ; 7 ; 86; 25; 86; 0.839 ; 19.9 ; 12.1 ; 0 ; 13.0 ; -39 ; 3.27 ; 18.0 ; 0 ; 0 ; 3.2; 16.9; 
1342 ; 6:22.80 ; 2748 ; 7 ; 86; 25; 86; 0.796 ; 20.8 ; 13.3 ; 0 ; 12.5 ; -36 ; 3.49 ; 18.6 ; 0 ; 0 ; 3.7; 18.9; 
1342 ; 6:22.90 ; 2792 ; 15 ; 86; 25; 88; 0.782 ; 20.6 ; 13.5 ; 0 ; 13.0 ; -34 ; 3.80 ; 30.0 ; 0 ; 0 ; 3.8; 18.4; 
1342 ; 6:23.00 ; 2676 ; 15 ; 86; 25; 88; 0.783 ; 18.2 ; 13.0 ; 0 ; 13.0 ; -28 ; 3.70 ; 30.0 ; 0 ; 0 ; 3.5; 17.9; 
1342 ; 6:23.10 ; 2644 ; 15 ; 86; 25; 89; 0.788 ; 19.4 ; 12.8 ; 0 ; 13.0 ; -34 ; 3.66 ; 30.0 ; 0 ; 0 ; 3.0; 14.7; 
1342 ; 6:23.20 ; 2232 ; 11 ; 86; 25; 87; 0.788 ; 20.5 ; 10.8 ; 0 ; 12.8 ; -47 ; 3.39 ; 26.0 ; 0 ; 0 ; 2.7; 13.5; 
1342 ; 6:23.30 ; 2297 ; 7 ; 86; 25; 86; 0.775 ; 18.6 ; 11.1 ; 0 ; 13.0 ; -40 ; 3.27 ; 18.0 ; 0 ; 0 ; 3.2; 16.4; 
1342 ; 6:23.40 ; 2383 ; 7 ; 86; 25; 87; 0.776 ; 20.0 ; 11.5 ; 0 ; 12.9 ; -42 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.7; 13.6; 
1342 ; 6:23.50 ; 2155 ; 7 ; 86; 25; 87; 0.775 ; 20.6 ; 10.4 ; 0 ; 12.9 ; -49 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.6; 13.0; 
1342 ; 6:23.60 ; 2324 ; 7 ; 87; 25; 86; 0.767 ; 18.8 ; 11.2 ; 0 ; 13.0 ; -40 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.9; 15.7; 
1342 ; 6:23.70 ; 2339 ; 7 ; 87; 25; 87; 0.761 ; 19.7 ; 11.3 ; 0 ; 12.9 ; -42 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.7; 13.5; 
1342 ; 6:23.80 ; 2165 ; 7 ; 87; 25; 87; 0.758 ; 19.3 ; 10.5 ; 0 ; 13.0 ; -45 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.7; 13.8; 
1342 ; 6:23.90 ; 2336 ; 7 ; 87; 25; 86; 0.759 ; 19.5 ; 11.3 ; 0 ; 13.0 ; -42 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.9; 15.1; 
1342 ; 6:24.00 ; 2410 ; 7 ; 87; 25; 87; 0.765 ; 19.8 ; 11.7 ; 0 ; 13.0 ; -40 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.7; 13.3; 
1342 ; 6:24.10 ; 2221 ; 7 ; 87; 25; 87; 0.769 ; 19.9 ; 10.7 ; 0 ; 13.0 ; -46 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.8; 13.3; 
1342 ; 6:24.20 ; 2350 ; 7 ; 87; 25; 86; 0.769 ; 19.0 ; 11.4 ; 0 ; 12.9 ; -40 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.9; 14.7; 
1342 ; 6:24.30 ; 2534 ; 7 ; 87; 25; 85; 0.770 ; 20.4 ; 12.3 ; 0 ; 13.0 ; -39 ; 3.29 ; 18.0 ; 0 ; 0 ; 3.2; 16.0; 
1342 ; 6:24.40 ; 2454 ; 7 ; 87; 25; 86; 0.765 ; 19.9 ; 11.9 ; 0 ; 12.9 ; -40 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.9; 13.9; 
1342 ; 6:24.50 ; 2286 ; 7 ; 87; 25; 86; 0.764 ; 19.6 ; 11.1 ; 0 ; 12.7 ; -43 ; 3.27 ; 18.0 ; 0 ; 0 ; 2.8; 14.1; 
1342 ; 6:24.60 ; 2362 ; 7 ; 87; 25; 84; 0.779 ; 20.9 ; 11.4 ; 0 ; 13.0 ; -45 ; 3.27 ; 18.0 ; 0 ; 0 ; 3.6; 17.3; 
1342 ; 6:24.70 ; 2912 ; 7 ; 87; 25; 83; 0.778 ; 19.4 ; 14.1 ; 0 ; 13.0 ; -27 ; 3.65 ; 19.2 ; 0 ; 0 ; 4.0; 21.1; 
1342 ; 6:24.80 ; 2711 ; 7 ; 87; 25; 84; 0.770 ; 20.5 ; 13.1 ; 0 ; 12.9 ; -36 ; 3.46 ; 18.5 ; 0 ; 0 ; 3.1; 15.8; 
1342 ; 6:24.90 ; 2331 ; 7 ; 87; 25; 83; 0.775 ; 19.2 ; 11.3 ; 0 ; 13.0 ; -41 ; 3.27 ; 18.0 ; 0 ; 0 ; 3.0; 15.5; 
1342 ; 6:25.00 ; 2570 ; 7 ; 87; 25; 80; 0.817 ; 20.6 ; 12.4 ; 0 ; 13.0 ; -39 ; 3.33 ; 18.1 ; 0 ; 0 ; 3.5; 20.4; 
1342 ; 6:25.10 ; 3109 ; 7 ; 87; 25; 77; 0.905 ; 19.8 ; 15.1 ; 0 ; 12.9 ; -23 ; 3.80 ; 19.9 ; 0 ; 0 ; 5.0; 24.5; 
1342 ; 6:25.20 ; 3330 ; 7 ; 87; 25; 76; 0.959 ; 22.9 ; 16.1 ; 0 ; 13.0 ; -29 ; 3.94 ; 21.0 ; 0 ; 0 ; 5.0; 23.3; 
1342 ; 6:25.30 ; 3365 ; 7 ; 87; 25; 75; 0.974 ; 16.9 ; 16.3 ; 0 ; 12.8 ; -3 ; 3.96 ; 21.1 ; 0 ; 0 ; 5.0; 22.3; 
1342 ; 6:25.40 ; 3388 ; 7 ; 87; 25; 74; 0.971 ; 24.2 ; 16.4 ; 0 ; 12.6 ; -32 ; 3.97 ; 21.3 ; 0 ; 0 ; 5.4; 23.7; 
1342 ; 6:25.50 ; 3682 ; 7 ; 87; 25; 72; 0.952 ; 25.2 ; 17.9 ; 0 ; 12.9 ; -28 ; 4.16 ; 22.7 ; 0 ; 0 ; 5.8; 21.5; 
1342 ; 6:25.60 ; 3642 ; 7 ; 87; 24; 71; 0.946 ; 25.8 ; 17.7 ; 0 ; 12.5 ; -31 ; 4.16 ; 22.4 ; 0 ; 0 ; 5.9; 21.4; 
1342 ; 6:25.70 ; 3886 ; 7 ; 87; 24; 68; 0.972 ; 28.0 ; 18.8 ; 0 ; 11.8 ; -32 ; 4.31 ; 23.6 ; 0 ; 0 ; 6.6; 24.4; 
1342 ; 6:25.80 ; 4090 ; 7 ; 87; 24; 65; 0.985 ; 29.9 ; 19.8 ; 0 ; 11.7 ; -33 ; 4.39 ; 25.1 ; 0 ; 0 ; 7.0; 24.3; 
1342 ; 6:25.90 ; 4335 ; 7 ; 87; 24; 64; 0.985 ; 30.2 ; 21.0 ; 0 ; 12.8 ; -30 ; 4.39 ; 27.3 ; 0 ; 0 ; 7.3; 24.0; 
1342 ; 6:26.00 ; 4514 ; 7 ; 87; 24; 63; 0.971 ; 32.7 ; 21.9 ; 0 ; 12.9 ; -33 ; 4.39 ; 29.1 ; 0 ; 0 ; 7.5; 24.1; 
1342 ; 6:26.10 ; 4642 ; 7 ; 87; 24; 63; 0.970 ; 34.0 ; 22.5 ; 0 ; 12.8 ; -33 ; 4.39 ; 30.3 ; 0 ; 0 ; 7.8; 24.6; 
1342 ; 6:26.20 ; 4829 ; 7 ; 87; 24; 63; 0.973 ; 33.8 ; 23.4 ; 0 ; 13.0 ; -30 ; 4.39 ; 32.0 ; 0 ; 0 ; 8.3; 23.9; 
1342 ; 6:26.30 ; 4939 ; 7 ; 87; 24; 63; 0.955 ; 33.9 ; 24.0 ; 0 ; 12.6 ; -29 ; 4.39 ; 33.1 ; 0 ; 0 ; 7.7; 22.2; 
1342 ; 6:26.40 ; 4516 ; 7 ; 87; 24; 63; 0.935 ; 36.6 ; 21.9 ; 0 ; 12.3 ; -40 ; 4.39 ; 29.1 ; 0 ; 0 ; 7.6; 20.7; 
1342 ; 6:26.50 ; 4675 ; 7 ; 87; 24; 62; 0.930 ; 39.0 ; 22.7 ; 0 ; 11.9 ; -41 ; 4.39 ; 30.6 ; 0 ; 0 ; 8.1; 21.7; 
1342 ; 6:26.60 ; 5024 ; 7 ; 87; 24; 62; 0.933 ; 39.5 ; 24.4 ; 0 ; 12.7 ; -38 ; 4.39 ; 34.0 ; 0 ; 0 ; 8.3; 20.5; 
1342 ; 6:26.70 ; 5096 ; 7 ; 87; 24; 62; 0.945 ; 38.9 ; 24.7 ; 0 ; 12.6 ; -36 ; 4.39 ; 34.9 ; 0 ; 0 ; 8.4; 20.4; 
1342 ; 6:26.80 ; 5175 ; 7 ; 87; 24; 61; 0.940 ; 41.4 ; 25.1 ; 0 ; 12.7 ; -39 ; 4.39 ; 35.9 ; 0 ; 0 ; 8.5; 21.0; 
1342 ; 6:26.90 ; 5221 ; 7 ; 87; 24; 61; 0.933 ; 42.4 ; 25.3 ; 0 ; 12.6 ; -40 ; 4.39 ; 36.5 ; 0 ; 0 ; 8.8; 20.5; 
1342 ; 6:27.00 ; 5198 ; 7 ; 87; 24; 61; 0.928 ; 44.0 ; 25.2 ; 0 ; 13.0 ; -42 ; 4.39 ; 36.1 ; 0 ; 0 ; 8.7; 19.8; 
1342 ; 6:27.10 ; 5401 ; 7 ; 87; 24; 61; 0.933 ; 43.5 ; 26.2 ; 0 ; 13.0 ; -39 ; 4.39 ; 38.7 ; 0 ; 0 ; 9.0; 19.2; 
1342 ; 6:27.20 ; 5325 ; 7 ; 87; 24; 60; 0.936 ; 42.6 ; 25.8 ; 0 ; 12.8 ; -39 ; 4.39 ; 37.7 ; 0 ; 0 ; 9.0; 21.4; 
1342 ; 6:27.30 ; 5519 ; 7 ; 87; 24; 60; 0.939 ; 45.4 ; 26.8 ; 0 ; 12.8 ; -40 ; 4.39 ; 40.1 ; 0 ; 0 ; 9.3; 20.7; 
1342 ; 6:27.40 ; 5431 ; 7 ; 87; 24; 60; 0.959 ; 43.2 ; 26.4 ; 0 ; 12.8 ; -38 ; 4.39 ; 39.0 ; 0 ; 0 ; 9.2; 20.9; 
1342 ; 6:27.50 ; 5783 ; 7 ; 87; 24; 60; 0.966 ; 45.9 ; 28.1 ; 0 ; 12.9 ; -38 ; 4.39 ; 43.5 ; 0 ; 0 ; 9.5; 19.5; 
1342 ; 6:27.60 ; 5398 ; 7 ; 87; 24; 61; 0.953 ; 49.5 ; 26.2 ; 0 ; 12.8 ; -47 ; 4.39 ; 38.6 ; 0 ; 0 ; 8.8; 17.9; 
1342 ; 6:27.70 ; 4990 ; 7 ; 87; 24; 60; 0.919 ; 51.3 ; 24.2 ; 0 ; 12.8 ; -52 ; 4.39 ; 33.6 ; 0 ; 0 ; 7.9; 14.6; 
1342 ; 6:27.80 ; 5090 ; 7 ; 87; 24; 59; 0.898 ; 55.4 ; 24.7 ; 0 ; 12.6 ; -55 ; 4.39 ; 34.8 ; 0 ; 0 ; 8.4; 15.0; 
1342 ; 6:27.90 ; 4985 ; 7 ; 87; 24; 58; 0.916 ; 62.0 ; 24.2 ; 0 ; 12.7 ; -60 ; 4.39 ; 33.5 ; 0 ; 0 ; 8.8; 14.1; 
1342 ; 6:28.00 ; 5423 ; 7 ; 87; 24; 56; 0.938 ; 61.9 ; 26.3 ; 0 ; 12.9 ; -57 ; 4.39 ; 39.0 ; 0 ; 0 ; 8.6; 17.3; 
1342 ; 6:28.10 ; 5529 ; 7 ; 87; 24; 53; 0.936 ; 42.6 ; 26.8 ; 0 ; 12.8 ; -37 ; 4.39 ; 40.3 ; 0 ; 0 ; 9.7; 31.6; 
1342 ; 6:28.20 ; 5730 ; 7 ; 87; 24; 49; 0.918 ; 34.3 ; 27.8 ; 0 ; 12.8 ; -18 ; 4.39 ; 42.8 ; 0 ; 0 ; 9.3; 21.9; 
1342 ; 6:28.30 ; 7009 ; 7 ; 87; 24; 44; 0.896 ; 50.2 ; 34.0 ; 0 ; 12.6 ; -32 ; 4.14 ; 50.7 ; 0 ; 0 ; 10.0; 16.8; 
