SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TRAC %;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;L/Hr;L/100K;
1331 ;5:40.50 ;5369 ;7 ;78;32;58;0.953 ;24.1 ;26.1 ;0 ;12.3 ;8 ;4.32 ;38.3 ;0 ;0 ;8.8;36.5;
1331 ;5:40.60 ;5532 ;7 ;78;32;56;0.955 ;27.0 ;27.0 ;0 ;12.5 ;0 ;4.32 ;40.7 ;0 ;0 ;9.1;33.7;
1331 ;5:40.70 ;5760 ;7 ;78;32;54;0.965 ;26.9 ;28.0 ;0 ;12.3 ;4 ;4.32 ;43.2 ;0 ;0 ;9.4;34.9;
1331 ;5:40.80 ;5958 ;7 ;78;32;53;0.955 ;30.2 ;28.9 ;0 ;12.7 ;-4 ;4.32 ;45.6 ;0 ;0 ;9.7;32.1;
1331 ;5:40.90 ;6175 ;7 ;78;32;51;0.942 ;10.8 ;30.0 ;40 ;12.7 ;177 ;4.28 ;47.0 ;0 ;0 ;10.0;92.5;
1331 ;5:41.00 ;6494 ;7 ;78;32;50;0.970 ;35.0 ;31.5 ;0 ;12.6 ;-10 ;4.21 ;48.4 ;0 ;0 ;10.3;31.0;
1331 ;5:41.10 ;6325 ;7 ;78;32;52;0.982 ;35.9 ;30.7 ;0 ;12.6 ;-14 ;4.25 ;47.6 ;0 ;0 ;10.2;28.4;
1331 ;5:41.20 ;5969 ;7 ;78;32;51;0.896 ;33.2 ;29.0 ;0 ;12.4 ;-12 ;4.32 ;45.8 ;0 ;0 ;9.7;29.2;
1331 ;5:41.30 ;6109 ;7 ;78;32;48;0.792 ;32.1 ;29.7 ;0 ;12.3 ;-7 ;4.30 ;46.7 ;0 ;0 ;10.0;31.1;
1331 ;5:41.40 ;6865 ;7 ;78;32;45;0.741 ;15.0 ;33.3 ;40 ;12.5 ;122 ;4.11 ;50.0 ;0 ;0 ;10.7;71.3;
1331 ;5:41.50 ;7754 ;7 ;78;32;45;0.750 ;38.7 ;37.6 ;0 ;12.5 ;-2 ;3.17 ;56.1 ;0 ;0 ;9.1;23.5;
1331 ;5:41.60 ;8442 ;12 ;78;32;48;0.772 ;38.5 ;41.0 ;0 ;12.5 ;6 ;2.71 ;59.9 ;0 ;0 ;8.6;22.3;
1331 ;5:41.70 ;8445 ;15 ;78;32;52;0.809 ;41.3 ;41.0 ;0 ;12.3 ;0 ;2.74 ;58.3 ;0 ;0 ;8.7;18.7;
1331 ;5:41.80 ;8831 ;21 ;78;32;60;0.834 ;44.8 ;42.9 ;0 ;12.3 ;-4 ;2.96 ;52.6 ;0 ;0 ;10.1;22.5;
1331 ;5:41.90 ;8680 ;31 ;78;32;67;0.853 ;40.9 ;42.2 ;0 ;12.3 ;3 ;3.71 ;49.6 ;0 ;0 ;12.2;29.6;
1331 ;5:42.00 ;8415 ;37 ;78;32;73;0.920 ;22.2 ;40.9 ;40 ;12.6 ;84 ;4.14 ;51.4 ;0 ;0 ;13.2;59.4;
1331 ;5:42.10 ;8209 ;40 ;78;32;80;0.958 ;37.7 ;39.8 ;0 ;12.4 ;5 ;4.35 ;53.2 ;0 ;0 ;13.7;34.6;
1331 ;5:42.20 ;7684 ;49 ;78;32;86;0.933 ;35.5 ;37.3 ;0 ;12.3 ;5 ;4.68 ;48.0 ;0 ;0 ;13.6;37.3;
1331 ;5:42.30 ;6848 ;51 ;78;32;88;0.985 ;18.0 ;33.5 ;40 ;12.7 ;86 ;4.65 ;41.1 ;0 ;0 ;12.2;67.7;
1331 ;5:42.40 ;6965 ;52 ;78;32;88;0.994 ;33.4 ;33.8 ;0 ;12.6 ;1 ;4.65 ;41.5 ;0 ;0 ;12.2;36.5;
1331 ;5:42.50 ;7096 ;52 ;78;32;87;0.988 ;28.5 ;34.5 ;6 ;12.8 ;21 ;4.64 ;42.6 ;0 ;0 ;12.4;43.5;
1331 ;5:42.60 ;7048 ;51 ;78;32;87;0.944 ;27.4 ;34.2 ;9 ;12.7 ;24 ;4.62 ;42.3 ;0 ;0 ;12.3;44.8;
1331 ;5:42.70 ;7137 ;50 ;78;32;85;0.892 ;14.9 ;34.6 ;40 ;12.7 ;132 ;4.61 ;43.1 ;0 ;0 ;12.5;45.2;
1331 ;5:42.80 ;7030 ;41 ;78;32;81;0.807 ;28.5 ;34.1 ;4 ;12.9 ;19 ;4.30 ;45.1 ;0 ;0 ;11.4;40.5;
1331 ;5:42.90 ;7222 ;40 ;78;32;80;0.769 ;31.8 ;35.1 ;0 ;12.7 ;10 ;4.24 ;47.2 ;0 ;0 ;11.6;36.4;
1331 ;5:43.00 ;7094 ;36 ;78;32;79;0.762 ;28.2 ;34.3 ;6 ;12.8 ;21 ;4.03 ;45.7 ;0 ;0 ;10.8;38.2;
1331 ;5:43.10 ;6670 ;35 ;78;32;80;0.784 ;25.6 ;32.3 ;11 ;12.7 ;26 ;4.07 ;41.6 ;0 ;0 ;10.2;35.9;
1331 ;5:43.20 ;6306 ;35 ;78;32;81;0.877 ;27.6 ;30.6 ;0 ;12.8 ;10 ;4.18 ;38.1 ;0 ;0 ;9.9;36.3;
1331 ;5:43.30 ;6599 ;35 ;78;32;79;0.911 ;29.1 ;32.0 ;0 ;12.6 ;9 ;4.10 ;40.9 ;0 ;0 ;10.2;35.0;
1331 ;5:43.40 ;6214 ;30 ;78;32;75;0.985 ;26.1 ;30.2 ;0 ;12.8 ;15 ;3.93 ;37.9 ;0 ;0 ;9.2;35.2;
1331 ;5:43.50 ;5857 ;23 ;77;32;74;1.001 ;27.8 ;28.4 ;0 ;13.0 ;2 ;3.64 ;36.8 ;0 ;0 ;8.0;28.7;
1331 ;5:43.60 ;5872 ;22 ;77;32;74;0.956 ;26.9 ;28.5 ;0 ;12.9 ;5 ;3.58 ;37.5 ;0 ;0 ;7.9;28.9;
1331 ;5:43.70 ;5612 ;22 ;77;32;75;0.955 ;28.2 ;27.2 ;0 ;13.0 ;-3 ;3.65 ;36.9 ;0 ;0 ;7.7;30.0;
1331 ;5:43.80 ;5632 ;22 ;77;32;74;1.013 ;27.5 ;27.4 ;0 ;12.7 ;0 ;3.65 ;36.9 ;0 ;0 ;7.8;28.3;
1331 ;5:43.90 ;5833 ;22 ;77;32;74;0.977 ;26.5 ;28.3 ;0 ;12.8 ;6 ;3.59 ;37.4 ;0 ;0 ;7.9;28.9;
1331 ;5:44.00 ;5718 ;22 ;77;32;75;0.895 ;26.2 ;27.8 ;0 ;12.7 ;6 ;3.62 ;37.2 ;0 ;0 ;7.8;29.7;
1331 ;5:44.10 ;5329 ;21 ;77;32;76;0.852 ;26.1 ;25.8 ;0 ;12.7 ;-1 ;3.68 ;36.7 ;0 ;0 ;7.4;28.3;
1331 ;5:44.20 ;5185 ;21 ;77;32;75;0.782 ;25.9 ;25.2 ;0 ;12.9 ;-2 ;3.71 ;36.4 ;0 ;0 ;7.3;28.1;
1331 ;5:44.30 ;5763 ;22 ;77;32;73;0.808 ;25.7 ;28.0 ;0 ;12.6 ;8 ;3.61 ;37.2 ;0 ;0 ;7.9;30.7;
1331 ;5:44.40 ;5278 ;21 ;77;32;74;0.920 ;25.5 ;25.6 ;0 ;12.7 ;0 ;3.69 ;36.6 ;0 ;0 ;7.3;28.9;
1331 ;5:44.50 ;4629 ;19 ;77;32;69;0.930 ;24.4 ;22.5 ;0 ;12.5 ;-7 ;3.66 ;34.3 ;0 ;0 ;6.4;26.2;
1331 ;5:44.60 ;4801 ;13 ;77;32;64;0.937 ;29.2 ;23.3 ;0 ;12.5 ;-20 ;4.15 ;37.7 ;0 ;0 ;7.6;26.0;
1331 ;5:44.70 ;5134 ;12 ;77;32;59;0.962 ;27.6 ;24.9 ;0 ;12.6 ;-9 ;4.15 ;40.9 ;0 ;0 ;8.0;29.4;
1331 ;5:44.80 ;4969 ;7 ;77;32;56;0.978 ;29.3 ;24.1 ;0 ;12.3 ;-17 ;4.32 ;33.3 ;0 ;0 ;8.1;28.3;
1331 ;5:44.90 ;5278 ;7 ;77;32;52;0.994 ;30.1 ;25.6 ;0 ;12.5 ;-14 ;4.32 ;37.1 ;0 ;0 ;8.7;29.5;
1331 ;5:45.00 ;6107 ;7 ;77;32;48;0.987 ;32.4 ;29.6 ;0 ;12.5 ;-8 ;4.30 ;46.7 ;0 ;0 ;10.0;30.8;
1331 ;5:45.10 ;6893 ;7 ;77;32;46;0.919 ;34.6 ;33.5 ;0 ;12.6 ;-3 ;4.10 ;50.2 ;0 ;0 ;10.7;30.9;
1331 ;5:45.20 ;7425 ;7 ;77;32;46;0.832 ;33.6 ;36.3 ;0 ;12.2 ;8 ;3.57 ;52.1 ;0 ;0 ;9.8;29.6;
1331 ;5:45.30 ;7533 ;7 ;77;32;46;0.806 ;44.1 ;36.5 ;0 ;12.4 ;-17 ;3.45 ;52.3 ;0 ;0 ;9.7;23.1;
1331 ;5:45.40 ;8109 ;7 ;77;32;48;0.855 ;40.6 ;39.4 ;0 ;12.3 ;-2 ;2.84 ;60.0 ;0 ;0 ;8.7;20.5;
1331 ;5:45.50 ;8819 ;7 ;77;32;57;0.850 ;52.3 ;42.9 ;0 ;12.2 ;-17 ;2.67 ;60.0 ;0 ;0 ;8.9;17.0;
1331 ;5:45.60 ;9040 ;44 ;77;32;73;0.815 ;49.7 ;43.9 ;0 ;12.4 ;-11 ;4.68 ;44.6 ;0 ;0 ;16.3;45.9;
1331 ;5:45.70 ;8672 ;48 ;77;32;79;0.794 ;40.0 ;42.1 ;0 ;12.4 ;5 ;4.93 ;47.4 ;0 ;0 ;16.0;40.1;
1331 ;5:45.80 ;8238 ;48 ;77;32;81;0.779 ;38.1 ;40.0 ;0 ;12.3 ;4 ;4.84 ;49.9 ;0 ;0 ;15.2;39.8;
1331 ;5:45.90 ;7851 ;49 ;77;32;84;0.749 ;36.5 ;38.1 ;0 ;12.4 ;4 ;4.75 ;49.4 ;0 ;0 ;14.0;38.3;
1331 ;5:46.00 ;7284 ;49 ;77;32;86;0.822 ;33.8 ;35.4 ;0 ;12.4 ;4 ;4.58 ;44.7 ;0 ;0 ;12.6;37.2;
1331 ;5:46.10 ;6771 ;49 ;77;32;87;0.913 ;33.4 ;32.9 ;0 ;12.5 ;-1 ;4.63 ;40.4 ;0 ;0 ;11.8;35.9;
1331 ;5:46.20 ;6514 ;48 ;77;32;88;0.906 ;31.8 ;31.6 ;0 ;12.2 ;0 ;4.66 ;38.3 ;0 ;0 ;11.5;35.0;
1331 ;5:46.30 ;6141 ;48 ;77;32;88;0.975 ;29.3 ;29.8 ;0 ;12.2 ;1 ;4.75 ;35.0 ;0 ;0 ;11.0;37.5;
1331 ;5:46.40 ;6133 ;46 ;77;32;86;0.993 ;26.1 ;29.8 ;0 ;12.6 ;14 ;4.68 ;35.3 ;0 ;0 ;10.8;38.9;
1331 ;5:46.50 ;5625 ;38 ;77;32;83;1.044 ;25.4 ;27.3 ;0 ;12.6 ;7 ;4.50 ;34.7 ;0 ;0 ;9.4;37.0;
1331 ;5:46.60 ;5622 ;31 ;77;32;80;1.069 ;21.5 ;27.3 ;11 ;12.7 ;26 ;4.15 ;35.1 ;0 ;0 ;8.8;40.9;
1331 ;5:46.70 ;5480 ;29 ;77;32;80;1.139 ;23.2 ;26.6 ;0 ;12.4 ;14 ;4.07 ;35.0 ;0 ;0 ;8.4;45.1;
1331 ;5:46.80 ;5319 ;26 ;77;32;79;1.051 ;20.0 ;25.8 ;14 ;12.7 ;29 ;3.95 ;34.7 ;0 ;0 ;7.9;39.3;
1331 ;5:46.90 ;5369 ;26 ;77;32;79;0.940 ;19.1 ;26.1 ;21 ;12.7 ;36 ;3.93 ;34.8 ;0 ;0 ;8.0;41.8;
1331 ;5:47.00 ;5188 ;25 ;77;32;79;0.808 ;19.1 ;25.2 ;16 ;12.6 ;31 ;3.92 ;34.5 ;0 ;0 ;7.6;39.7;
1331 ;5:47.10 ;5009 ;25 ;77;32;78;0.766 ;19.3 ;24.3 ;10 ;12.8 ;25 ;3.97 ;34.2 ;0 ;0 ;7.4;38.3;
1331 ;5:47.20 ;5170 ;23 ;77;32;77;0.810 ;18.4 ;25.1 ;21 ;12.6 ;36 ;3.82 ;35.4 ;0 ;0 ;7.4;40.2;
1331 ;5:47.30 ;4839 ;21 ;77;32;74;0.802 ;20.5 ;23.5 ;0 ;12.7 ;14 ;3.76 ;35.0 ;0 ;0 ;6.8;33.1;
1331 ;5:47.40 ;4629 ;14 ;77;32;67;0.849 ;19.0 ;22.5 ;3 ;12.6 ;18 ;4.04 ;35.8 ;0 ;0 ;7.3;38.4;
1331 ;5:47.50 ;5185 ;10 ;77;32;66;0.931 ;17.0 ;25.2 ;33 ;12.6 ;48 ;4.17 ;39.7 ;0 ;0 ;8.2;45.3;
1331 ;5:47.60 ;5527 ;10 ;77;32;67;0.929 ;19.1 ;26.8 ;25 ;12.3 ;40 ;4.15 ;45.1 ;0 ;0 ;8.7;43.9;
1331 ;5:47.70 ;5534 ;10 ;77;32;69;0.881 ;17.9 ;26.9 ;35 ;12.4 ;50 ;4.15 ;45.2 ;0 ;0 ;8.7;48.6;
1331 ;5:47.80 ;5850 ;16 ;77;32;73;0.852 ;20.0 ;28.4 ;27 ;12.7 ;42 ;3.65 ;45.6 ;0 ;0 ;7.8;39.0;
1331 ;5:47.90 ;5844 ;23 ;77;32;75;0.811 ;19.5 ;28.4 ;30 ;12.6 ;45 ;3.65 ;36.8 ;0 ;0 ;8.1;41.5;
1331 ;5:48.00 ;5896 ;25 ;77;32;74;0.829 ;21.3 ;28.6 ;19 ;12.7 ;34 ;3.73 ;35.7 ;0 ;0 ;8.3;38.9;
1331 ;5:48.10 ;6025 ;25 ;77;32;73;0.919 ;20.6 ;29.2 ;26 ;12.7 ;41 ;3.71 ;36.2 ;0 ;0 ;8.4;37.6;
1331 ;5:48.20 ;5328 ;21 ;77;32;66;0.968 ;24.5 ;25.9 ;0 ;12.5 ;5 ;3.68 ;36.7 ;0 ;0 ;7.3;29.7;
1331 ;5:48.30 ;5323 ;11 ;77;32;61;0.962 ;24.8 ;25.8 ;0 ;12.3 ;4 ;4.14 ;42.9 ;0 ;0 ;8.3;33.4;
1331 ;5:48.40 ;5560 ;10 ;77;32;59;0.950 ;27.8 ;27.0 ;0 ;12.2 ;-2 ;4.15 ;45.7 ;0 ;0 ;8.7;34.8;
1331 ;5:48.50 ;5776 ;10 ;77;32;55;0.948 ;27.6 ;28.0 ;0 ;12.4 ;1 ;4.13 ;49.0 ;0 ;0 ;9.0;29.8;
1331 ;5:48.60 ;6149 ;10 ;77;32;51;0.947 ;33.3 ;29.8 ;0 ;12.4 ;-10 ;4.04 ;53.1 ;0 ;0 ;9.4;28.2;
1331 ;5:48.70 ;6517 ;9 ;77;32;49;0.956 ;18.5 ;31.6 ;40 ;12.6 ;70 ;3.98 ;53.7 ;0 ;0 ;9.8;29.3;
1331 ;5:48.80 ;6751 ;8 ;77;32;47;0.976 ;37.6 ;32.8 ;0 ;12.5 ;-12 ;4.06 ;54.5 ;0 ;0 ;10.3;29.6;
1331 ;5:48.90 ;6988 ;7 ;77;32;46;0.988 ;39.3 ;33.9 ;0 ;12.4 ;-13 ;4.08 ;50.6 ;0 ;0 ;10.7;27.2;
1331 ;5:49.00 ;6996 ;7 ;77;32;46;0.992 ;42.6 ;34.0 ;0 ;12.6 ;-20 ;4.08 ;50.6 ;0 ;0 ;10.8;25.3;
1331 ;5:49.10 ;7270 ;7 ;77;32;44;1.013 ;46.7 ;35.3 ;0 ;12.5 ;-24 ;3.75 ;51.5 ;0 ;0 ;10.3;22.0;
1331 ;5:49.20 ;8366 ;7 ;77;32;43;0.962 ;48.0 ;40.6 ;0 ;12.4 ;-15 ;2.77 ;60.0 ;0 ;0 ;8.7;18.4;
1331 ;5:49.30 ;9010 ;7 ;77;32;44;0.863 ;52.2 ;43.8 ;0 ;12.1 ;-16 ;2.61 ;60.0 ;0 ;0 ;8.9;16.7;
1331 ;5:49.40 ;9863 ;7 ;77;32;45;0.925 ;49.7 ;47.9 ;0 ;12.3 ;-3 ;2.60 ;60.0 ;0 ;0 ;9.7;17.3;
1331 ;5:49.50 ;11322 ;7 ;77;32;53;0.932 ;53.8 ;55.0 ;0 ;12.2 ;2 ;2.58 ;60.0 ;0 ;0 ;11.1;20.6;
1331 ;5:49.60 ;11674 ;53 ;77;32;74;0.880 ;28.9 ;56.7 ;40 ;12.1 ;96 ;4.64 ;44.0 ;0 ;0 ;20.7;41.2;
1331 ;5:49.70 ;11384 ;62 ;77;32;76;0.896 ;26.8 ;55.3 ;40 ;12.2 ;106 ;5.28 ;44.1 ;0 ;0 ;22.8;130.2;
1331 ;5:49.80 ;11234 ;66 ;77;32;79;1.012 ;55.6 ;54.3 ;0 ;12.1 ;-2 ;5.52 ;44.3 ;0 ;0 ;23.5;46.1;
1331 ;5:49.90 ;10838 ;67 ;77;32;80;1.013 ;44.8 ;52.6 ;2 ;12.3 ;17 ;5.64 ;43.8 ;0 ;0 ;23.1;51.5;
1331 ;5:50.00 ;9674 ;67 ;77;32;82;0.954 ;16.0 ;47.0 ;40 ;12.1 ;193 ;5.68 ;43.1 ;0 ;0 ;21.0;131.2;
1331 ;5:50.10 ;9403 ;67 ;77;32;84;0.925 ;47.7 ;45.7 ;0 ;12.2 ;-4 ;5.76 ;44.4 ;0 ;0 ;20.5;37.1;
1331 ;5:50.20 ;9541 ;67 ;77;32;84;1.014 ;39.9 ;46.3 ;1 ;12.2 ;16 ;5.69 ;43.8 ;0 ;0 ;20.6;51.6;
1331 ;5:50.30 ;8836 ;67 ;77;32;86;1.044 ;42.2 ;42.9 ;0 ;12.3 ;1 ;5.97 ;46.7 ;0 ;0 ;19.9;47.1;
1331 ;5:50.40 ;8023 ;67 ;77;32;88;1.042 ;18.7 ;39.0 ;40 ;12.6 ;108 ;5.50 ;48.6 ;0 ;0 ;17.1;91.4;
1331 ;5:50.50 ;7594 ;66 ;77;32;91;1.080 ;33.7 ;36.9 ;0 ;12.6 ;9 ;5.12 ;45.3 ;0 ;0 ;14.4;42.7;
1331 ;5:50.60 ;7575 ;66 ;77;32;90;1.011 ;11.8 ;36.8 ;40 ;12.3 ;211 ;5.11 ;45.2 ;0 ;0 ;14.6;43.1;
1331 ;5:50.70 ;6939 ;60 ;77;32;90;1.086 ;33.3 ;33.7 ;0 ;12.4 ;1 ;4.76 ;40.4 ;0 ;0 ;12.4;37.1;
1331 ;5:50.80 ;6911 ;56 ;77;32;90;0.986 ;15.5 ;33.6 ;40 ;12.6 ;116 ;4.71 ;40.5 ;0 ;0 ;12.3;79.3;
1331 ;5:50.90 ;6405 ;55 ;77;32;89;0.865 ;30.2 ;31.1 ;0 ;12.7 ;2 ;4.85 ;36.5 ;0 ;0 ;11.7;83.5;
1331 ;5:51.00 ;6169 ;47 ;77;32;87;0.880 ;25.1 ;29.7 ;3 ;12.3 ;18 ;4.70 ;35.4 ;0 ;0 ;10.9;43.4;
1331 ;5:51.10 ;6551 ;44 ;77;32;84;0.888 ;24.3 ;31.8 ;15 ;12.3 ;30 ;4.51 ;39.6 ;0 ;0 ;11.2;46.0;
1331 ;5:51.20 ;6250 ;34 ;77;32;77;0.872 ;7.5 ;30.3 ;0 ;12.3 ;304 ;4.14 ;37.5 ;0 ;0 ;9.7;129.3;
1331 ;5:51.30 ;6085 ;24 ;77;32;74;0.881 ;7.4 ;29.7 ;0 ;12.4 ;301 ;3.62 ;38.2 ;0 ;0 ;8.3;112.1;
1331 ;5:51.40 ;6050 ;22 ;77;32;72;0.834 ;4.2 ;29.4 ;0 ;12.7 ;600 ;3.53 ;38.5 ;0 ;0 ;8.1;37.6;
1331 ;5:51.50 ;6027 ;19 ;77;32;71;0.865 ;22.8 ;29.3 ;13 ;12.6 ;28 ;3.38 ;40.0 ;0 ;0 ;7.6;33.3;
1331 ;5:51.60 ;6030 ;18 ;77;32;70;0.908 ;18.7 ;29.3 ;40 ;12.7 ;56 ;3.34 ;40.6 ;0 ;0 ;7.6;37.0;
1331 ;5:51.70 ;6137 ;19 ;77;32;70;0.850 ;21.3 ;29.8 ;24 ;12.8 ;39 ;3.36 ;41.4 ;0 ;0 ;7.8;36.6;
1331 ;5:51.80 ;6040 ;19 ;77;32;72;0.758 ;7.5 ;29.3 ;0 ;12.5 ;290 ;3.38 ;40.1 ;0 ;0 ;7.7;101.3;
1331 ;5:51.90 ;5644 ;19 ;77;32;72;0.756 ;23.6 ;27.4 ;1 ;12.8 ;16 ;3.48 ;38.6 ;0 ;0 ;7.4;31.3;
1331 ;5:52.00 ;5903 ;19 ;77;32;70;0.771 ;22.5 ;28.7 ;12 ;12.7 ;27 ;3.41 ;39.3 ;0 ;0 ;7.6;33.7;
1331 ;5:52.10 ;6233 ;19 ;77;32;70;0.793 ;7.2 ;30.3 ;0 ;12.6 ;320 ;3.33 ;42.6 ;0 ;0 ;7.8;35.4;
1331 ;5:52.20 ;6019 ;19 ;77;32;71;0.825 ;22.1 ;29.2 ;17 ;12.6 ;32 ;3.38 ;39.9 ;0 ;0 ;7.7;34.8;
1331 ;5:52.30 ;6139 ;19 ;77;32;70;0.776 ;23.6 ;29.9 ;11 ;12.5 ;26 ;3.35 ;41.8 ;0 ;0 ;7.8;33.1;
1331 ;5:52.40 ;6050 ;19 ;77;32;70;0.780 ;22.5 ;29.4 ;15 ;12.7 ;30 ;3.38 ;40.3 ;0 ;0 ;7.7;34.2;
1331 ;5:52.50 ;5941 ;19 ;77;32;69;0.895 ;12.0 ;28.8 ;40 ;12.6 ;140 ;3.40 ;39.5 ;0 ;0 ;7.6;63.3;
1331 ;5:52.60 ;5886 ;18 ;77;32;68;0.962 ;23.7 ;28.6 ;5 ;12.8 ;20 ;3.38 ;39.9 ;0 ;0 ;7.5;25.7;
1331 ;5:52.70 ;5656 ;16 ;77;32;64;0.944 ;26.7 ;27.4 ;0 ;12.6 ;2 ;3.69 ;43.9 ;0 ;0 ;7.9;29.5;
1331 ;5:52.80 ;5725 ;15 ;77;32;59;0.923 ;27.3 ;27.8 ;0 ;12.7 ;1 ;3.79 ;47.0 ;0 ;0 ;8.2;30.0;
1331 ;5:52.90 ;5711 ;8 ;77;32;54;0.922 ;28.3 ;27.7 ;0 ;12.7 ;-2 ;4.19 ;45.6 ;0 ;0 ;9.1;32.1;
1331 ;5:53.00 ;5937 ;7 ;77;32;53;0.935 ;28.5 ;28.8 ;0 ;12.4 ;1 ;4.32 ;45.4 ;0 ;0 ;9.7;34.0;
1331 ;5:53.10 ;6095 ;7 ;77;32;51;0.957 ;30.7 ;29.6 ;0 ;12.4 ;-3 ;4.30 ;46.6 ;0 ;0 ;9.9;32.2;
1331 ;5:53.20 ;6258 ;7 ;77;32;49;0.978 ;32.1 ;30.4 ;0 ;12.6 ;-5 ;4.26 ;47.3 ;0 ;0 ;10.1;30.6;
1331 ;5:53.30 ;6463 ;7 ;77;32;48;0.995 ;33.7 ;31.4 ;0 ;12.7 ;-6 ;4.21 ;48.2 ;0 ;0 ;10.3;30.5;
1331 ;5:53.40 ;6637 ;7 ;77;32;47;1.004 ;35.8 ;32.2 ;0 ;12.7 ;-10 ;4.17 ;49.1 ;0 ;0 ;10.4;30.4;
1331 ;5:53.50 ;6838 ;7 ;77;32;47;1.011 ;34.9 ;33.2 ;0 ;12.4 ;-4 ;4.12 ;50.0 ;0 ;0 ;10.6;29.4;
1331 ;5:53.60 ;6998 ;7 ;77;32;47;1.021 ;36.5 ;34.0 ;0 ;12.4 ;-6 ;4.08 ;50.6 ;0 ;0 ;10.8;29.5;
1331 ;5:53.70 ;7178 ;7 ;77;32;46;1.021 ;36.8 ;34.8 ;0 ;12.7 ;-5 ;3.87 ;51.2 ;0 ;0 ;10.4;26.6;
1331 ;5:53.80 ;7428 ;7 ;77;32;46;1.021 ;38.6 ;36.2 ;0 ;12.5 ;-6 ;3.56 ;51.9 ;0 ;0 ;10.0;26.4;
1331 ;5:53.90 ;7521 ;7 ;77;32;46;1.023 ;38.9 ;36.5 ;0 ;12.4 ;-6 ;3.45 ;52.4 ;0 ;0 ;9.9;25.4;
1331 ;5:54.00 ;7709 ;7 ;77;32;45;0.971 ;42.6 ;37.6 ;0 ;12.3 ;-11 ;3.18 ;55.9 ;0 ;0 ;9.4;22.0;
1331 ;5:54.10 ;7606 ;7 ;77;32;45;0.856 ;42.5 ;36.9 ;0 ;12.5 ;-13 ;3.35 ;53.8 ;0 ;0 ;9.6;20.7;
1331 ;5:54.20 ;7722 ;7 ;77;32;45;0.771 ;44.1 ;37.5 ;0 ;12.5 ;-14 ;3.20 ;55.6 ;0 ;0 ;9.3;20.0;
1331 ;5:54.30 ;8050 ;7 ;77;32;45;0.767 ;43.2 ;39.1 ;0 ;12.4 ;-9 ;2.86 ;60.0 ;0 ;0 ;8.7;19.5;
1331 ;5:54.40 ;9150 ;7 ;77;32;52;0.788 ;46.2 ;44.4 ;0 ;12.4 ;-3 ;2.61 ;60.0 ;0 ;0 ;9.1;19.2;
1331 ;5:54.50 ;8798 ;28 ;77;32;62;0.858 ;45.2 ;42.7 ;0 ;12.3 ;-5 ;3.47 ;49.5 ;0 ;0 ;11.5;25.3;
1331 ;5:54.60 ;8616 ;30 ;77;32;65;0.835 ;45.7 ;41.8 ;0 ;12.4 ;-8 ;3.64 ;50.6 ;0 ;0 ;11.8;29.6;
1331 ;5:54.70 ;8484 ;35 ;77;32;69;0.827 ;36.9 ;41.2 ;0 ;12.4 ;11 ;4.01 ;51.0 ;0 ;0 ;12.8;34.6;
1331 ;5:54.80 ;8092 ;33 ;77;32;69;0.875 ;41.2 ;39.3 ;0 ;12.2 ;-4 ;3.89 ;56.3 ;0 ;0 ;11.9;30.0;
1331 ;5:54.90 ;8152 ;33 ;77;32;69;0.844 ;39.0 ;39.6 ;0 ;12.5 ;1 ;3.88 ;55.6 ;0 ;0 ;11.9;102.5;
1331 ;5:55.00 ;7884 ;32 ;77;32;69;0.812 ;17.1 ;38.3 ;40 ;12.6 ;123 ;3.83 ;55.7 ;0 ;0 ;11.4;96.6;
1331 ;5:55.10 ;7812 ;32 ;77;32;70;0.806 ;34.2 ;37.9 ;0 ;12.5 ;10 ;3.84 ;55.0 ;0 ;0 ;11.3;33.0;
1331 ;5:55.20 ;7712 ;31 ;77;32;66;0.809 ;30.2 ;37.4 ;8 ;12.6 ;23 ;3.79 ;54.0 ;0 ;0 ;11.1;36.7;
1331 ;5:55.30 ;8608 ;31 ;77;32;66;0.779 ;28.8 ;41.5 ;29 ;12.3 ;44 ;3.71 ;51.0 ;0 ;0 ;12.0;37.3;
1331 ;5:55.40 ;7931 ;30 ;77;32;69;0.752 ;29.8 ;38.5 ;14 ;12.4 ;29 ;3.70 ;56.0 ;0 ;0 ;11.2;37.5;
1331 ;5:55.50 ;7938 ;30 ;77;32;72;0.718 ;29.4 ;38.5 ;15 ;12.3 ;30 ;3.70 ;56.0 ;0 ;0 ;11.0;36.1;
1331 ;5:55.60 ;7350 ;31 ;77;32;76;0.702 ;28.8 ;35.7 ;8 ;12.4 ;23 ;3.79 ;50.3 ;0 ;0 ;10.4;36.1;
1331 ;5:55.70 ;6980 ;35 ;77;32;79;0.700 ;30.9 ;33.9 ;0 ;12.5 ;9 ;3.99 ;44.9 ;0 ;0 ;10.5;33.9;
1331 ;5:55.80 ;6900 ;35 ;77;32;80;0.718 ;26.7 ;33.5 ;10 ;12.6 ;25 ;4.01 ;44.1 ;0 ;0 ;10.5;37.9;
1331 ;5:55.90 ;6670 ;37 ;77;32;83;0.747 ;27.1 ;32.4 ;4 ;12.6 ;19 ;4.18 ;41.7 ;0 ;0 ;10.5;38.7;
