SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TRAC %;VOLTS;SLIP%;INJ;ADV;SHIF A;
1362 ;0:18,10 ;4527 ;15 ;102;25;68;0,979 ;21,3 ;22,0 ;0 ;12,4 ;3 ;3,97 ;34,6 ;0 ;
1362 ;0:18,20 ;4860 ;10 ;102;25;64;0,958 ;23,3 ;23,6 ;0 ;12,7 ;1 ;4,22 ;35,4 ;0 ;
1362 ;0:18,30 ;4972 ;9 ;102;25;62;0,904 ;23,5 ;24,2 ;0 ;12,5 ;2 ;4,23 ;35,8 ;0 ;
1362 ;0:18,40 ;4734 ;7 ;102;25;62;0,924 ;24,1 ;23,0 ;0 ;12,7 ;-4 ;4,35 ;31,1 ;0 ;
1362 ;0:18,50 ;5233 ;7 ;102;25;60;0,919 ;24,6 ;25,4 ;0 ;12,7 ;3 ;4,35 ;36,5 ;0 ;
1362 ;0:18,60 ;5765 ;7 ;102;25;60;0,854 ;27,7 ;28,0 ;0 ;12,3 ;1 ;4,35 ;43,2 ;0 ;
1362 ;0:18,70 ;5214 ;7 ;102;25;59;0,852 ;28,1 ;25,3 ;0 ;11,8 ;-9 ;4,35 ;36,4 ;0 ;
1362 ;0:18,80 ;5751 ;7 ;102;25;58;0,814 ;31,4 ;27,9 ;0 ;11,8 ;-11 ;4,35 ;43,0 ;0 ;
1362 ;0:18,90 ;6505 ;7 ;102;25;60;0,781 ;30,8 ;31,6 ;0 ;12,7 ;2 ;4,23 ;48,5 ;0 ;
1362 ;0:19,00 ;6285 ;7 ;102;25;71;0,803 ;30,9 ;30,5 ;0 ;12,7 ;-1 ;4,28 ;47,5 ;0 ;
1362 ;0:19,10 ;4134 ;7 ;102;25;82;0,856 ;31,5 ;20,0 ;0 ;12,6 ;-36 ;4,35 ;25,4 ;0 ;
1362 ;0:19,20 ;2501 ;7 ;102;25;87;0,875 ;32,4 ;12,1 ;0 ;12,4 ;-62 ;3,27 ;18,0 ;0 ;
1362 ;0:19,30 ;1837 ;7 ;102;25;87;0,893 ;35,7 ;8,9 ;0 ;12,3 ;-75 ;3,27 ;16,6 ;0 ;
1362 ;0:19,40 ;1685 ;7 ;102;25;83;0,908 ;38,2 ;8,1 ;0 ;11,9 ;-78 ;3,27 ;15,4 ;0 ;
1362 ;0:19,50 ;2256 ;7 ;102;25;77;0,923 ;45,5 ;10,9 ;0 ;12,0 ;-76 ;3,27 ;18,0 ;0 ;
1362 ;0:19,60 ;1948 ;7 ;102;25;70;0,940 ;45,4 ;9,4 ;0 ;12,7 ;-79 ;3,27 ;17,5 ;0 ;
1362 ;0:19,70 ;3577 ;7 ;102;25;61;0,957 ;49,3 ;17,3 ;0 ;12,6 ;-64 ;4,09 ;22,2 ;0 ;
1362 ;0:19,80 ;4872 ;7 ;102;25;53;0,988 ;51,3 ;23,6 ;0 ;12,3 ;-53 ;4,35 ;32,5 ;0 ;
1362 ;0:19,90 ;5488 ;7 ;102;25;47;1,012 ;57,0 ;26,6 ;0 ;12,6 ;-53 ;4,35 ;39,8 ;0 ;
1362 ;0:20,00 ;7140 ;7 ;102;25;45;0,939 ;60,0 ;34,7 ;0 ;12,6 ;-42 ;3,94 ;51,1 ;0 ;
1362 ;0:20,10 ;8664 ;7 ;102;25;45;0,817 ;68,6 ;42,1 ;0 ;12,6 ;-38 ;2,73 ;60,0 ;0 ;
1362 ;0:20,20 ;9186 ;7 ;102;25;48;0,895 ;70,7 ;44,6 ;0 ;12,5 ;-36 ;2,63 ;60,0 ;0 ;
1362 ;0:20,30 ;10245 ;12 ;102;25;61;0,931 ;68,1 ;49,8 ;0 ;12,4 ;-26 ;2,68 ;59,9 ;0 ;
1362 ;0:20,40 ;10359 ;81 ;102;25;87;0,954 ;67,0 ;50,3 ;0 ;12,4 ;-24 ;6,19 ;43,0 ;0 ;
1362 ;0:20,50 ;10190 ;100 ;102;25;88;0,952 ;65,1 ;49,5 ;0 ;12,3 ;-23 ;6,24 ;42,1 ;0 ;
1362 ;0:20,60 ;9750 ;100 ;102;25;89;0,919 ;66,4 ;47,4 ;0 ;12,4 ;-28 ;6,20 ;42,7 ;0 ;
1362 ;0:20,70 ;9512 ;100 ;102;25;89;0,893 ;61,0 ;46,2 ;0 ;12,4 ;-24 ;6,24 ;43,9 ;0 ;
1362 ;0:20,80 ;9115 ;100 ;102;25;90;0,886 ;57,7 ;44,1 ;0 ;12,4 ;-23 ;6,48 ;45,9 ;0 ;
1362 ;0:20,90 ;8831 ;100 ;102;25;90;0,838 ;57,9 ;42,7 ;0 ;12,5 ;-26 ;6,38 ;46,9 ;0 ;
1362 ;0:21,00 ;8348 ;100 ;102;25;92;0,835 ;56,5 ;40,5 ;0 ;12,4 ;-28 ;6,09 ;48,2 ;0 ;
1362 ;0:21,10 ;8092 ;100 ;102;25;92;0,827 ;55,8 ;39,3 ;0 ;12,6 ;-29 ;5,93 ;49,0 ;0 ;
1362 ;0:21,20 ;7662 ;100 ;102;25;93;0,778 ;50,6 ;37,2 ;0 ;12,6 ;-26 ;5,66 ;45,2 ;0 ;
1362 ;0:21,30 ;7452 ;100 ;102;25;94;0,728 ;47,8 ;36,2 ;0 ;12,5 ;-24 ;5,50 ;42,7 ;0 ;
1362 ;0:21,40 ;7167 ;100 ;102;25;94;0,700 ;45,5 ;34,8 ;0 ;12,6 ;-23 ;5,22 ;39,3 ;0 ;
1362 ;0:21,50 ;6860 ;100 ;102;25;94;0,710 ;47,2 ;33,3 ;0 ;12,3 ;-29 ;5,29 ;36,7 ;0 ;
1362 ;0:21,60 ;6828 ;100 ;102;25;94;0,712 ;42,6 ;33,1 ;0 ;12,6 ;-22 ;5,77 ;36,6 ;0 ;
1362 ;0:21,70 ;6454 ;100 ;102;25;94;0,712 ;43,8 ;31,3 ;0 ;12,3 ;-28 ;6,40 ;34,9 ;0 ;
1362 ;0:21,80 ;6343 ;100 ;102;25;94;0,721 ;44,3 ;30,8 ;0 ;12,5 ;-30 ;6,93 ;34,4 ;0 ;
1362 ;0:21,90 ;6245 ;100 ;102;25;94;0,750 ;44,6 ;30,3 ;0 ;12,5 ;-32 ;7,42 ;34,0 ;0 ;
1362 ;0:22,00 ;6032 ;100 ;102;25;94;0,817 ;40,8 ;29,3 ;0 ;12,4 ;-28 ;7,99 ;33,0 ;0 ;
1362 ;0:22,10 ;5463 ;100 ;102;25;95;0,845 ;37,8 ;26,5 ;0 ;12,7 ;-29 ;8,76 ;33,9 ;0 ;
1362 ;0:22,20 ;5547 ;100 ;102;25;94;1,064 ;37,2 ;26,9 ;0 ;12,3 ;-27 ;9,14 ;33,7 ;0 ;
1362 ;0:22,30 ;4734 ;100 ;102;25;95;1,129 ;34,7 ;23,0 ;0 ;12,6 ;-33 ;9,58 ;33,3 ;0 ;
1362 ;0:22,40 ;5447 ;100 ;102;25;95;0,895 ;32,2 ;26,2 ;0 ;12,4 ;-18 ;10,02 ;33,9 ;0 ;
1362 ;0:22,50 ;4350 ;77 ;102;25;93;0,784 ;30,6 ;21,1 ;0 ;12,6 ;-31 ;9,86 ;31,7 ;0 ;
1362 ;0:22,60 ;4579 ;31 ;102;25;82;0,863 ;29,3 ;22,2 ;0 ;12,6 ;-24 ;4,27 ;32,7 ;0 ;
1362 ;0:22,70 ;4634 ;30 ;102;25;78;0,879 ;28,4 ;22,5 ;0 ;12,6 ;-20 ;4,23 ;32,9 ;0 ;
1362 ;0:22,80 ;4266 ;11 ;102;25;68;0,899 ;28,7 ;20,7 ;0 ;12,7 ;-27 ;4,21 ;30,5 ;0 ;
1362 ;0:22,90 ;4273 ;8 ;102;25;68;0,952 ;30,3 ;20,7 ;0 ;12,7 ;-31 ;4,23 ;27,7 ;0 ;
1362 ;0:23,00 ;4405 ;8 ;102;25;67;0,948 ;29,3 ;21,4 ;0 ;12,4 ;-26 ;4,23 ;29,0 ;0 ;
1362 ;0:23,10 ;4467 ;8 ;102;25;67;0,855 ;28,5 ;21,7 ;0 ;12,8 ;-23 ;4,23 ;29,6 ;0 ;
1362 ;0:23,20 ;4512 ;8 ;102;25;68;0,792 ;33,3 ;21,9 ;0 ;12,7 ;-34 ;4,23 ;30,1 ;0 ;
1362 ;0:23,30 ;4171 ;7 ;102;25;69;0,841 ;30,3 ;20,2 ;0 ;12,7 ;-33 ;4,35 ;25,8 ;0 ;
1362 ;0:23,40 ;4722 ;7 ;102;25;69;0,902 ;31,0 ;22,9 ;0 ;12,5 ;-26 ;4,35 ;31,0 ;0 ;
1362 ;0:23,50 ;5323 ;7 ;102;25;71;0,864 ;32,8 ;25,8 ;0 ;12,7 ;-21 ;4,35 ;37,7 ;0 ;
1362 ;0:23,60 ;5409 ;19 ;102;25;78;0,816 ;32,9 ;26,2 ;0 ;12,7 ;-20 ;3,58 ;37,9 ;0 ;
1362 ;0:23,70 ;5238 ;26 ;102;25;80;0,775 ;33,0 ;25,4 ;0 ;12,7 ;-23 ;4,00 ;34,6 ;0 ;
1362 ;0:23,80 ;5401 ;28 ;102;25;79;0,922 ;32,2 ;26,2 ;0 ;12,6 ;-18 ;4,07 ;34,8 ;0 ;
1362 ;0:23,90 ;5412 ;29 ;102;25;77;0,969 ;29,9 ;26,3 ;0 ;12,7 ;-12 ;4,13 ;34,9 ;0 ;
1362 ;0:24,00 ;4783 ;21 ;102;25;68;0,952 ;31,2 ;23,2 ;0 ;12,7 ;-25 ;3,78 ;34,6 ;0 ;
1362 ;0:24,10 ;4786 ;8 ;102;25;64;0,924 ;31,7 ;23,3 ;0 ;12,5 ;-26 ;4,23 ;33,0 ;0 ;
1362 ;0:24,20 ;4909 ;7 ;102;25;64;0,904 ;31,8 ;23,8 ;0 ;12,6 ;-25 ;4,35 ;32,8 ;0 ;
1362 ;0:24,30 ;4980 ;7 ;102;25;63;0,907 ;31,5 ;24,2 ;0 ;12,8 ;-23 ;4,35 ;33,5 ;0 ;
1362 ;0:24,40 ;5068 ;7 ;102;25;63;0,861 ;35,4 ;24,6 ;0 ;12,7 ;-30 ;4,35 ;34,5 ;0 ;
1362 ;0:24,50 ;5244 ;7 ;102;25;63;0,832 ;29,9 ;25,4 ;0 ;12,8 ;-15 ;4,35 ;36,7 ;0 ;
1362 ;0:24,60 ;5166 ;7 ;102;25;63;0,810 ;34,2 ;25,1 ;0 ;12,7 ;-26 ;4,35 ;35,7 ;0 ;
1362 ;0:24,70 ;5537 ;7 ;102;25;64;0,774 ;30,6 ;26,9 ;0 ;12,9 ;-12 ;4,35 ;40,4 ;0 ;
1362 ;0:24,80 ;5102 ;7 ;102;25;66;0,775 ;36,6 ;24,8 ;0 ;12,8 ;-32 ;4,35 ;35,0 ;0 ;
1362 ;0:24,90 ;5238 ;7 ;102;25;67;0,806 ;36,5 ;25,4 ;0 ;12,7 ;-30 ;4,35 ;36,6 ;0 ;
1362 ;0:25,00 ;5447 ;8 ;102;25;69;0,824 ;36,2 ;26,4 ;0 ;12,9 ;-27 ;4,23 ;41,7 ;0 ;
1362 ;0:25,10 ;5578 ;15 ;102;25;73;0,772 ;38,4 ;26,9 ;0 ;12,6 ;-29 ;3,85 ;45,3 ;0 ;
1362 ;0:25,20 ;5480 ;18 ;102;25;74;0,751 ;38,9 ;26,7 ;0 ;12,7 ;-31 ;3,50 ;38,7 ;0 ;
1362 ;0:25,30 ;5331 ;20 ;102;25;75;0,777 ;35,1 ;25,9 ;0 ;12,8 ;-26 ;3,65 ;37,2 ;0 ;
1362 ;0:25,40 ;5372 ;20 ;102;25;72;0,892 ;39,4 ;26,1 ;0 ;12,5 ;-33 ;3,64 ;37,3 ;0 ;
1362 ;0:25,50 ;5630 ;20 ;102;25;71;0,965 ;35,2 ;27,3 ;0 ;12,8 ;-22 ;3,57 ;38,0 ;0 ;
1362 ;0:25,60 ;5108 ;16 ;102;25;66;0,980 ;38,1 ;24,8 ;0 ;12,8 ;-34 ;3,83 ;39,1 ;0 ;
1362 ;0:25,70 ;5141 ;9 ;102;25;62;0,987 ;40,3 ;24,9 ;0 ;12,6 ;-38 ;4,22 ;38,0 ;0 ;
1362 ;0:25,80 ;5301 ;7 ;102;25;61;0,985 ;40,5 ;25,7 ;0 ;12,6 ;-36 ;4,35 ;37,5 ;0 ;
1362 ;0:25,90 ;5296 ;7 ;102;25;60;0,959 ;39,4 ;25,7 ;0 ;12,6 ;-34 ;4,35 ;37,4 ;0 ;
1362 ;0:26,00 ;5450 ;7 ;102;25;59;0,917 ;37,4 ;26,4 ;0 ;12,6 ;-29 ;4,35 ;39,3 ;0 ;
1362 ;0:26,10 ;5513 ;7 ;102;25;58;0,872 ;43,2 ;26,8 ;0 ;12,7 ;-37 ;4,35 ;40,0 ;0 ;
1362 ;0:26,20 ;5622 ;7 ;102;25;57;0,859 ;40,4 ;27,3 ;0 ;12,4 ;-32 ;4,35 ;41,5 ;0 ;
1362 ;0:26,30 ;5699 ;7 ;102;25;55;0,887 ;37,9 ;27,7 ;0 ;12,6 ;-26 ;4,35 ;42,4 ;0 ;
1362 ;0:26,40 ;5774 ;7 ;102;25;54;0,913 ;42,1 ;28,0 ;0 ;12,6 ;-33 ;4,35 ;43,4 ;0 ;
1362 ;0:26,50 ;5852 ;7 ;102;25;52;0,920 ;44,5 ;28,4 ;0 ;12,4 ;-36 ;4,35 ;44,3 ;0 ;
1362 ;0:26,60 ;6184 ;7 ;102;26;49;0,921 ;41,3 ;30,0 ;0 ;12,4 ;-27 ;4,31 ;47,0 ;0 ;
1362 ;0:26,70 ;6625 ;7 ;102;26;47;0,926 ;47,4 ;32,2 ;0 ;12,6 ;-32 ;4,21 ;49,0 ;0 ;
1362 ;0:26,80 ;6931 ;7 ;102;26;46;0,931 ;52,7 ;33,8 ;0 ;12,6 ;-35 ;4,13 ;50,6 ;0 ;
1362 ;0:26,90 ;7194 ;7 ;102;26;46;0,939 ;50,1 ;34,9 ;0 ;12,7 ;-30 ;3,88 ;51,2 ;0 ;
1362 ;0:27,00 ;7153 ;7 ;102;26;46;0,952 ;52,8 ;34,7 ;0 ;12,3 ;-34 ;3,92 ;51,1 ;0 ;
1362 ;0:27,10 ;7121 ;7 ;102;26;46;0,966 ;53,3 ;34,6 ;0 ;12,7 ;-35 ;3,97 ;51,0 ;0 ;
1362 ;0:27,20 ;7194 ;7 ;102;26;46;0,973 ;50,3 ;34,9 ;0 ;12,3 ;-30 ;3,88 ;51,2 ;0 ;
1362 ;0:27,30 ;7129 ;7 ;102;26;45;0,990 ;56,0 ;34,6 ;0 ;12,5 ;-38 ;3,96 ;51,0 ;0 ;
1362 ;0:27,40 ;7832 ;7 ;102;26;45;0,948 ;56,5 ;38,0 ;0 ;12,4 ;-32 ;3,10 ;57,3 ;0 ;
1362 ;0:27,50 ;8314 ;7 ;102;26;45;0,793 ;57,8 ;40,4 ;0 ;12,5 ;-30 ;2,81 ;60,0 ;0 ;
1362 ;0:27,60 ;8840 ;7 ;102;26;47;0,806 ;65,7 ;42,9 ;0 ;12,5 ;-34 ;2,68 ;60,0 ;0 ;
1362 ;0:27,70 ;9780 ;7 ;102;26;55;0,979 ;68,0 ;47,5 ;0 ;12,4 ;-30 ;2,62 ;60,0 ;0 ;
1362 ;0:27,80 ;10157 ;44 ;102;26;76;1,071 ;66,9 ;49,3 ;0 ;12,3 ;-26 ;4,28 ;43,3 ;0 ;
1362 ;0:27,90 ;9978 ;82 ;102;26;87;0,971 ;62,7 ;48,5 ;0 ;12,4 ;-22 ;6,08 ;41,9 ;0 ;
1362 ;0:28,00 ;9546 ;92 ;102;26;89;1,133 ;67,8 ;46,4 ;0 ;12,3 ;-31 ;6,21 ;43,6 ;0 ;
1362 ;0:28,10 ;9889 ;96 ;102;26;88;1,268 ;56,8 ;48,0 ;0 ;12,2 ;-15 ;6,95 ;42,1 ;0 ;
1362 ;0:28,20 ;10714 ;100 ;102;26;88;0,942 ;54,4 ;52,0 ;0 ;11,3 ;-4 ;10,52 ;44,0 ;0 ;
1362 ;0:28,30 ;11882 ;100 ;102;26;86;0,862 ;53,6 ;57,7 ;0 ;12,3 ;7 ;6,17 ;44,1 ;1 ;
1362 ;0:28,40 ;11538 ;100 ;102;26;87;0,940 ;59,8 ;56,0 ;0 ;12,3 ;-6 ;6,30 ;44,0 ;0 ;
1362 ;0:28,50 ;11088 ;100 ;102;26;87;1,036 ;51,7 ;53,9 ;0 ;12,4 ;4 ;6,39 ;45,0 ;0 ;
1362 ;0:28,60 ;10439 ;100 ;102;26;87;1,065 ;51,5 ;50,7 ;0 ;12,4 ;-1 ;6,35 ;43,0 ;0 ;
1362 ;0:28,70 ;9735 ;100 ;102;26;89;1,157 ;46,1 ;47,3 ;0 ;12,4 ;2 ;6,21 ;42,8 ;0 ;
1362 ;0:28,80 ;9441 ;100 ;102;26;89;1,223 ;47,2 ;45,9 ;0 ;12,4 ;-2 ;6,28 ;44,2 ;0 ;
1362 ;0:28,90 ;8518 ;100 ;102;26;91;1,187 ;41,0 ;41,2 ;0 ;12,6 ;0 ;6,18 ;47,8 ;0 ;
1362 ;0:29,00 ;8234 ;100 ;102;26;92;1,111 ;37,1 ;40,0 ;0 ;12,7 ;7 ;6,02 ;48,5 ;0 ;
1362 ;0:29,10 ;7731 ;100 ;102;26;93;0,968 ;39,1 ;37,5 ;0 ;13,0 ;-4 ;5,70 ;46,0 ;0 ;
1362 ;0:29,20 ;7533 ;100 ;102;26;94;0,877 ;36,1 ;36,6 ;0 ;12,8 ;1 ;5,57 ;43,6 ;0 ;
1362 ;0:29,30 ;6954 ;100 ;102;26;94;1,177 ;32,2 ;33,8 ;0 ;12,7 ;4 ;5,09 ;37,1 ;0 ;
1362 ;0:29,40 ;7011 ;100 ;102;26;94;1,418 ;29,7 ;34,0 ;5 ;12,8 ;14 ;5,08 ;37,5 ;0 ;
1362 ;0:29,50 ;6071 ;100 ;102;26;94;1,372 ;30,0 ;29,5 ;0 ;12,9 ;-1 ;5,37 ;33,2 ;0 ;
1362 ;0:29,60 ;5912 ;100 ;102;26;94;1,412 ;29,4 ;28,7 ;0 ;13,0 ;-2 ;5,42 ;33,1 ;0 ;
1362 ;0:29,70 ;6119 ;100 ;102;26;94;1,183 ;28,6 ;29,7 ;0 ;12,7 ;3 ;5,36 ;33,4 ;0 ;
1362 ;0:29,80 ;5792 ;88 ;102;26;94;0,925 ;30,3 ;28,1 ;0 ;12,8 ;-7 ;5,42 ;33,3 ;0 ;
1362 ;0:29,90 ;5890 ;52 ;102;26;86;0,872 ;29,2 ;28,6 ;0 ;12,8 ;-2 ;4,96 ;33,6 ;0 ;
1362 ;0:30,00 ;5821 ;32 ;102;26;77;0,858 ;30,3 ;28,3 ;0 ;12,9 ;-6 ;4,20 ;35,1 ;0 ;
1362 ;0:30,10 ;5613 ;19 ;102;26;73;0,843 ;27,9 ;27,2 ;0 ;13,0 ;-2 ;3,52 ;38,6 ;0 ;
1362 ;0:30,20 ;5595 ;18 ;102;26;73;0,804 ;29,4 ;27,2 ;0 ;12,8 ;-7 ;3,48 ;39,0 ;0 ;
1362 ;0:30,30 ;5433 ;17 ;102;26;74;0,784 ;27,6 ;26,4 ;0 ;13,0 ;-4 ;3,65 ;40,2 ;0 ;
1362 ;0:30,40 ;5293 ;17 ;102;26;74;0,776 ;26,4 ;25,7 ;0 ;12,9 ;-2 ;3,68 ;39,4 ;0 ;
1362 ;0:30,50 ;5067 ;17 ;102;26;74;0,801 ;27,1 ;24,6 ;0 ;12,9 ;-9 ;3,74 ;38,1 ;0 ;
1362 ;0:30,60 ;4944 ;16 ;102;26;74;0,809 ;25,3 ;24,0 ;0 ;12,8 ;-5 ;3,86 ;37,7 ;0 ;
1362 ;0:30,70 ;4808 ;16 ;102;26;74;0,754 ;26,0 ;23,3 ;0 ;12,6 ;-10 ;3,86 ;36,6 ;0 ;
1362 ;0:30,80 ;4811 ;16 ;102;26;75;0,734 ;22,4 ;23,3 ;0 ;12,6 ;4 ;3,86 ;36,6 ;0 ;
1362 ;0:30,90 ;4335 ;16 ;102;26;75;0,834 ;24,7 ;21,0 ;0 ;12,8 ;-14 ;3,87 ;32,8 ;0 ;
1362 ;0:31,00 ;4638 ;16 ;102;26;74;0,913 ;22,2 ;22,5 ;0 ;12,7 ;1 ;3,86 ;35,2 ;0 ;
1362 ;0:31,10 ;4079 ;14 ;102;26;74;0,918 ;21,9 ;19,8 ;0 ;12,7 ;-9 ;4,09 ;30,7 ;0 ;
1362 ;0:31,20 ;3838 ;10 ;102;26;71;0,907 ;23,9 ;18,6 ;0 ;12,8 ;-22 ;4,16 ;26,5 ;0 ;
1362 ;0:31,30 ;3953 ;7 ;102;26;68;0,910 ;24,2 ;19,3 ;0 ;12,6 ;-20 ;4,33 ;24,0 ;0 ;
1362 ;0:31,40 ;4133 ;7 ;102;26;67;0,928 ;23,1 ;20,0 ;0 ;12,8 ;-13 ;4,35 ;25,4 ;0 ;
1362 ;0:31,50 ;4279 ;7 ;102;26;66;0,941 ;24,8 ;20,8 ;0 ;12,8 ;-16 ;4,35 ;26,8 ;0 ;
1362 ;0:31,60 ;4364 ;7 ;102;26;65;0,950 ;24,6 ;21,2 ;0 ;12,3 ;-13 ;4,35 ;27,6 ;0 ;
1362 ;0:31,70 ;4467 ;7 ;102;26;64;0,909 ;26,1 ;21,7 ;0 ;12,8 ;-16 ;4,35 ;28,6 ;0 ;
1362 ;0:31,80 ;4751 ;7 ;102;26;63;0,898 ;24,4 ;23,0 ;0 ;12,3 ;-5 ;4,35 ;31,3 ;0 ;
1362 ;0:31,90 ;4813 ;7 ;102;26;64;0,906 ;26,4 ;23,4 ;0 ;12,6 ;-11 ;4,35 ;31,9 ;0 ;
1362 ;0:32,00 ;4887 ;7 ;102;26;64;0,898 ;24,4 ;23,7 ;0 ;12,4 ;-2 ;4,35 ;32,6 ;0 ;
1362 ;0:32,10 ;5124 ;7 ;102;26;63;0,871 ;26,4 ;24,9 ;0 ;12,5 ;-5 ;4,35 ;35,2 ;0 ;
1362 ;0:32,20 ;5066 ;7 ;102;26;62;0,893 ;25,2 ;24,6 ;0 ;12,5 ;-2 ;4,35 ;34,5 ;0 ;
1362 ;0:32,30 ;5367 ;7 ;102;26;62;0,932 ;24,5 ;26,0 ;0 ;12,3 ;6 ;4,35 ;38,3 ;0 ;
1362 ;0:32,40 ;5417 ;7 ;102;26;62;0,871 ;26,6 ;26,3 ;0 ;12,8 ;-1 ;4,35 ;38,9 ;0 ;
1362 ;0:32,50 ;5064 ;7 ;102;26;61;0,768 ;26,6 ;24,6 ;0 ;12,7 ;-7 ;4,35 ;34,5 ;0 ;
1362 ;0:32,60 ;5545 ;7 ;102;26;60;0,812 ;28,4 ;26,9 ;0 ;12,5 ;-5 ;4,35 ;40,5 ;0 ;
1362 ;0:32,70 ;6145 ;7 ;102;26;61;0,808 ;28,2 ;29,8 ;0 ;12,6 ;5 ;4,32 ;46,8 ;0 ;
1362 ;0:32,80 ;5812 ;19 ;102;26;66;0,736 ;29,7 ;27,9 ;0 ;12,6 ;-6 ;3,47 ;39,0 ;0 ;
1362 ;0:32,90 ;5178 ;7 ;102;26;61;0,794 ;29,9 ;25,1 ;0 ;12,5 ;-16 ;4,35 ;35,9 ;0 ;
1362 ;0:33,00 ;6461 ;8 ;102;25;61;0,936 ;31,3 ;31,4 ;0 ;12,5 ;0 ;4,15 ;52,7 ;0 ;
1362 ;0:33,10 ;6553 ;32 ;102;25;71;0,963 ;31,0 ;31,8 ;0 ;12,5 ;2 ;3,98 ;41,1 ;0 ;
1362 ;0:33,20 ;6317 ;20 ;102;25;55;0,958 ;30,0 ;30,7 ;0 ;12,6 ;2 ;3,38 ;43,3 ;0 ;
1362 ;0:33,30 ;6604 ;7 ;102;25;49;0,911 ;32,5 ;32,1 ;0 ;12,7 ;-1 ;4,22 ;48,9 ;0 ;
1362 ;0:33,40 ;6898 ;11 ;102;25;49;0,932 ;33,0 ;33,5 ;0 ;12,6 ;1 ;3,48 ;55,7 ;0 ;
1362 ;0:33,50 ;6694 ;7 ;102;25;51;0,986 ;34,6 ;32,5 ;0 ;12,6 ;-6 ;4,19 ;49,3 ;0 ;
1362 ;0:33,60 ;6153 ;7 ;102;25;51;1,011 ;37,5 ;29,9 ;0 ;12,8 ;-20 ;4,32 ;46,9 ;0 ;
1362 ;0:33,70 ;5762 ;7 ;102;25;48;1,006 ;40,7 ;28,0 ;0 ;12,6 ;-31 ;4,35 ;43,2 ;0 ;
1362 ;0:33,80 ;6965 ;7 ;102;25;44;1,018 ;44,4 ;33,8 ;0 ;12,5 ;-23 ;4,13 ;50,5 ;0 ;
1362 ;0:33,90 ;7965 ;7 ;102;25;43;1,030 ;45,9 ;38,7 ;0 ;12,4 ;-15 ;2,93 ;59,4 ;0 ;
1362 ;0:34,00 ;9146 ;7 ;102;25;42;0,939 ;47,0 ;44,4 ;0 ;12,5 ;-5 ;2,63 ;60,0 ;0 ;
1362 ;0:34,10 ;9884 ;7 ;102;25;42;0,801 ;49,6 ;48,4 ;0 ;12,4 ;-2 ;2,62 ;60,0 ;0 ;
1362 ;0:34,20 ;10939 ;7 ;102;25;45;0,803 ;51,5 ;53,1 ;0 ;12,4 ;3 ;2,62 ;60,0 ;0 ;
1362 ;0:34,30 ;11785 ;21 ;102;25;51;0,816 ;54,3 ;57,2 ;0 ;12,4 ;5 ;2,76 ;47,0 ;0 ;
1362 ;0:34,40 ;11653 ;26 ;102;25;53;0,831 ;56,3 ;56,6 ;0 ;12,3 ;0 ;2,98 ;45,7 ;0 ;
1362 ;0:34,50 ;12019 ;25 ;102;25;54;0,848 ;58,6 ;58,1 ;0 ;12,4 ;0 ;2,89 ;45,7 ;0 ;
1362 ;0:34,60 ;11814 ;27 ;102;25;54;0,807 ;63,1 ;57,4 ;0 ;12,4 ;-9 ;3,03 ;45,7 ;0 ;
1362 ;0:34,70 ;11588 ;21 ;102;25;54;0,779 ;62,0 ;56,3 ;0 ;12,3 ;-9 ;2,76 ;47,0 ;0 ;
1362 ;0:34,80 ;12278 ;30 ;102;25;56;0,825 ;61,5 ;59,6 ;0 ;12,4 ;-3 ;3,19 ;45,7 ;0 ;
1362 ;0:34,90 ;12368 ;35 ;102;25;59;0,849 ;59,4 ;60,1 ;0 ;12,2 ;1 ;3,48 ;45,2 ;0 ;
1362 ;0:35,00 ;12199 ;40 ;102;25;63;0,884 ;61,8 ;59,3 ;0 ;12,3 ;-4 ;3,78 ;44,2 ;0 ;
1362 ;0:35,10 ;12558 ;52 ;102;25;69;0,905 ;57,9 ;61,0 ;0 ;12,3 ;5 ;4,54 ;44,0 ;0 ;
1362 ;0:35,20 ;12270 ;54 ;102;25;70;0,903 ;51,7 ;59,6 ;7 ;12,3 ;15 ;4,67 ;44,0 ;0 ;
1362 ;0:35,30 ;12019 ;55 ;102;25;72;0,885 ;52,2 ;58,4 ;1 ;12,3 ;11 ;4,73 ;44,0 ;0 ;
1362 ;0:35,40 ;11460 ;59 ;102;25;73;0,814 ;53,5 ;55,7 ;0 ;12,2 ;4 ;5,16 ;44,1 ;0 ;
1362 ;0:35,50 ;11274 ;57 ;102;25;69;0,761 ;48,3 ;55,1 ;5 ;12,4 ;14 ;5,06 ;44,5 ;0 ;
1362 ;0:35,60 ;10838 ;45 ;102;25;60;0,766 ;53,3 ;52,6 ;0 ;12,4 ;-1 ;4,25 ;46,3 ;0 ;
1362 ;0:35,70 ;10629 ;35 ;102;25;56;0,792 ;49,0 ;51,6 ;0 ;12,4 ;5 ;3,62 ;47,3 ;0 ;
1362 ;0:35,80 ;10268 ;30 ;102;25;54;0,813 ;47,4 ;49,9 ;0 ;12,5 ;5 ;3,34 ;46,6 ;0 ;
