SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;SHIF A;
152 ;0:31.98 ;2974 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:31.99 ;2989 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.00 ;3021 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.01 ;3033 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.02 ;3043 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.03 ;3023 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.04 ;3042 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.05 ;3054 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.06 ;3053 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.07 ;3065 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.08 ;3056 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.09 ;3039 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.10 ;3055 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.11 ;3049 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.12 ;3065 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.13 ;3085 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.14 ;3083 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.15 ;3087 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.16 ;3076 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.17 ;3084 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.18 ;3080 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.19 ;3091 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.20 ;3104 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.21 ;3085 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.22 ;3066 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.23 ;3090 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.24 ;3098 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.25 ;3116 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.26 ;3127 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.27 ;3136 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.28 ;3140 ;0 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.29 ;3131 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.30 ;3116 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.31 ;3126 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.32 ;3123 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.33 ;3134 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.34 ;3143 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.35 ;3179 ;0 ;0.879 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.36 ;3197 ;0 ;0.880 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.37 ;3195 ;0 ;0.876 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.38 ;3188 ;0 ;0.881 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.39 ;3169 ;0 ;0.881 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.40 ;3154 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.41 ;3170 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.42 ;3193 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.43 ;3196 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.44 ;3188 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.45 ;3174 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.46 ;3181 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.47 ;3180 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.48 ;3186 ;0 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.49 ;3194 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.50 ;3211 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.51 ;3205 ;0 ;0.879 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.52 ;3186 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.53 ;3179 ;0 ;0.875 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.54 ;3182 ;0 ;0.881 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.55 ;3185 ;0 ;0.878 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.56 ;3196 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.57 ;3194 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.58 ;3200 ;0 ;0.883 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.59 ;3196 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.60 ;3204 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.61 ;3209 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.62 ;3205 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.63 ;3196 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.64 ;3173 ;0 ;0.888 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.65 ;3184 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.66 ;3173 ;0 ;0.887 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.67 ;3174 ;0 ;0.886 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.68 ;3177 ;0 ;0.885 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.69 ;3189 ;0 ;0.881 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.70 ;3206 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.71 ;3187 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.72 ;3149 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.73 ;3142 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.74 ;3148 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.75 ;3160 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.76 ;3173 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.77 ;3190 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.78 ;3181 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.79 ;3148 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.80 ;3149 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.81 ;3128 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.82 ;3112 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.83 ;3122 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.84 ;3158 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.85 ;3178 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.86 ;3160 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.87 ;3119 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.88 ;3101 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.89 ;3100 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.90 ;3117 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.91 ;3138 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.92 ;3175 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.93 ;3162 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.94 ;3139 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.95 ;3132 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.96 ;3131 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.97 ;3147 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.98 ;3146 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:32.99 ;3160 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.00 ;3151 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.01 ;3125 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.02 ;3110 ;0 ;0.897 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.03 ;3141 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.04 ;3170 ;0 ;0.884 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.05 ;3186 ;0 ;0.880 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.06 ;3178 ;0 ;0.882 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.07 ;3174 ;0 ;0.879 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.08 ;3168 ;0 ;0.877 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.09 ;3165 ;0 ;0.879 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.10 ;3172 ;0 ;0.878 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.11 ;3207 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.12 ;3215 ;0 ;0.890 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.13 ;3187 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.14 ;3177 ;0 ;0.891 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.15 ;3166 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.16 ;3168 ;0 ;0.892 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.17 ;3187 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.18 ;3220 ;0 ;0.894 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.19 ;3232 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.20 ;3238 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.21 ;3222 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.22 ;3218 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.23 ;3202 ;0 ;0.889 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.24 ;3190 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.25 ;3176 ;0 ;0.893 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.26 ;3205 ;0 ;0.895 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.27 ;3213 ;0 ;0.901 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.28 ;3212 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.29 ;3212 ;0 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.30 ;3206 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.31 ;3212 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.32 ;3200 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.33 ;3201 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.34 ;3200 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.35 ;3189 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.36 ;3193 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.37 ;3218 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.38 ;3198 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.39 ;3199 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.40 ;3178 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.41 ;3176 ;0 ;0.901 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.42 ;3187 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.43 ;3165 ;0 ;0.906 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.44 ;3183 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.45 ;3177 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.46 ;3185 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.47 ;3177 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.48 ;3169 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.49 ;3173 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.50 ;3161 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.51 ;3150 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.52 ;3183 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.53 ;3179 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.54 ;3187 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.55 ;3168 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.56 ;3158 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.57 ;3169 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.58 ;3160 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.59 ;3177 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.60 ;3168 ;0 ;0.912 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.61 ;3161 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.62 ;3154 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.63 ;3184 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.64 ;3211 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.65 ;3228 ;0 ;0.915 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.66 ;3216 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.67 ;3208 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.68 ;3195 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.69 ;3182 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.70 ;3186 ;0 ;0.907 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.71 ;3201 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.72 ;3206 ;0 ;0.907 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.73 ;3210 ;0 ;0.905 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.74 ;3177 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.75 ;3196 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.76 ;3183 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.77 ;3184 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.78 ;3173 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.79 ;3169 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.80 ;3173 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.81 ;3172 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.82 ;3201 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.83 ;3184 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.84 ;3132 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.85 ;3103 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.86 ;3088 ;0 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.87 ;3097 ;0 ;0.899 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.88 ;3123 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.89 ;3131 ;0 ;0.896 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.90 ;3161 ;0 ;0.901 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.91 ;3138 ;0 ;0.898 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.92 ;3099 ;0 ;0.903 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.93 ;3091 ;0 ;0.907 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.94 ;3082 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.95 ;3099 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.96 ;3103 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.97 ;3128 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.98 ;3101 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:33.99 ;3047 ;0 ;0.912 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.00 ;3043 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.01 ;3051 ;0 ;0.912 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.02 ;3068 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.03 ;3104 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.04 ;3083 ;0 ;0.912 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.05 ;3086 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.06 ;3084 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.07 ;3045 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.08 ;3040 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.09 ;3077 ;0 ;0.916 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.10 ;3105 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.11 ;3128 ;0 ;0.918 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.12 ;3102 ;0 ;0.917 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.13 ;3084 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.14 ;3066 ;0 ;0.915 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.15 ;3056 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.16 ;3065 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.17 ;3083 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.18 ;3104 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.19 ;3093 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.20 ;3063 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.21 ;3077 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.22 ;3073 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.23 ;3080 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.24 ;3096 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.25 ;3114 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.26 ;3117 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.27 ;3067 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.28 ;3015 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.29 ;3027 ;0 ;0.915 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.30 ;3047 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.31 ;3081 ;0 ;0.917 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.32 ;3094 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.33 ;3073 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.34 ;3037 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.35 ;3033 ;0 ;0.923 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.36 ;3071 ;0 ;0.921 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.37 ;3095 ;0 ;0.921 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.38 ;3112 ;0 ;0.922 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.39 ;3103 ;0 ;0.920 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.40 ;3138 ;0 ;0.923 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.41 ;3139 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.42 ;3087 ;0 ;0.922 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.43 ;3063 ;0 ;0.917 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.44 ;3053 ;0 ;0.921 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.45 ;3065 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.46 ;3100 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.47 ;3112 ;0 ;0.920 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.48 ;3135 ;0 ;0.918 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.49 ;3121 ;0 ;0.920 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.50 ;3077 ;0 ;0.918 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.51 ;3061 ;0 ;0.921 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.52 ;3072 ;0 ;0.917 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.53 ;3082 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.54 ;3103 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.55 ;3085 ;0 ;0.915 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.56 ;3097 ;0 ;0.919 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.57 ;3097 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.58 ;3077 ;0 ;0.915 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.59 ;3079 ;0 ;0.907 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.60 ;3090 ;0 ;0.912 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.61 ;3107 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.62 ;3119 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.63 ;3090 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.64 ;3086 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.65 ;3042 ;0 ;0.916 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.66 ;3027 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.67 ;3052 ;0 ;0.916 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.68 ;3098 ;0 ;0.912 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.69 ;3082 ;0 ;0.916 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.70 ;3018 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.71 ;3022 ;0 ;0.915 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.72 ;3018 ;0 ;0.916 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.73 ;3032 ;0 ;0.914 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.74 ;3066 ;0 ;0.917 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.75 ;3073 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.76 ;3062 ;0 ;0.913 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.77 ;3017 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.78 ;2956 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.79 ;2969 ;0 ;0.910 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.80 ;2992 ;0 ;0.909 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.81 ;3028 ;0 ;0.911 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.82 ;3062 ;0 ;0.908 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.83 ;3065 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.84 ;3054 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.85 ;3013 ;0 ;0.904 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.86 ;2951 ;0 ;0.900 ;0.0 ;0.0 ;0 ;0 ;
152 ;0:34.87 ;2953 ;0 ;0.902 ;0.0 ;0.0 ;0 ;0 ;
