SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;SHIF A;
151 ;0:16.57 ;6878 ;51 ;0.938 ;23.5 ;33.4 ;42 ;0 ;
151 ;0:16.58 ;6888 ;51 ;0.938 ;23.5 ;33.4 ;42 ;0 ;
151 ;0:16.59 ;6850 ;51 ;0.876 ;23.3 ;33.3 ;42 ;0 ;
151 ;0:16.60 ;6828 ;51 ;0.874 ;22.6 ;33.1 ;46 ;0 ;
151 ;0:16.61 ;7022 ;51 ;0.874 ;22.2 ;34.1 ;53 ;0 ;
151 ;0:16.62 ;6975 ;51 ;0.866 ;22.2 ;33.9 ;52 ;0 ;
151 ;0:16.63 ;6962 ;51 ;0.871 ;23.4 ;33.8 ;44 ;0 ;
151 ;0:16.64 ;6903 ;50 ;0.872 ;21.7 ;33.5 ;54 ;0 ;
151 ;0:16.65 ;6838 ;50 ;0.871 ;22.7 ;33.2 ;46 ;0 ;
151 ;0:16.66 ;6843 ;50 ;0.870 ;22.7 ;33.2 ;46 ;0 ;
151 ;0:16.67 ;6803 ;50 ;0.767 ;22.3 ;33.0 ;47 ;0 ;
151 ;0:16.68 ;6853 ;50 ;0.765 ;21.4 ;33.3 ;55 ;0 ;
151 ;0:16.69 ;6850 ;50 ;0.771 ;21.3 ;33.3 ;56 ;0 ;
151 ;0:16.70 ;7096 ;50 ;0.768 ;21.9 ;34.5 ;57 ;0 ;
151 ;0:16.71 ;6957 ;50 ;0.766 ;21.9 ;33.8 ;54 ;0 ;
151 ;0:16.72 ;6931 ;50 ;0.771 ;20.4 ;33.6 ;64 ;0 ;
151 ;0:16.73 ;6828 ;50 ;0.765 ;21.0 ;33.1 ;57 ;0 ;
151 ;0:16.74 ;6813 ;50 ;0.768 ;21.0 ;33.1 ;57 ;0 ;
151 ;0:16.75 ;6788 ;50 ;0.782 ;20.0 ;33.0 ;65 ;0 ;
151 ;0:16.76 ;6906 ;50 ;0.792 ;19.9 ;33.5 ;68 ;0 ;
151 ;0:16.77 ;7046 ;50 ;0.791 ;19.9 ;34.2 ;71 ;0 ;
151 ;0:16.78 ;7059 ;50 ;0.787 ;19.5 ;34.3 ;75 ;0 ;
151 ;0:16.79 ;6934 ;50 ;0.785 ;20.3 ;33.3 ;64 ;0 ;
151 ;0:16.80 ;6895 ;50 ;0.788 ;20.3 ;33.5 ;65 ;0 ;
151 ;0:16.81 ;6771 ;50 ;0.787 ;20.1 ;32.9 ;63 ;0 ;
151 ;0:16.82 ;6793 ;49 ;0.787 ;19.1 ;33.0 ;72 ;0 ;
151 ;0:16.83 ;6756 ;49 ;0.806 ;19.9 ;32.8 ;64 ;0 ;
151 ;0:16.84 ;6813 ;49 ;0.925 ;19.9 ;33.1 ;66 ;0 ;
151 ;0:16.85 ;6764 ;49 ;0.928 ;18.3 ;32.8 ;79 ;0 ;
151 ;0:16.86 ;6742 ;49 ;0.925 ;19.2 ;32.7 ;70 ;0 ;
151 ;0:16.87 ;6713 ;49 ;0.924 ;19.2 ;32.6 ;69 ;0 ;
151 ;0:16.88 ;6698 ;49 ;0.927 ;18.0 ;32.5 ;80 ;0 ;
151 ;0:16.89 ;6778 ;49 ;0.924 ;18.0 ;32.9 ;82 ;0 ;
151 ;0:16.90 ;6684 ;49 ;0.923 ;17.0 ;32.4 ;90 ;0 ;
151 ;0:16.91 ;6744 ;49 ;0.929 ;19.1 ;32.7 ;71 ;0 ;
151 ;0:16.92 ;6625 ;49 ;1.002 ;19.1 ;32.2 ;68 ;0 ;
151 ;0:16.93 ;6639 ;49 ;1.004 ;17.4 ;32.2 ;85 ;0 ;
151 ;0:16.94 ;6567 ;49 ;1.003 ;17.3 ;31.9 ;84 ;0 ;
151 ;0:16.95 ;6499 ;49 ;1.001 ;17.3 ;31.5 ;82 ;0 ;
151 ;0:16.96 ;6476 ;49 ;1.000 ;17.4 ;31.4 ;80 ;0 ;
151 ;0:16.97 ;6366 ;49 ;1.003 ;17.4 ;30.9 ;77 ;0 ;
151 ;0:16.98 ;6421 ;49 ;1.003 ;16.8 ;31.2 ;85 ;0 ;
151 ;0:16.99 ;6315 ;49 ;1.004 ;16.7 ;30.7 ;83 ;0 ;
151 ;0:17.00 ;6216 ;49 ;0.966 ;16.7 ;30.2 ;80 ;0 ;
151 ;0:17.01 ;6119 ;49 ;0.966 ;16.4 ;29.7 ;81 ;0 ;
151 ;0:17.02 ;6015 ;49 ;0.966 ;16.4 ;29.2 ;78 ;0 ;
151 ;0:17.03 ;5909 ;49 ;0.966 ;15.4 ;28.7 ;86 ;0 ;
151 ;0:17.04 ;5803 ;49 ;0.967 ;15.4 ;28.2 ;83 ;0 ;
151 ;0:17.05 ;5707 ;49 ;0.967 ;16.0 ;27.7 ;73 ;0 ;
151 ;0:17.06 ;5602 ;49 ;0.968 ;16.0 ;27.2 ;70 ;0 ;
151 ;0:17.07 ;5522 ;49 ;0.966 ;14.8 ;26.8 ;81 ;0 ;
151 ;0:17.08 ;5426 ;49 ;0.925 ;14.8 ;26.3 ;77 ;0 ;
151 ;0:17.09 ;5378 ;49 ;0.924 ;14.8 ;26.1 ;76 ;0 ;
151 ;0:17.10 ;5361 ;49 ;0.927 ;14.6 ;26.0 ;78 ;0 ;
151 ;0:17.11 ;5209 ;49 ;0.926 ;14.6 ;25.3 ;73 ;0 ;
151 ;0:17.12 ;5134 ;49 ;0.924 ;14.6 ;24.9 ;70 ;0 ;
151 ;0:17.13 ;4989 ;49 ;0.922 ;14.6 ;24.2 ;65 ;0 ;
151 ;0:17.14 ;4942 ;49 ;0.926 ;14.0 ;24.0 ;71 ;0 ;
151 ;0:17.15 ;4865 ;49 ;0.926 ;14.0 ;23.6 ;68 ;0 ;
151 ;0:17.16 ;4837 ;49 ;0.833 ;13.8 ;23.5 ;70 ;0 ;
151 ;0:17.17 ;4822 ;49 ;0.834 ;13.8 ;23.4 ;69 ;0 ;
151 ;0:17.18 ;4791 ;49 ;0.828 ;13.8 ;23.2 ;68 ;0 ;
151 ;0:17.19 ;4868 ;49 ;0.834 ;13.7 ;23.6 ;72 ;0 ;
151 ;0:17.20 ;4949 ;49 ;0.836 ;13.7 ;24.0 ;75 ;0 ;
151 ;0:17.21 ;4996 ;49 ;0.832 ;13.2 ;24.2 ;83 ;0 ;
151 ;0:17.22 ;5024 ;49 ;0.833 ;13.2 ;24.4 ;84 ;0 ;
151 ;0:17.23 ;5053 ;49 ;0.832 ;12.6 ;24.5 ;94 ;0 ;
151 ;0:17.24 ;5206 ;49 ;0.828 ;12.6 ;25.3 ;100 ;0 ;
151 ;0:17.25 ;5271 ;49 ;0.825 ;12.3 ;25.6 ;108 ;0 ;
151 ;0:17.26 ;5504 ;49 ;0.831 ;12.3 ;26.7 ;117 ;0 ;
151 ;0:17.27 ;5681 ;49 ;0.831 ;11.8 ;27.6 ;133 ;0 ;
151 ;0:17.28 ;5821 ;49 ;0.832 ;11.8 ;28.3 ;139 ;0 ;
151 ;0:17.29 ;5911 ;49 ;0.831 ;11.8 ;28.7 ;143 ;0 ;
151 ;0:17.30 ;5959 ;49 ;0.830 ;11.9 ;28.9 ;142 ;0 ;
151 ;0:17.31 ;6009 ;49 ;0.831 ;11.9 ;29.2 ;145 ;0 ;
151 ;0:17.32 ;6065 ;49 ;0.833 ;11.4 ;29.4 ;157 ;0 ;
151 ;0:17.33 ;6095 ;49 ;0.930 ;11.4 ;29.6 ;159 ;0 ;
151 ;0:17.34 ;6153 ;49 ;0.929 ;11.4 ;29.9 ;162 ;0 ;
151 ;0:17.35 ;6270 ;49 ;0.931 ;11.0 ;30.4 ;176 ;0 ;
151 ;0:17.36 ;6343 ;49 ;0.929 ;11.0 ;30.8 ;180 ;0 ;
151 ;0:17.37 ;6414 ;49 ;0.928 ;10.8 ;31.1 ;187 ;0 ;
151 ;0:17.38 ;6499 ;49 ;0.923 ;10.8 ;31.5 ;191 ;0 ;
151 ;0:17.39 ;6490 ;49 ;0.922 ;10.8 ;31.5 ;191 ;0 ;
151 ;0:17.40 ;6562 ;49 ;0.931 ;9.9 ;31.9 ;222 ;0 ;
151 ;0:17.41 ;6514 ;49 ;1.009 ;9.9 ;31.6 ;219 ;0 ;
151 ;0:17.42 ;6585 ;49 ;1.014 ;9.9 ;32.0 ;223 ;0 ;
151 ;0:17.43 ;6632 ;49 ;1.010 ;9.9 ;32.2 ;225 ;0 ;
151 ;0:17.44 ;6710 ;49 ;1.009 ;9.9 ;32.6 ;229 ;0 ;
151 ;0:17.45 ;6793 ;49 ;1.011 ;9.9 ;33.0 ;233 ;0 ;
151 ;0:17.46 ;6820 ;49 ;1.013 ;9.6 ;33.1 ;244 ;0 ;
151 ;0:17.47 ;6870 ;49 ;1.009 ;9.6 ;33.4 ;247 ;0 ;
151 ;0:17.48 ;6818 ;49 ;1.003 ;9.0 ;33.1 ;267 ;0 ;
151 ;0:17.49 ;6833 ;49 ;1.040 ;9.0 ;33.2 ;268 ;0 ;
151 ;0:17.50 ;6848 ;49 ;1.037 ;9.0 ;33.2 ;268 ;0 ;
151 ;0:17.51 ;6858 ;49 ;1.043 ;9.0 ;33.3 ;270 ;0 ;
151 ;0:17.52 ;6868 ;49 ;1.037 ;8.9 ;33.3 ;274 ;0 ;
151 ;0:17.53 ;7017 ;49 ;1.040 ;8.9 ;34.1 ;283 ;0 ;
151 ;0:17.54 ;6983 ;49 ;1.035 ;8.9 ;33.9 ;280 ;0 ;
151 ;0:17.55 ;6939 ;49 ;1.037 ;8.1 ;33.8 ;317 ;0 ;
151 ;0:17.56 ;6921 ;49 ;1.042 ;8.1 ;33.6 ;314 ;0 ;
151 ;0:17.57 ;7070 ;49 ;1.056 ;8.1 ;34.3 ;323 ;0 ;
151 ;0:17.58 ;6988 ;49 ;1.055 ;7.8 ;33.6 ;330 ;0 ;
151 ;0:17.59 ;6926 ;49 ;1.055 ;7.8 ;33.6 ;330 ;0 ;
151 ;0:17.60 ;6903 ;49 ;1.055 ;7.8 ;33.5 ;329 ;0 ;
151 ;0:17.61 ;6863 ;49 ;1.050 ;7.8 ;33.3 ;326 ;0 ;
151 ;0:17.62 ;6853 ;49 ;1.053 ;7.1 ;33.3 ;369 ;0 ;
151 ;0:17.63 ;6980 ;49 ;1.060 ;7.1 ;33.9 ;377 ;0 ;
151 ;0:17.64 ;7056 ;49 ;1.051 ;7.1 ;34.3 ;383 ;0 ;
151 ;0:17.65 ;6944 ;49 ;1.278 ;7.0 ;33.7 ;381 ;0 ;
151 ;0:17.66 ;6908 ;49 ;1.363 ;7.0 ;33.5 ;378 ;0 ;
151 ;0:17.67 ;6853 ;49 ;1.369 ;7.0 ;33.3 ;375 ;0 ;
151 ;0:17.68 ;7051 ;49 ;1.365 ;7.0 ;34.2 ;388 ;0 ;
151 ;0:17.69 ;6962 ;49 ;1.366 ;7.0 ;33.8 ;382 ;0 ;
151 ;0:17.70 ;6939 ;49 ;1.364 ;6.7 ;33.7 ;402 ;0 ;
151 ;0:17.71 ;6883 ;49 ;1.366 ;6.7 ;33.7 ;402 ;0 ;
151 ;0:17.72 ;7004 ;49 ;1.366 ;6.7 ;34.0 ;407 ;0 ;
151 ;0:17.73 ;6870 ;49 ;1.340 ;6.7 ;33.4 ;398 ;0 ;
151 ;0:17.74 ;6840 ;49 ;1.080 ;6.1 ;33.3 ;445 ;0 ;
151 ;0:17.75 ;6713 ;49 ;1.074 ;6.1 ;32.6 ;434 ;0 ;
151 ;0:17.76 ;6696 ;49 ;1.081 ;6.1 ;32.5 ;432 ;0 ;
151 ;0:17.77 ;6674 ;49 ;1.077 ;6.1 ;32.4 ;431 ;0 ;
151 ;0:17.78 ;6613 ;49 ;1.075 ;5.8 ;32.1 ;453 ;0 ;
151 ;0:17.79 ;6720 ;49 ;1.076 ;5.8 ;32.6 ;462 ;0 ;
151 ;0:17.80 ;6701 ;49 ;1.076 ;5.8 ;32.5 ;460 ;0 ;
151 ;0:17.81 ;6764 ;49 ;1.080 ;5.8 ;32.8 ;465 ;0 ;
151 ;0:17.82 ;6903 ;49 ;0.858 ;5.8 ;33.5 ;477 ;0 ;
151 ;0:17.83 ;7126 ;49 ;0.862 ;5.1 ;34.6 ;578 ;0 ;
151 ;0:17.84 ;7110 ;49 ;0.858 ;5.1 ;34.5 ;576 ;0 ;
151 ;0:17.85 ;6991 ;49 ;0.857 ;5.1 ;33.9 ;564 ;0 ;
151 ;0:17.86 ;6878 ;49 ;0.857 ;5.1 ;33.4 ;554 ;0 ;
151 ;0:17.87 ;6800 ;49 ;0.857 ;5.1 ;33.0 ;547 ;0 ;
151 ;0:17.88 ;6776 ;49 ;0.862 ;4.6 ;32.9 ;615 ;0 ;
151 ;0:17.89 ;7019 ;49 ;0.860 ;4.6 ;34.1 ;641 ;0 ;
151 ;0:17.90 ;7040 ;48 ;0.957 ;4.6 ;34.2 ;643 ;0 ;
151 ;0:17.91 ;6855 ;48 ;0.952 ;4.6 ;33.3 ;623 ;0 ;
151 ;0:17.92 ;6803 ;48 ;0.960 ;4.6 ;33.2 ;621 ;0 ;
151 ;0:17.93 ;6978 ;48 ;0.957 ;4.6 ;33.9 ;636 ;0 ;
151 ;0:17.94 ;7094 ;48 ;0.960 ;4.0 ;34.4 ;760 ;0 ;
151 ;0:17.95 ;7019 ;48 ;0.949 ;4.0 ;34.0 ;750 ;0 ;
151 ;0:17.96 ;6967 ;48 ;0.956 ;4.0 ;33.8 ;745 ;0 ;
151 ;0:17.97 ;6833 ;47 ;0.956 ;4.0 ;33.2 ;730 ;0 ;
151 ;0:17.98 ;6878 ;47 ;0.968 ;4.0 ;33.4 ;735 ;0 ;
151 ;0:17.99 ;6776 ;47 ;0.967 ;4.0 ;32.9 ;722 ;0 ;
151 ;0:18.00 ;6766 ;46 ;0.966 ;3.2 ;32.8 ;925 ;0 ;
151 ;0:18.01 ;6694 ;46 ;0.966 ;3.2 ;32.5 ;915 ;0 ;
151 ;0:18.02 ;6530 ;46 ;0.962 ;3.2 ;31.7 ;890 ;0 ;
151 ;0:18.03 ;6401 ;45 ;0.964 ;3.2 ;31.1 ;871 ;0 ;
151 ;0:18.04 ;6173 ;45 ;0.966 ;3.2 ;30.0 ;837 ;0 ;
151 ;0:18.05 ;6000 ;44 ;0.964 ;3.2 ;29.1 ;809 ;0 ;
151 ;0:18.06 ;5852 ;43 ;1.020 ;3.2 ;28.4 ;787 ;0 ;
151 ;0:18.07 ;5804 ;43 ;1.064 ;2.3 ;28.2 ;1126 ;0 ;
151 ;0:18.08 ;5735 ;42 ;1.068 ;2.3 ;27.8 ;1108 ;0 ;
151 ;0:18.09 ;5692 ;41 ;1.063 ;2.3 ;27.6 ;1100 ;0 ;
151 ;0:18.10 ;5572 ;41 ;1.068 ;2.3 ;27.0 ;1073 ;0 ;
151 ;0:18.11 ;5498 ;40 ;1.069 ;2.3 ;26.7 ;1060 ;0 ;
151 ;0:18.12 ;5280 ;40 ;1.072 ;2.3 ;25.6 ;1013 ;0 ;
151 ;0:18.13 ;5148 ;40 ;1.073 ;2.3 ;25.0 ;986 ;0 ;
151 ;0:18.14 ;4922 ;39 ;1.111 ;2.3 ;23.9 ;939 ;0 ;
151 ;0:18.15 ;4852 ;39 ;1.498 ;2.3 ;23.5 ;921 ;0 ;
151 ;0:18.16 ;4777 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.17 ;4772 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.18 ;4847 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.19 ;5095 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.20 ;5202 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.21 ;5386 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.22 ;5567 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.23 ;5756 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.24 ;5828 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.25 ;5794 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.26 ;5963 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.27 ;6093 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.28 ;5992 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.29 ;5929 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.30 ;5967 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.31 ;5888 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.32 ;5821 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.33 ;5857 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.34 ;6071 ;39 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.35 ;6017 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.36 ;5922 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.37 ;6013 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.38 ;6058 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.39 ;5969 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.40 ;5984 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.41 ;5967 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.42 ;6042 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.43 ;5965 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.44 ;5959 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.45 ;6036 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.46 ;6115 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.47 ;6032 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.48 ;5905 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.49 ;5883 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.50 ;5842 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.51 ;5870 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.52 ;5907 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.53 ;5959 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.54 ;6038 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.55 ;6115 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.56 ;6093 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.57 ;5916 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.58 ;5885 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.59 ;5874 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.60 ;5898 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.61 ;5958 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.62 ;6038 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.63 ;6109 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.64 ;6186 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.65 ;6028 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.66 ;5890 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.67 ;5799 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.68 ;5874 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.69 ;5918 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.70 ;5980 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.71 ;6056 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.72 ;6133 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.73 ;6210 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.74 ;6181 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.75 ;5929 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.76 ;5888 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.77 ;5835 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.78 ;5892 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.79 ;5903 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.80 ;5948 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.81 ;6025 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.82 ;6103 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.83 ;6181 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.84 ;6256 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.85 ;6064 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.86 ;5892 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.87 ;5967 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.88 ;6003 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.89 ;5933 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.90 ;5990 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.91 ;5954 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.92 ;5980 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.93 ;6058 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.94 ;6038 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.95 ;5944 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.96 ;5939 ;38 ;1.498 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.97 ;6013 ;38 ;1.469 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.98 ;6093 ;38 ;1.467 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:18.99 ;6067 ;38 ;1.462 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.00 ;5959 ;38 ;1.461 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.01 ;5952 ;38 ;1.471 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.02 ;6032 ;38 ;1.466 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.03 ;6027 ;38 ;1.461 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.04 ;5958 ;38 ;1.442 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.05 ;5952 ;38 ;1.035 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.06 ;6030 ;38 ;1.036 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.07 ;6161 ;38 ;1.033 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.08 ;5967 ;38 ;1.027 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.09 ;5977 ;38 ;1.033 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.10 ;6060 ;38 ;1.038 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.11 ;6131 ;38 ;1.032 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.12 ;5954 ;38 ;1.031 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.13 ;5982 ;38 ;1.382 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.14 ;6060 ;38 ;1.382 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.15 ;6135 ;38 ;1.384 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.16 ;6025 ;38 ;1.372 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.17 ;5918 ;38 ;1.375 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.18 ;5998 ;38 ;1.381 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.19 ;6071 ;37 ;1.385 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.20 ;6147 ;37 ;1.380 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.21 ;6046 ;38 ;1.188 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.22 ;5944 ;37 ;1.189 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.23 ;6025 ;37 ;1.194 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.24 ;6107 ;37 ;1.196 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.25 ;6058 ;37 ;1.185 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.26 ;5956 ;37 ;1.191 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.27 ;6032 ;37 ;1.192 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.28 ;6111 ;37 ;1.197 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.29 ;6190 ;37 ;0.963 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.30 ;6163 ;37 ;0.963 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.31 ;5994 ;37 ;0.959 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.32 ;5922 ;37 ;0.961 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.33 ;6001 ;37 ;0.966 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.34 ;6081 ;37 ;0.963 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.35 ;6151 ;37 ;0.964 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.36 ;5948 ;37 ;0.957 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.37 ;5920 ;37 ;0.954 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.38 ;6000 ;37 ;0.927 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.39 ;6075 ;37 ;0.928 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.40 ;6151 ;37 ;0.928 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.41 ;6227 ;37 ;0.927 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.42 ;6202 ;37 ;0.926 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.43 ;5978 ;37 ;0.923 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.44 ;5714 ;37 ;0.927 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.45 ;5492 ;37 ;0.924 ;0.0 ;0.0 ;0 ;0 ;
151 ;0:19.46 ;5227 ;36 ;0.974 ;0.0 ;0.0 ;0 ;0 ;
