SESSION; TIME;RPM;THROT;ANA1;L U SP;L D SP;SHIF A;

316 ;0:00.01 ;1449 ;0 ;14 ;1.9 ;0.0 ;0 ;
316 ;0:00.02 ;1446 ;0 ;9 ;1.9 ;0.0 ;0 ;
316 ;0:00.03 ;1446 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.04 ;1541 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.05 ;1541 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.06 ;1408 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.07 ;1408 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.08 ;1336 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.09 ;1336 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.10 ;1415 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.11 ;1415 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.12 ;1319 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.13 ;1319 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.14 ;1318 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.15 ;1318 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.16 ;1318 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.17 ;1314 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.18 ;1314 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.19 ;1345 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.20 ;1345 ;0 ;0 ;1.9 ;0.0 ;0 ;
316 ;0:00.21 ;1389 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.22 ;1389 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.23 ;1283 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.24 ;1283 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.25 ;1283 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.26 ;1311 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.27 ;1311 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.28 ;1380 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.29 ;1380 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.30 ;1394 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.31 ;1394 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.32 ;1428 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.33 ;1428 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.34 ;1371 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.35 ;1371 ;0 ;0 ;2.5 ;0.0 ;0 ;
316 ;0:00.36 ;1371 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.37 ;1366 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.38 ;1366 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.39 ;1470 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.40 ;1470 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.41 ;1479 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.42 ;1479 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.43 ;1541 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.44 ;1541 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.45 ;1573 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.46 ;1573 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.47 ;1466 ;0 ;0 ;3.1 ;0.0 ;0 ;
316 ;0:00.48 ;1466 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.49 ;1421 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.50 ;1421 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.51 ;1406 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.52 ;1406 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.53 ;1462 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.54 ;1462 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.55 ;1575 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.56 ;1575 ;0 ;0 ;3.7 ;0.0 ;0 ;
316 ;0:00.57 ;1463 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.58 ;1463 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.59 ;1380 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.60 ;1380 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.61 ;1473 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.62 ;1473 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.63 ;1472 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.64 ;1472 ;0 ;0 ;4.1 ;0.0 ;0 ;
316 ;0:00.65 ;1517 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.66 ;1517 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.67 ;1521 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.68 ;1521 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.69 ;1470 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.70 ;1470 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.71 ;1519 ;0 ;0 ;4.4 ;0.0 ;0 ;
316 ;0:00.72 ;1519 ;0 ;0 ;4.7 ;0.0 ;0 ;
316 ;0:00.73 ;1404 ;0 ;0 ;4.7 ;0.0 ;0 ;
316 ;0:00.74 ;1404 ;0 ;0 ;4.7 ;0.0 ;0 ;
316 ;0:00.75 ;1399 ;0 ;0 ;4.7 ;0.0 ;0 ;
316 ;0:00.76 ;1399 ;0 ;0 ;4.7 ;0.0 ;0 ;
316 ;0:00.77 ;1399 ;0 ;0 ;4.7 ;0.0 ;0 ;
316 ;0:00.78 ;1479 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.79 ;1479 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.80 ;1456 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.81 ;1456 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.82 ;1503 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.83 ;1503 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.84 ;1405 ;0 ;0 ;5.0 ;0.0 ;0 ;
316 ;0:00.85 ;1405 ;0 ;0 ;5.1 ;0.0 ;0 ;
316 ;0:00.86 ;1375 ;0 ;0 ;5.1 ;0.0 ;0 ;
316 ;0:00.87 ;1375 ;0 ;0 ;5.1 ;0.0 ;0 ;
316 ;0:00.88 ;1491 ;0 ;0 ;5.1 ;0.0 ;0 ;
316 ;0:00.89 ;1491 ;0 ;0 ;5.1 ;0.0 ;0 ;
316 ;0:00.90 ;1369 ;0 ;0 ;5.1 ;0.0 ;0 ;
316 ;0:00.91 ;1369 ;0 ;0 ;5.4 ;0.0 ;0 ;
316 ;0:00.92 ;1343 ;0 ;0 ;5.4 ;0.0 ;0 ;
316 ;0:00.93 ;1343 ;0 ;0 ;5.4 ;0.0 ;0 ;
316 ;0:00.94 ;1468 ;0 ;0 ;5.4 ;0.0 ;0 ;
316 ;0:00.95 ;1468 ;0 ;0 ;5.4 ;0.0 ;0 ;
316 ;0:00.96 ;1468 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:00.97 ;1398 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:00.98 ;1398 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:00.99 ;1414 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.00 ;1414 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.01 ;1403 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.02 ;1403 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.03 ;1259 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.04 ;1259 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.05 ;1259 ;0 ;0 ;6.0 ;0.0 ;0 ;
316 ;0:01.06 ;1259 ;0 ;0 ;6.3 ;0.0 ;0 ;
316 ;0:01.07 ;1228 ;0 ;0 ;6.3 ;0.0 ;0 ;
316 ;0:01.08 ;1228 ;0 ;0 ;6.3 ;0.0 ;0 ;
316 ;0:01.09 ;1228 ;0 ;0 ;6.3 ;0.0 ;0 ;
316 ;0:01.10 ;1300 ;0 ;0 ;6.3 ;0.0 ;0 ;
316 ;0:01.11 ;1300 ;0 ;0 ;6.7 ;0.0 ;0 ;
316 ;0:01.12 ;1429 ;0 ;0 ;6.7 ;0.0 ;0 ;
316 ;0:01.13 ;1429 ;0 ;0 ;6.7 ;0.0 ;0 ;
316 ;0:01.14 ;1396 ;0 ;0 ;6.7 ;0.0 ;0 ;
316 ;0:01.15 ;1396 ;0 ;0 ;6.7 ;0.0 ;0 ;
316 ;0:01.16 ;1396 ;0 ;0 ;6.8 ;0.0 ;0 ;
316 ;0:01.17 ;1379 ;0 ;0 ;6.8 ;0.0 ;0 ;
316 ;0:01.18 ;1379 ;0 ;0 ;6.8 ;0.0 ;0 ;
316 ;0:01.19 ;1269 ;0 ;0 ;6.8 ;0.0 ;0 ;
316 ;0:01.20 ;1269 ;0 ;0 ;7.0 ;0.0 ;0 ;
316 ;0:01.21 ;1189 ;0 ;0 ;7.0 ;0.0 ;0 ;
316 ;0:01.22 ;1189 ;0 ;0 ;7.0 ;0.0 ;0 ;
316 ;0:01.23 ;1279 ;0 ;0 ;7.0 ;0.0 ;0 ;
316 ;0:01.24 ;1279 ;0 ;0 ;7.0 ;0.0 ;0 ;
316 ;0:01.25 ;1279 ;0 ;0 ;7.5 ;0.0 ;0 ;
316 ;0:01.26 ;1348 ;0 ;0 ;7.5 ;0.0 ;0 ;
316 ;0:01.27 ;1348 ;0 ;0 ;7.5 ;0.0 ;0 ;
316 ;0:01.28 ;1416 ;0 ;0 ;7.5 ;0.0 ;0 ;
316 ;0:01.29 ;1416 ;0 ;0 ;7.1 ;0.0 ;0 ;
316 ;0:01.30 ;1482 ;0 ;0 ;7.1 ;0.0 ;0 ;
316 ;0:01.31 ;1482 ;0 ;0 ;7.1 ;0.0 ;0 ;
316 ;0:01.32 ;1358 ;0 ;0 ;7.1 ;0.0 ;0 ;
316 ;0:01.33 ;1358 ;0 ;0 ;7.8 ;0.0 ;0 ;
316 ;0:01.34 ;1294 ;0 ;0 ;7.8 ;0.0 ;0 ;
316 ;0:01.35 ;1294 ;0 ;0 ;7.8 ;0.0 ;0 ;
316 ;0:01.36 ;1294 ;0 ;0 ;7.8 ;0.0 ;0 ;
316 ;0:01.37 ;1283 ;0 ;0 ;7.6 ;0.0 ;0 ;
316 ;0:01.38 ;1283 ;0 ;0 ;7.6 ;0.0 ;0 ;
316 ;0:01.39 ;1315 ;0 ;0 ;7.6 ;0.0 ;0 ;
316 ;0:01.40 ;1315 ;0 ;0 ;7.7 ;0.0 ;0 ;
316 ;0:01.41 ;1408 ;0 ;0 ;7.7 ;0.0 ;0 ;
316 ;0:01.42 ;1408 ;0 ;0 ;7.7 ;0.0 ;0 ;
316 ;0:01.43 ;1408 ;0 ;0 ;7.7 ;0.0 ;0 ;
316 ;0:01.44 ;1407 ;0 ;0 ;7.9 ;0.0 ;0 ;
316 ;0:01.45 ;1407 ;0 ;0 ;7.9 ;0.0 ;0 ;
316 ;0:01.46 ;1389 ;0 ;0 ;7.9 ;0.0 ;0 ;
316 ;0:01.47 ;1389 ;0 ;0 ;7.9 ;0.0 ;0 ;
316 ;0:01.48 ;1478 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.49 ;1478 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.50 ;1454 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.51 ;1454 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.52 ;1507 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.53 ;1507 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.54 ;1519 ;0 ;0 ;8.4 ;0.0 ;0 ;
316 ;0:01.55 ;1519 ;0 ;0 ;8.5 ;0.0 ;0 ;
316 ;0:01.56 ;1447 ;0 ;0 ;8.5 ;0.0 ;0 ;
316 ;0:01.57 ;1447 ;0 ;0 ;8.5 ;0.0 ;0 ;
316 ;0:01.58 ;1487 ;0 ;0 ;8.5 ;0.0 ;0 ;
316 ;0:01.59 ;1487 ;0 ;0 ;8.7 ;0.0 ;0 ;
316 ;0:01.60 ;1381 ;0 ;0 ;8.7 ;0.0 ;0 ;
316 ;0:01.61 ;1381 ;0 ;0 ;8.7 ;0.0 ;0 ;
316 ;0:01.62 ;1388 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.63 ;1388 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.64 ;1491 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.65 ;1491 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.66 ;1491 ;0 ;0 ;8.7 ;0.0 ;0 ;
316 ;0:01.67 ;1444 ;0 ;0 ;8.7 ;0.0 ;0 ;
316 ;0:01.68 ;1444 ;0 ;0 ;8.7 ;0.0 ;0 ;
316 ;0:01.69 ;1475 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.70 ;1475 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.71 ;1401 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.72 ;1401 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.73 ;1368 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.74 ;1368 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.75 ;1462 ;0 ;0 ;8.6 ;0.0 ;0 ;
316 ;0:01.76 ;1462 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.77 ;1310 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.78 ;1310 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.79 ;1304 ;0 ;0 ;8.9 ;0.0 ;0 ;
316 ;0:01.80 ;1304 ;0 ;0 ;8.9 ;0.0 ;0 ;
316 ;0:01.81 ;1388 ;0 ;0 ;8.9 ;0.0 ;0 ;
316 ;0:01.82 ;1388 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:01.83 ;1388 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:01.84 ;1291 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:01.85 ;1291 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:01.86 ;1336 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.87 ;1336 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.88 ;1167 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.89 ;1167 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.90 ;1127 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.91 ;1127 ;0 ;0 ;9.1 ;0.0 ;0 ;
316 ;0:01.92 ;1127 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:01.93 ;1258 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:01.94 ;1258 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:01.95 ;1258 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:01.96 ;1046 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:01.97 ;1046 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:01.98 ;1011 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:01.99 ;1011 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.00 ;1011 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.01 ;1125 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.02 ;1125 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.03 ;1125 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.04 ;984 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.05 ;984 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.06 ;968 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.07 ;968 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.08 ;968 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.09 ;968 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.10 ;996 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.11 ;996 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.12 ;996 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.13 ;1045 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.14 ;1045 ;0 ;0 ;9.6 ;0.0 ;0 ;
316 ;0:02.15 ;1045 ;0 ;0 ;9.6 ;0.0 ;0 ;
316 ;0:02.16 ;1136 ;0 ;0 ;9.6 ;0.0 ;0 ;
316 ;0:02.17 ;1136 ;0 ;0 ;9.8 ;0.0 ;0 ;
316 ;0:02.18 ;1162 ;0 ;0 ;9.8 ;0.0 ;0 ;
316 ;0:02.19 ;1162 ;0 ;0 ;9.8 ;0.0 ;0 ;
316 ;0:02.20 ;1162 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.21 ;1243 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.22 ;1243 ;0 ;0 ;9.2 ;0.0 ;0 ;
316 ;0:02.23 ;1243 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.24 ;1367 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.25 ;1367 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.26 ;1397 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.27 ;1397 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.28 ;1459 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.29 ;1459 ;0 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.30 ;1495 ;0 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.31 ;1495 ;0 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.32 ;1495 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.33 ;1549 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.34 ;1549 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.35 ;1629 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.36 ;1708 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.37 ;1708 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.38 ;1790 ;0 ;0 ;9.4 ;0.0 ;0 ;
316 ;0:02.39 ;1790 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.40 ;1867 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.41 ;1867 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.42 ;1917 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.43 ;1988 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.44 ;1988 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.45 ;2082 ;0 ;0 ;9.6 ;0.0 ;0 ;
316 ;0:02.46 ;2173 ;0 ;0 ;9.6 ;0.0 ;0 ;
316 ;0:02.47 ;2173 ;0 ;0 ;9.6 ;0.0 ;0 ;
316 ;0:02.48 ;2247 ;0 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.49 ;2299 ;0 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.50 ;2299 ;0 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.51 ;2371 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.52 ;2450 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.53 ;2493 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.54 ;2536 ;0 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.55 ;2536 ;0 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.56 ;2544 ;0 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.57 ;2570 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.58 ;2636 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.59 ;2710 ;0 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.60 ;2781 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.61 ;2839 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.62 ;2871 ;0 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.63 ;2852 ;0 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.64 ;2852 ;0 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.65 ;2867 ;0 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.66 ;2905 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.67 ;2961 ;0 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.68 ;3008 ;1 ;0 ;9.3 ;0.0 ;0 ;
316 ;0:02.69 ;3042 ;1 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.70 ;3070 ;1 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.71 ;3095 ;1 ;0 ;9.7 ;0.0 ;0 ;
316 ;0:02.72 ;3140 ;1 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.73 ;3198 ;1 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.74 ;3237 ;1 ;0 ;9.5 ;0.0 ;0 ;
316 ;0:02.75 ;3322 ;1 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.76 ;3372 ;1 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.77 ;3414 ;1 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:02.78 ;3456 ;1 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.79 ;3497 ;1 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.80 ;3552 ;1 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.81 ;3602 ;1 ;0 ;10.4 ;0.0 ;0 ;
316 ;0:02.82 ;3693 ;1 ;0 ;10.4 ;0.0 ;0 ;
316 ;0:02.83 ;3749 ;1 ;0 ;10.4 ;0.0 ;0 ;
316 ;0:02.84 ;3794 ;1 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.85 ;3826 ;1 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.86 ;3888 ;1 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.87 ;3907 ;1 ;0 ;10.0 ;0.0 ;0 ;
316 ;0:02.88 ;3953 ;1 ;0 ;10.0 ;0.0 ;0 ;
316 ;0:02.89 ;3965 ;2 ;0 ;10.0 ;0.0 ;0 ;
316 ;0:02.90 ;4030 ;2 ;0 ;10.0 ;0.0 ;0 ;
316 ;0:02.91 ;4040 ;2 ;0 ;10.0 ;0.0 ;0 ;
316 ;0:02.92 ;4049 ;2 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.93 ;4084 ;2 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.94 ;4096 ;2 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.95 ;4150 ;2 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.96 ;4165 ;2 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.97 ;4182 ;2 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:02.98 ;4222 ;2 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:02.99 ;4206 ;2 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.00 ;4244 ;2 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.01 ;4265 ;2 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:03.02 ;4273 ;2 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:03.03 ;4281 ;2 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:03.04 ;4296 ;2 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.05 ;4305 ;2 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.06 ;4302 ;2 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.07 ;4355 ;2 ;0 ;10.3 ;0.0 ;0 ;
316 ;0:03.08 ;4355 ;2 ;0 ;10.3 ;0.0 ;0 ;
316 ;0:03.09 ;4361 ;2 ;0 ;10.3 ;0.0 ;0 ;
316 ;0:03.10 ;4366 ;3 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:03.11 ;4382 ;3 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:03.12 ;4432 ;3 ;0 ;9.9 ;0.0 ;0 ;
316 ;0:03.13 ;4441 ;3 ;0 ;10.6 ;0.0 ;0 ;
316 ;0:03.14 ;4441 ;3 ;0 ;10.6 ;0.0 ;0 ;
316 ;0:03.15 ;4466 ;3 ;0 ;10.6 ;0.0 ;0 ;
316 ;0:03.16 ;4465 ;3 ;0 ;10.7 ;0.0 ;0 ;
316 ;0:03.17 ;4463 ;3 ;0 ;10.7 ;0.0 ;0 ;
316 ;0:03.18 ;4410 ;3 ;0 ;10.2 ;0.0 ;0 ;
316 ;0:03.19 ;4400 ;3 ;0 ;10.2 ;0.0 ;0 ;
316 ;0:03.20 ;4324 ;3 ;0 ;10.2 ;0.0 ;0 ;
316 ;0:03.21 ;4296 ;3 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.22 ;4290 ;3 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.23 ;4215 ;3 ;0 ;10.5 ;0.0 ;0 ;
316 ;0:03.24 ;4157 ;3 ;0 ;10.3 ;0.0 ;0 ;
316 ;0:03.25 ;4053 ;3 ;0 ;10.3 ;0.0 ;0 ;
316 ;0:03.26 ;3987 ;3 ;0 ;10.3 ;0.0 ;0 ;
316 ;0:03.27 ;3907 ;3 ;0 ;10.8 ;0.0 ;0 ;
316 ;0:03.28 ;3813 ;3 ;0 ;10.8 ;0.0 ;0 ;
316 ;0:03.29 ;3768 ;3 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:03.30 ;3749 ;3 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:03.31 ;3636 ;3 ;0 ;10.1 ;0.0 ;0 ;
316 ;0:03.32 ;3595 ;3 ;0 ;10.6 ;0.0 ;0 ;
