SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;L D SP;SLIP%;
459 ;1:07.47 ;11419 ;40 ;64;0.699 ;55.9 ;55.5 ;0 ;
459 ;1:07.48 ;11405 ;41 ;64;0.697 ;56.4 ;55.4 ;-1 ;
459 ;1:07.49 ;11412 ;41 ;64;0.699 ;58.2 ;55.2 ;-5 ;
459 ;1:07.50 ;11363 ;41 ;64;0.696 ;56.4 ;55.2 ;-2 ;
459 ;1:07.51 ;11384 ;41 ;64;0.698 ;57.2 ;55.3 ;-3 ;
459 ;1:07.52 ;11329 ;41 ;64;0.699 ;56.4 ;55.0 ;-2 ;
459 ;1:07.53 ;11301 ;41 ;64;0.698 ;56.3 ;55.2 ;-1 ;
459 ;1:07.54 ;11281 ;41 ;64;0.703 ;57.6 ;54.8 ;-4 ;
459 ;1:07.55 ;11308 ;42 ;63;0.699 ;57.9 ;54.9 ;-5 ;
459 ;1:07.56 ;11370 ;42 ;63;0.704 ;55.8 ;55.2 ;-1 ;
459 ;1:07.57 ;11384 ;42 ;63;0.702 ;57.4 ;55.3 ;-3 ;
459 ;1:07.58 ;11432 ;42 ;63;0.704 ;57.0 ;55.2 ;-3 ;
459 ;1:07.59 ;11419 ;42 ;63;0.701 ;58.1 ;55.5 ;-4 ;
459 ;1:07.60 ;11398 ;42 ;63;0.703 ;58.5 ;55.4 ;-5 ;
459 ;1:07.61 ;11377 ;42 ;63;0.703 ;52.0 ;55.3 ;6 ;
459 ;1:07.62 ;11343 ;42 ;63;0.706 ;55.0 ;55.1 ;0 ;
459 ;1:07.63 ;11288 ;42 ;63;0.707 ;57.9 ;55.1 ;-4 ;
459 ;1:07.64 ;11274 ;42 ;63;0.702 ;56.9 ;54.8 ;-3 ;
459 ;1:07.65 ;11241 ;42 ;63;0.707 ;53.7 ;54.6 ;1 ;
459 ;1:07.66 ;11241 ;42 ;63;0.706 ;54.5 ;54.6 ;0 ;
459 ;1:07.67 ;11268 ;42 ;63;0.707 ;54.9 ;54.5 ;0 ;
459 ;1:07.68 ;11254 ;42 ;64;0.704 ;56.4 ;54.7 ;-3 ;
459 ;1:07.69 ;11234 ;42 ;63;0.707 ;55.2 ;54.6 ;-1 ;
459 ;1:07.70 ;11207 ;42 ;63;0.709 ;54.4 ;54.4 ;0 ;
459 ;1:07.71 ;11140 ;42 ;64;0.716 ;53.7 ;54.4 ;1 ;
459 ;1:07.72 ;11127 ;42 ;64;0.716 ;55.7 ;54.0 ;-3 ;
459 ;1:07.73 ;11101 ;42 ;63;0.715 ;58.6 ;53.9 ;-8 ;
459 ;1:07.74 ;11134 ;42 ;63;0.718 ;55.4 ;53.8 ;-2 ;
459 ;1:07.75 ;11114 ;42 ;64;0.715 ;57.3 ;54.0 ;-5 ;
459 ;1:07.76 ;11081 ;42 ;64;0.718 ;58.6 ;53.8 ;-8 ;
459 ;1:07.77 ;11055 ;42 ;64;0.717 ;55.3 ;53.7 ;-2 ;
459 ;1:07.78 ;10990 ;42 ;64;0.716 ;54.0 ;53.6 ;0 ;
459 ;1:07.79 ;10997 ;42 ;64;0.716 ;55.4 ;53.4 ;-3 ;
459 ;1:07.80 ;10964 ;42 ;64;0.716 ;54.7 ;53.3 ;-2 ;
459 ;1:07.81 ;10990 ;42 ;64;0.716 ;54.5 ;53.4 ;-2 ;
459 ;1:07.82 ;10939 ;42 ;64;0.715 ;50.5 ;53.1 ;5 ;
459 ;1:07.83 ;10920 ;42 ;64;0.717 ;52.7 ;53.0 ;0 ;
459 ;1:07.84 ;10831 ;42 ;64;0.714 ;54.5 ;52.6 ;-3 ;
459 ;1:07.85 ;10806 ;42 ;64;0.717 ;52.6 ;52.5 ;0 ;
459 ;1:07.86 ;10844 ;42 ;64;0.716 ;56.1 ;52.4 ;-6 ;
459 ;1:07.87 ;10819 ;42 ;64;0.694 ;56.5 ;52.6 ;-6 ;
459 ;1:07.88 ;10806 ;42 ;64;0.696 ;52.7 ;52.5 ;0 ;
459 ;1:07.89 ;10751 ;42 ;64;0.691 ;54.2 ;52.2 ;-3 ;
459 ;1:07.90 ;10744 ;42 ;64;0.697 ;53.7 ;52.2 ;-2 ;
459 ;1:07.91 ;10782 ;42 ;64;0.693 ;52.3 ;52.2 ;0 ;
459 ;1:07.92 ;10775 ;42 ;64;0.696 ;55.3 ;52.3 ;-5 ;
459 ;1:07.93 ;10757 ;42 ;64;0.695 ;52.7 ;52.2 ;0 ;
459 ;1:07.94 ;10683 ;42 ;65;0.695 ;51.2 ;51.9 ;1 ;
459 ;1:07.95 ;10665 ;42 ;65;0.714 ;53.7 ;51.8 ;-3 ;
459 ;1:07.96 ;10677 ;42 ;65;0.711 ;51.6 ;51.9 ;0 ;
459 ;1:07.97 ;10659 ;42 ;65;0.715 ;55.0 ;51.8 ;-5 ;
459 ;1:07.98 ;10593 ;42 ;65;0.710 ;55.3 ;51.5 ;-6 ;
459 ;1:07.99 ;10551 ;42 ;65;0.715 ;51.2 ;51.2 ;0 ;
459 ;1:08.00 ;10563 ;42 ;65;0.711 ;50.8 ;51.1 ;0 ;
459 ;1:08.01 ;10527 ;42 ;65;0.715 ;52.3 ;51.1 ;-2 ;
459 ;1:08.02 ;10457 ;42 ;66;0.712 ;54.1 ;50.9 ;-5 ;
459 ;1:08.03 ;10410 ;42 ;65;0.739 ;48.4 ;50.6 ;4 ;
459 ;1:08.04 ;10416 ;42 ;66;0.737 ;55.3 ;50.4 ;-8 ;
459 ;1:08.05 ;10376 ;42 ;66;0.737 ;50.2 ;50.4 ;0 ;
459 ;1:08.06 ;10313 ;42 ;66;0.737 ;52.5 ;50.1 ;-4 ;
459 ;1:08.07 ;10273 ;42 ;66;0.736 ;51.3 ;49.9 ;-2 ;
459 ;1:08.08 ;10313 ;42 ;66;0.738 ;52.3 ;50.1 ;-4 ;
459 ;1:08.09 ;10313 ;42 ;66;0.737 ;52.0 ;50.1 ;-3 ;
459 ;1:08.10 ;10245 ;42 ;66;0.739 ;49.9 ;49.8 ;0 ;
459 ;1:08.11 ;10290 ;42 ;66;0.740 ;49.1 ;49.7 ;1 ;
459 ;1:08.12 ;10262 ;42 ;66;0.747 ;50.9 ;49.8 ;-2 ;
459 ;1:08.13 ;10217 ;42 ;67;0.745 ;49.8 ;49.6 ;0 ;
459 ;1:08.14 ;10190 ;42 ;67;0.745 ;47.8 ;49.5 ;3 ;
459 ;1:08.15 ;10206 ;42 ;67;0.746 ;49.7 ;49.6 ;0 ;
459 ;1:08.16 ;10118 ;42 ;67;0.743 ;48.6 ;49.3 ;1 ;
459 ;1:08.17 ;10064 ;42 ;67;0.747 ;48.8 ;48.9 ;0 ;
459 ;1:08.18 ;10048 ;42 ;68;0.744 ;50.7 ;48.8 ;-3 ;
459 ;1:08.19 ;10000 ;42 ;68;0.747 ;48.8 ;48.6 ;0 ;
459 ;1:08.20 ;9941 ;42 ;68;0.757 ;50.5 ;48.3 ;-4 ;
459 ;1:08.21 ;9957 ;42 ;68;0.755 ;52.6 ;48.4 ;-7 ;
459 ;1:08.22 ;9936 ;42 ;69;0.757 ;47.0 ;48.3 ;2 ;
459 ;1:08.23 ;9878 ;42 ;69;0.755 ;48.9 ;48.0 ;-1 ;
459 ;1:08.24 ;9889 ;42 ;69;0.757 ;49.0 ;48.0 ;-2 ;
459 ;1:08.25 ;9847 ;42 ;69;0.753 ;49.0 ;47.9 ;-2 ;
459 ;1:08.26 ;9816 ;42 ;70;0.758 ;50.9 ;47.7 ;-6 ;
459 ;1:08.27 ;9837 ;42 ;69;0.757 ;44.8 ;47.8 ;6 ;
459 ;1:08.28 ;9770 ;42 ;70;0.783 ;46.4 ;47.5 ;2 ;
459 ;1:08.29 ;9770 ;42 ;70;0.783 ;47.6 ;47.3 ;0 ;
459 ;1:08.30 ;9735 ;42 ;70;0.783 ;48.4 ;47.3 ;-2 ;
459 ;1:08.31 ;9679 ;42 ;70;0.784 ;46.5 ;47.0 ;1 ;
459 ;1:08.32 ;9689 ;42 ;71;0.780 ;48.5 ;47.1 ;-2 ;
459 ;1:08.33 ;9635 ;42 ;71;0.783 ;49.3 ;46.9 ;-4 ;
459 ;1:08.34 ;9590 ;42 ;71;0.781 ;46.4 ;46.6 ;0 ;
459 ;1:08.35 ;9590 ;42 ;71;0.784 ;46.2 ;46.6 ;0 ;
459 ;1:08.36 ;9537 ;42 ;71;0.783 ;47.5 ;46.3 ;-2 ;
459 ;1:08.37 ;9556 ;42 ;71;0.782 ;46.9 ;46.4 ;-1 ;
459 ;1:08.38 ;9498 ;42 ;71;0.781 ;48.4 ;46.1 ;-4 ;
459 ;1:08.39 ;9493 ;42 ;72;0.781 ;44.2 ;45.9 ;3 ;
459 ;1:08.40 ;9445 ;42 ;72;0.783 ;44.6 ;45.9 ;2 ;
459 ;1:08.41 ;9379 ;42 ;72;0.781 ;48.7 ;45.6 ;-6 ;
459 ;1:08.42 ;9370 ;42 ;71;0.784 ;46.6 ;45.5 ;-2 ;
459 ;1:08.43 ;9300 ;42 ;72;0.782 ;47.0 ;45.2 ;-3 ;
459 ;1:08.44 ;9272 ;42 ;72;0.753 ;47.1 ;45.0 ;-4 ;
459 ;1:08.45 ;9200 ;42 ;72;0.750 ;48.2 ;44.7 ;-7 ;
459 ;1:08.46 ;9186 ;42 ;72;0.749 ;42.9 ;44.6 ;3 ;
459 ;1:08.47 ;9106 ;42 ;72;0.750 ;45.1 ;44.3 ;-1 ;
459 ;1:08.48 ;9101 ;42 ;72;0.748 ;44.4 ;44.0 ;0 ;
459 ;1:08.49 ;9057 ;42 ;72;0.751 ;45.2 ;44.1 ;-2 ;
459 ;1:08.50 ;9049 ;42 ;73;0.747 ;45.4 ;43.9 ;-3 ;
459 ;1:08.51 ;9071 ;42 ;72;0.751 ;44.2 ;44.1 ;0 ;
459 ;1:08.52 ;9044 ;42 ;72;0.733 ;42.8 ;43.9 ;2 ;
459 ;1:08.53 ;9053 ;42 ;72;0.719 ;42.9 ;44.0 ;2 ;
459 ;1:08.54 ;9023 ;42 ;72;0.718 ;46.8 ;43.8 ;-6 ;
459 ;1:08.55 ;9040 ;42 ;72;0.717 ;45.6 ;43.9 ;-3 ;
459 ;1:08.56 ;9005 ;42 ;73;0.719 ;44.3 ;43.7 ;-1 ;
459 ;1:08.57 ;9001 ;42 ;73;0.716 ;45.0 ;43.7 ;-2 ;
459 ;1:08.58 ;8941 ;42 ;73;0.719 ;44.9 ;43.4 ;-3 ;
459 ;1:08.59 ;8903 ;42 ;73;0.716 ;41.8 ;43.3 ;3 ;
459 ;1:08.60 ;8890 ;42 ;73;0.719 ;43.6 ;43.0 ;-1 ;
459 ;1:08.61 ;8852 ;42 ;73;0.717 ;41.8 ;43.1 ;3 ;
459 ;1:08.62 ;8848 ;42 ;73;0.717 ;43.6 ;42.8 ;-1 ;
459 ;1:08.63 ;8794 ;42 ;74;0.718 ;43.3 ;42.7 ;-1 ;
459 ;1:08.64 ;8769 ;42 ;74;0.717 ;44.6 ;42.3 ;-5 ;
459 ;1:08.65 ;8676 ;42 ;75;0.721 ;40.6 ;42.1 ;3 ;
459 ;1:08.66 ;8620 ;42 ;76;0.718 ;41.7 ;41.9 ;0 ;
459 ;1:08.67 ;8526 ;42 ;76;0.722 ;43.6 ;41.4 ;-5 ;
459 ;1:08.68 ;8491 ;42 ;76;0.719 ;41.2 ;41.2 ;0 ;
459 ;1:08.69 ;8389 ;42 ;77;0.746 ;42.3 ;40.7 ;-3 ;
459 ;1:08.70 ;8348 ;42 ;76;0.745 ;41.9 ;40.6 ;-3 ;
459 ;1:08.71 ;8329 ;42 ;77;0.747 ;42.0 ;40.4 ;-3 ;
459 ;1:08.72 ;8256 ;42 ;77;0.748 ;40.0 ;40.1 ;0 ;
459 ;1:08.73 ;8238 ;42 ;78;0.745 ;44.3 ;40.0 ;-9 ;
459 ;1:08.74 ;8177 ;42 ;77;0.745 ;40.1 ;39.7 ;0 ;
459 ;1:08.75 ;8152 ;42 ;78;0.745 ;38.4 ;39.6 ;3 ;
459 ;1:08.76 ;8173 ;42 ;78;0.748 ;41.4 ;39.7 ;-4 ;
459 ;1:08.77 ;8134 ;42 ;78;0.760 ;39.2 ;39.5 ;0 ;
459 ;1:08.78 ;8127 ;42 ;78;0.765 ;43.3 ;39.6 ;-8 ;
459 ;1:08.79 ;8130 ;42 ;79;0.765 ;36.4 ;39.5 ;8 ;
459 ;1:08.80 ;8092 ;42 ;79;0.763 ;38.8 ;39.3 ;1 ;
459 ;1:08.81 ;8081 ;42 ;79;0.762 ;38.5 ;39.3 ;2 ;
459 ;1:08.82 ;8064 ;42 ;80;0.763 ;40.8 ;39.2 ;-3 ;
459 ;1:08.83 ;7992 ;42 ;81;0.765 ;39.5 ;38.8 ;-1 ;
459 ;1:08.84 ;7944 ;42 ;81;0.756 ;38.8 ;38.6 ;0 ;
459 ;1:08.85 ;7884 ;42 ;81;0.758 ;38.5 ;38.3 ;0 ;
459 ;1:08.86 ;7789 ;42 ;81;0.753 ;39.5 ;37.8 ;-4 ;
459 ;1:08.87 ;7738 ;42 ;81;0.755 ;36.4 ;37.6 ;3 ;
459 ;1:08.88 ;7678 ;42 ;82;0.756 ;38.8 ;37.3 ;-3 ;
459 ;1:08.89 ;7584 ;42 ;82;0.751 ;37.5 ;36.8 ;-1 ;
459 ;1:08.90 ;7539 ;42 ;82;0.757 ;36.9 ;36.6 ;0 ;
459 ;1:08.91 ;7518 ;42 ;82;0.749 ;38.1 ;36.5 ;-4 ;
459 ;1:08.92 ;7503 ;42 ;82;0.757 ;37.7 ;36.4 ;-3 ;
459 ;1:08.93 ;7467 ;42 ;82;0.739 ;38.8 ;36.3 ;-6 ;
459 ;1:08.94 ;7461 ;42 ;83;0.744 ;36.9 ;36.2 ;-1 ;
459 ;1:08.95 ;7476 ;42 ;83;0.738 ;35.6 ;36.3 ;1 ;
459 ;1:08.96 ;7467 ;42 ;83;0.743 ;37.2 ;36.3 ;-2 ;
459 ;1:08.97 ;7449 ;42 ;83;0.740 ;38.0 ;36.2 ;-4 ;
459 ;1:08.98 ;7443 ;42 ;83;0.741 ;35.7 ;36.1 ;1 ;
459 ;1:08.99 ;7446 ;42 ;83;0.741 ;37.4 ;36.2 ;-3 ;
459 ;1:09.00 ;7440 ;42 ;83;0.740 ;37.0 ;36.1 ;-2 ;
459 ;1:09.01 ;7413 ;42 ;84;0.740 ;36.5 ;35.8 ;-1 ;
459 ;1:09.02 ;7350 ;42 ;83;0.724 ;37.7 ;35.7 ;-5 ;
459 ;1:09.03 ;7307 ;42 ;84;0.729 ;34.8 ;35.5 ;2 ;
459 ;1:09.04 ;7281 ;42 ;83;0.725 ;34.8 ;35.3 ;1 ;
459 ;1:09.05 ;7278 ;42 ;84;0.728 ;35.8 ;35.3 ;-1 ;
459 ;1:09.06 ;7264 ;42 ;84;0.724 ;34.5 ;35.3 ;2 ;
459 ;1:09.07 ;7287 ;42 ;84;0.726 ;36.1 ;35.4 ;-1 ;
459 ;1:09.08 ;7327 ;42 ;84;0.726 ;35.6 ;35.6 ;0 ;
459 ;1:09.09 ;7312 ;42 ;84;0.723 ;36.3 ;35.5 ;-2 ;
459 ;1:09.10 ;7298 ;42 ;85;0.706 ;35.1 ;35.2 ;0 ;
459 ;1:09.11 ;7208 ;42 ;84;0.701 ;35.2 ;35.0 ;0 ;
459 ;1:09.12 ;7145 ;42 ;85;0.707 ;32.4 ;34.7 ;7 ;
459 ;1:09.13 ;7064 ;42 ;85;0.701 ;35.1 ;34.3 ;-2 ;
459 ;1:09.14 ;6996 ;42 ;85;0.703 ;33.7 ;34.0 ;0 ;
459 ;1:09.15 ;6975 ;42 ;85;0.707 ;34.5 ;33.9 ;-1 ;
459 ;1:09.16 ;6941 ;42 ;85;0.699 ;34.8 ;33.7 ;-3 ;
459 ;1:09.17 ;6934 ;42 ;85;0.705 ;34.3 ;33.7 ;-1 ;
459 ;1:09.18 ;6931 ;42 ;85;0.723 ;34.8 ;33.6 ;-3 ;
459 ;1:09.19 ;6898 ;42 ;85;0.723 ;33.9 ;33.5 ;-1 ;
459 ;1:09.20 ;6848 ;42 ;85;0.721 ;33.0 ;33.2 ;0 ;
459 ;1:09.21 ;6773 ;42 ;85;0.726 ;33.0 ;32.9 ;0 ;
459 ;1:09.22 ;6713 ;42 ;85;0.725 ;33.4 ;32.3 ;-3 ;
459 ;1:09.23 ;6609 ;42 ;85;0.720 ;33.2 ;32.1 ;-3 ;
459 ;1:09.24 ;6585 ;42 ;85;0.723 ;33.6 ;32.0 ;-4 ;
459 ;1:09.25 ;6560 ;42 ;85;0.722 ;32.4 ;31.8 ;-1 ;
459 ;1:09.26 ;6551 ;42 ;85;0.733 ;33.9 ;31.8 ;-6 ;
459 ;1:09.27 ;6542 ;42 ;85;0.728 ;32.3 ;31.8 ;-1 ;
459 ;1:09.28 ;6539 ;42 ;85;0.730 ;32.5 ;31.7 ;-2 ;
459 ;1:09.29 ;6521 ;42 ;85;0.726 ;32.5 ;31.7 ;-2 ;
459 ;1:09.30 ;6469 ;42 ;85;0.730 ;31.5 ;31.4 ;0 ;
459 ;1:09.31 ;6432 ;42 ;85;0.732 ;32.6 ;31.2 ;-4 ;
459 ;1:09.32 ;6345 ;42 ;86;0.731 ;31.5 ;30.8 ;-2 ;
459 ;1:09.33 ;6291 ;42 ;86;0.733 ;32.3 ;30.5 ;-5 ;
459 ;1:09.34 ;6250 ;42 ;86;0.767 ;32.2 ;30.3 ;-5 ;
459 ;1:09.35 ;6258 ;42 ;86;0.771 ;31.1 ;30.4 ;-2 ;
459 ;1:09.36 ;6285 ;42 ;85;0.764 ;31.8 ;30.5 ;-4 ;
459 ;1:09.37 ;6311 ;41 ;85;0.765 ;31.9 ;30.6 ;-4 ;
459 ;1:09.38 ;6302 ;42 ;85;0.765 ;29.9 ;30.6 ;2 ;
459 ;1:09.39 ;6279 ;41 ;85;0.766 ;31.0 ;30.5 ;-1 ;
459 ;1:09.40 ;6220 ;41 ;85;0.769 ;29.4 ;30.2 ;2 ;
459 ;1:09.41 ;6163 ;41 ;85;0.767 ;29.6 ;29.9 ;1 ;
459 ;1:09.42 ;6131 ;41 ;85;0.767 ;30.5 ;29.8 ;-2 ;
459 ;1:09.43 ;6175 ;41 ;85;0.745 ;30.4 ;30.0 ;-1 ;
459 ;1:09.44 ;6188 ;41 ;84;0.749 ;29.8 ;30.0 ;0 ;
459 ;1:09.45 ;6241 ;41 ;84;0.745 ;31.1 ;30.3 ;-2 ;
459 ;1:09.46 ;6266 ;41 ;84;0.747 ;27.8 ;30.4 ;9 ;
459 ;1:09.47 ;6287 ;40 ;84;0.745 ;29.6 ;30.5 ;3 ;
459 ;1:09.48 ;6279 ;40 ;83;0.743 ;28.9 ;30.5 ;5 ;
459 ;1:09.49 ;6184 ;39 ;83;0.743 ;29.0 ;30.0 ;3 ;
459 ;1:09.50 ;6101 ;39 ;82;0.740 ;29.8 ;29.6 ;0 ;
459 ;1:09.51 ;6001 ;38 ;82;0.737 ;28.8 ;29.1 ;1 ;
459 ;1:09.52 ;6021 ;37 ;81;0.733 ;29.2 ;29.2 ;0 ;
459 ;1:09.53 ;5994 ;36 ;81;0.737 ;29.4 ;29.1 ;-1 ;
459 ;1:09.54 ;6017 ;35 ;81;0.734 ;28.0 ;29.2 ;4 ;
459 ;1:09.55 ;6036 ;34 ;80;0.736 ;29.2 ;29.3 ;0 ;
459 ;1:09.56 ;6042 ;34 ;80;0.736 ;29.8 ;29.3 ;-1 ;
459 ;1:09.57 ;6003 ;33 ;79;0.735 ;26.9 ;29.1 ;8 ;
459 ;1:09.58 ;5941 ;32 ;79;0.737 ;29.0 ;28.8 ;0 ;
459 ;1:09.59 ;5832 ;31 ;78;0.755 ;28.3 ;28.3 ;0 ;
459 ;1:09.60 ;5767 ;30 ;78;0.758 ;28.6 ;28.0 ;-2 ;
459 ;1:09.61 ;5700 ;29 ;77;0.756 ;27.7 ;27.7 ;0 ;
459 ;1:09.62 ;5726 ;27 ;77;0.763 ;28.4 ;27.8 ;-2 ;
459 ;1:09.63 ;5728 ;26 ;76;0.761 ;28.3 ;27.9 ;-1 ;
459 ;1:09.64 ;5779 ;25 ;76;0.763 ;28.3 ;28.0 ;-1 ;
459 ;1:09.65 ;5828 ;24 ;76;0.764 ;27.9 ;28.3 ;1 ;
459 ;1:09.66 ;5824 ;23 ;75;0.761 ;28.2 ;28.3 ;0 ;
459 ;1:09.67 ;5785 ;22 ;75;0.781 ;29.1 ;28.1 ;-3 ;
459 ;1:09.68 ;5723 ;21 ;75;0.776 ;26.8 ;27.8 ;3 ;
459 ;1:09.69 ;5654 ;20 ;75;0.779 ;27.9 ;27.4 ;-1 ;
459 ;1:09.70 ;5610 ;19 ;75;0.772 ;27.4 ;27.2 ;0 ;
459 ;1:09.71 ;5598 ;19 ;75;0.775 ;29.2 ;27.2 ;-6 ;
459 ;1:09.72 ;5632 ;19 ;75;0.777 ;27.5 ;27.3 ;0 ;
459 ;1:09.73 ;5674 ;19 ;75;0.778 ;28.6 ;27.6 ;-3 ;
459 ;1:09.74 ;5706 ;18 ;75;0.781 ;28.5 ;27.7 ;-2 ;
459 ;1:09.75 ;5718 ;18 ;75;0.771 ;27.1 ;27.8 ;2 ;
459 ;1:09.76 ;5693 ;18 ;75;0.774 ;28.4 ;27.6 ;-2 ;
459 ;1:09.77 ;5661 ;18 ;75;0.768 ;29.4 ;27.5 ;-6 ;
459 ;1:09.78 ;5602 ;18 ;75;0.771 ;28.1 ;27.2 ;-3 ;
459 ;1:09.79 ;5595 ;18 ;75;0.764 ;27.9 ;27.2 ;-2 ;
459 ;1:09.80 ;5583 ;18 ;75;0.767 ;26.9 ;27.1 ;0 ;
459 ;1:09.81 ;5600 ;18 ;76;0.770 ;26.5 ;27.2 ;2 ;
459 ;1:09.82 ;5590 ;18 ;76;0.771 ;27.6 ;27.1 ;-1 ;
459 ;1:09.83 ;5590 ;18 ;76;0.771 ;27.4 ;27.1 ;-1 ;
459 ;1:09.84 ;5539 ;18 ;76;0.759 ;27.4 ;26.9 ;-1 ;
459 ;1:09.85 ;5484 ;18 ;76;0.761 ;27.4 ;26.6 ;-2 ;
459 ;1:09.86 ;5409 ;18 ;76;0.753 ;27.3 ;26.2 ;-4 ;
459 ;1:09.87 ;5374 ;18 ;76;0.761 ;27.8 ;26.1 ;-6 ;
459 ;1:09.88 ;5367 ;18 ;77;0.761 ;25.6 ;25.9 ;1 ;
459 ;1:09.89 ;5360 ;18 ;76;0.762 ;26.6 ;26.0 ;-2 ;
459 ;1:09.90 ;5370 ;18 ;76;0.759 ;26.8 ;26.1 ;-2 ;
459 ;1:09.91 ;5341 ;18 ;76;0.753 ;26.6 ;25.9 ;-2 ;
459 ;1:09.92 ;5316 ;17 ;77;0.739 ;27.8 ;25.8 ;-7 ;
459 ;1:09.93 ;5277 ;17 ;77;0.738 ;26.2 ;25.6 ;-2 ;
459 ;1:09.94 ;5253 ;17 ;77;0.740 ;27.1 ;25.5 ;-5 ;
459 ;1:09.95 ;5211 ;17 ;77;0.731 ;27.1 ;25.3 ;-6 ;
459 ;1:09.96 ;5202 ;17 ;77;0.740 ;26.2 ;25.2 ;-3 ;
459 ;1:09.97 ;5205 ;17 ;77;0.739 ;26.5 ;25.3 ;-4 ;
459 ;1:09.98 ;5193 ;17 ;76;0.737 ;26.5 ;25.2 ;-4 ;
459 ;1:09.99 ;5196 ;17 ;76;0.733 ;27.2 ;25.2 ;-7 ;
459 ;1:10.00 ;5176 ;17 ;77;0.722 ;25.7 ;25.1 ;-2 ;
459 ;1:10.01 ;5175 ;17 ;76;0.726 ;26.0 ;25.1 ;-3 ;
459 ;1:10.02 ;5145 ;17 ;76;0.718 ;26.5 ;25.0 ;-5 ;
459 ;1:10.03 ;5153 ;17 ;76;0.722 ;25.5 ;25.0 ;-1 ;
459 ;1:10.04 ;5125 ;16 ;77;0.722 ;25.8 ;24.9 ;-3 ;
459 ;1:10.05 ;5122 ;16 ;76;0.725 ;26.3 ;24.9 ;-5 ;
459 ;1:10.06 ;5093 ;16 ;76;0.717 ;26.1 ;24.7 ;-5 ;
459 ;1:10.07 ;5044 ;16 ;76;0.723 ;26.1 ;24.5 ;-6 ;
459 ;1:10.08 ;5029 ;16 ;76;0.737 ;26.2 ;24.4 ;-6 ;
459 ;1:10.09 ;5005 ;16 ;76;0.729 ;26.7 ;24.3 ;-8 ;
459 ;1:10.10 ;5051 ;16 ;76;0.737 ;25.6 ;24.5 ;-4 ;
459 ;1:10.11 ;5074 ;16 ;76;0.734 ;24.9 ;24.6 ;-1 ;
459 ;1:10.12 ;5093 ;15 ;75;0.734 ;26.8 ;24.7 ;-7 ;
459 ;1:10.13 ;5078 ;15 ;76;0.732 ;24.2 ;24.6 ;1 ;
459 ;1:10.14 ;5029 ;15 ;75;0.738 ;26.1 ;24.4 ;-6 ;
459 ;1:10.15 ;4956 ;15 ;75;0.732 ;26.1 ;24.0 ;-8 ;
459 ;1:10.16 ;4884 ;15 ;75;0.766 ;25.3 ;23.7 ;-6 ;
459 ;1:10.17 ;4877 ;14 ;75;0.771 ;25.5 ;23.7 ;-7 ;
459 ;1:10.18 ;4900 ;14 ;75;0.761 ;25.9 ;23.8 ;-8 ;
459 ;1:10.19 ;4953 ;14 ;75;0.771 ;24.8 ;24.0 ;-3 ;
459 ;1:10.20 ;4969 ;14 ;75;0.766 ;25.8 ;24.1 ;-6 ;
459 ;1:10.21 ;4953 ;14 ;74;0.765 ;26.3 ;24.0 ;-8 ;
459 ;1:10.22 ;4945 ;14 ;74;0.767 ;24.1 ;24.0 ;0 ;
459 ;1:10.23 ;4923 ;13 ;74;0.769 ;24.1 ;23.9 ;0 ;
459 ;1:10.24 ;4872 ;13 ;74;0.773 ;25.7 ;23.6 ;-8 ;
459 ;1:10.25 ;4832 ;12 ;74;0.790 ;24.2 ;23.3 ;-3 ;
459 ;1:10.26 ;4768 ;12 ;73;0.787 ;25.7 ;23.1 ;-10 ;
459 ;1:10.27 ;4756 ;12 ;74;0.787 ;24.8 ;23.1 ;-6 ;
459 ;1:10.28 ;4788 ;12 ;74;0.791 ;25.3 ;23.2 ;-8 ;
459 ;1:10.29 ;4831 ;12 ;74;0.782 ;24.9 ;23.4 ;-6 ;
459 ;1:10.30 ;4854 ;11 ;73;0.792 ;24.9 ;23.5 ;-5 ;
459 ;1:10.31 ;4880 ;11 ;73;0.785 ;25.3 ;23.7 ;-6 ;
459 ;1:10.32 ;4831 ;11 ;74;0.790 ;26.0 ;23.4 ;-10 ;
459 ;1:10.33 ;4805 ;11 ;74;0.817 ;24.6 ;23.3 ;-5 ;
459 ;1:10.34 ;4720 ;11 ;73;0.808 ;23.7 ;22.9 ;-3 ;
459 ;1:10.35 ;4696 ;11 ;73;0.818 ;24.7 ;22.8 ;-7 ;
459 ;1:10.36 ;4698 ;11 ;73;0.810 ;24.7 ;22.8 ;-7 ;
459 ;1:10.37 ;4760 ;11 ;73;0.817 ;24.6 ;23.1 ;-6 ;
459 ;1:10.38 ;4788 ;11 ;73;0.813 ;25.6 ;23.2 ;-9 ;
459 ;1:10.39 ;4821 ;11 ;73;0.812 ;24.4 ;23.4 ;-4 ;
459 ;1:10.40 ;4805 ;10 ;73;0.816 ;24.9 ;23.2 ;-6 ;
459 ;1:10.41 ;4766 ;10 ;73;0.820 ;25.0 ;23.1 ;-7 ;
459 ;1:10.42 ;4693 ;10 ;74;0.824 ;24.3 ;22.8 ;-6 ;
459 ;1:10.43 ;4645 ;10 ;73;0.822 ;24.3 ;22.5 ;-7 ;
459 ;1:10.44 ;4570 ;10 ;74;0.824 ;24.3 ;22.2 ;-8 ;
459 ;1:10.45 ;4538 ;10 ;73;0.821 ;25.7 ;22.0 ;-14 ;
