SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;LAMB %;TRAC %;SLIP%;INJ;ADV;SHIF A;INJ %;L/100K;
118 ;3:00.80 ;4889 ;14 ;77;14;75;0.707 ;19.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.64 ;38.2 ;0 ;18 ;42.2;
118 ;3:00.90 ;4521 ;14 ;77;14;75;0.730 ;18.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.62 ;34.8 ;0 ;17 ;40.7;
118 ;3:01.00 ;4292 ;14 ;77;14;75;0.768 ;19.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.60 ;32.7 ;0 ;16 ;37.9;
118 ;3:01.10 ;4144 ;13 ;77;14;74;0.758 ;17.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;31.3 ;0 ;14 ;35.6;
118 ;3:01.20 ;4035 ;10 ;77;14;72;0.737 ;18.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.3 ;0 ;14 ;37.5;
118 ;3:01.30 ;4204 ;9 ;77;14;71;0.751 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.9 ;0 ;15 ;37.0;
118 ;3:01.40 ;4261 ;8 ;77;14;70;0.753 ;19.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.6 ;0 ;15 ;36.6;
118 ;3:01.50 ;4496 ;8 ;77;14;69;0.759 ;19.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.9 ;0 ;16 ;37.0;
118 ;3:01.60 ;4548 ;8 ;77;14;69;0.790 ;22.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.4 ;0 ;16 ;33.1;
118 ;3:01.70 ;4340 ;8 ;77;14;69;0.791 ;23.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.4 ;0 ;15 ;31.0;
118 ;3:01.80 ;4487 ;8 ;77;14;68;0.761 ;22.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.2 ;0 ;16 ;33.9;
118 ;3:01.90 ;4873 ;8 ;77;14;68;0.771 ;23.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;33.7 ;0 ;17 ;34.3;
118 ;3:02.00 ;4988 ;8 ;77;14;67;0.792 ;24.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;34.8 ;0 ;18 ;33.4;
118 ;3:02.10 ;5049 ;8 ;77;14;66;0.797 ;25.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;35.0 ;0 ;18 ;32.0;
118 ;3:02.20 ;5170 ;8 ;77;14;65;0.838 ;26.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.25 ;37.7 ;0 ;18 ;32.9;
118 ;3:02.30 ;5338 ;8 ;77;14;63;0.904 ;27.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.15 ;40.0 ;0 ;18 ;30.7;
118 ;3:02.40 ;5527 ;8 ;77;14;62;0.934 ;27.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.03 ;42.9 ;0 ;18 ;29.3;
118 ;3:02.50 ;5830 ;8 ;77;14;60;0.881 ;28.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.84 ;47.4 ;0 ;18 ;28.0;
118 ;3:02.60 ;5916 ;9 ;77;14;58;0.825 ;30.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.86 ;50.0 ;0 ;19 ;28.8;
118 ;3:02.70 ;6366 ;11 ;77;14;56;0.812 ;31.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.84 ;54.7 ;0 ;20 ;28.2;
118 ;3:02.80 ;6588 ;11 ;77;14;55;0.816 ;32.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;55.1 ;0 ;20 ;28.3;
118 ;3:02.90 ;6893 ;11 ;77;14;54;0.849 ;33.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.63 ;55.7 ;0 ;21 ;26.6;
118 ;3:03.00 ;7004 ;11 ;77;14;53;0.925 ;35.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.58 ;56.0 ;0 ;21 ;27.9;
118 ;3:03.10 ;7170 ;11 ;77;14;52;1.032 ;35.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.66 ;56.6 ;0 ;22 ;29.2;
118 ;3:03.20 ;7315 ;12 ;77;14;52;1.017 ;36.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.83 ;57.1 ;0 ;23 ;27.3;
118 ;3:03.30 ;7533 ;12 ;77;14;52;1.015 ;39.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.93 ;58.0 ;0 ;25 ;30.7;
118 ;3:03.40 ;7828 ;12 ;77;14;50;1.027 ;39.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;59.2 ;0 ;26 ;30.5;
118 ;3:03.50 ;8050 ;12 ;77;14;50;1.039 ;40.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.11 ;59.9 ;0 ;28 ;29.3;
118 ;3:03.60 ;8374 ;12 ;77;14;49;1.067 ;39.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.94 ;59.9 ;0 ;27 ;28.9;
118 ;3:03.70 ;8640 ;12 ;77;14;49;1.056 ;44.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.72 ;59.9 ;0 ;27 ;27.3;
118 ;3:03.80 ;8596 ;12 ;77;14;49;1.032 ;47.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.77 ;59.9 ;0 ;27 ;25.0;
118 ;3:03.90 ;8712 ;12 ;77;14;50;1.017 ;47.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.66 ;59.9 ;0 ;27 ;23.9;
118 ;3:04.00 ;9263 ;15 ;77;14;51;0.983 ;48.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.91 ;56.7 ;0 ;30 ;26.6;
118 ;3:04.10 ;9186 ;15 ;77;14;52;0.961 ;53.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.91 ;56.9 ;0 ;30 ;24.6;
118 ;3:04.20 ;9625 ;15 ;77;14;55;0.965 ;56.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;55.9 ;0 ;31 ;30.8;
118 ;3:04.30 ;10336 ;18 ;77;14;59;0.817 ;58.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.30 ;48.2 ;0 ;37 ;31.0;
118 ;3:04.40 ;11120 ;31 ;77;14;70;0.711 ;57.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.88 ;48.3 ;0 ;55 ;57.4;
118 ;3:04.50 ;11552 ;70 ;77;14;83;0.716 ;59.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.49 ;44.0 ;0 ;73 ;59.4;
118 ;3:04.60 ;11295 ;73 ;77;14;83;0.718 ;52.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.57 ;44.4 ;0 ;72 ;61.5;
118 ;3:04.70 ;10971 ;73 ;77;14;83;0.731 ;51.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.61 ;44.7 ;0 ;71 ;57.5;
118 ;3:04.80 ;10370 ;72 ;77;14;84;0.748 ;48.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.43 ;42.8 ;0 ;65 ;62.7;
118 ;3:04.90 ;10273 ;72 ;77;14;84;0.770 ;46.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.39 ;42.5 ;0 ;64 ;59.2;
118 ;3:05.00 ;9498 ;71 ;77;14;86;0.761 ;44.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.04 ;44.1 ;0 ;56 ;57.1;
118 ;3:05.10 ;8975 ;70 ;77;14;88;0.739 ;42.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.74 ;46.5 ;0 ;51 ;51.8;
118 ;3:05.20 ;8123 ;69 ;77;14;90;0.722 ;39.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.40 ;48.4 ;0 ;43 ;46.7;
118 ;3:05.30 ;7476 ;68 ;77;14;92;0.705 ;35.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.26 ;44.3 ;0 ;39 ;48.5;
118 ;3:05.40 ;7446 ;68 ;77;14;92;0.709 ;34.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.25 ;43.7 ;0 ;39 ;48.8;
118 ;3:05.50 ;6732 ;67 ;77;14;92;0.716 ;33.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.29 ;38.5 ;0 ;35 ;49.0;
118 ;3:05.60 ;6266 ;58 ;77;14;90;0.724 ;32.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.54 ;35.2 ;0 ;35 ;49.5;
118 ;3:05.70 ;6149 ;45 ;77;14;86;0.730 ;30.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.45 ;35.5 ;0 ;33 ;48.3;
118 ;3:05.80 ;5969 ;37 ;77;14;83;0.698 ;31.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.34 ;34.9 ;0 ;31 ;49.1;
118 ;3:05.90 ;5702 ;32 ;77;14;82;0.717 ;27.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.23 ;35.1 ;0 ;29 ;48.5;
118 ;3:06.00 ;5956 ;31 ;77;14;81;0.713 ;28.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.09 ;35.2 ;0 ;30 ;48.4;
118 ;3:06.10 ;5984 ;30 ;77;14;81;0.726 ;29.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.04 ;35.3 ;0 ;30 ;43.4;
118 ;3:06.20 ;5650 ;28 ;77;14;81;0.718 ;29.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.07 ;35.2 ;0 ;28 ;46.7;
118 ;3:06.30 ;5460 ;27 ;77;14;80;0.704 ;27.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.09 ;34.9 ;0 ;27 ;48.4;
118 ;3:06.40 ;5257 ;23 ;77;14;79;0.711 ;26.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.91 ;35.6 ;0 ;26 ;42.9;
118 ;3:06.50 ;4986 ;20 ;77;14;78;0.711 ;25.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.75 ;36.2 ;0 ;24 ;40.4;
118 ;3:06.60 ;4568 ;17 ;77;14;77;0.707 ;26.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.34 ;34.3 ;0 ;20 ;35.2;
118 ;3:06.70 ;4482 ;16 ;77;14;76;0.715 ;25.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.09 ;33.9 ;0 ;19 ;31.6;
118 ;3:06.80 ;4537 ;14 ;77;14;75;0.736 ;24.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.62 ;35.0 ;0 ;17 ;29.4;
118 ;3:06.90 ;4547 ;13 ;77;14;75;0.742 ;24.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.38 ;35.3 ;0 ;16 ;30.5;
118 ;3:07.00 ;4564 ;13 ;77;14;75;0.742 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.38 ;35.4 ;0 ;16 ;28.6;
118 ;3:07.10 ;4476 ;13 ;77;14;75;0.745 ;23.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.37 ;34.6 ;0 ;16 ;28.8;
118 ;3:07.20 ;4312 ;13 ;77;14;76;0.723 ;24.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;33.0 ;0 ;15 ;31.0;
118 ;3:07.30 ;4165 ;13 ;77;14;75;0.718 ;24.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;31.6 ;0 ;15 ;29.4;
118 ;3:07.40 ;3981 ;13 ;77;14;75;0.730 ;22.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.0 ;0 ;14 ;30.3;
118 ;3:07.50 ;4015 ;11 ;77;14;74;0.728 ;21.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.1 ;0 ;14 ;32.5;
118 ;3:07.60 ;4292 ;10 ;77;14;75;0.806 ;21.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.8 ;0 ;15 ;33.3;
118 ;3:07.70 ;3833 ;10 ;77;14;78;0.831 ;21.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.5 ;0 ;13 ;26.1;
118 ;3:07.80 ;3237 ;9 ;77;14;76;0.805 ;22.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;23.5 ;0 ;11 ;24.2;
118 ;3:07.90 ;3607 ;7 ;77;14;71;0.812 ;23.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;22.3 ;0 ;12 ;25.8;
118 ;3:08.00 ;4100 ;5 ;77;14;67;0.805 ;22.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;23.6 ;0 ;13 ;27.4;
118 ;3:08.10 ;4277 ;5 ;77;14;67;0.813 ;22.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;25.0 ;0 ;14 ;29.3;
118 ;3:08.20 ;4335 ;5 ;77;14;66;0.796 ;22.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;25.5 ;0 ;14 ;29.2;
118 ;3:08.30 ;4290 ;5 ;77;14;66;0.835 ;21.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;25.2 ;0 ;14 ;27.9;
118 ;3:08.40 ;4449 ;5 ;77;14;65;0.846 ;23.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;26.4 ;0 ;14 ;29.8;
118 ;3:08.50 ;4436 ;5 ;77;14;64;0.902 ;21.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;26.3 ;0 ;14 ;28.2;
118 ;3:08.60 ;4585 ;5 ;77;14;64;0.952 ;23.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.6 ;0 ;15 ;30.3;
118 ;3:08.70 ;4644 ;5 ;77;14;63;0.921 ;22.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;28.1 ;0 ;15 ;28.6;
118 ;3:08.80 ;4740 ;4 ;77;14;63;0.946 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;27.9 ;0 ;14 ;29.3;
118 ;3:08.90 ;4862 ;4 ;77;14;62;0.964 ;24.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;28.8 ;0 ;15 ;28.6;
118 ;3:09.00 ;4960 ;4 ;77;14;61;0.999 ;24.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;29.6 ;0 ;15 ;28.3;
118 ;3:09.10 ;5163 ;4 ;77;14;59;1.034 ;26.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;30.8 ;0 ;16 ;28.9;
118 ;3:09.20 ;5222 ;4 ;77;14;58;1.005 ;26.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;31.1 ;0 ;16 ;28.5;
118 ;3:09.30 ;5433 ;4 ;77;14;56;0.982 ;26.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;32.1 ;0 ;17 ;28.9;
118 ;3:09.40 ;5623 ;4 ;77;14;54;0.985 ;28.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;33.1 ;0 ;17 ;27.2;
118 ;3:09.50 ;5788 ;4 ;77;14;52;1.000 ;29.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;33.9 ;0 ;18 ;27.8;
118 ;3:09.60 ;6017 ;4 ;77;14;50;0.983 ;29.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;19 ;27.7;
118 ;3:09.70 ;6243 ;4 ;77;14;48;0.984 ;31.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;19 ;27.1;
118 ;3:09.80 ;6461 ;4 ;77;14;47;0.969 ;31.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;20 ;27.4;
118 ;3:09.90 ;6776 ;4 ;77;14;46;0.943 ;36.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;21 ;27.1;
118 ;3:10.00 ;6944 ;4 ;77;14;46;0.902 ;36.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;22 ;28.1;
118 ;3:10.10 ;7233 ;4 ;77;14;45;0.888 ;35.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;22 ;28.4;
118 ;3:10.20 ;7491 ;4 ;77;14;45;0.900 ;37.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;35.0 ;0 ;23 ;29.5;
118 ;3:10.30 ;7780 ;4 ;77;14;44;0.908 ;38.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;49.0 ;0 ;24 ;27.4;
118 ;3:10.40 ;8088 ;4 ;77;14;44;0.943 ;39.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;60.0 ;0 ;25 ;28.3;
118 ;3:10.50 ;8351 ;4 ;77;14;43;0.954 ;41.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;60.0 ;0 ;26 ;26.6;
118 ;3:10.60 ;8389 ;3 ;77;14;43;0.957 ;45.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;59.4 ;0 ;24 ;24.0;
118 ;3:10.70 ;8676 ;3 ;77;14;44;0.967 ;45.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.34 ;60.0 ;0 ;24 ;21.6;
118 ;3:10.80 ;8941 ;4 ;77;14;45;0.969 ;50.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.23 ;60.0 ;0 ;24 ;20.9;
118 ;3:10.90 ;9328 ;6 ;77;14;49;0.937 ;51.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.15 ;60.0 ;0 ;24 ;22.7;
118 ;3:11.00 ;9894 ;12 ;77;14;53;0.820 ;52.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.39 ;59.9 ;0 ;28 ;23.6;
118 ;3:11.10 ;10240 ;16 ;77;14;65;0.699 ;56.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.01 ;52.8 ;0 ;34 ;54.0;
118 ;3:11.20 ;11068 ;61 ;77;14;80;0.699 ;53.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.57 ;44.4 ;0 ;70 ;62.1;
118 ;3:11.30 ;10806 ;66 ;77;14;81;0.701 ;51.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.59 ;43.7 ;0 ;69 ;58.2;
118 ;3:11.40 ;10302 ;67 ;77;14;82;0.759 ;51.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.51 ;42.5 ;0 ;65 ;57.0;
118 ;3:11.50 ;9931 ;67 ;77;14;83;0.776 ;46.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.41 ;42.0 ;0 ;62 ;59.4;
118 ;3:11.60 ;9398 ;64 ;77;14;84;0.762 ;42.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.01 ;44.4 ;0 ;55 ;52.5;
118 ;3:11.70 ;8937 ;60 ;77;14;84;0.734 ;43.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.67 ;46.1 ;0 ;50 ;54.1;
118 ;3:11.80 ;8285 ;57 ;77;14;85;0.701 ;38.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.46 ;48.2 ;0 ;45 ;48.7;
118 ;3:11.90 ;7938 ;56 ;77;14;87;0.692 ;37.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.36 ;48.7 ;0 ;42 ;49.1;
118 ;3:12.00 ;7284 ;56 ;77;14;90;0.682 ;36.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.15 ;43.5 ;0 ;37 ;44.8;
118 ;3:12.10 ;6998 ;55 ;77;14;89;0.705 ;33.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.07 ;41.4 ;0 ;35 ;47.3;
118 ;3:12.20 ;6918 ;50 ;77;14;88;0.696 ;33.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.06 ;41.3 ;0 ;35 ;46.8;
118 ;3:12.30 ;6273 ;39 ;77;14;83;0.735 ;31.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.24 ;37.6 ;0 ;32 ;47.5;
118 ;3:12.40 ;5996 ;35 ;77;14;83;0.725 ;30.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.25 ;35.0 ;0 ;31 ;46.5;
118 ;3:12.50 ;6001 ;34 ;77;14;82;0.734 ;29.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.20 ;35.0 ;0 ;31 ;45.7;
118 ;3:12.60 ;5730 ;32 ;77;14;82;0.721 ;28.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.21 ;35.1 ;0 ;29 ;45.6;
118 ;3:12.70 ;5977 ;30 ;77;14;80;0.725 ;28.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.04 ;35.3 ;0 ;30 ;43.7;
118 ;3:12.80 ;5700 ;28 ;77;14;79;0.727 ;27.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.05 ;35.2 ;0 ;28 ;47.7;
118 ;3:12.90 ;5699 ;26 ;77;14;79;0.706 ;27.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.96 ;35.3 ;0 ;28 ;47.9;
118 ;3:13.00 ;5266 ;23 ;77;14;79;0.703 ;26.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.91 ;35.6 ;0 ;26 ;42.8;
118 ;3:13.10 ;4943 ;20 ;77;14;77;0.715 ;26.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.75 ;35.9 ;0 ;23 ;37.0;
118 ;3:13.20 ;4880 ;16 ;77;14;75;0.734 ;25.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.12 ;37.2 ;0 ;21 ;33.4;
118 ;3:13.30 ;4766 ;14 ;77;14;74;0.751 ;25.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.63 ;37.1 ;0 ;18 ;33.3;
118 ;3:13.40 ;4752 ;13 ;77;14;74;0.748 ;25.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.39 ;37.2 ;0 ;17 ;31.6;
118 ;3:13.50 ;4524 ;12 ;77;14;74;0.735 ;24.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.37 ;34.0 ;0 ;16 ;29.7;
118 ;3:13.60 ;4374 ;12 ;77;14;74;0.765 ;24.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;33.2 ;0 ;16 ;28.0;
118 ;3:13.70 ;4483 ;12 ;77;14;73;0.772 ;25.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;33.6 ;0 ;16 ;31.7;
118 ;3:13.80 ;4589 ;12 ;77;14;73;0.769 ;23.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.37 ;34.7 ;0 ;16 ;33.0;
118 ;3:13.90 ;4392 ;12 ;77;14;74;0.765 ;25.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;32.8 ;0 ;16 ;32.5;
118 ;3:14.00 ;4196 ;12 ;77;14;74;0.745 ;22.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.9 ;0 ;15 ;29.5;
118 ;3:14.10 ;4154 ;12 ;77;14;73;0.771 ;22.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.4 ;0 ;15 ;30.4;
118 ;3:14.20 ;4408 ;11 ;77;14;73;0.876 ;22.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;31.9 ;0 ;16 ;32.5;
118 ;3:14.30 ;3851 ;10 ;77;14;73;0.873 ;22.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.6 ;0 ;13 ;28.1;
118 ;3:14.40 ;3680 ;7 ;77;14;69;0.826 ;22.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;22.7 ;0 ;12 ;23.1;
118 ;3:14.50 ;3741 ;3 ;77;14;64;0.908 ;23.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.48 ;17.9 ;0 ;11 ;18.1;
118 ;3:14.60 ;4033 ;1 ;77;14;61;0.941 ;23.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;14.0 ;0 ;10 ;18.5;
118 ;3:14.70 ;4308 ;0 ;77;14;59;0.940 ;24.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.2 ;0 ;9 ;19.4;
118 ;3:14.80 ;4562 ;0 ;77;14;59;0.928 ;24.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;13.2 ;0 ;10 ;19.7;
118 ;3:14.90 ;4739 ;0 ;77;14;58;1.004 ;25.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;13.9 ;0 ;10 ;19.6;
118 ;3:15.00 ;4887 ;0 ;77;14;58;1.030 ;25.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;14.5 ;0 ;11 ;20.0;
118 ;3:15.10 ;5045 ;0 ;77;14;56;1.024 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;15.2 ;0 ;11 ;19.5;
118 ;3:15.20 ;5173 ;0 ;77;14;54;1.012 ;26.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;15.8 ;0 ;11 ;20.0;
118 ;3:15.30 ;5381 ;0 ;77;14;53;1.020 ;26.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;16.9 ;0 ;12 ;21.3;
118 ;3:15.40 ;5506 ;0 ;77;14;51;1.048 ;29.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;17.5 ;0 ;12 ;20.7;
118 ;3:15.50 ;5719 ;0 ;77;14;49;1.061 ;30.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.5 ;0 ;13 ;20.1;
118 ;3:15.60 ;5959 ;0 ;77;14;47;1.064 ;30.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.7 ;0 ;13 ;20.3;
118 ;3:15.70 ;6149 ;0 ;77;14;45;1.062 ;30.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;21.4 ;0 ;14 ;20.3;
118 ;3:15.80 ;6443 ;0 ;77;14;44;1.058 ;31.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;24.4 ;0 ;14 ;20.1;
118 ;3:15.90 ;6677 ;0 ;77;14;43;1.063 ;31.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;26.7 ;0 ;15 ;20.6;
118 ;3:16.00 ;7038 ;0 ;77;14;43;1.096 ;34.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;30.7 ;0 ;16 ;19.5;
118 ;3:16.10 ;7236 ;0 ;77;14;43;1.123 ;37.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;34.7 ;0 ;16 ;20.0;
