SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;
924 ;0:35.38 ;5623 ;0 ;57;1.144 ;28.3 ;
924 ;0:35.39 ;5632 ;0 ;57;1.147 ;27.4 ;
924 ;0:35.40 ;5618 ;0 ;57;1.140 ;28.6 ;
924 ;0:35.41 ;5628 ;0 ;57;1.111 ;27.7 ;
924 ;0:35.42 ;5617 ;0 ;57;1.110 ;28.8 ;
924 ;0:35.43 ;5634 ;0 ;57;1.113 ;28.4 ;
924 ;0:35.44 ;5666 ;0 ;56;1.116 ;29.4 ;
924 ;0:35.45 ;5678 ;0 ;56;1.114 ;29.5 ;
924 ;0:35.46 ;5685 ;0 ;56;1.118 ;28.5 ;
924 ;0:35.47 ;5692 ;0 ;56;1.113 ;29.4 ;
924 ;0:35.48 ;5718 ;0 ;56;1.116 ;28.2 ;
924 ;0:35.49 ;5744 ;0 ;55;1.064 ;30.0 ;
924 ;0:35.50 ;5776 ;0 ;55;1.066 ;30.2 ;
924 ;0:35.51 ;5808 ;0 ;55;1.064 ;28.8 ;
924 ;0:35.52 ;5828 ;0 ;55;1.063 ;30.8 ;
924 ;0:35.53 ;5859 ;0 ;55;1.066 ;30.7 ;
924 ;0:35.54 ;5888 ;0 ;54;1.065 ;29.6 ;
924 ;0:35.55 ;5898 ;0 ;54;1.069 ;30.1 ;
924 ;0:35.56 ;5916 ;0 ;54;1.066 ;30.7 ;
924 ;0:35.57 ;5931 ;0 ;54;1.061 ;29.9 ;
924 ;0:35.58 ;5950 ;0 ;53;1.035 ;30.2 ;
924 ;0:35.59 ;5969 ;0 ;53;1.038 ;29.4 ;
924 ;0:35.60 ;5984 ;0 ;53;1.038 ;29.9 ;
924 ;0:35.61 ;5996 ;0 ;53;1.037 ;29.4 ;
924 ;0:35.62 ;6019 ;0 ;52;1.039 ;31.0 ;
924 ;0:35.63 ;6042 ;0 ;52;1.036 ;31.2 ;
924 ;0:35.64 ;6064 ;0 ;52;1.039 ;30.8 ;
924 ;0:35.65 ;6089 ;0 ;52;1.035 ;31.2 ;
924 ;0:35.66 ;6113 ;0 ;52;1.042 ;31.3 ;
924 ;0:35.67 ;6141 ;0 ;51;1.038 ;30.8 ;
924 ;0:35.68 ;6161 ;0 ;51;1.038 ;30.6 ;
924 ;0:35.69 ;6188 ;0 ;51;1.037 ;32.6 ;
924 ;0:35.70 ;6212 ;0 ;51;1.034 ;31.9 ;
924 ;0:35.71 ;6218 ;0 ;51;1.038 ;31.5 ;
924 ;0:35.72 ;6243 ;0 ;50;1.036 ;32.8 ;
924 ;0:35.73 ;6270 ;0 ;50;1.040 ;32.2 ;
924 ;0:35.74 ;6298 ;0 ;50;1.017 ;31.7 ;
924 ;0:35.75 ;6304 ;0 ;50;1.023 ;34.2 ;
924 ;0:35.76 ;6317 ;0 ;50;1.021 ;31.0 ;
924 ;0:35.77 ;6332 ;0 ;50;1.021 ;33.1 ;
924 ;0:35.78 ;6349 ;0 ;49;1.020 ;31.5 ;
924 ;0:35.79 ;6360 ;0 ;49;1.016 ;31.0 ;
924 ;0:35.80 ;6358 ;0 ;49;1.017 ;33.0 ;
924 ;0:35.81 ;6394 ;0 ;49;1.015 ;34.7 ;
924 ;0:35.82 ;6416 ;0 ;49;1.034 ;32.1 ;
924 ;0:35.83 ;6456 ;0 ;48;1.031 ;33.4 ;
924 ;0:35.84 ;6487 ;0 ;48;1.036 ;33.3 ;
924 ;0:35.85 ;6496 ;0 ;48;1.033 ;33.2 ;
924 ;0:35.86 ;6537 ;0 ;48;1.030 ;32.9 ;
924 ;0:35.87 ;6576 ;0 ;48;1.030 ;35.1 ;
924 ;0:35.88 ;6592 ;0 ;48;1.031 ;33.0 ;
924 ;0:35.89 ;6632 ;0 ;48;1.036 ;34.2 ;
924 ;0:35.90 ;6651 ;0 ;48;1.039 ;34.1 ;
924 ;0:35.91 ;6651 ;0 ;48;1.040 ;34.0 ;
924 ;0:35.92 ;6674 ;0 ;47;1.035 ;34.3 ;
924 ;0:35.93 ;6703 ;0 ;47;1.041 ;34.5 ;
924 ;0:35.94 ;6727 ;0 ;47;1.041 ;34.5 ;
924 ;0:35.95 ;6739 ;0 ;47;1.039 ;33.4 ;
924 ;0:35.96 ;6756 ;0 ;47;1.037 ;33.5 ;
924 ;0:35.97 ;6766 ;0 ;47;1.038 ;33.5 ;
924 ;0:35.98 ;6788 ;0 ;47;1.065 ;34.6 ;
924 ;0:35.99 ;6793 ;0 ;47;1.077 ;34.9 ;
924 ;0:36.00 ;6810 ;0 ;47;1.081 ;36.0 ;
924 ;0:36.01 ;6840 ;0 ;46;1.080 ;33.7 ;
924 ;0:36.02 ;6860 ;0 ;46;1.083 ;36.0 ;
924 ;0:36.03 ;6873 ;0 ;46;1.077 ;34.7 ;
924 ;0:36.04 ;6885 ;0 ;46;1.080 ;33.9 ;
924 ;0:36.05 ;6921 ;0 ;46;1.083 ;35.2 ;
924 ;0:36.06 ;6939 ;0 ;46;1.083 ;35.7 ;
924 ;0:36.07 ;6975 ;0 ;46;1.128 ;37.2 ;
924 ;0:36.08 ;7025 ;0 ;46;1.127 ;34.4 ;
924 ;0:36.09 ;7062 ;0 ;46;1.129 ;36.2 ;
924 ;0:36.10 ;7083 ;0 ;46;1.125 ;35.6 ;
924 ;0:36.11 ;7104 ;0 ;45;1.130 ;36.2 ;
924 ;0:36.12 ;7113 ;0 ;45;1.125 ;34.8 ;
924 ;0:36.13 ;7156 ;0 ;45;1.127 ;36.0 ;
924 ;0:36.14 ;7167 ;0 ;45;1.131 ;36.2 ;
924 ;0:36.15 ;7170 ;0 ;45;1.197 ;37.5 ;
924 ;0:36.16 ;7159 ;0 ;45;1.204 ;37.2 ;
924 ;0:36.17 ;7183 ;0 ;45;1.198 ;36.0 ;
924 ;0:36.18 ;7256 ;0 ;45;1.202 ;37.0 ;
924 ;0:36.19 ;7290 ;0 ;45;1.201 ;36.7 ;
924 ;0:36.20 ;7312 ;0 ;45;1.199 ;36.5 ;
924 ;0:36.21 ;7278 ;0 ;44;1.202 ;38.2 ;
924 ;0:36.22 ;7307 ;0 ;45;1.199 ;37.0 ;
924 ;0:36.23 ;7376 ;0 ;44;1.210 ;39.0 ;
924 ;0:36.24 ;7393 ;0 ;44;1.205 ;38.5 ;
924 ;0:36.25 ;7399 ;0 ;44;1.210 ;38.4 ;
924 ;0:36.26 ;7419 ;0 ;44;1.205 ;36.6 ;
924 ;0:36.27 ;7467 ;0 ;44;1.210 ;37.7 ;
924 ;0:36.28 ;7488 ;0 ;44;1.208 ;37.9 ;
924 ;0:36.29 ;7494 ;0 ;44;1.209 ;36.9 ;
924 ;0:36.30 ;7515 ;0 ;44;1.208 ;38.7 ;
924 ;0:36.31 ;7563 ;0 ;44;1.172 ;38.5 ;
924 ;0:36.32 ;7597 ;0 ;44;1.173 ;38.8 ;
924 ;0:36.33 ;7594 ;0 ;44;1.171 ;38.3 ;
924 ;0:36.34 ;7609 ;0 ;44;1.173 ;39.6 ;
924 ;0:36.35 ;7678 ;0 ;44;1.171 ;38.6 ;
924 ;0:36.36 ;7697 ;0 ;44;1.171 ;41.1 ;
924 ;0:36.37 ;7703 ;0 ;44;1.173 ;38.4 ;
924 ;0:36.38 ;7728 ;0 ;44;1.172 ;39.6 ;
924 ;0:36.39 ;7786 ;0 ;44;1.140 ;39.7 ;
924 ;0:36.40 ;7786 ;0 ;44;1.129 ;40.0 ;
924 ;0:36.41 ;7799 ;0 ;44;1.129 ;38.1 ;
924 ;0:36.42 ;7855 ;0 ;43;1.129 ;40.0 ;
924 ;0:36.43 ;7871 ;0 ;44;1.129 ;39.1 ;
924 ;0:36.44 ;7858 ;0 ;43;1.129 ;38.8 ;
924 ;0:36.45 ;7918 ;0 ;43;1.132 ;43.2 ;
924 ;0:36.46 ;7941 ;0 ;43;1.126 ;38.7 ;
924 ;0:36.47 ;7938 ;0 ;43;1.127 ;40.8 ;
924 ;0:36.48 ;8002 ;0 ;43;1.093 ;41.7 ;
924 ;0:36.49 ;8029 ;0 ;43;1.089 ;40.6 ;
924 ;0:36.50 ;8036 ;0 ;43;1.094 ;40.0 ;
924 ;0:36.51 ;8113 ;0 ;43;1.090 ;42.2 ;
924 ;0:36.52 ;8145 ;0 ;43;1.091 ;43.5 ;
924 ;0:36.53 ;8148 ;0 ;43;1.091 ;42.5 ;
924 ;0:36.54 ;8220 ;0 ;43;1.095 ;40.0 ;
924 ;0:36.55 ;8216 ;0 ;43;1.090 ;43.0 ;
924 ;0:36.56 ;8230 ;0 ;43;1.063 ;41.0 ;
924 ;0:36.57 ;8296 ;0 ;43;1.066 ;40.3 ;
924 ;0:36.58 ;8278 ;0 ;43;1.064 ;41.6 ;
924 ;0:36.59 ;8340 ;0 ;43;1.065 ;43.6 ;
924 ;0:36.60 ;8351 ;0 ;43;1.060 ;44.1 ;
924 ;0:36.61 ;8333 ;0 ;43;1.066 ;43.7 ;
924 ;0:36.62 ;8389 ;0 ;43;1.065 ;43.2 ;
924 ;0:36.63 ;8363 ;0 ;42;1.067 ;42.9 ;
924 ;0:36.64 ;8378 ;0 ;43;1.034 ;42.7 ;
924 ;0:36.65 ;8445 ;0 ;43;1.033 ;44.9 ;
924 ;0:36.66 ;8430 ;0 ;43;1.036 ;43.5 ;
924 ;0:36.67 ;8499 ;0 ;43;1.035 ;45.5 ;
924 ;0:36.68 ;8491 ;0 ;42;1.037 ;44.7 ;
924 ;0:36.69 ;8569 ;0 ;42;1.032 ;47.2 ;
924 ;0:36.70 ;8585 ;0 ;42;1.035 ;44.7 ;
924 ;0:36.71 ;8569 ;0 ;42;1.032 ;42.6 ;
924 ;0:36.72 ;8636 ;0 ;43;1.001 ;43.1 ;
924 ;0:36.73 ;8608 ;0 ;43;1.000 ;46.9 ;
924 ;0:36.74 ;8676 ;0 ;42;1.001 ;45.4 ;
924 ;0:36.75 ;8656 ;0 ;42;1.001 ;44.8 ;
924 ;0:36.76 ;8724 ;0 ;42;1.000 ;44.4 ;
924 ;0:36.77 ;8696 ;0 ;42;1.001 ;43.3 ;
924 ;0:36.78 ;8712 ;0 ;42;0.998 ;45.6 ;
924 ;0:36.79 ;8782 ;0 ;42;1.000 ;42.7 ;
924 ;0:36.80 ;8761 ;0 ;42;0.980 ;44.3 ;
924 ;0:36.81 ;8823 ;0 ;42;0.981 ;43.8 ;
924 ;0:36.82 ;8802 ;0 ;42;0.981 ;47.4 ;
924 ;0:36.83 ;8869 ;0 ;42;0.981 ;44.9 ;
924 ;0:36.84 ;8840 ;0 ;42;0.983 ;43.1 ;
924 ;0:36.85 ;8898 ;0 ;42;0.980 ;43.7 ;
924 ;0:36.86 ;8865 ;0 ;42;0.984 ;44.9 ;
924 ;0:36.87 ;8928 ;0 ;42;0.981 ;45.8 ;
924 ;0:36.88 ;8898 ;0 ;42;0.986 ;45.5 ;
924 ;0:36.89 ;8967 ;0 ;42;0.991 ;44.3 ;
924 ;0:36.90 ;8949 ;0 ;42;0.993 ;44.7 ;
924 ;0:36.91 ;9014 ;0 ;42;0.992 ;47.7 ;
924 ;0:36.92 ;9014 ;0 ;42;0.990 ;43.3 ;
924 ;0:36.93 ;9106 ;0 ;42;0.992 ;47.4 ;
924 ;0:36.94 ;9106 ;0 ;42;0.989 ;42.8 ;
924 ;0:36.95 ;9168 ;0 ;42;0.992 ;47.6 ;
924 ;0:36.96 ;9159 ;0 ;42;0.989 ;43.7 ;
924 ;0:36.97 ;9227 ;0 ;42;0.984 ;44.4 ;
924 ;0:36.98 ;9209 ;0 ;42;0.981 ;46.0 ;
924 ;0:36.99 ;9268 ;0 ;42;0.983 ;45.3 ;
924 ;0:37.00 ;9254 ;0 ;42;0.982 ;47.5 ;
924 ;0:37.01 ;9333 ;0 ;42;0.982 ;47.5 ;
924 ;0:37.02 ;9323 ;0 ;42;0.984 ;46.9 ;
924 ;0:37.03 ;9360 ;0 ;42;0.982 ;46.0 ;
924 ;0:37.04 ;9426 ;0 ;42;0.985 ;49.4 ;
924 ;0:37.05 ;9412 ;0 ;42;0.996 ;47.4 ;
924 ;0:37.06 ;9474 ;0 ;42;0.997 ;49.9 ;
924 ;0:37.07 ;9441 ;0 ;42;0.994 ;48.6 ;
924 ;0:37.08 ;9474 ;0 ;42;0.997 ;48.4 ;
924 ;0:37.09 ;9417 ;0 ;42;0.997 ;49.6 ;
924 ;0:37.10 ;9379 ;0 ;42;0.997 ;48.6 ;
924 ;0:37.11 ;9412 ;0 ;42;0.998 ;47.7 ;
924 ;0:37.12 ;9360 ;0 ;42;0.995 ;50.4 ;
924 ;0:37.13 ;9356 ;0 ;42;0.995 ;50.4 ;
924 ;0:37.14 ;9282 ;0 ;42;0.992 ;49.6 ;
924 ;0:37.15 ;9319 ;0 ;42;0.994 ;49.4 ;
924 ;0:37.16 ;9254 ;0 ;42;0.994 ;52.3 ;
924 ;0:37.17 ;9286 ;0 ;42;0.995 ;52.5 ;
924 ;0:37.18 ;9268 ;0 ;42;0.995 ;50.3 ;
924 ;0:37.19 ;9346 ;0 ;42;0.994 ;53.0 ;
924 ;0:37.20 ;9450 ;0 ;42;0.996 ;50.7 ;
924 ;0:37.21 ;9455 ;0 ;42;1.029 ;51.1 ;
924 ;0:37.22 ;9498 ;0 ;42;1.030 ;51.0 ;
924 ;0:37.23 ;9464 ;0 ;42;1.028 ;53.5 ;
924 ;0:37.24 ;9464 ;0 ;42;1.031 ;50.9 ;
924 ;0:37.25 ;9398 ;0 ;42;1.031 ;51.4 ;
924 ;0:37.26 ;9389 ;0 ;42;1.032 ;52.9 ;
924 ;0:37.27 ;9412 ;0 ;42;1.032 ;53.2 ;
924 ;0:37.28 ;9422 ;0 ;42;1.030 ;52.6 ;
924 ;0:37.29 ;9551 ;0 ;42;0.985 ;54.8 ;
924 ;0:37.30 ;9585 ;0 ;42;0.878 ;53.2 ;
924 ;0:37.31 ;9720 ;0 ;43;0.882 ;55.6 ;
924 ;0:37.32 ;9811 ;0 ;43;0.882 ;55.0 ;
924 ;0:37.33 ;9796 ;0 ;43;0.881 ;53.6 ;
924 ;0:37.34 ;9811 ;0 ;43;0.880 ;54.5 ;
924 ;0:37.35 ;9786 ;0 ;43;0.882 ;53.5 ;
924 ;0:37.36 ;9715 ;0 ;43;0.882 ;53.8 ;
924 ;0:37.37 ;9750 ;0 ;43;0.874 ;52.5 ;
924 ;0:37.38 ;9740 ;0 ;44;0.795 ;53.2 ;
924 ;0:37.39 ;9806 ;0 ;44;0.795 ;54.1 ;
924 ;0:37.40 ;9941 ;0 ;44;0.797 ;57.7 ;
924 ;0:37.41 ;9989 ;0 ;44;0.793 ;57.2 ;
924 ;0:37.42 ;10124 ;0 ;45;0.796 ;54.7 ;
924 ;0:37.43 ;10223 ;0 ;45;0.796 ;52.2 ;
924 ;0:37.44 ;10262 ;0 ;45;0.795 ;54.2 ;
924 ;0:37.45 ;10405 ;0 ;46;0.797 ;56.9 ;
924 ;0:37.46 ;10593 ;0 ;46;0.803 ;54.8 ;
924 ;0:37.47 ;10825 ;0 ;46;0.805 ;54.7 ;
924 ;0:37.48 ;10964 ;0 ;47;0.804 ;54.7 ;
924 ;0:37.49 ;11241 ;0 ;47;0.804 ;57.0 ;
924 ;0:37.50 ;11496 ;2 ;48;0.802 ;57.1 ;
924 ;0:37.51 ;11726 ;3 ;49;0.804 ;55.0 ;
924 ;0:37.52 ;11957 ;6 ;50;0.803 ;57.0 ;
924 ;0:37.53 ;12175 ;9 ;51;0.803 ;52.9 ;
924 ;0:37.54 ;12384 ;13 ;52;0.795 ;53.5 ;
924 ;0:37.55 ;12600 ;16 ;53;0.795 ;55.7 ;
924 ;0:37.56 ;12763 ;18 ;55;0.797 ;51.5 ;
924 ;0:37.57 ;12895 ;20 ;56;0.796 ;54.5 ;
924 ;0:37.58 ;13111 ;22 ;57;0.795 ;53.7 ;
924 ;0:37.59 ;13213 ;23 ;58;0.796 ;55.1 ;
924 ;0:37.60 ;13297 ;25 ;60;0.795 ;55.0 ;
924 ;0:37.61 ;13307 ;26 ;61;0.796 ;54.5 ;
924 ;0:37.62 ;13364 ;29 ;63;0.791 ;52.7 ;
924 ;0:37.63 ;13528 ;32 ;65;0.791 ;58.0 ;
924 ;0:37.64 ;13606 ;37 ;67;0.788 ;54.1 ;
924 ;0:37.65 ;13606 ;42 ;68;0.791 ;51.8 ;
924 ;0:37.66 ;13636 ;47 ;69;0.788 ;52.0 ;
924 ;0:37.67 ;13716 ;50 ;70;0.791 ;50.9 ;
924 ;0:37.68 ;13696 ;52 ;70;0.788 ;53.7 ;
924 ;0:37.69 ;13596 ;53 ;70;0.791 ;53.2 ;
924 ;0:37.70 ;13577 ;54 ;71;0.778 ;51.8 ;
924 ;0:37.71 ;13646 ;54 ;70;0.764 ;54.6 ;
924 ;0:37.72 ;13636 ;54 ;71;0.763 ;54.0 ;
924 ;0:37.73 ;13696 ;54 ;71;0.763 ;53.7 ;
924 ;0:37.74 ;13837 ;54 ;71;0.764 ;55.3 ;
924 ;0:37.75 ;13858 ;54 ;71;0.761 ;51.0 ;
924 ;0:37.76 ;13786 ;54 ;71;0.764 ;50.7 ;
924 ;0:37.77 ;13766 ;54 ;71;0.763 ;52.9 ;
924 ;0:37.78 ;13786 ;54 ;71;0.764 ;52.6 ;
924 ;0:37.79 ;13686 ;54 ;71;0.768 ;55.4 ;
924 ;0:37.80 ;13706 ;54 ;71;0.766 ;50.9 ;
924 ;0:37.81 ;13817 ;55 ;71;0.768 ;50.6 ;
924 ;0:37.82 ;13858 ;55 ;71;0.766 ;52.4 ;
924 ;0:37.83 ;13878 ;55 ;71;0.767 ;51.0 ;
924 ;0:37.84 ;13950 ;55 ;71;0.767 ;54.7 ;
924 ;0:37.85 ;13940 ;55 ;71;0.766 ;50.3 ;
924 ;0:37.86 ;13817 ;55 ;72;0.768 ;48.9 ;
924 ;0:37.87 ;13847 ;55 ;72;0.798 ;52.7 ;
924 ;0:37.88 ;13847 ;55 ;72;0.797 ;49.4 ;
924 ;0:37.89 ;13807 ;55 ;72;0.798 ;51.6 ;
924 ;0:37.90 ;13868 ;55 ;72;0.797 ;50.5 ;
924 ;0:37.91 ;14023 ;56 ;73;0.797 ;51.1 ;
924 ;0:37.92 ;14013 ;57 ;73;0.798 ;51.1 ;
924 ;0:37.93 ;14023 ;57 ;73;0.797 ;49.3 ;
924 ;0:37.94 ;14055 ;57 ;73;0.797 ;51.7 ;
924 ;0:37.95 ;13971 ;57 ;73;0.830 ;50.4 ;
924 ;0:37.96 ;13992 ;57 ;74;0.829 ;50.1 ;
924 ;0:37.97 ;14087 ;57 ;74;0.829 ;51.7 ;
924 ;0:37.98 ;14055 ;57 ;74;0.830 ;47.7 ;
924 ;0:37.99 ;14044 ;58 ;75;0.829 ;48.3 ;
924 ;0:38.00 ;14087 ;58 ;75;0.828 ;48.5 ;
924 ;0:38.01 ;14034 ;58 ;76;0.830 ;49.3 ;
924 ;0:38.02 ;14118 ;58 ;77;0.830 ;49.1 ;
924 ;0:38.03 ;14118 ;60 ;78;0.842 ;47.8 ;
924 ;0:38.04 ;14034 ;62 ;79;0.844 ;50.5 ;
924 ;0:38.05 ;14044 ;65 ;80;0.844 ;49.1 ;
924 ;0:38.06 ;14013 ;68 ;81;0.842 ;48.7 ;
924 ;0:38.07 ;13919 ;70 ;82;0.843 ;51.2 ;
924 ;0:38.08 ;14013 ;73 ;83;0.844 ;49.7 ;
924 ;0:38.09 ;14055 ;75 ;83;0.842 ;47.2 ;
924 ;0:38.10 ;14034 ;78 ;84;0.845 ;49.8 ;
924 ;0:38.11 ;14183 ;82 ;84;0.870 ;48.3 ;
924 ;0:38.12 ;14150 ;85 ;85;0.874 ;47.0 ;
924 ;0:38.13 ;14066 ;88 ;85;0.874 ;50.5 ;
924 ;0:38.14 ;14150 ;89 ;85;0.875 ;47.8 ;
924 ;0:38.15 ;14150 ;90 ;85;0.875 ;49.0 ;
924 ;0:38.16 ;14066 ;90 ;85;0.872 ;49.0 ;
924 ;0:38.17 ;14161 ;91 ;85;0.874 ;48.3 ;
924 ;0:38.18 ;14129 ;91 ;85;0.875 ;47.3 ;
924 ;0:38.19 ;14172 ;91 ;84;0.864 ;49.1 ;
924 ;0:38.20 ;14215 ;91 ;84;0.800 ;47.8 ;
924 ;0:38.21 ;14076 ;90 ;85;0.801 ;48.6 ;
924 ;0:38.22 ;14129 ;90 ;85;0.800 ;47.3 ;
924 ;0:38.23 ;14140 ;90 ;85;0.802 ;47.6 ;
924 ;0:38.24 ;14097 ;90 ;85;0.801 ;48.4 ;
924 ;0:38.25 ;14097 ;90 ;85;0.800 ;47.3 ;
924 ;0:38.26 ;14118 ;89 ;84;0.802 ;46.4 ;
924 ;0:38.27 ;14150 ;89 ;84;0.806 ;47.8 ;
924 ;0:38.28 ;14150 ;88 ;84;0.814 ;46.6 ;
924 ;0:38.29 ;14055 ;88 ;84;0.812 ;46.6 ;
924 ;0:38.30 ;13899 ;87 ;84;0.813 ;49.3 ;
924 ;0:38.31 ;13950 ;87 ;84;0.814 ;47.1 ;
924 ;0:38.32 ;14055 ;86 ;84;0.812 ;47.9 ;
924 ;0:38.33 ;14066 ;86 ;83;0.818 ;47.2 ;
924 ;0:38.34 ;14183 ;85 ;83;0.818 ;44.4 ;
924 ;0:38.35 ;14129 ;85 ;83;0.813 ;46.5 ;
924 ;0:38.36 ;13950 ;84 ;83;0.858 ;45.7 ;
924 ;0:38.37 ;13919 ;84 ;82;0.860 ;47.5 ;
924 ;0:38.38 ;13858 ;84 ;82;0.858 ;48.7 ;
924 ;0:38.39 ;13766 ;83 ;82;0.859 ;46.9 ;
924 ;0:38.40 ;13796 ;83 ;82;0.859 ;46.7 ;
924 ;0:38.41 ;13766 ;82 ;81;0.857 ;43.9 ;
924 ;0:38.42 ;13616 ;81 ;81;0.860 ;45.7 ;
924 ;0:38.43 ;13586 ;80 ;81;0.857 ;46.7 ;
924 ;0:38.44 ;13469 ;79 ;80;0.894 ;46.2 ;
924 ;0:38.45 ;13364 ;77 ;80;0.892 ;44.0 ;
924 ;0:38.46 ;13167 ;76 ;79;0.894 ;46.0 ;
924 ;0:38.47 ;13093 ;74 ;78;0.894 ;44.7 ;
924 ;0:38.48 ;13048 ;73 ;78;0.892 ;43.1 ;
924 ;0:38.49 ;13066 ;71 ;77;0.895 ;42.7 ;
924 ;0:38.50 ;13029 ;69 ;76;0.892 ;43.8 ;
924 ;0:38.51 ;12993 ;68 ;75;0.894 ;43.5 ;
924 ;0:38.52 ;12860 ;66 ;75;0.875 ;44.6 ;
924 ;0:38.53 ;12781 ;65 ;74;0.875 ;41.4 ;
924 ;0:38.54 ;12703 ;63 ;73;0.873 ;41.8 ;
924 ;0:38.55 ;12660 ;62 ;72;0.874 ;41.2 ;
924 ;0:38.56 ;12575 ;61 ;72;0.875 ;41.5 ;
924 ;0:38.57 ;12508 ;59 ;71;0.874 ;42.3 ;
924 ;0:38.58 ;12458 ;58 ;70;0.875 ;42.2 ;
924 ;0:38.59 ;12441 ;56 ;69;0.873 ;41.8 ;
924 ;0:38.60 ;12392 ;55 ;68;0.868 ;40.0 ;
924 ;0:38.61 ;12384 ;54 ;67;0.857 ;41.8 ;
924 ;0:38.62 ;12368 ;52 ;67;0.858 ;39.2 ;
924 ;0:38.63 ;12303 ;51 ;66;0.858 ;38.2 ;
924 ;0:38.64 ;12238 ;49 ;65;0.859 ;40.2 ;
924 ;0:38.65 ;12167 ;48 ;65;0.858 ;40.7 ;
924 ;0:38.66 ;12120 ;46 ;64;0.857 ;38.6 ;
924 ;0:38.67 ;12112 ;45 ;64;0.858 ;39.0 ;
924 ;0:38.68 ;12135 ;45 ;64;0.857 ;39.3 ;
924 ;0:38.69 ;12159 ;45 ;63;0.823 ;37.8 ;
924 ;0:38.70 ;12175 ;45 ;63;0.822 ;39.6 ;
924 ;0:38.71 ;12167 ;45 ;62;0.822 ;36.7 ;
924 ;0:38.72 ;12175 ;44 ;62;0.822 ;41.1 ;
924 ;0:38.73 ;12120 ;43 ;61;0.822 ;36.4 ;
924 ;0:38.74 ;12042 ;42 ;61;0.821 ;38.6 ;
924 ;0:38.75 ;12096 ;40 ;60;0.820 ;39.6 ;
924 ;0:38.76 ;12167 ;39 ;60;0.820 ;38.6 ;
924 ;0:38.77 ;12230 ;38 ;59;0.759 ;36.0 ;
924 ;0:38.78 ;12311 ;37 ;59;0.760 ;36.6 ;
924 ;0:38.79 ;12359 ;37 ;59;0.761 ;36.0 ;
924 ;0:38.80 ;12376 ;35 ;58;0.761 ;36.4 ;
924 ;0:38.81 ;12359 ;35 ;58;0.761 ;36.4 ;
924 ;0:38.82 ;12343 ;34 ;58;0.762 ;37.9 ;
924 ;0:38.83 ;12343 ;33 ;58;0.761 ;35.5 ;
924 ;0:38.84 ;12392 ;33 ;58;0.760 ;36.1 ;
924 ;0:38.85 ;12458 ;32 ;58;0.773 ;35.7 ;
924 ;0:38.86 ;12617 ;32 ;57;0.773 ;37.4 ;
924 ;0:38.87 ;12737 ;32 ;57;0.774 ;35.0 ;
924 ;0:38.88 ;12877 ;32 ;57;0.774 ;37.5 ;
924 ;0:38.89 ;12931 ;31 ;57;0.772 ;35.8 ;
924 ;0:38.90 ;13066 ;31 ;57;0.774 ;34.7 ;
924 ;0:38.91 ;13102 ;31 ;58;0.774 ;37.5 ;
924 ;0:38.92 ;13093 ;31 ;58;0.772 ;35.0 ;
924 ;0:38.93 ;13204 ;31 ;58;0.779 ;34.9 ;
924 ;0:38.94 ;13307 ;31 ;58;0.778 ;34.7 ;
924 ;0:38.95 ;13567 ;32 ;59;0.779 ;34.5 ;
924 ;0:38.96 ;13666 ;32 ;59;0.778 ;34.7 ;
924 ;0:38.97 ;13676 ;32 ;60;0.780 ;35.9 ;
924 ;0:38.98 ;13706 ;32 ;61;0.779 ;35.5 ;
924 ;0:38.99 ;13786 ;32 ;61;0.779 ;34.7 ;
924 ;0:39.00 ;13766 ;32 ;62;0.778 ;34.5 ;
924 ;0:39.01 ;13796 ;32 ;63;0.774 ;34.5 ;
924 ;0:39.02 ;13919 ;33 ;65;0.767 ;34.0 ;
924 ;0:39.03 ;13961 ;34 ;66;0.767 ;36.0 ;
924 ;0:39.04 ;13950 ;35 ;68;0.767 ;35.3 ;
924 ;0:39.05 ;14087 ;37 ;70;0.769 ;35.3 ;
924 ;0:39.06 ;14183 ;39 ;72;0.767 ;33.1 ;
924 ;0:39.07 ;14087 ;43 ;74;0.768 ;36.0 ;
924 ;0:39.08 ;14108 ;49 ;76;0.768 ;35.0 ;
924 ;0:39.09 ;13971 ;56 ;78;0.765 ;33.6 ;
924 ;0:39.10 ;14076 ;62 ;80;0.763 ;34.2 ;
924 ;0:39.11 ;14172 ;67 ;81;0.764 ;32.9 ;
924 ;0:39.12 ;14044 ;71 ;82;0.765 ;32.8 ;
924 ;0:39.13 ;14066 ;75 ;83;0.764 ;34.0 ;
924 ;0:39.14 ;14118 ;77 ;83;0.764 ;33.6 ;
924 ;0:39.15 ;14108 ;78 ;83;0.765 ;33.2 ;
924 ;0:39.16 ;14129 ;79 ;83;0.766 ;32.6 ;
924 ;0:39.17 ;14258 ;80 ;83;0.763 ;32.5 ;
924 ;0:39.18 ;14087 ;80 ;84;0.771 ;31.7 ;
924 ;0:39.19 ;14044 ;81 ;84;0.774 ;32.1 ;
924 ;0:39.20 ;14034 ;83 ;84;0.770 ;33.4 ;
924 ;0:39.21 ;13950 ;84 ;85;0.774 ;32.3 ;
924 ;0:39.22 ;14097 ;85 ;84;0.773 ;32.1 ;
924 ;0:39.23 ;14118 ;85 ;84;0.774 ;33.9 ;
924 ;0:39.24 ;14108 ;85 ;84;0.773 ;33.4 ;
924 ;0:39.25 ;14076 ;85 ;84;0.772 ;32.8 ;
