SESSION; TIME;RPM;THROT;LAMB;TAR LB;INJ;INJ %;
403 ;0:01.62 ;2650 ;0 ;0.898 ;0.850 ;3.03 ;7 ;
403 ;0:01.63 ;2650 ;0 ;0.902 ;0.850 ;3.03 ;7 ;
403 ;0:01.64 ;2619 ;0 ;0.899 ;0.850 ;3.04 ;7 ;
403 ;0:01.65 ;2576 ;0 ;0.900 ;0.850 ;3.05 ;7 ;
403 ;0:01.66 ;2576 ;0 ;0.885 ;0.850 ;3.05 ;7 ;
403 ;0:01.67 ;2569 ;0 ;0.879 ;0.850 ;3.05 ;7 ;
403 ;0:01.68 ;2577 ;0 ;0.889 ;0.850 ;3.05 ;7 ;
403 ;0:01.69 ;2585 ;0 ;0.887 ;0.850 ;3.05 ;7 ;
403 ;0:01.70 ;2615 ;0 ;0.892 ;0.850 ;3.04 ;7 ;
403 ;0:01.71 ;2615 ;0 ;0.887 ;0.850 ;3.04 ;7 ;
403 ;0:01.72 ;2581 ;0 ;0.890 ;0.850 ;3.05 ;7 ;
403 ;0:01.73 ;2538 ;0 ;0.885 ;0.850 ;3.06 ;7 ;
403 ;0:01.74 ;2513 ;0 ;0.902 ;0.850 ;3.06 ;7 ;
403 ;0:01.75 ;2547 ;0 ;0.908 ;0.850 ;3.06 ;7 ;
403 ;0:01.76 ;2553 ;0 ;0.908 ;0.850 ;3.05 ;7 ;
403 ;0:01.77 ;2553 ;0 ;0.911 ;0.850 ;3.05 ;7 ;
403 ;0:01.78 ;2565 ;0 ;0.908 ;0.850 ;3.05 ;7 ;
403 ;0:01.79 ;2551 ;0 ;0.911 ;0.850 ;3.05 ;7 ;
403 ;0:01.80 ;2561 ;0 ;0.902 ;0.850 ;3.05 ;7 ;
403 ;0:01.81 ;2534 ;0 ;0.903 ;0.850 ;3.06 ;7 ;
403 ;0:01.82 ;2508 ;0 ;0.887 ;0.850 ;3.06 ;7 ;
403 ;0:01.83 ;2520 ;0 ;0.884 ;0.850 ;3.06 ;7 ;
403 ;0:01.84 ;2520 ;0 ;0.886 ;0.850 ;3.06 ;7 ;
403 ;0:01.85 ;2565 ;0 ;0.884 ;0.850 ;3.05 ;7 ;
403 ;0:01.86 ;2524 ;0 ;0.884 ;0.850 ;3.06 ;7 ;
403 ;0:01.87 ;2500 ;0 ;0.874 ;0.850 ;3.06 ;7 ;
403 ;0:01.88 ;2491 ;0 ;0.885 ;0.850 ;3.07 ;7 ;
403 ;0:01.89 ;2538 ;0 ;0.883 ;0.850 ;3.06 ;7 ;
403 ;0:01.90 ;2538 ;0 ;0.890 ;0.850 ;3.06 ;7 ;
403 ;0:01.91 ;2532 ;0 ;0.920 ;0.850 ;3.06 ;7 ;
403 ;0:01.92 ;2491 ;0 ;0.917 ;0.850 ;3.07 ;7 ;
403 ;0:01.93 ;2472 ;0 ;0.913 ;0.850 ;3.08 ;7 ;
403 ;0:01.94 ;2495 ;0 ;0.915 ;0.850 ;3.07 ;7 ;
403 ;0:01.95 ;2500 ;0 ;0.922 ;0.850 ;3.06 ;7 ;
403 ;0:01.96 ;2500 ;0 ;0.917 ;0.850 ;3.06 ;7 ;
403 ;0:01.97 ;2517 ;0 ;0.922 ;0.850 ;3.06 ;7 ;
403 ;0:01.98 ;2530 ;0 ;0.916 ;0.850 ;3.06 ;7 ;
403 ;0:01.99 ;2565 ;0 ;0.933 ;0.850 ;3.05 ;7 ;
403 ;0:02.00 ;2544 ;0 ;0.937 ;0.850 ;3.06 ;7 ;
403 ;0:02.01 ;2525 ;0 ;0.939 ;0.850 ;3.06 ;7 ;
403 ;0:02.02 ;2494 ;0 ;0.942 ;0.850 ;3.07 ;7 ;
403 ;0:02.03 ;2494 ;0 ;0.939 ;0.850 ;3.07 ;7 ;
403 ;0:02.04 ;2528 ;0 ;0.943 ;0.850 ;3.06 ;7 ;
403 ;0:02.05 ;2505 ;0 ;0.933 ;0.850 ;3.06 ;7 ;
403 ;0:02.06 ;2490 ;0 ;0.935 ;0.850 ;3.07 ;7 ;
403 ;0:02.07 ;2517 ;0 ;0.899 ;0.850 ;3.06 ;7 ;
403 ;0:02.08 ;2572 ;0 ;0.901 ;0.850 ;3.05 ;7 ;
403 ;0:02.09 ;2572 ;0 ;0.902 ;0.850 ;3.05 ;7 ;
403 ;0:02.10 ;2539 ;0 ;0.900 ;0.850 ;3.06 ;7 ;
403 ;0:02.11 ;2489 ;0 ;0.899 ;0.850 ;3.07 ;7 ;
403 ;0:02.12 ;2460 ;0 ;0.891 ;0.850 ;3.08 ;7 ;
403 ;0:02.13 ;2452 ;0 ;0.903 ;0.850 ;3.09 ;7 ;
403 ;0:02.14 ;2470 ;0 ;0.899 ;0.850 ;3.08 ;7 ;
403 ;0:02.15 ;2470 ;0 ;0.897 ;0.850 ;3.08 ;7 ;
403 ;0:02.16 ;2475 ;0 ;0.895 ;0.850 ;3.08 ;7 ;
403 ;0:02.17 ;2499 ;0 ;0.889 ;0.850 ;3.07 ;7 ;
403 ;0:02.18 ;2536 ;0 ;0.891 ;0.850 ;3.06 ;7 ;
403 ;0:02.19 ;2499 ;0 ;0.894 ;0.850 ;3.07 ;7 ;
403 ;0:02.20 ;2491 ;0 ;0.898 ;0.850 ;3.07 ;7 ;
403 ;0:02.21 ;2491 ;0 ;0.894 ;0.850 ;3.07 ;7 ;
403 ;0:02.22 ;2466 ;0 ;0.899 ;0.850 ;3.08 ;7 ;
403 ;0:02.23 ;2482 ;0 ;0.883 ;0.850 ;3.07 ;7 ;
403 ;0:02.24 ;2482 ;0 ;0.888 ;0.850 ;3.07 ;7 ;
403 ;0:02.25 ;2500 ;0 ;0.891 ;0.850 ;3.06 ;7 ;
403 ;0:02.26 ;2509 ;0 ;0.891 ;0.850 ;3.06 ;7 ;
403 ;0:02.27 ;2509 ;0 ;0.893 ;0.850 ;3.06 ;7 ;
403 ;0:02.28 ;2551 ;0 ;0.890 ;0.850 ;3.05 ;7 ;
403 ;0:02.29 ;2524 ;0 ;0.888 ;0.850 ;3.06 ;7 ;
403 ;0:02.30 ;2515 ;0 ;0.883 ;0.850 ;3.06 ;7 ;
403 ;0:02.31 ;2505 ;0 ;0.890 ;0.850 ;3.06 ;7 ;
403 ;0:02.32 ;2541 ;0 ;0.875 ;0.850 ;3.06 ;7 ;
403 ;0:02.33 ;2541 ;0 ;0.877 ;0.850 ;3.06 ;7 ;
403 ;0:02.34 ;2537 ;0 ;0.877 ;0.850 ;3.06 ;7 ;
403 ;0:02.35 ;2531 ;0 ;0.872 ;0.850 ;3.06 ;7 ;
403 ;0:02.36 ;2526 ;0 ;0.870 ;0.850 ;3.06 ;7 ;
403 ;0:02.37 ;2553 ;0 ;0.873 ;0.850 ;3.05 ;7 ;
403 ;0:02.38 ;2547 ;0 ;0.879 ;0.850 ;3.06 ;7 ;
403 ;0:02.39 ;2547 ;0 ;0.875 ;0.850 ;3.06 ;7 ;
403 ;0:02.40 ;2542 ;0 ;0.892 ;0.850 ;3.06 ;7 ;
403 ;0:02.41 ;2520 ;0 ;0.888 ;0.850 ;3.06 ;7 ;
403 ;0:02.42 ;2547 ;0 ;0.882 ;0.850 ;3.06 ;7 ;
403 ;0:02.43 ;2546 ;0 ;0.886 ;0.850 ;3.06 ;7 ;
403 ;0:02.44 ;2550 ;0 ;0.888 ;0.850 ;3.05 ;7 ;
403 ;0:02.45 ;2548 ;0 ;0.892 ;0.850 ;3.06 ;7 ;
403 ;0:02.46 ;2548 ;0 ;0.888 ;0.850 ;3.06 ;7 ;
403 ;0:02.47 ;2561 ;0 ;0.892 ;0.850 ;3.05 ;7 ;
403 ;0:02.48 ;2537 ;0 ;0.860 ;0.850 ;3.06 ;7 ;
403 ;0:02.49 ;2530 ;0 ;0.858 ;0.850 ;3.06 ;7 ;
403 ;0:02.50 ;2547 ;0 ;0.862 ;0.850 ;3.06 ;7 ;
403 ;0:02.51 ;2598 ;0 ;0.865 ;0.850 ;3.05 ;7 ;
403 ;0:02.52 ;2566 ;0 ;0.866 ;0.850 ;3.05 ;7 ;
403 ;0:02.53 ;2566 ;0 ;0.864 ;0.850 ;3.05 ;7 ;
403 ;0:02.54 ;2531 ;0 ;0.868 ;0.850 ;3.06 ;7 ;
403 ;0:02.55 ;2512 ;0 ;0.858 ;0.850 ;3.06 ;7 ;
403 ;0:02.56 ;2552 ;0 ;0.852 ;0.850 ;3.05 ;7 ;
403 ;0:02.57 ;2572 ;0 ;0.854 ;0.850 ;3.05 ;7 ;
403 ;0:02.58 ;2568 ;0 ;0.858 ;0.850 ;3.05 ;7 ;
403 ;0:02.59 ;2556 ;0 ;0.857 ;0.850 ;3.05 ;7 ;
403 ;0:02.60 ;2556 ;0 ;0.857 ;0.850 ;3.05 ;7 ;
403 ;0:02.61 ;2558 ;0 ;0.857 ;0.850 ;3.05 ;7 ;
403 ;0:02.62 ;2517 ;0 ;0.849 ;0.850 ;3.06 ;7 ;
403 ;0:02.63 ;2507 ;0 ;0.855 ;0.850 ;3.06 ;7 ;
403 ;0:02.64 ;2526 ;0 ;0.868 ;0.850 ;3.06 ;7 ;
403 ;0:02.65 ;2566 ;0 ;0.874 ;0.850 ;3.05 ;7 ;
403 ;0:02.66 ;2566 ;0 ;0.869 ;0.850 ;3.05 ;7 ;
403 ;0:02.67 ;2590 ;0 ;0.872 ;0.850 ;3.05 ;7 ;
403 ;0:02.68 ;2566 ;0 ;0.868 ;0.850 ;3.05 ;7 ;
403 ;0:02.69 ;2518 ;0 ;0.862 ;0.850 ;3.06 ;7 ;
403 ;0:02.70 ;2536 ;0 ;0.870 ;0.850 ;3.06 ;7 ;
403 ;0:02.71 ;2504 ;0 ;0.869 ;0.850 ;3.06 ;7 ;
403 ;0:02.72 ;2519 ;0 ;0.870 ;0.850 ;3.06 ;7 ;
403 ;0:02.73 ;2519 ;0 ;0.858 ;0.850 ;3.06 ;7 ;
403 ;0:02.74 ;2564 ;0 ;0.862 ;0.850 ;3.05 ;7 ;
403 ;0:02.75 ;2624 ;0 ;0.853 ;0.850 ;3.04 ;7 ;
403 ;0:02.76 ;2575 ;0 ;0.854 ;0.850 ;3.05 ;7 ;
403 ;0:02.77 ;2510 ;0 ;0.860 ;0.850 ;3.06 ;7 ;
403 ;0:02.78 ;2481 ;0 ;0.859 ;0.850 ;3.07 ;7 ;
403 ;0:02.79 ;2481 ;0 ;0.862 ;0.850 ;3.06 ;7 ;
403 ;0:02.80 ;2521 ;0 ;0.857 ;0.850 ;3.06 ;7 ;
403 ;0:02.81 ;2564 ;0 ;0.833 ;0.850 ;3.05 ;7 ;
403 ;0:02.82 ;2598 ;0 ;0.825 ;0.850 ;3.05 ;7 ;
403 ;0:02.83 ;2600 ;0 ;0.833 ;0.850 ;3.04 ;7 ;
403 ;0:02.84 ;2603 ;0 ;0.833 ;0.850 ;3.04 ;7 ;
403 ;0:02.85 ;2562 ;0 ;0.834 ;0.850 ;3.05 ;7 ;
403 ;0:02.86 ;2562 ;0 ;0.835 ;0.850 ;3.05 ;7 ;
403 ;0:02.87 ;2525 ;0 ;0.833 ;0.850 ;3.06 ;7 ;
403 ;0:02.88 ;2555 ;0 ;0.833 ;0.850 ;3.05 ;7 ;
403 ;0:02.89 ;2621 ;0 ;0.812 ;0.850 ;3.04 ;7 ;
403 ;0:02.90 ;2630 ;0 ;0.820 ;0.850 ;3.04 ;7 ;
403 ;0:02.91 ;2637 ;0 ;0.819 ;0.850 ;3.04 ;7 ;
403 ;0:02.92 ;2604 ;0 ;0.823 ;0.850 ;3.04 ;7 ;
403 ;0:02.93 ;2604 ;0 ;0.821 ;0.850 ;3.04 ;7 ;
403 ;0:02.94 ;2608 ;0 ;0.821 ;0.850 ;3.04 ;7 ;
403 ;0:02.95 ;2584 ;0 ;0.823 ;0.850 ;3.05 ;7 ;
403 ;0:02.96 ;2575 ;0 ;0.816 ;0.850 ;3.05 ;7 ;
403 ;0:02.97 ;2615 ;0 ;0.822 ;0.850 ;3.04 ;7 ;
403 ;0:02.98 ;2679 ;0 ;0.825 ;0.850 ;3.03 ;7 ;
403 ;0:02.99 ;2687 ;0 ;0.831 ;0.850 ;3.03 ;7 ;
403 ;0:03.00 ;2690 ;0 ;0.826 ;0.850 ;3.03 ;7 ;
403 ;0:03.01 ;2690 ;0 ;0.830 ;0.850 ;3.03 ;7 ;
403 ;0:03.02 ;2657 ;0 ;0.829 ;0.850 ;3.03 ;7 ;
403 ;0:03.03 ;2677 ;0 ;0.828 ;0.850 ;3.03 ;7 ;
403 ;0:03.04 ;2698 ;0 ;0.828 ;0.850 ;3.03 ;7 ;
403 ;0:03.05 ;2684 ;0 ;0.815 ;0.850 ;3.03 ;7 ;
403 ;0:03.06 ;2715 ;0 ;0.816 ;0.850 ;3.02 ;7 ;
403 ;0:03.07 ;2755 ;0 ;0.816 ;0.850 ;3.01 ;7 ;
403 ;0:03.08 ;2754 ;0 ;0.823 ;0.850 ;3.01 ;7 ;
403 ;0:03.09 ;2780 ;0 ;0.819 ;0.850 ;3.01 ;7 ;
403 ;0:03.10 ;2744 ;0 ;0.823 ;0.850 ;3.02 ;7 ;
403 ;0:03.11 ;2754 ;0 ;0.822 ;0.850 ;3.01 ;7 ;
403 ;0:03.12 ;2754 ;0 ;0.821 ;0.850 ;3.01 ;7 ;
403 ;0:03.13 ;2794 ;0 ;0.822 ;0.850 ;3.01 ;7 ;
403 ;0:03.14 ;2779 ;0 ;0.818 ;0.850 ;3.01 ;7 ;
403 ;0:03.15 ;2792 ;0 ;0.822 ;0.850 ;3.01 ;7 ;
403 ;0:03.16 ;2851 ;0 ;0.816 ;0.850 ;2.99 ;7 ;
