SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;ANA3;L U SP;L D SP;TAR LB;TRAC %;VOLTS;SLIP%;GEAR;SHIF A;INJ %;A1 VAL;A2 VAL;A3 VAL;
712 ;0:11.00 ;3168 ;0 ;95;20;79;0.871 ;749 ;14.7 ;15.4 ;0.850 ;0 ;12.5 ;4 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.10 ;3092 ;0 ;95;20;79;0.871 ;749 ;14.4 ;15.0 ;0.850 ;0 ;12.6 ;4 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.20 ;3037 ;0 ;95;20;78;0.866 ;750 ;15.4 ;14.7 ;0.850 ;0 ;12.5 ;-4 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.30 ;3153 ;0 ;94;20;79;0.886 ;753 ;16.2 ;15.3 ;0.850 ;0 ;12.6 ;-5 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.40 ;3200 ;0 ;94;20;79;0.897 ;759 ;14.7 ;15.5 ;0.850 ;0 ;12.6 ;5 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.50 ;3223 ;0 ;94;20;79;0.503 ;786 ;14.5 ;15.6 ;0.850 ;0 ;12.6 ;7 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.60 ;3152 ;0 ;94;20;79;0.500 ;747 ;16.1 ;15.3 ;0.850 ;0 ;12.5 ;-4 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.70 ;3152 ;0 ;94;20;79;0.504 ;746 ;15.8 ;15.3 ;0.850 ;0 ;12.6 ;-3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.80 ;3233 ;0 ;94;20;79;0.501 ;748 ;15.8 ;15.7 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:11.90 ;3176 ;0 ;94;20;79;0.500 ;748 ;14.9 ;15.4 ;0.850 ;0 ;12.3 ;3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.00 ;3259 ;0 ;94;20;79;0.501 ;749 ;14.7 ;15.8 ;0.850 ;0 ;12.6 ;7 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.10 ;3259 ;0 ;94;20;79;0.504 ;749 ;14.6 ;15.8 ;0.850 ;0 ;12.5 ;8 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.20 ;3277 ;0 ;94;20;79;0.505 ;750 ;16.2 ;15.9 ;0.850 ;0 ;12.6 ;-1 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.30 ;3155 ;0 ;94;20;78;0.500 ;749 ;15.9 ;15.3 ;0.850 ;0 ;12.5 ;-3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.40 ;3268 ;0 ;94;20;78;0.504 ;750 ;17.0 ;15.8 ;0.850 ;0 ;12.5 ;-7 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.50 ;3453 ;0 ;94;20;78;0.500 ;746 ;15.1 ;16.7 ;0.850 ;0 ;12.3 ;10 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.60 ;3419 ;0 ;94;20;78;0.502 ;754 ;16.3 ;16.6 ;0.850 ;0 ;12.6 ;1 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.70 ;3393 ;0 ;94;20;78;0.503 ;762 ;16.5 ;16.4 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.80 ;3336 ;0 ;94;20;78;0.500 ;786 ;17.0 ;16.2 ;0.850 ;0 ;12.3 ;-4 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:12.90 ;3305 ;0 ;94;20;78;0.500 ;750 ;17.1 ;16.0 ;0.850 ;0 ;12.3 ;-6 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:13.00 ;3212 ;0 ;94;20;77;0.500 ;754 ;16.1 ;15.6 ;0.850 ;0 ;12.4 ;-3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:13.10 ;3502 ;0 ;94;20;76;0.503 ;759 ;15.8 ;17.0 ;0.850 ;0 ;12.4 ;7 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:13.20 ;3684 ;0 ;94;20;76;0.500 ;779 ;17.1 ;17.9 ;0.850 ;0 ;12.4 ;4 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:13.30 ;3647 ;0 ;94;20;77;0.500 ;855 ;16.5 ;17.6 ;0.850 ;0 ;12.4 ;6 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:13.40 ;3593 ;0 ;94;20;78;0.501 ;1073 ;16.7 ;17.4 ;0.850 ;0 ;12.5 ;4 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
