SESSION; TIME;RPM;THROT;L U SP;L D SP;TRAC %;SLIP%;
318 ;0:15.59 ;10539 ;0 ;53.3 ;51.2 ;0 ;-3 ;
318 ;0:15.60 ;10599 ;0 ;52.3 ;51.5 ;0 ;-1 ;
318 ;0:15.61 ;10695 ;0 ;50.9 ;51.9 ;0 ;1 ;
318 ;0:15.62 ;10744 ;0 ;55.4 ;52.2 ;0 ;-5 ;
318 ;0:15.63 ;10720 ;0 ;55.2 ;52.4 ;0 ;-5 ;
318 ;0:15.64 ;10751 ;0 ;53.6 ;52.2 ;0 ;-2 ;
318 ;0:15.65 ;10819 ;0 ;54.6 ;52.3 ;0 ;-4 ;
318 ;0:15.66 ;10838 ;0 ;53.4 ;52.6 ;0 ;-1 ;
318 ;0:15.67 ;10850 ;0 ;56.0 ;52.7 ;0 ;-5 ;
318 ;0:15.68 ;10806 ;0 ;56.3 ;52.8 ;0 ;-6 ;
318 ;0:15.69 ;10813 ;0 ;55.8 ;52.5 ;0 ;-5 ;
318 ;0:15.70 ;10819 ;0 ;53.9 ;52.6 ;0 ;-2 ;
318 ;0:15.71 ;10869 ;0 ;56.7 ;52.8 ;0 ;-6 ;
318 ;0:15.72 ;10863 ;0 ;57.0 ;52.8 ;0 ;-7 ;
318 ;0:15.73 ;10813 ;0 ;54.2 ;52.7 ;0 ;-2 ;
318 ;0:15.74 ;10794 ;0 ;55.4 ;52.4 ;0 ;-5 ;
318 ;0:15.75 ;10794 ;0 ;55.5 ;52.4 ;0 ;-5 ;
318 ;0:15.76 ;10813 ;0 ;57.2 ;52.5 ;0 ;-8 ;
318 ;0:15.77 ;10794 ;0 ;53.3 ;52.4 ;0 ;-1 ;
318 ;0:15.78 ;10744 ;0 ;56.5 ;52.4 ;0 ;-7 ;
318 ;0:15.79 ;10732 ;0 ;56.1 ;52.1 ;0 ;-7 ;
318 ;0:15.80 ;10738 ;0 ;57.3 ;52.2 ;0 ;-8 ;
318 ;0:15.81 ;10775 ;0 ;55.1 ;52.3 ;0 ;-5 ;
318 ;0:15.82 ;10757 ;0 ;55.3 ;52.2 ;0 ;-5 ;
318 ;0:15.83 ;10695 ;0 ;57.9 ;52.2 ;0 ;-9 ;
318 ;0:15.84 ;10677 ;0 ;56.9 ;51.9 ;0 ;-8 ;
318 ;0:15.85 ;10726 ;0 ;54.4 ;51.9 ;0 ;-4 ;
318 ;0:15.86 ;10732 ;2 ;55.9 ;52.1 ;0 ;-6 ;
318 ;0:15.87 ;10738 ;4 ;57.4 ;52.2 ;0 ;-9 ;
318 ;0:15.88 ;10641 ;5 ;59.4 ;51.9 ;0 ;-12 ;
318 ;0:15.89 ;10635 ;5 ;56.8 ;51.7 ;0 ;-8 ;
318 ;0:15.90 ;10683 ;5 ;56.8 ;51.6 ;0 ;-9 ;
318 ;0:15.91 ;10629 ;5 ;59.7 ;51.6 ;0 ;-13 ;
318 ;0:15.92 ;10545 ;5 ;56.8 ;51.4 ;0 ;-9 ;
318 ;0:15.93 ;10545 ;5 ;60.6 ;51.2 ;0 ;-15 ;
318 ;0:15.94 ;10557 ;5 ;57.9 ;51.3 ;0 ;-11 ;
318 ;0:15.95 ;10539 ;5 ;60.1 ;51.2 ;0 ;-14 ;
318 ;0:15.96 ;10422 ;5 ;59.2 ;50.8 ;0 ;-14 ;
318 ;0:15.97 ;10434 ;6 ;59.8 ;50.7 ;0 ;-15 ;
318 ;0:15.98 ;10510 ;6 ;61.4 ;50.8 ;0 ;-17 ;
318 ;0:15.99 ;10527 ;7 ;60.7 ;51.1 ;0 ;-15 ;
318 ;0:16.00 ;10527 ;8 ;59.8 ;51.5 ;0 ;-13 ;
318 ;0:16.01 ;10623 ;9 ;58.9 ;51.6 ;0 ;-12 ;
318 ;0:16.02 ;10751 ;11 ;61.8 ;52.2 ;0 ;-15 ;
318 ;0:16.03 ;10863 ;14 ;61.6 ;52.8 ;0 ;-14 ;
318 ;0:16.04 ;10971 ;18 ;58.7 ;53.3 ;0 ;-9 ;
318 ;0:16.05 ;11016 ;27 ;58.0 ;54.0 ;0 ;-6 ;
318 ;0:16.06 ;11200 ;34 ;58.3 ;54.4 ;0 ;-6 ;
318 ;0:16.07 ;11446 ;40 ;59.3 ;55.6 ;0 ;-6 ;
318 ;0:16.08 ;11777 ;47 ;58.3 ;57.2 ;0 ;-1 ;
318 ;0:16.09 ;12167 ;55 ;62.0 ;59.1 ;0 ;-4 ;
318 ;0:16.10 ;12567 ;64 ;61.7 ;61.1 ;0 ;0 ;
318 ;0:16.11 ;12868 ;72 ;59.8 ;62.5 ;0 ;4 ;
318 ;0:16.12 ;13102 ;80 ;57.6 ;64.2 ;0 ;11 ;
318 ;0:16.13 ;13111 ;88 ;59.8 ;63.7 ;0 ;6 ;
318 ;0:16.14 ;12895 ;93 ;56.5 ;62.6 ;0 ;10 ;
318 ;0:16.15 ;12677 ;96 ;60.1 ;61.1 ;0 ;1 ;
318 ;0:16.16 ;12550 ;98 ;57.8 ;60.7 ;0 ;5 ;
318 ;0:16.17 ;12508 ;100 ;56.8 ;60.8 ;0 ;7 ;
318 ;0:16.18 ;12668 ;100 ;58.9 ;61.5 ;0 ;4 ;
318 ;0:16.19 ;12851 ;100 ;55.5 ;62.4 ;0 ;12 ;
318 ;0:16.20 ;13057 ;100 ;55.7 ;63.8 ;0 ;14 ;
318 ;0:16.21 ;13204 ;100 ;56.2 ;64.1 ;0 ;14 ;
318 ;0:16.22 ;13084 ;100 ;56.9 ;63.6 ;0 ;11 ;
318 ;0:16.23 ;12904 ;100 ;56.6 ;62.1 ;0 ;9 ;
318 ;0:16.24 ;12583 ;100 ;55.5 ;61.1 ;0 ;10 ;
318 ;0:16.25 ;12508 ;100 ;57.0 ;60.8 ;0 ;6 ;
318 ;0:16.26 ;12575 ;100 ;55.3 ;61.1 ;0 ;10 ;
318 ;0:16.27 ;12824 ;100 ;54.5 ;62.3 ;0 ;14 ;
318 ;0:16.28 ;13102 ;100 ;54.7 ;63.7 ;3 ;16 ;
318 ;0:16.29 ;13084 ;100 ;56.0 ;63.6 ;0 ;13 ;
318 ;0:16.30 ;12966 ;100 ;57.1 ;62.4 ;0 ;9 ;
318 ;0:16.31 ;12660 ;100 ;53.7 ;61.5 ;0 ;14 ;
318 ;0:16.32 ;12433 ;100 ;50.7 ;60.4 ;13 ;19 ;
318 ;0:16.33 ;12295 ;100 ;53.0 ;59.7 ;0 ;12 ;
318 ;0:16.34 ;12246 ;100 ;54.4 ;59.5 ;0 ;9 ;
318 ;0:16.35 ;12417 ;100 ;54.0 ;60.3 ;0 ;11 ;
318 ;0:16.36 ;12668 ;100 ;56.1 ;61.5 ;0 ;9 ;
318 ;0:16.37 ;12984 ;100 ;53.2 ;63.1 ;10 ;18 ;
318 ;0:16.38 ;12966 ;100 ;52.8 ;63.0 ;13 ;19 ;
318 ;0:16.39 ;12851 ;100 ;50.8 ;62.4 ;23 ;22 ;
318 ;0:16.40 ;12466 ;100 ;51.8 ;60.6 ;3 ;16 ;
318 ;0:16.41 ;12238 ;100 ;53.3 ;59.5 ;0 ;11 ;
318 ;0:16.42 ;12151 ;100 ;56.3 ;59.0 ;0 ;4 ;
318 ;0:16.43 ;12207 ;100 ;50.9 ;59.3 ;3 ;16 ;
318 ;0:16.44 ;12303 ;100 ;54.0 ;59.8 ;0 ;10 ;
318 ;0:16.45 ;12400 ;100 ;51.8 ;60.2 ;3 ;16 ;
318 ;0:16.46 ;12450 ;100 ;52.7 ;60.5 ;0 ;14 ;
318 ;0:16.47 ;12392 ;100 ;51.8 ;60.3 ;3 ;16 ;
318 ;0:16.48 ;12175 ;100 ;50.6 ;59.1 ;3 ;16 ;
318 ;0:16.49 ;11927 ;100 ;49.3 ;57.9 ;6 ;17 ;
318 ;0:16.50 ;11704 ;100 ;48.2 ;56.9 ;10 ;18 ;
318 ;0:16.51 ;11581 ;100 ;49.5 ;56.3 ;0 ;13 ;
318 ;0:16.52 ;11559 ;100 ;52.4 ;56.1 ;0 ;7 ;
318 ;0:16.53 ;11595 ;100 ;48.2 ;56.3 ;0 ;16 ;
318 ;0:16.54 ;11609 ;100 ;49.3 ;56.4 ;0 ;14 ;
318 ;0:16.55 ;11538 ;100 ;48.4 ;56.0 ;0 ;15 ;
318 ;0:16.56 ;11377 ;100 ;48.4 ;55.3 ;0 ;14 ;
318 ;0:16.57 ;11134 ;100 ;49.9 ;54.1 ;0 ;8 ;
318 ;0:16.58 ;10977 ;100 ;47.4 ;53.3 ;0 ;12 ;
318 ;0:16.59 ;10990 ;100 ;49.0 ;53.4 ;0 ;8 ;
318 ;0:16.60 ;10882 ;100 ;49.0 ;53.4 ;0 ;8 ;
318 ;0:16.61 ;11281 ;100 ;47.0 ;54.8 ;0 ;16 ;
318 ;0:16.62 ;11517 ;100 ;46.0 ;55.9 ;0 ;21 ;
318 ;0:16.63 ;11432 ;100 ;48.4 ;55.5 ;0 ;14 ;
318 ;0:16.64 ;11370 ;100 ;47.9 ;54.7 ;0 ;14 ;
318 ;0:16.65 ;11154 ;100 ;48.2 ;54.2 ;0 ;12 ;
318 ;0:16.66 ;11003 ;100 ;47.3 ;53.4 ;0 ;12 ;
318 ;0:16.67 ;10920 ;100 ;46.6 ;53.0 ;0 ;13 ;
318 ;0:16.68 ;11042 ;100 ;44.6 ;53.6 ;0 ;20 ;
318 ;0:16.69 ;10952 ;100 ;47.7 ;53.2 ;0 ;11 ;
318 ;0:16.70 ;10856 ;100 ;46.1 ;52.7 ;0 ;14 ;
318 ;0:16.71 ;10806 ;100 ;47.5 ;52.5 ;0 ;10 ;
318 ;0:16.72 ;10677 ;100 ;44.8 ;51.9 ;0 ;15 ;
318 ;0:16.73 ;10587 ;100 ;44.4 ;51.4 ;0 ;15 ;
318 ;0:16.74 ;10920 ;100 ;43.8 ;53.0 ;0 ;21 ;
318 ;0:16.75 ;10894 ;100 ;47.3 ;52.6 ;0 ;11 ;
318 ;0:16.76 ;10788 ;100 ;44.3 ;52.4 ;0 ;18 ;
318 ;0:16.77 ;10581 ;100 ;45.2 ;51.4 ;0 ;13 ;
318 ;0:16.78 ;10641 ;100 ;45.5 ;51.9 ;0 ;14 ;
318 ;0:16.79 ;10623 ;100 ;47.3 ;51.6 ;0 ;9 ;
318 ;0:16.80 ;10751 ;100 ;41.5 ;51.8 ;0 ;24 ;
318 ;0:16.81 ;10605 ;100 ;44.4 ;51.5 ;0 ;15 ;
318 ;0:16.82 ;10434 ;100 ;43.7 ;50.6 ;0 ;15 ;
318 ;0:16.83 ;10279 ;100 ;44.0 ;49.9 ;0 ;13 ;
318 ;0:16.84 ;10190 ;100 ;44.6 ;49.2 ;0 ;10 ;
318 ;0:16.85 ;10290 ;100 ;41.9 ;50.0 ;0 ;19 ;
318 ;0:16.86 ;10422 ;100 ;43.3 ;50.6 ;0 ;16 ;
318 ;0:16.87 ;10273 ;100 ;43.7 ;49.9 ;0 ;14 ;
318 ;0:16.88 ;10313 ;100 ;40.6 ;50.1 ;0 ;23 ;
318 ;0:16.89 ;10021 ;100 ;41.7 ;48.7 ;0 ;16 ;
318 ;0:16.90 ;9832 ;100 ;44.0 ;47.8 ;0 ;8 ;
318 ;0:16.91 ;9904 ;100 ;40.5 ;48.1 ;0 ;18 ;
318 ;0:16.92 ;9811 ;100 ;41.9 ;47.7 ;0 ;13 ;
318 ;0:16.93 ;9730 ;100 ;41.8 ;47.3 ;0 ;13 ;
318 ;0:16.94 ;9796 ;100 ;40.4 ;47.6 ;0 ;17 ;
318 ;0:16.95 ;9600 ;100 ;40.1 ;46.6 ;0 ;16 ;
318 ;0:16.96 ;9407 ;100 ;41.6 ;45.7 ;0 ;9 ;
318 ;0:16.97 ;9173 ;100 ;40.2 ;44.3 ;0 ;10 ;
318 ;0:16.98 ;8958 ;100 ;40.2 ;43.5 ;0 ;8 ;
318 ;0:16.99 ;9088 ;100 ;39.4 ;44.1 ;0 ;11 ;
318 ;0:17.00 ;9222 ;100 ;40.7 ;44.8 ;0 ;10 ;
318 ;0:17.01 ;9455 ;100 ;39.6 ;45.9 ;0 ;15 ;
318 ;0:17.02 ;9493 ;100 ;38.2 ;46.1 ;0 ;20 ;
318 ;0:17.03 ;9337 ;100 ;41.0 ;45.3 ;0 ;10 ;
318 ;0:17.04 ;9191 ;100 ;39.3 ;44.6 ;0 ;13 ;
318 ;0:17.05 ;9132 ;100 ;39.4 ;44.3 ;0 ;12 ;
318 ;0:17.06 ;9177 ;100 ;37.8 ;44.6 ;0 ;17 ;
318 ;0:17.07 ;9484 ;100 ;37.8 ;46.1 ;0 ;21 ;
318 ;0:17.08 ;9379 ;100 ;37.9 ;45.4 ;0 ;19 ;
318 ;0:17.09 ;9177 ;100 ;39.6 ;44.6 ;0 ;12 ;
318 ;0:17.10 ;9079 ;100 ;38.6 ;44.1 ;0 ;14 ;
318 ;0:17.11 ;8928 ;100 ;38.0 ;43.4 ;0 ;14 ;
318 ;0:17.12 ;8958 ;100 ;37.8 ;43.5 ;0 ;15 ;
318 ;0:17.13 ;8778 ;100 ;38.6 ;42.6 ;0 ;10 ;
318 ;0:17.14 ;8696 ;100 ;35.6 ;42.1 ;0 ;18 ;
318 ;0:17.15 ;8538 ;100 ;38.0 ;41.4 ;0 ;8 ;
318 ;0:17.16 ;8476 ;100 ;35.9 ;41.2 ;0 ;14 ;
318 ;0:17.17 ;8608 ;100 ;36.6 ;41.8 ;0 ;14 ;
318 ;0:17.18 ;8903 ;100 ;35.4 ;43.2 ;0 ;22 ;
318 ;0:17.19 ;8794 ;100 ;35.7 ;42.7 ;0 ;19 ;
318 ;0:17.20 ;8656 ;100 ;37.8 ;42.0 ;0 ;11 ;
318 ;0:17.21 ;8696 ;100 ;35.3 ;42.2 ;0 ;19 ;
318 ;0:17.22 ;8438 ;100 ;35.7 ;41.0 ;0 ;14 ;
318 ;0:17.23 ;8381 ;100 ;35.5 ;41.0 ;0 ;15 ;
318 ;0:17.24 ;8340 ;100 ;33.5 ;40.5 ;0 ;20 ;
318 ;0:17.25 ;8252 ;100 ;36.1 ;40.1 ;0 ;11 ;
318 ;0:17.26 ;8351 ;100 ;33.6 ;40.6 ;0 ;20 ;
318 ;0:17.27 ;8411 ;100 ;35.0 ;40.8 ;0 ;16 ;
318 ;0:17.28 ;8511 ;100 ;34.5 ;41.3 ;0 ;19 ;
318 ;0:17.29 ;8227 ;100 ;34.5 ;39.9 ;0 ;15 ;
318 ;0:17.30 ;7988 ;100 ;33.9 ;38.8 ;0 ;14 ;
318 ;0:17.31 ;7891 ;100 ;32.9 ;38.1 ;0 ;15 ;
318 ;0:17.32 ;7735 ;100 ;34.2 ;37.6 ;0 ;9 ;
318 ;0:17.33 ;7631 ;100 ;32.2 ;37.1 ;0 ;15 ;
318 ;0:17.34 ;7763 ;100 ;32.0 ;37.7 ;0 ;17 ;
318 ;0:17.35 ;7728 ;100 ;32.2 ;37.5 ;0 ;16 ;
318 ;0:17.36 ;7681 ;100 ;33.0 ;37.3 ;0 ;13 ;
318 ;0:17.37 ;7665 ;100 ;31.4 ;37.2 ;0 ;18 ;
318 ;0:17.38 ;7497 ;100 ;31.4 ;36.4 ;0 ;15 ;
318 ;0:17.39 ;7384 ;100 ;31.2 ;35.9 ;0 ;15 ;
318 ;0:17.40 ;7281 ;100 ;31.8 ;35.3 ;0 ;11 ;
318 ;0:17.41 ;7211 ;100 ;31.0 ;35.0 ;0 ;12 ;
318 ;0:17.42 ;7170 ;100 ;30.5 ;34.8 ;0 ;14 ;
318 ;0:17.43 ;7321 ;100 ;32.0 ;35.5 ;0 ;10 ;
318 ;0:17.44 ;7287 ;100 ;31.1 ;35.4 ;0 ;13 ;
318 ;0:17.45 ;7178 ;100 ;30.6 ;34.8 ;0 ;13 ;
318 ;0:17.46 ;7086 ;100 ;29.4 ;34.4 ;0 ;17 ;
318 ;0:17.47 ;6978 ;100 ;30.5 ;33.9 ;0 ;11 ;
318 ;0:17.48 ;6800 ;100 ;30.1 ;33.0 ;0 ;9 ;
318 ;0:17.49 ;6670 ;100 ;28.1 ;32.4 ;0 ;15 ;
318 ;0:17.50 ;6517 ;100 ;29.6 ;31.6 ;0 ;6 ;
318 ;0:17.51 ;6434 ;100 ;28.3 ;31.2 ;0 ;10 ;
318 ;0:17.52 ;6592 ;100 ;28.0 ;32.4 ;0 ;15 ;
318 ;0:17.53 ;6742 ;100 ;28.0 ;32.7 ;0 ;16 ;
318 ;0:17.54 ;6701 ;100 ;28.9 ;32.5 ;0 ;12 ;
318 ;0:17.55 ;6855 ;100 ;27.0 ;33.3 ;0 ;23 ;
318 ;0:17.56 ;6795 ;100 ;28.1 ;32.6 ;0 ;16 ;
318 ;0:17.57 ;6544 ;100 ;28.1 ;31.8 ;0 ;13 ;
318 ;0:17.58 ;6467 ;100 ;29.0 ;31.4 ;0 ;8 ;
318 ;0:17.59 ;6416 ;100 ;26.9 ;31.1 ;0 ;15 ;
318 ;0:17.60 ;6388 ;100 ;26.6 ;31.0 ;0 ;16 ;
318 ;0:17.61 ;6445 ;100 ;26.5 ;31.3 ;0 ;18 ;
318 ;0:17.62 ;6533 ;100 ;26.6 ;31.6 ;0 ;18 ;
318 ;0:17.63 ;6465 ;100 ;27.9 ;31.4 ;0 ;12 ;
318 ;0:17.64 ;6483 ;100 ;25.7 ;31.5 ;0 ;22 ;
318 ;0:17.65 ;6445 ;100 ;26.8 ;31.3 ;0 ;16 ;
318 ;0:17.66 ;6311 ;100 ;26.3 ;30.6 ;0 ;16 ;
318 ;0:17.67 ;6169 ;100 ;25.2 ;29.9 ;0 ;18 ;
318 ;0:17.68 ;6052 ;100 ;25.4 ;29.4 ;0 ;15 ;
318 ;0:17.69 ;6005 ;100 ;25.4 ;29.1 ;0 ;14 ;
318 ;0:17.70 ;5971 ;100 ;25.5 ;29.0 ;0 ;13 ;
318 ;0:17.71 ;5963 ;100 ;24.2 ;28.9 ;0 ;19 ;
318 ;0:17.72 ;6058 ;100 ;24.3 ;29.4 ;0 ;20 ;
318 ;0:17.73 ;6151 ;100 ;23.6 ;29.9 ;0 ;26 ;
318 ;0:17.74 ;6270 ;100 ;23.4 ;30.4 ;0 ;29 ;
318 ;0:17.75 ;6119 ;100 ;23.4 ;29.4 ;0 ;25 ;
318 ;0:17.76 ;5973 ;100 ;23.5 ;28.7 ;0 ;22 ;
318 ;0:17.77 ;5835 ;100 ;24.1 ;28.1 ;0 ;16 ;
318 ;0:17.78 ;5830 ;100 ;23.2 ;28.6 ;0 ;23 ;
318 ;0:17.79 ;5877 ;100 ;22.9 ;28.5 ;0 ;24 ;
318 ;0:17.80 ;5948 ;100 ;22.9 ;28.9 ;0 ;26 ;
318 ;0:17.81 ;5990 ;100 ;23.1 ;29.1 ;0 ;25 ;
318 ;0:17.82 ;6021 ;100 ;22.4 ;29.2 ;0 ;30 ;
318 ;0:17.83 ;5961 ;100 ;22.1 ;28.9 ;0 ;30 ;
318 ;0:17.84 ;5916 ;100 ;21.7 ;28.7 ;0 ;32 ;
318 ;0:17.85 ;5842 ;100 ;21.7 ;28.4 ;0 ;30 ;
318 ;0:17.86 ;5857 ;100 ;21.8 ;28.4 ;0 ;30 ;
318 ;0:17.87 ;6087 ;100 ;22.2 ;29.5 ;0 ;32 ;
318 ;0:17.88 ;6073 ;100 ;21.0 ;29.5 ;0 ;40 ;
318 ;0:17.89 ;6044 ;100 ;21.0 ;29.3 ;0 ;39 ;
318 ;0:17.90 ;5988 ;100 ;21.4 ;29.1 ;0 ;35 ;
318 ;0:17.91 ;6111 ;100 ;21.4 ;29.7 ;0 ;38 ;
318 ;0:17.92 ;6109 ;100 ;21.4 ;29.7 ;0 ;38 ;
318 ;0:17.93 ;6173 ;100 ;20.4 ;30.0 ;0 ;47 ;
318 ;0:17.94 ;6119 ;100 ;20.5 ;29.7 ;0 ;44 ;
318 ;0:17.95 ;6065 ;100 ;20.1 ;29.4 ;0 ;46 ;
318 ;0:17.96 ;6003 ;100 ;20.1 ;29.2 ;0 ;45 ;
318 ;0:17.97 ;5977 ;100 ;19.5 ;29.0 ;0 ;48 ;
318 ;0:17.98 ;5984 ;100 ;19.7 ;29.4 ;0 ;49 ;
318 ;0:17.99 ;6089 ;100 ;19.7 ;29.7 ;0 ;50 ;
318 ;0:18.00 ;6135 ;100 ;19.0 ;30.3 ;0 ;59 ;
318 ;0:18.01 ;6200 ;100 ;18.5 ;30.1 ;0 ;62 ;
318 ;0:18.02 ;6212 ;100 ;18.5 ;30.2 ;0 ;63 ;
318 ;0:18.03 ;6095 ;100 ;18.4 ;29.6 ;0 ;60 ;
318 ;0:18.04 ;6091 ;100 ;19.0 ;29.6 ;0 ;55 ;
318 ;0:18.05 ;6065 ;100 ;19.0 ;29.4 ;0 ;54 ;
318 ;0:18.06 ;6105 ;100 ;18.7 ;29.6 ;0 ;58 ;
318 ;0:18.07 ;6067 ;100 ;18.2 ;29.4 ;0 ;61 ;
318 ;0:18.08 ;6196 ;100 ;18.2 ;30.1 ;0 ;65 ;
318 ;0:18.09 ;6155 ;100 ;17.8 ;29.9 ;0 ;67 ;
318 ;0:18.10 ;6135 ;100 ;17.8 ;29.8 ;0 ;67 ;
318 ;0:18.11 ;5982 ;100 ;17.5 ;29.0 ;0 ;65 ;
318 ;0:18.12 ;5988 ;100 ;17.6 ;29.1 ;0 ;65 ;
318 ;0:18.13 ;6023 ;100 ;17.6 ;29.2 ;0 ;65 ;
318 ;0:18.14 ;6157 ;100 ;16.5 ;29.9 ;0 ;81 ;
318 ;0:18.15 ;6208 ;100 ;16.5 ;30.1 ;0 ;82 ;
318 ;0:18.16 ;6212 ;100 ;16.7 ;30.2 ;0 ;80 ;
318 ;0:18.17 ;6065 ;100 ;17.2 ;29.4 ;0 ;70 ;
318 ;0:18.18 ;6171 ;100 ;17.2 ;30.0 ;0 ;74 ;
318 ;0:18.19 ;6223 ;100 ;15.9 ;30.2 ;0 ;89 ;
318 ;0:18.20 ;6079 ;100 ;15.9 ;29.5 ;0 ;85 ;
318 ;0:18.21 ;6153 ;100 ;16.4 ;29.9 ;0 ;82 ;
318 ;0:18.22 ;6204 ;100 ;16.4 ;30.1 ;0 ;83 ;
318 ;0:18.23 ;6227 ;100 ;16.4 ;29.8 ;0 ;81 ;
318 ;0:18.24 ;6103 ;100 ;15.7 ;29.3 ;0 ;86 ;
318 ;0:18.25 ;6056 ;100 ;15.7 ;29.4 ;0 ;87 ;
318 ;0:18.26 ;6060 ;100 ;15.0 ;29.4 ;0 ;96 ;
318 ;0:18.27 ;5975 ;100 ;15.0 ;29.0 ;0 ;93 ;
318 ;0:18.28 ;5929 ;100 ;15.2 ;28.8 ;0 ;89 ;
318 ;0:18.29 ;6087 ;100 ;15.2 ;29.5 ;0 ;94 ;
318 ;0:18.30 ;6192 ;100 ;14.2 ;30.1 ;0 ;111 ;
318 ;0:18.31 ;6214 ;100 ;14.2 ;30.2 ;0 ;112 ;
318 ;0:18.32 ;6291 ;100 ;14.6 ;30.5 ;0 ;108 ;
318 ;0:18.33 ;6204 ;100 ;14.6 ;30.1 ;0 ;106 ;
318 ;0:18.34 ;6291 ;100 ;13.9 ;30.5 ;0 ;119 ;
318 ;0:18.35 ;6111 ;100 ;13.9 ;29.7 ;0 ;113 ;
318 ;0:18.36 ;5996 ;100 ;13.9 ;29.1 ;0 ;109 ;
318 ;0:18.37 ;6125 ;100 ;13.9 ;29.7 ;0 ;113 ;
318 ;0:18.38 ;6177 ;100 ;13.0 ;30.0 ;0 ;130 ;
318 ;0:18.39 ;6188 ;100 ;13.0 ;30.0 ;0 ;130 ;
318 ;0:18.40 ;6279 ;100 ;13.8 ;30.5 ;0 ;121 ;
318 ;0:18.41 ;6206 ;100 ;13.8 ;30.1 ;0 ;118 ;
318 ;0:18.42 ;6340 ;100 ;13.8 ;30.8 ;0 ;123 ;
318 ;0:18.43 ;6313 ;100 ;13.2 ;30.6 ;0 ;131 ;
318 ;0:18.44 ;6294 ;100 ;13.2 ;30.6 ;0 ;131 ;
318 ;0:18.45 ;6291 ;100 ;12.9 ;30.5 ;0 ;136 ;
318 ;0:18.46 ;6321 ;100 ;12.9 ;30.7 ;0 ;137 ;
318 ;0:18.47 ;6427 ;100 ;12.6 ;31.2 ;0 ;147 ;
318 ;0:18.48 ;6434 ;100 ;12.6 ;31.2 ;0 ;147 ;
318 ;0:18.49 ;6481 ;100 ;12.3 ;31.5 ;0 ;156 ;
318 ;0:18.50 ;6343 ;100 ;12.3 ;30.8 ;0 ;150 ;
318 ;0:18.51 ;6384 ;100 ;12.0 ;30.8 ;0 ;156 ;
318 ;0:18.52 ;6401 ;100 ;12.0 ;31.1 ;0 ;159 ;
318 ;0:18.53 ;6465 ;100 ;12.0 ;31.4 ;0 ;161 ;
318 ;0:18.54 ;6454 ;100 ;11.7 ;31.3 ;0 ;167 ;
318 ;0:18.55 ;6332 ;100 ;11.7 ;30.7 ;0 ;162 ;
318 ;0:18.56 ;6237 ;100 ;11.3 ;30.3 ;0 ;168 ;
318 ;0:18.57 ;6250 ;100 ;11.3 ;30.3 ;0 ;168 ;
318 ;0:18.58 ;6279 ;100 ;11.3 ;30.5 ;0 ;169 ;
318 ;0:18.59 ;6275 ;100 ;11.3 ;31.0 ;0 ;174 ;
318 ;0:18.60 ;6533 ;100 ;11.3 ;31.7 ;0 ;180 ;
318 ;0:18.61 ;6555 ;100 ;10.7 ;31.8 ;0 ;197 ;
318 ;0:18.62 ;6283 ;100 ;10.7 ;30.5 ;0 ;185 ;
318 ;0:18.63 ;6044 ;100 ;10.7 ;29.3 ;0 ;173 ;
318 ;0:18.64 ;5912 ;100 ;10.6 ;28.7 ;0 ;170 ;
318 ;0:18.65 ;5833 ;100 ;10.6 ;28.3 ;0 ;166 ;
318 ;0:18.66 ;5801 ;100 ;10.6 ;28.2 ;0 ;166 ;
318 ;0:18.67 ;5718 ;100 ;10.3 ;27.8 ;0 ;169 ;
318 ;0:18.68 ;5558 ;100 ;10.3 ;27.0 ;0 ;162 ;
318 ;0:18.69 ;5441 ;100 ;10.3 ;26.4 ;0 ;156 ;
318 ;0:18.70 ;5298 ;100 ;9.7 ;25.7 ;0 ;164 ;
318 ;0:18.71 ;5099 ;100 ;9.7 ;24.7 ;0 ;154 ;
318 ;0:18.72 ;4926 ;100 ;9.4 ;23.9 ;0 ;154 ;
318 ;0:18.73 ;4852 ;100 ;9.4 ;23.5 ;0 ;150 ;
318 ;0:18.74 ;4882 ;100 ;9.4 ;23.7 ;0 ;152 ;
318 ;0:18.75 ;4932 ;100 ;9.2 ;23.9 ;0 ;159 ;
318 ;0:18.76 ;4984 ;100 ;9.2 ;24.2 ;0 ;163 ;
318 ;0:18.77 ;4940 ;100 ;9.2 ;24.0 ;0 ;160 ;
318 ;0:18.78 ;4813 ;100 ;8.3 ;23.4 ;0 ;181 ;
318 ;0:18.79 ;4749 ;100 ;8.3 ;23.0 ;0 ;177 ;
318 ;0:18.80 ;4474 ;100 ;8.3 ;21.7 ;0 ;161 ;
318 ;0:18.81 ;4433 ;100 ;8.3 ;21.5 ;0 ;159 ;
318 ;0:18.82 ;4434 ;100 ;8.0 ;21.5 ;0 ;168 ;
318 ;0:18.83 ;4454 ;100 ;8.0 ;21.6 ;0 ;170 ;
318 ;0:18.84 ;4601 ;100 ;8.0 ;22.3 ;0 ;178 ;
318 ;0:18.85 ;4593 ;100 ;7.4 ;22.3 ;0 ;201 ;
318 ;0:18.86 ;4565 ;100 ;7.4 ;22.1 ;0 ;198 ;
318 ;0:18.87 ;4526 ;100 ;7.4 ;22.0 ;0 ;197 ;
318 ;0:18.88 ;4314 ;100 ;7.4 ;20.9 ;0 ;182 ;
318 ;0:18.89 ;4270 ;100 ;6.9 ;20.7 ;0 ;200 ;
