SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;L D SP;SLIP%;
460 ;0:11.65 ;4213 ;29 ;87;0.950 ;28.0 ;20.4 ;-27 ;
460 ;0:11.66 ;4145 ;29 ;87;0.953 ;27.6 ;20.1 ;-27 ;
460 ;0:11.67 ;4022 ;29 ;88;0.957 ;26.6 ;19.5 ;-26 ;
460 ;0:11.68 ;3979 ;28 ;87;0.948 ;26.9 ;19.3 ;-28 ;
460 ;0:11.69 ;3947 ;28 ;87;0.956 ;26.8 ;19.1 ;-28 ;
460 ;0:11.70 ;4021 ;28 ;87;0.955 ;26.8 ;19.5 ;-27 ;
460 ;0:11.71 ;4101 ;28 ;87;0.922 ;27.5 ;19.9 ;-27 ;
460 ;0:11.72 ;4155 ;28 ;87;0.924 ;26.6 ;20.2 ;-24 ;
460 ;0:11.73 ;4176 ;28 ;88;0.917 ;27.3 ;20.3 ;-25 ;
460 ;0:11.74 ;4131 ;28 ;88;0.923 ;27.6 ;20.0 ;-27 ;
460 ;0:11.75 ;4040 ;28 ;88;0.919 ;26.6 ;19.6 ;-26 ;
460 ;0:11.76 ;3817 ;27 ;88;0.919 ;26.8 ;18.5 ;-30 ;
460 ;0:11.77 ;3747 ;27 ;88;0.918 ;25.3 ;18.2 ;-28 ;
460 ;0:11.78 ;3726 ;27 ;88;0.922 ;26.6 ;18.1 ;-31 ;
460 ;0:11.79 ;3744 ;26 ;88;0.916 ;27.6 ;18.2 ;-34 ;
460 ;0:11.80 ;3784 ;26 ;88;0.866 ;26.3 ;18.3 ;-30 ;
460 ;0:11.81 ;3804 ;25 ;88;0.871 ;26.3 ;18.4 ;-30 ;
460 ;0:11.82 ;3772 ;25 ;88;0.871 ;26.6 ;18.3 ;-31 ;
460 ;0:11.83 ;3685 ;24 ;88;0.874 ;26.8 ;17.9 ;-33 ;
460 ;0:11.84 ;3650 ;24 ;88;0.864 ;27.6 ;17.7 ;-35 ;
460 ;0:11.85 ;3618 ;23 ;87;0.868 ;25.4 ;17.5 ;-31 ;
460 ;0:11.86 ;3621 ;23 ;87;0.872 ;28.3 ;17.6 ;-37 ;
460 ;0:11.87 ;3645 ;23 ;87;0.872 ;25.7 ;17.9 ;-30 ;
460 ;0:11.88 ;3712 ;22 ;87;0.869 ;26.4 ;18.0 ;-31 ;
460 ;0:11.89 ;3771 ;22 ;87;0.860 ;25.3 ;18.3 ;-27 ;
460 ;0:11.90 ;3815 ;22 ;86;0.870 ;25.2 ;18.5 ;-26 ;
460 ;0:11.91 ;3847 ;22 ;87;0.867 ;25.6 ;18.7 ;-26 ;
460 ;0:11.92 ;3811 ;22 ;87;0.869 ;25.6 ;18.5 ;-27 ;
460 ;0:11.93 ;3797 ;22 ;87;0.862 ;25.9 ;18.4 ;-28 ;
460 ;0:11.94 ;3781 ;22 ;87;0.870 ;25.8 ;18.3 ;-29 ;
460 ;0:11.95 ;3732 ;22 ;87;0.869 ;25.5 ;18.1 ;-29 ;
460 ;0:11.96 ;3753 ;22 ;88;0.870 ;26.7 ;18.2 ;-31 ;
460 ;0:11.97 ;3785 ;22 ;87;0.871 ;24.9 ;18.4 ;-26 ;
460 ;0:11.98 ;3788 ;22 ;88;0.873 ;25.2 ;18.4 ;-26 ;
460 ;0:11.99 ;3773 ;22 ;88;0.876 ;24.1 ;18.3 ;-24 ;
460 ;0:12.00 ;3735 ;22 ;89;0.867 ;24.1 ;18.1 ;-24 ;
460 ;0:12.01 ;3660 ;22 ;89;0.874 ;24.6 ;17.7 ;-28 ;
460 ;0:12.02 ;3584 ;22 ;89;0.873 ;26.3 ;17.4 ;-33 ;
460 ;0:12.03 ;3510 ;21 ;89;0.875 ;24.6 ;17.0 ;-30 ;
460 ;0:12.04 ;3425 ;21 ;89;0.875 ;25.1 ;16.6 ;-33 ;
460 ;0:12.05 ;3422 ;21 ;90;0.872 ;24.9 ;16.6 ;-33 ;
460 ;0:12.06 ;3446 ;21 ;89;0.869 ;24.9 ;16.7 ;-32 ;
460 ;0:12.07 ;3480 ;21 ;89;0.870 ;24.6 ;16.9 ;-31 ;
460 ;0:12.08 ;3493 ;21 ;89;0.878 ;24.5 ;16.9 ;-31 ;
460 ;0:12.09 ;3483 ;21 ;90;0.873 ;25.1 ;16.9 ;-32 ;
460 ;0:12.10 ;3396 ;21 ;90;0.878 ;25.6 ;16.5 ;-35 ;
460 ;0:12.11 ;3353 ;20 ;90;0.873 ;24.4 ;16.3 ;-33 ;
460 ;0:12.12 ;3333 ;20 ;90;0.861 ;23.8 ;16.2 ;-31 ;
460 ;0:12.13 ;3352 ;20 ;89;0.857 ;23.8 ;16.2 ;-31 ;
460 ;0:12.14 ;3405 ;20 ;89;0.857 ;24.1 ;16.5 ;-31 ;
460 ;0:12.15 ;3446 ;20 ;89;0.864 ;23.5 ;16.7 ;-28 ;
460 ;0:12.16 ;3479 ;20 ;89;0.862 ;24.3 ;16.9 ;-30 ;
460 ;0:12.17 ;3487 ;20 ;89;0.866 ;24.2 ;16.9 ;-30 ;
460 ;0:12.18 ;3442 ;20 ;89;0.860 ;24.2 ;16.7 ;-30 ;
460 ;0:12.19 ;3405 ;20 ;90;0.861 ;23.8 ;16.5 ;-30 ;
460 ;0:12.20 ;3380 ;20 ;89;0.853 ;23.6 ;16.4 ;-30 ;
460 ;0:12.21 ;3391 ;20 ;89;0.844 ;24.8 ;16.4 ;-33 ;
460 ;0:12.22 ;3409 ;20 ;89;0.849 ;23.6 ;16.5 ;-30 ;
460 ;0:12.23 ;3439 ;20 ;89;0.848 ;23.8 ;16.7 ;-29 ;
460 ;0:12.24 ;3469 ;20 ;89;0.851 ;23.8 ;16.9 ;-28 ;
460 ;0:12.25 ;3479 ;20 ;90;0.846 ;21.6 ;16.9 ;-21 ;
460 ;0:12.26 ;3432 ;20 ;90;0.847 ;24.4 ;16.6 ;-31 ;
460 ;0:12.27 ;3359 ;20 ;90;0.840 ;23.0 ;16.3 ;-29 ;
460 ;0:12.28 ;3291 ;20 ;90;0.847 ;23.3 ;16.0 ;-31 ;
460 ;0:12.29 ;3226 ;20 ;90;0.864 ;23.3 ;15.6 ;-33 ;
460 ;0:12.30 ;3201 ;20 ;90;0.865 ;23.5 ;15.5 ;-34 ;
460 ;0:12.31 ;3231 ;19 ;90;0.867 ;23.4 ;15.7 ;-32 ;
460 ;0:12.32 ;3284 ;19 ;90;0.864 ;23.1 ;15.9 ;-31 ;
460 ;0:12.33 ;3322 ;19 ;90;0.867 ;24.7 ;16.1 ;-34 ;
460 ;0:12.34 ;3265 ;19 ;90;0.863 ;24.7 ;15.8 ;-36 ;
460 ;0:12.35 ;3190 ;19 ;89;0.867 ;22.0 ;15.5 ;-29 ;
460 ;0:12.36 ;3094 ;18 ;89;0.861 ;23.1 ;15.0 ;-35 ;
460 ;0:12.37 ;3013 ;18 ;89;0.869 ;22.2 ;14.6 ;-34 ;
460 ;0:12.38 ;2931 ;18 ;89;0.868 ;22.2 ;14.2 ;-36 ;
460 ;0:12.39 ;2904 ;17 ;89;0.868 ;22.2 ;14.1 ;-36 ;
460 ;0:12.40 ;2901 ;17 ;89;0.871 ;22.2 ;14.1 ;-36 ;
460 ;0:12.41 ;2905 ;17 ;89;0.869 ;22.9 ;14.1 ;-38 ;
460 ;0:12.42 ;2914 ;17 ;89;0.873 ;22.5 ;14.1 ;-37 ;
460 ;0:12.43 ;2927 ;16 ;89;0.869 ;22.5 ;14.2 ;-36 ;
460 ;0:12.44 ;2921 ;16 ;89;0.874 ;22.9 ;14.2 ;-37 ;
460 ;0:12.45 ;2895 ;15 ;89;0.873 ;22.9 ;14.0 ;-38 ;
460 ;0:12.46 ;2859 ;15 ;89;0.875 ;22.2 ;13.9 ;-37 ;
460 ;0:12.47 ;2846 ;15 ;88;0.875 ;22.2 ;13.8 ;-37 ;
460 ;0:12.48 ;2842 ;14 ;88;0.874 ;22.1 ;13.8 ;-37 ;
460 ;0:12.49 ;2852 ;13 ;88;0.876 ;21.8 ;13.8 ;-36 ;
460 ;0:12.50 ;2882 ;12 ;88;0.873 ;22.0 ;14.0 ;-36 ;
460 ;0:12.51 ;2882 ;12 ;88;0.877 ;22.0 ;14.1 ;-35 ;
460 ;0:12.52 ;2901 ;11 ;88;0.872 ;22.9 ;14.1 ;-38 ;
460 ;0:12.53 ;2866 ;11 ;88;0.873 ;21.9 ;13.9 ;-36 ;
460 ;0:12.54 ;2804 ;10 ;88;0.871 ;22.6 ;13.6 ;-39 ;
460 ;0:12.55 ;2728 ;10 ;88;0.871 ;22.6 ;13.2 ;-41 ;
460 ;0:12.56 ;2701 ;9 ;87;0.870 ;22.5 ;13.1 ;-41 ;
460 ;0:12.57 ;2728 ;9 ;88;0.865 ;21.9 ;13.2 ;-39 ;
460 ;0:12.58 ;2767 ;9 ;88;0.866 ;22.9 ;13.4 ;-41 ;
460 ;0:12.59 ;2778 ;9 ;88;0.865 ;23.0 ;13.5 ;-41 ;
460 ;0:12.60 ;2774 ;9 ;88;0.872 ;23.0 ;13.4 ;-41 ;
460 ;0:12.61 ;2717 ;9 ;88;0.868 ;22.1 ;13.2 ;-40 ;
460 ;0:12.62 ;2661 ;9 ;88;0.873 ;22.5 ;12.9 ;-42 ;
460 ;0:12.63 ;2618 ;9 ;88;0.871 ;21.2 ;12.7 ;-40 ;
460 ;0:12.64 ;2618 ;8 ;88;0.871 ;21.2 ;12.7 ;-40 ;
460 ;0:12.65 ;2626 ;8 ;88;0.873 ;21.9 ;12.7 ;-42 ;
460 ;0:12.66 ;2612 ;8 ;88;0.869 ;21.6 ;12.6 ;-41 ;
460 ;0:12.67 ;2587 ;8 ;88;0.868 ;21.9 ;12.5 ;-42 ;
460 ;0:12.68 ;2595 ;8 ;88;0.865 ;21.9 ;12.6 ;-42 ;
460 ;0:12.69 ;2618 ;8 ;88;0.873 ;22.4 ;12.7 ;-43 ;
460 ;0:12.70 ;2580 ;8 ;88;0.867 ;22.3 ;12.5 ;-43 ;
460 ;0:12.71 ;2522 ;8 ;88;0.870 ;22.4 ;12.2 ;-45 ;
460 ;0:12.72 ;2522 ;8 ;88;0.870 ;22.4 ;12.2 ;-45 ;
460 ;0:12.73 ;2526 ;8 ;88;0.868 ;21.8 ;12.2 ;-44 ;
460 ;0:12.74 ;2577 ;8 ;88;0.864 ;21.4 ;12.5 ;-41 ;
460 ;0:12.75 ;2595 ;8 ;88;0.864 ;22.9 ;12.6 ;-44 ;
460 ;0:12.76 ;2631 ;8 ;88;0.871 ;22.9 ;12.7 ;-44 ;
460 ;0:12.77 ;2659 ;8 ;88;0.867 ;20.1 ;12.9 ;-35 ;
460 ;0:12.78 ;2669 ;8 ;88;0.861 ;23.0 ;12.9 ;-43 ;
460 ;0:12.79 ;2669 ;8 ;88;0.857 ;21.5 ;12.8 ;-40 ;
460 ;0:12.80 ;2651 ;8 ;88;0.859 ;21.5 ;12.8 ;-40 ;
460 ;0:12.81 ;2631 ;8 ;87;0.858 ;21.9 ;12.7 ;-42 ;
460 ;0:12.82 ;2608 ;8 ;87;0.854 ;22.4 ;12.6 ;-43 ;
460 ;0:12.83 ;2607 ;8 ;87;0.855 ;21.5 ;12.6 ;-41 ;
460 ;0:12.84 ;2596 ;8 ;88;0.856 ;21.5 ;12.6 ;-41 ;
460 ;0:12.85 ;2590 ;8 ;88;0.860 ;21.6 ;12.5 ;-42 ;
460 ;0:12.86 ;2573 ;8 ;88;0.848 ;23.4 ;12.5 ;-46 ;
460 ;0:12.87 ;2573 ;8 ;88;0.852 ;21.6 ;12.5 ;-42 ;
460 ;0:12.88 ;2574 ;8 ;87;0.849 ;21.6 ;12.5 ;-42 ;
460 ;0:12.89 ;2575 ;8 ;87;0.847 ;21.7 ;12.5 ;-42 ;
460 ;0:12.90 ;2566 ;8 ;87;0.843 ;21.1 ;12.4 ;-41 ;
460 ;0:12.91 ;2561 ;7 ;88;0.847 ;21.3 ;12.4 ;-41 ;
460 ;0:12.92 ;2571 ;7 ;88;0.851 ;21.3 ;12.5 ;-41 ;
460 ;0:12.93 ;2556 ;7 ;88;0.848 ;20.7 ;12.4 ;-40 ;
460 ;0:12.94 ;2556 ;7 ;87;0.840 ;22.0 ;12.4 ;-43 ;
460 ;0:12.95 ;2541 ;7 ;87;0.836 ;22.0 ;12.3 ;-44 ;
460 ;0:12.96 ;2546 ;7 ;87;0.836 ;21.5 ;12.3 ;-42 ;
460 ;0:12.97 ;2569 ;7 ;87;0.831 ;21.7 ;12.4 ;-42 ;
460 ;0:12.98 ;2544 ;7 ;87;0.837 ;21.2 ;12.3 ;-41 ;
460 ;0:12.99 ;2518 ;7 ;88;0.839 ;21.2 ;12.2 ;-42 ;
460 ;0:13.00 ;2534 ;7 ;87;0.837 ;22.4 ;12.3 ;-45 ;
460 ;0:13.01 ;2534 ;7 ;87;0.840 ;21.9 ;12.3 ;-43 ;
460 ;0:13.02 ;2572 ;7 ;87;0.833 ;21.4 ;12.5 ;-41 ;
460 ;0:13.03 ;2578 ;7 ;87;0.830 ;21.4 ;12.5 ;-41 ;
460 ;0:13.04 ;2587 ;7 ;87;0.827 ;20.6 ;12.5 ;-39 ;
460 ;0:13.05 ;2593 ;7 ;87;0.833 ;22.3 ;12.6 ;-43 ;
460 ;0:13.06 ;2609 ;6 ;87;0.833 ;22.3 ;12.6 ;-43 ;
460 ;0:13.07 ;2606 ;6 ;87;0.833 ;21.2 ;12.6 ;-40 ;
460 ;0:13.08 ;2606 ;6 ;87;0.834 ;21.9 ;12.6 ;-42 ;
460 ;0:13.09 ;2581 ;6 ;87;0.832 ;22.3 ;12.5 ;-43 ;
460 ;0:13.10 ;2559 ;6 ;87;0.831 ;22.3 ;12.4 ;-44 ;
460 ;0:13.11 ;2579 ;6 ;87;0.818 ;21.4 ;12.5 ;-41 ;
460 ;0:13.12 ;2570 ;6 ;87;0.829 ;22.0 ;12.4 ;-43 ;
460 ;0:13.13 ;2575 ;6 ;87;0.825 ;22.4 ;12.5 ;-44 ;
460 ;0:13.14 ;2596 ;6 ;87;0.829 ;22.4 ;12.6 ;-43 ;
460 ;0:13.15 ;2596 ;6 ;87;0.828 ;22.2 ;12.6 ;-43 ;
460 ;0:13.16 ;2589 ;6 ;87;0.827 ;21.8 ;12.5 ;-42 ;
460 ;0:13.17 ;2533 ;6 ;87;0.825 ;21.2 ;12.3 ;-41 ;
460 ;0:13.18 ;2502 ;7 ;87;0.820 ;21.2 ;12.1 ;-42 ;
460 ;0:13.19 ;2520 ;7 ;87;0.829 ;21.4 ;12.2 ;-42 ;
460 ;0:13.20 ;2585 ;7 ;87;0.826 ;21.3 ;12.5 ;-41 ;
460 ;0:13.21 ;2602 ;7 ;87;0.830 ;21.7 ;12.6 ;-41 ;
460 ;0:13.22 ;2602 ;7 ;87;0.826 ;21.7 ;12.6 ;-41 ;
460 ;0:13.23 ;2616 ;7 ;87;0.828 ;21.8 ;12.7 ;-41 ;
460 ;0:13.24 ;2637 ;7 ;87;0.823 ;21.8 ;12.8 ;-41 ;
460 ;0:13.25 ;2633 ;7 ;87;0.819 ;22.6 ;12.8 ;-43 ;
460 ;0:13.26 ;2618 ;7 ;87;0.828 ;22.6 ;12.7 ;-43 ;
460 ;0:13.27 ;2635 ;7 ;87;0.828 ;21.4 ;12.8 ;-40 ;
460 ;0:13.28 ;2667 ;7 ;87;0.833 ;21.0 ;12.9 ;-38 ;
460 ;0:13.29 ;2720 ;7 ;87;0.828 ;22.7 ;13.2 ;-41 ;
460 ;0:13.30 ;2720 ;7 ;87;0.833 ;22.7 ;13.2 ;-41 ;
460 ;0:13.31 ;2711 ;7 ;86;0.830 ;20.2 ;13.1 ;-35 ;
460 ;0:13.32 ;2647 ;7 ;87;0.829 ;22.3 ;12.8 ;-42 ;
460 ;0:13.33 ;2581 ;7 ;87;0.824 ;22.3 ;12.5 ;-43 ;
460 ;0:13.34 ;2596 ;7 ;87;0.826 ;21.2 ;12.6 ;-40 ;
460 ;0:13.35 ;2661 ;7 ;87;0.841 ;22.1 ;12.9 ;-41 ;
460 ;0:13.36 ;2739 ;7 ;87;0.838 ;22.0 ;13.3 ;-39 ;
460 ;0:13.37 ;2791 ;7 ;87;0.842 ;22.0 ;13.5 ;-38 ;
460 ;0:13.38 ;2791 ;8 ;86;0.837 ;21.0 ;13.8 ;-34 ;
460 ;0:13.39 ;2839 ;8 ;86;0.841 ;21.7 ;13.8 ;-36 ;
460 ;0:13.40 ;2859 ;8 ;86;0.839 ;21.7 ;13.9 ;-35 ;
460 ;0:13.41 ;2851 ;9 ;86;0.839 ;21.7 ;13.8 ;-36 ;
460 ;0:13.42 ;2827 ;9 ;86;0.840 ;21.1 ;13.7 ;-35 ;
460 ;0:13.43 ;2802 ;9 ;86;0.843 ;22.6 ;13.6 ;-39 ;
460 ;0:13.44 ;2776 ;9 ;86;0.847 ;20.8 ;13.4 ;-35 ;
460 ;0:13.45 ;2798 ;9 ;86;0.840 ;20.8 ;13.6 ;-34 ;
460 ;0:13.46 ;2867 ;9 ;86;0.843 ;20.5 ;13.9 ;-32 ;
460 ;0:13.47 ;2958 ;9 ;86;0.841 ;20.8 ;14.3 ;-31 ;
460 ;0:13.48 ;3025 ;9 ;86;0.844 ;21.3 ;14.7 ;-30 ;
460 ;0:13.49 ;3054 ;9 ;86;0.842 ;21.3 ;14.8 ;-30 ;
460 ;0:13.50 ;3011 ;9 ;86;0.841 ;20.8 ;14.6 ;-29 ;
460 ;0:13.51 ;2937 ;9 ;86;0.845 ;21.6 ;14.2 ;-34 ;
460 ;0:13.52 ;2875 ;9 ;86;0.866 ;21.6 ;13.9 ;-35 ;
460 ;0:13.53 ;2831 ;9 ;86;0.872 ;21.5 ;13.7 ;-36 ;
460 ;0:13.54 ;2787 ;9 ;86;0.870 ;20.7 ;13.5 ;-34 ;
460 ;0:13.55 ;2825 ;9 ;86;0.876 ;20.8 ;13.7 ;-34 ;
460 ;0:13.56 ;2936 ;9 ;86;0.871 ;20.8 ;14.2 ;-31 ;
460 ;0:13.57 ;3092 ;9 ;86;0.874 ;19.9 ;15.0 ;-24 ;
460 ;0:13.58 ;3218 ;9 ;85;0.873 ;19.8 ;15.6 ;-21 ;
460 ;0:13.59 ;3287 ;9 ;85;0.870 ;19.8 ;15.9 ;-19 ;
460 ;0:13.60 ;3298 ;9 ;85;0.828 ;20.8 ;16.0 ;-23 ;
460 ;0:13.61 ;3246 ;9 ;86;0.821 ;19.7 ;15.7 ;-20 ;
460 ;0:13.62 ;3189 ;8 ;85;0.827 ;19.7 ;15.5 ;-21 ;
460 ;0:13.63 ;3139 ;8 ;85;0.825 ;20.5 ;15.2 ;-25 ;
460 ;0:13.64 ;3079 ;8 ;85;0.830 ;20.3 ;14.9 ;-26 ;
460 ;0:13.65 ;3027 ;8 ;85;0.827 ;20.0 ;14.7 ;-26 ;
460 ;0:13.66 ;2936 ;8 ;85;0.829 ;20.0 ;14.2 ;-29 ;
460 ;0:13.67 ;2854 ;8 ;85;0.828 ;20.4 ;13.8 ;-32 ;
460 ;0:13.68 ;2816 ;8 ;86;0.817 ;21.5 ;13.6 ;-36 ;
460 ;0:13.69 ;2798 ;8 ;86;0.818 ;21.5 ;13.6 ;-36 ;
460 ;0:13.70 ;2777 ;7 ;86;0.812 ;18.8 ;13.5 ;-28 ;
460 ;0:13.71 ;2728 ;7 ;86;0.816 ;21.0 ;13.2 ;-37 ;
460 ;0:13.72 ;2654 ;7 ;86;0.816 ;21.0 ;12.9 ;-38 ;
460 ;0:13.73 ;2598 ;6 ;86;0.823 ;19.3 ;12.6 ;-34 ;
460 ;0:13.74 ;2509 ;6 ;86;0.821 ;19.7 ;12.1 ;-38 ;
460 ;0:13.75 ;2509 ;6 ;86;0.822 ;19.7 ;11.9 ;-39 ;
460 ;0:13.76 ;2462 ;6 ;85;0.833 ;20.0 ;11.9 ;-40 ;
460 ;0:13.77 ;2387 ;5 ;85;0.827 ;20.1 ;11.6 ;-42 ;
460 ;0:13.78 ;2358 ;5 ;85;0.830 ;20.1 ;11.4 ;-43 ;
460 ;0:13.79 ;2315 ;5 ;85;0.831 ;20.3 ;11.2 ;-44 ;
460 ;0:13.80 ;2315 ;5 ;84;0.834 ;20.4 ;11.2 ;-45 ;
460 ;0:13.81 ;2316 ;5 ;84;0.830 ;20.4 ;11.2 ;-45 ;
460 ;0:13.82 ;2293 ;4 ;84;0.826 ;20.9 ;11.1 ;-46 ;
460 ;0:13.83 ;2319 ;4 ;83;0.831 ;19.9 ;11.2 ;-43 ;
460 ;0:13.84 ;2368 ;4 ;83;0.833 ;21.0 ;11.5 ;-45 ;
460 ;0:13.85 ;2368 ;3 ;82;0.834 ;21.0 ;11.5 ;-45 ;
460 ;0:13.86 ;2417 ;3 ;82;0.830 ;20.3 ;11.7 ;-42 ;
460 ;0:13.87 ;2426 ;3 ;82;0.828 ;19.9 ;11.7 ;-41 ;
460 ;0:13.88 ;2432 ;3 ;82;0.831 ;19.9 ;11.8 ;-40 ;
460 ;0:13.89 ;2465 ;2 ;81;0.836 ;21.5 ;11.9 ;-44 ;
460 ;0:13.90 ;2465 ;2 ;80;0.832 ;19.2 ;11.9 ;-38 ;
460 ;0:13.91 ;2519 ;1 ;80;0.833 ;19.2 ;12.2 ;-36 ;
460 ;0:13.92 ;2560 ;1 ;80;0.830 ;20.5 ;12.4 ;-39 ;
460 ;0:13.93 ;2604 ;1 ;80;0.842 ;21.3 ;12.6 ;-40 ;
460 ;0:13.94 ;2604 ;0 ;79;0.847 ;21.3 ;12.6 ;-40 ;
460 ;0:13.95 ;2643 ;0 ;79;0.845 ;20.2 ;12.8 ;-36 ;
460 ;0:13.96 ;2643 ;0 ;79;0.849 ;20.6 ;12.8 ;-37 ;
460 ;0:13.97 ;2652 ;0 ;78;0.845 ;21.7 ;12.8 ;-41 ;
460 ;0:13.98 ;2662 ;0 ;78;0.850 ;21.7 ;12.9 ;-40 ;
460 ;0:13.99 ;2698 ;0 ;78;0.843 ;20.5 ;13.1 ;-36 ;
460 ;0:14.00 ;2769 ;0 ;77;0.841 ;21.2 ;13.4 ;-36 ;
460 ;0:14.01 ;2848 ;0 ;77;0.819 ;21.2 ;13.8 ;-34 ;
460 ;0:14.02 ;2906 ;0 ;77;0.818 ;19.9 ;14.1 ;-29 ;
460 ;0:14.03 ;2916 ;0 ;77;0.824 ;20.2 ;14.1 ;-30 ;
460 ;0:14.04 ;2921 ;0 ;77;0.822 ;20.2 ;14.2 ;-29 ;
460 ;0:14.05 ;2894 ;0 ;77;0.826 ;20.2 ;14.0 ;-30 ;
460 ;0:14.06 ;2904 ;0 ;77;0.823 ;21.0 ;14.1 ;-32 ;
460 ;0:14.07 ;2963 ;0 ;76;0.827 ;20.5 ;14.4 ;-29 ;
460 ;0:14.08 ;3030 ;0 ;76;0.824 ;20.5 ;14.7 ;-28 ;
460 ;0:14.09 ;3090 ;0 ;76;0.821 ;21.1 ;15.0 ;-28 ;
460 ;0:14.10 ;3120 ;0 ;76;0.821 ;21.3 ;15.1 ;-29 ;
460 ;0:14.11 ;3107 ;0 ;76;0.819 ;21.3 ;15.1 ;-29 ;
460 ;0:14.12 ;3111 ;0 ;76;0.821 ;20.7 ;15.1 ;-27 ;
460 ;0:14.13 ;3117 ;0 ;76;0.816 ;21.0 ;15.1 ;-28 ;
460 ;0:14.14 ;3153 ;0 ;76;0.819 ;20.0 ;15.3 ;-23 ;
460 ;0:14.15 ;3202 ;0 ;76;0.812 ;20.0 ;15.5 ;-22 ;
460 ;0:14.16 ;3228 ;0 ;76;0.817 ;20.8 ;15.6 ;-25 ;
460 ;0:14.17 ;3233 ;0 ;75;0.809 ;21.8 ;15.7 ;-27 ;
460 ;0:14.18 ;3231 ;0 ;75;0.812 ;21.8 ;15.7 ;-27 ;
460 ;0:14.19 ;3202 ;0 ;75;0.814 ;20.7 ;15.5 ;-25 ;
460 ;0:14.20 ;3214 ;0 ;75;0.812 ;21.6 ;15.6 ;-27 ;
460 ;0:14.21 ;3198 ;0 ;75;0.816 ;21.7 ;15.5 ;-28 ;
460 ;0:14.22 ;3192 ;0 ;75;0.812 ;21.7 ;15.5 ;-28 ;
460 ;0:14.23 ;3216 ;0 ;75;0.816 ;22.0 ;15.6 ;-29 ;
460 ;0:14.24 ;3262 ;0 ;75;0.811 ;21.2 ;16.0 ;-24 ;
460 ;0:14.25 ;3313 ;0 ;75;0.820 ;22.4 ;16.1 ;-28 ;
460 ;0:14.26 ;3290 ;0 ;74;0.817 ;22.4 ;15.9 ;-29 ;
460 ;0:14.27 ;3262 ;0 ;74;0.814 ;21.2 ;15.8 ;-25 ;
460 ;0:14.28 ;3229 ;0 ;74;0.813 ;23.2 ;15.6 ;-32 ;
460 ;0:14.29 ;3250 ;0 ;74;0.813 ;21.2 ;15.8 ;-25 ;
460 ;0:14.30 ;3286 ;0 ;74;0.818 ;21.2 ;15.9 ;-25 ;
460 ;0:14.31 ;3324 ;0 ;74;0.817 ;22.1 ;16.1 ;-27 ;
460 ;0:14.32 ;3339 ;0 ;73;0.822 ;22.1 ;16.2 ;-26 ;
460 ;0:14.33 ;3334 ;0 ;73;0.829 ;22.8 ;16.2 ;-28 ;
460 ;0:14.34 ;3325 ;0 ;73;0.861 ;22.8 ;16.2 ;-28 ;
460 ;0:14.35 ;3356 ;0 ;73;0.860 ;22.3 ;16.3 ;-26 ;
460 ;0:14.36 ;3382 ;0 ;73;0.858 ;23.2 ;16.4 ;-29 ;
460 ;0:14.37 ;3399 ;0 ;73;0.856 ;22.6 ;16.5 ;-26 ;
460 ;0:14.38 ;3433 ;0 ;72;0.854 ;22.6 ;16.6 ;-26 ;
460 ;0:14.39 ;3438 ;0 ;72;0.861 ;23.8 ;16.7 ;-29 ;
460 ;0:14.40 ;3430 ;0 ;72;0.858 ;23.4 ;16.6 ;-29 ;
460 ;0:14.41 ;3449 ;0 ;72;0.864 ;23.6 ;16.7 ;-29 ;
460 ;0:14.42 ;3480 ;0 ;72;0.879 ;22.3 ;16.9 ;-24 ;
460 ;0:14.43 ;3508 ;0 ;72;0.879 ;22.3 ;17.0 ;-23 ;
460 ;0:14.44 ;3507 ;0 ;72;0.873 ;23.0 ;17.0 ;-26 ;
460 ;0:14.45 ;3529 ;0 ;71;0.877 ;23.6 ;17.1 ;-27 ;
460 ;0:14.46 ;3535 ;0 ;71;0.882 ;24.3 ;17.1 ;-29 ;
460 ;0:14.47 ;3536 ;0 ;71;0.879 ;24.3 ;17.1 ;-29 ;
460 ;0:14.48 ;3576 ;0 ;71;0.882 ;24.0 ;17.3 ;-27 ;
460 ;0:14.49 ;3580 ;0 ;71;0.874 ;23.5 ;17.4 ;-25 ;
460 ;0:14.50 ;3612 ;0 ;71;0.873 ;24.9 ;17.5 ;-29 ;
460 ;0:14.51 ;3604 ;0 ;70;0.875 ;26.1 ;17.5 ;-32 ;
460 ;0:14.52 ;3603 ;0 ;70;0.876 ;23.8 ;17.5 ;-26 ;
460 ;0:14.53 ;3578 ;0 ;70;0.877 ;24.4 ;17.3 ;-29 ;
460 ;0:14.54 ;3590 ;0 ;70;0.871 ;24.4 ;17.4 ;-28 ;
460 ;0:14.55 ;3618 ;0 ;70;0.873 ;24.5 ;17.5 ;-28 ;
460 ;0:14.56 ;3631 ;0 ;69;0.874 ;24.3 ;17.6 ;-27 ;
460 ;0:14.57 ;3652 ;0 ;69;0.879 ;24.4 ;17.7 ;-27 ;
460 ;0:14.58 ;3657 ;0 ;69;0.876 ;25.4 ;17.8 ;-29 ;
460 ;0:14.59 ;3659 ;0 ;69;0.874 ;25.4 ;17.7 ;-30 ;
460 ;0:14.60 ;3672 ;0 ;69;0.875 ;25.5 ;17.8 ;-30 ;
