SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;LAMB %;TRAC %;SLIP%;INJ;ADV;SHIF A;INJ %;L/100K;
124 ;1:29.50 ;6241 ;36 ;89;13;84;0.731 ;31.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.14 ;37.4 ;0 ;32 ;45.7;
124 ;1:29.60 ;5926 ;35 ;89;13;84;0.761 ;29.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.27 ;35.0 ;0 ;31 ;49.8;
124 ;1:29.70 ;6184 ;35 ;89;13;83;0.816 ;28.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.14 ;36.8 ;0 ;31 ;47.7;
124 ;1:29.80 ;5718 ;35 ;90;13;84;0.815 ;27.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.34 ;34.9 ;0 ;30 ;51.3;
124 ;1:29.90 ;5718 ;34 ;90;13;83;0.784 ;26.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.30 ;35.0 ;0 ;30 ;52.8;
124 ;1:30.00 ;5637 ;32 ;90;13;83;0.743 ;26.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.25 ;35.1 ;0 ;29 ;50.4;
124 ;1:30.10 ;4682 ;26 ;90;13;81;0.729 ;24.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.13 ;32.8 ;0 ;23 ;40.1;
124 ;1:30.20 ;4346 ;19 ;90;13;78;0.728 ;24.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.63 ;32.3 ;0 ;20 ;33.4;
124 ;1:30.30 ;4254 ;15 ;90;13;76;0.718 ;23.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.84 ;32.2 ;0 ;17 ;30.0;
124 ;1:30.40 ;4189 ;13 ;90;13;75;0.709 ;24.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;31.8 ;0 ;15 ;29.1;
124 ;1:30.50 ;4153 ;11 ;90;13;75;0.712 ;24.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.4 ;0 ;15 ;28.5;
124 ;1:30.60 ;3931 ;10 ;90;13;74;0.718 ;23.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.8 ;0 ;14 ;28.3;
124 ;1:30.70 ;4016 ;9 ;90;13;73;0.735 ;24.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.1 ;0 ;14 ;30.0;
124 ;1:30.80 ;4210 ;9 ;90;13;73;0.734 ;23.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.6 ;0 ;15 ;28.0;
124 ;1:30.90 ;4205 ;9 ;90;13;73;0.728 ;24.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.9 ;0 ;15 ;28.8;
124 ;1:31.00 ;4122 ;9 ;90;13;73;0.736 ;23.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.1 ;0 ;15 ;29.4;
124 ;1:31.10 ;4018 ;9 ;90;13;73;0.765 ;22.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.1 ;0 ;14 ;30.5;
124 ;1:31.20 ;4096 ;9 ;90;13;74;0.757 ;21.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.9 ;0 ;14 ;32.1;
124 ;1:31.30 ;4094 ;9 ;90;13;75;0.761 ;21.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.9 ;0 ;14 ;31.4;
124 ;1:31.40 ;3800 ;9 ;90;13;78;0.747 ;21.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;25.3 ;0 ;13 ;25.7;
124 ;1:31.50 ;3435 ;9 ;90;13;77;0.750 ;21.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;24.1 ;0 ;12 ;26.2;
124 ;1:31.60 ;3780 ;8 ;90;13;74;0.750 ;21.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;24.1 ;0 ;13 ;27.8;
124 ;1:31.70 ;3794 ;8 ;90;13;73;0.786 ;21.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;24.1 ;0 ;13 ;30.7;
124 ;1:31.80 ;3911 ;7 ;90;13;73;0.791 ;21.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;23.7 ;0 ;13 ;26.7;
124 ;1:31.90 ;3668 ;6 ;90;13;71;0.800 ;20.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;21.6 ;0 ;12 ;25.0;
124 ;1:32.00 ;3753 ;4 ;90;13;67;0.782 ;21.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;20.2 ;0 ;11 ;19.2;
124 ;1:32.10 ;3841 ;0 ;90;13;65;0.778 ;21.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.71 ;10.8 ;0 ;8 ;18.9;
124 ;1:32.20 ;3939 ;0 ;90;13;64;0.793 ;20.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.73 ;10.9 ;0 ;9 ;19.9;
124 ;1:32.30 ;3993 ;0 ;90;13;63;0.788 ;21.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.74 ;10.9 ;0 ;9 ;19.7;
124 ;1:32.40 ;4032 ;0 ;90;13;63;0.796 ;19.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.1 ;0 ;9 ;20.0;
124 ;1:32.50 ;4120 ;0 ;90;13;63;0.808 ;20.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.4 ;0 ;9 ;21.0;
124 ;1:32.60 ;4200 ;0 ;90;13;63;0.833 ;20.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.8 ;0 ;9 ;19.8;
124 ;1:32.70 ;4189 ;0 ;90;13;63;0.834 ;20.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.7 ;0 ;9 ;20.6;
124 ;1:32.80 ;4245 ;0 ;90;13;63;0.785 ;21.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.9 ;0 ;9 ;20.9;
124 ;1:32.90 ;4496 ;0 ;90;13;64;0.826 ;22.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.9 ;0 ;10 ;20.5;
124 ;1:33.00 ;4365 ;0 ;90;13;66;0.873 ;23.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.4 ;0 ;10 ;15.7;
124 ;1:33.10 ;3808 ;0 ;90;13;68;0.921 ;24.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.71 ;10.8 ;0 ;8 ;14.8;
124 ;1:33.20 ;3731 ;0 ;90;13;68;0.878 ;26.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.69 ;10.7 ;0 ;8 ;14.2;
124 ;1:33.30 ;3840 ;0 ;90;13;66;0.810 ;26.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.71 ;10.8 ;0 ;8 ;14.1;
124 ;1:33.40 ;3802 ;0 ;90;13;66;0.774 ;27.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.71 ;10.8 ;0 ;8 ;13.6;
124 ;1:33.50 ;4064 ;0 ;90;13;64;0.771 ;28.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.2 ;0 ;9 ;14.6;
124 ;1:33.60 ;4251 ;0 ;90;13;65;0.766 ;31.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.0 ;0 ;9 ;14.6;
124 ;1:33.70 ;4413 ;3 ;90;13;66;0.772 ;28.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;22.1 ;0 ;12 ;20.0;
124 ;1:33.80 ;4402 ;5 ;90;13;67;0.778 ;31.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;26.1 ;0 ;14 ;21.8;
124 ;1:33.90 ;4465 ;5 ;90;13;67;0.772 ;30.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;26.6 ;0 ;14 ;20.5;
124 ;1:34.00 ;4503 ;5 ;90;13;67;0.794 ;30.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.0 ;0 ;14 ;21.4;
124 ;1:34.10 ;4596 ;5 ;90;13;66;0.776 ;31.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.7 ;0 ;14 ;20.7;
124 ;1:34.20 ;4514 ;5 ;90;13;66;0.836 ;31.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.1 ;0 ;14 ;21.1;
124 ;1:34.30 ;4733 ;5 ;90;13;65;0.836 ;30.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;28.9 ;0 ;15 ;20.9;
124 ;1:34.40 ;4576 ;5 ;90;13;66;0.873 ;31.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.6 ;0 ;14 ;21.5;
124 ;1:34.50 ;4764 ;5 ;90;13;65;0.875 ;31.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;29.2 ;0 ;15 ;21.1;
124 ;1:34.60 ;4714 ;5 ;90;13;65;0.886 ;33.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;28.8 ;0 ;15 ;21.7;
124 ;1:34.70 ;4825 ;5 ;90;13;64;0.886 ;33.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;29.7 ;0 ;15 ;21.7;
124 ;1:34.80 ;4896 ;4 ;90;13;63;0.889 ;34.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;29.1 ;0 ;15 ;20.1;
124 ;1:34.90 ;4992 ;4 ;90;13;62;0.907 ;34.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;30.0 ;0 ;15 ;20.8;
124 ;1:35.00 ;5153 ;4 ;90;13;61;0.922 ;32.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;30.7 ;0 ;16 ;20.2;
124 ;1:35.10 ;5203 ;4 ;90;13;60;0.992 ;36.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;31.0 ;0 ;16 ;20.8;
124 ;1:35.20 ;5320 ;4 ;90;13;59;1.014 ;37.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;31.6 ;0 ;16 ;20.9;
124 ;1:35.30 ;5426 ;4 ;90;13;57;1.007 ;37.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;32.1 ;0 ;17 ;19.2;
124 ;1:35.40 ;5562 ;3 ;90;13;56;1.025 ;37.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;29.0 ;0 ;16 ;18.0;
124 ;1:35.50 ;5685 ;3 ;90;13;54;1.027 ;40.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;29.6 ;0 ;16 ;19.6;
124 ;1:35.60 ;5815 ;3 ;90;13;54;0.977 ;41.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;30.2 ;0 ;17 ;15.8;
124 ;1:35.70 ;5716 ;2 ;90;13;52;0.940 ;43.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;26.0 ;0 ;15 ;16.5;
124 ;1:35.80 ;5806 ;2 ;90;14;51;0.930 ;44.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;26.5 ;0 ;15 ;15.0;
124 ;1:35.90 ;6064 ;1 ;90;14;48;0.945 ;45.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;24.2 ;0 ;15 ;15.5;
124 ;1:36.00 ;6926 ;1 ;90;14;48;0.952 ;51.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;30.6 ;0 ;17 ;15.7;
124 ;1:36.10 ;8205 ;0 ;90;14;54;0.745 ;52.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;56.7 ;0 ;19 ;42.3;
124 ;1:36.20 ;10387 ;30 ;90;14;65;0.735 ;47.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.86 ;47.0 ;0 ;52 ;58.9;
124 ;1:36.30 ;11674 ;48 ;90;14;78;0.802 ;49.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.21 ;44.0 ;0 ;71 ;65.1;
124 ;1:36.40 ;11254 ;79 ;90;14;86;0.912 ;46.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.60 ;44.8 ;0 ;72 ;60.6;
124 ;1:36.50 ;9962 ;78 ;90;14;88;1.004 ;46.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.12 ;42.1 ;0 ;59 ;52.8;
124 ;1:36.60 ;8408 ;78 ;90;14;92;1.024 ;45.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.25 ;48.7 ;0 ;43 ;46.5;
124 ;1:36.70 ;8074 ;78 ;90;14;91;1.498 ;41.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.01 ;50.0 ;0 ;41 ;42.2;
124 ;1:36.80 ;7554 ;77 ;90;14;91;1.278 ;39.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.02 ;43.5 ;0 ;39 ;55.3;
124 ;1:36.90 ;7335 ;68 ;90;14;92;0.888 ;40.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.22 ;43.1 ;0 ;37 ;38.4;
124 ;1:37.00 ;7719 ;58 ;90;14;87;0.721 ;40.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.30 ;46.7 ;1 ;41 ;51.2;
124 ;1:37.10 ;7640 ;53 ;90;14;87;0.698 ;36.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.24 ;46.7 ;0 ;40 ;49.2;
124 ;1:37.20 ;7183 ;48 ;90;14;87;0.696 ;35.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.03 ;44.2 ;0 ;36 ;48.4;
124 ;1:37.30 ;6663 ;44 ;90;14;87;0.675 ;33.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.12 ;40.7 ;0 ;34 ;46.5;
124 ;1:37.40 ;6483 ;43 ;90;14;87;0.655 ;31.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.21 ;39.2 ;0 ;33 ;48.7;
124 ;1:37.50 ;6373 ;43 ;90;14;86;0.674 ;30.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.28 ;38.1 ;0 ;33 ;53.5;
124 ;1:37.60 ;6510 ;43 ;90;14;86;0.741 ;28.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.19 ;39.5 ;0 ;33 ;51.2;
124 ;1:37.70 ;6011 ;39 ;90;14;85;0.708 ;29.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.40 ;35.0 ;0 ;32 ;51.0;
124 ;1:37.80 ;6149 ;33 ;90;14;81;0.740 ;27.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.08 ;36.5 ;0 ;31 ;49.4;
124 ;1:37.90 ;5846 ;30 ;90;14;81;0.744 ;27.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.08 ;35.3 ;0 ;29 ;47.2;
124 ;1:38.00 ;5824 ;30 ;90;14;81;0.691 ;27.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.09 ;35.3 ;0 ;29 ;50.0;
124 ;1:38.10 ;5354 ;27 ;90;14;81;0.716 ;25.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.12 ;34.8 ;0 ;27 ;44.1;
124 ;1:38.20 ;4974 ;21 ;90;14;78;0.723 ;25.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.82 ;35.8 ;0 ;24 ;41.1;
124 ;1:38.30 ;4786 ;17 ;90;14;77;0.719 ;24.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.35 ;36.0 ;0 ;21 ;34.1;
124 ;1:38.40 ;4483 ;15 ;90;14;76;0.716 ;24.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.85 ;34.2 ;0 ;18 ;31.2;
124 ;1:38.50 ;4325 ;13 ;90;14;75;0.696 ;23.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;33.1 ;0 ;15 ;29.2;
124 ;1:38.60 ;4215 ;12 ;90;14;74;0.703 ;23.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;31.0 ;0 ;15 ;27.7;
124 ;1:38.70 ;4049 ;11 ;90;14;75;0.716 ;25.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.4 ;0 ;14 ;27.0;
124 ;1:38.80 ;4137 ;11 ;90;14;74;0.705 ;24.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.3 ;0 ;15 ;27.2;
124 ;1:38.90 ;4252 ;11 ;90;14;74;0.707 ;23.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.4 ;0 ;15 ;28.0;
124 ;1:39.00 ;4229 ;11 ;90;13;74;0.726 ;23.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.2 ;0 ;15 ;28.5;
124 ;1:39.10 ;4175 ;11 ;90;13;74;0.748 ;22.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.6 ;0 ;15 ;31.0;
124 ;1:39.20 ;4143 ;11 ;90;13;74;0.785 ;23.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.3 ;0 ;15 ;29.0;
124 ;1:39.30 ;4194 ;11 ;90;13;74;0.796 ;23.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.8 ;0 ;15 ;31.8;
124 ;1:39.40 ;4183 ;10 ;90;13;75;0.775 ;21.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.5 ;0 ;15 ;32.4;
124 ;1:39.50 ;4096 ;10 ;90;13;77;0.752 ;21.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;27.9 ;0 ;14 ;30.5;
124 ;1:39.60 ;3796 ;10 ;90;13;79;0.755 ;21.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.4 ;0 ;13 ;31.3;
124 ;1:39.70 ;3575 ;10 ;90;13;81;0.772 ;21.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;25.9 ;0 ;13 ;25.5;
124 ;1:39.80 ;3139 ;10 ;90;13;79;0.778 ;21.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;24.9 ;0 ;11 ;26.7;
124 ;1:39.90 ;3650 ;9 ;90;13;74;0.769 ;20.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;24.8 ;0 ;13 ;31.1;
124 ;1:40.00 ;3979 ;7 ;90;13;71;0.782 ;21.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;24.1 ;0 ;13 ;32.1;
124 ;1:40.10 ;4088 ;6 ;90;13;72;0.771 ;19.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;24.2 ;0 ;13 ;25.0;
124 ;1:40.20 ;3299 ;4 ;90;13;72;0.750 ;20.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;17.0 ;0 ;9 ;20.4;
124 ;1:40.30 ;3395 ;3 ;90;13;69;0.759 ;20.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.46 ;15.8 ;0 ;9 ;27.2;
124 ;1:40.40 ;4181 ;3 ;90;13;66;0.777 ;18.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;20.4 ;0 ;12 ;29.2;
124 ;1:40.50 ;4141 ;3 ;90;13;68;0.809 ;19.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;20.2 ;0 ;12 ;26.5;
124 ;1:40.60 ;3820 ;3 ;90;13;69;0.791 ;19.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.49 ;18.2 ;0 ;11 ;23.0;
124 ;1:40.70 ;3762 ;2 ;90;13;67;0.787 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.22 ;15.7 ;0 ;10 ;23.6;
124 ;1:40.80 ;3944 ;1 ;90;13;64;0.791 ;20.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.98 ;13.5 ;0 ;9 ;22.8;
124 ;1:40.90 ;4137 ;0 ;90;13;64;0.773 ;19.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.5 ;0 ;9 ;21.3;
124 ;1:41.00 ;4193 ;0 ;90;13;65;0.769 ;20.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.7 ;0 ;9 ;20.2;
124 ;1:41.10 ;4284 ;0 ;90;13;66;0.790 ;21.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.1 ;0 ;9 ;19.2;
124 ;1:41.20 ;3939 ;0 ;90;13;68;0.799 ;22.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.73 ;10.9 ;0 ;9 ;15.6;
124 ;1:41.30 ;3799 ;0 ;90;13;68;0.771 ;24.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.70 ;10.7 ;0 ;8 ;15.5;
124 ;1:41.40 ;3539 ;0 ;90;13;69;0.754 ;26.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.65 ;10.5 ;0 ;7 ;12.7;
124 ;1:41.50 ;3597 ;0 ;90;13;67;0.751 ;27.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.66 ;10.5 ;0 ;8 ;13.7;
124 ;1:41.60 ;4036 ;0 ;90;13;66;0.756 ;27.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.1 ;0 ;9 ;21.9;
124 ;1:41.70 ;4473 ;6 ;90;13;67;0.753 ;28.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.7 ;0 ;15 ;24.1;
124 ;1:41.80 ;4374 ;6 ;90;13;67;0.786 ;28.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;26.8 ;0 ;14 ;23.3;
124 ;1:41.90 ;4308 ;6 ;90;13;66;0.827 ;30.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;26.2 ;0 ;14 ;23.1;
124 ;1:42.00 ;4359 ;6 ;90;13;64;0.925 ;28.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;26.6 ;0 ;14 ;22.2;
124 ;1:42.10 ;4543 ;5 ;90;13;63;0.934 ;32.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.3 ;0 ;14 ;21.8;
124 ;1:42.20 ;4652 ;4 ;90;13;61;0.984 ;31.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;27.2 ;0 ;14 ;20.3;
124 ;1:42.30 ;4719 ;3 ;90;13;60;1.022 ;32.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;24.2 ;0 ;13 ;19.5;
124 ;1:42.40 ;4994 ;3 ;90;14;58;1.049 ;33.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;26.1 ;0 ;14 ;18.8;
124 ;1:42.50 ;5134 ;2 ;90;14;56;1.051 ;34.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;23.1 ;0 ;14 ;16.5;
124 ;1:42.60 ;5263 ;1 ;90;14;54;1.033 ;33.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;20.0 ;0 ;13 ;16.3;
124 ;1:42.70 ;5519 ;1 ;90;14;52;1.036 ;36.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;21.2 ;0 ;13 ;16.5;
124 ;1:42.80 ;5723 ;1 ;90;14;51;1.018 ;40.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;22.3 ;0 ;14 ;16.7;
124 ;1:42.90 ;5978 ;1 ;90;14;50;1.003 ;42.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;23.5 ;0 ;15 ;15.5;
124 ;1:43.00 ;6163 ;1 ;90;14;49;1.002 ;43.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;24.9 ;0 ;15 ;13.5;
124 ;1:43.10 ;5758 ;0 ;90;14;49;0.957 ;47.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.7 ;0 ;13 ;13.7;
124 ;1:43.20 ;6298 ;0 ;90;14;47;0.919 ;47.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;22.9 ;0 ;14 ;13.7;
124 ;1:43.30 ;6368 ;0 ;90;14;48;0.837 ;45.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;23.6 ;0 ;14 ;13.5;
124 ;1:43.40 ;6749 ;0 ;90;14;49;0.720 ;52.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;27.4 ;0 ;15 ;17.3;
124 ;1:43.50 ;8988 ;9 ;90;14;58;0.689 ;48.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.22 ;60.0 ;0 ;24 ;46.2;
124 ;1:43.60 ;9827 ;47 ;90;14;76;0.711 ;48.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.03 ;42.7 ;0 ;57 ;59.9;
124 ;1:43.70 ;9263 ;51 ;90;14;77;0.712 ;45.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.80 ;44.8 ;0 ;53 ;55.5;
124 ;1:43.80 ;8786 ;50 ;90;14;79;0.764 ;47.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.54 ;46.8 ;0 ;47 ;53.2;
124 ;1:43.90 ;8212 ;49 ;90;14;82;0.734 ;44.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.38 ;49.6 ;0 ;44 ;46.2;
124 ;1:44.00 ;7572 ;49 ;90;14;83;0.743 ;42.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.18 ;47.1 ;0 ;39 ;46.2;
124 ;1:44.10 ;7799 ;48 ;90;14;82;0.868 ;42.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.25 ;49.4 ;0 ;41 ;39.7;
124 ;1:44.20 ;7434 ;47 ;90;14;84;0.709 ;41.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.11 ;46.8 ;0 ;38 ;40.4;
124 ;1:44.30 ;7062 ;45 ;90;14;82;0.708 ;38.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.94 ;44.2 ;1 ;35 ;47.4;
124 ;1:44.40 ;7783 ;44 ;90;14;82;0.697 ;37.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.19 ;51.3 ;0 ;40 ;45.1;
124 ;1:44.50 ;7494 ;44 ;90;14;83;0.675 ;39.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.09 ;48.6 ;0 ;38 ;46.7;
124 ;1:44.60 ;7091 ;39 ;90;14;82;0.681 ;36.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.82 ;45.9 ;0 ;34 ;43.4;
124 ;1:44.70 ;6888 ;37 ;90;14;81;0.703 ;32.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.79 ;43.8 ;0 ;33 ;46.2;
124 ;1:44.80 ;6665 ;35 ;90;14;81;0.740 ;32.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.85 ;41.7 ;0 ;32 ;44.1;
