SESSION; TIME;RPM;THROT;L U SP;L D SP;TRAC %;SLIP%;SHIF A;
173 ;0:10.45 ;9044 ;100 ;40.3 ;43.9 ;60 ;8 ;0 ;
173 ;0:10.46 ;9263 ;100 ;39.6 ;45.0 ;100 ;13 ;0 ;
173 ;0:10.47 ;9146 ;100 ;41.1 ;44.4 ;60 ;8 ;0 ;
173 ;0:10.48 ;8988 ;100 ;41.0 ;43.6 ;40 ;6 ;0 ;
173 ;0:10.49 ;8798 ;100 ;40.3 ;42.7 ;30 ;5 ;0 ;
173 ;0:10.50 ;8581 ;100 ;39.9 ;41.7 ;20 ;4 ;0 ;
173 ;0:10.51 ;8636 ;100 ;39.6 ;41.9 ;30 ;5 ;0 ;
173 ;0:10.52 ;8757 ;100 ;38.7 ;42.5 ;70 ;9 ;0 ;
173 ;0:10.53 ;8753 ;100 ;42.0 ;42.5 ;0 ;1 ;0 ;
173 ;0:10.54 ;8741 ;100 ;40.7 ;42.4 ;20 ;4 ;0 ;
173 ;0:10.55 ;8811 ;100 ;40.3 ;43.0 ;40 ;6 ;0 ;
173 ;0:10.56 ;8798 ;100 ;38.5 ;42.7 ;80 ;10 ;0 ;
173 ;0:10.57 ;8664 ;100 ;40.7 ;42.1 ;10 ;3 ;0 ;
173 ;0:10.58 ;8577 ;100 ;38.2 ;41.7 ;70 ;9 ;0 ;
173 ;0:10.59 ;8514 ;100 ;39.9 ;41.3 ;10 ;3 ;0 ;
173 ;0:10.60 ;8522 ;100 ;38.7 ;41.4 ;40 ;6 ;0 ;
173 ;0:10.61 ;8468 ;100 ;38.4 ;41.1 ;50 ;7 ;0 ;
173 ;0:10.62 ;8608 ;100 ;39.9 ;41.8 ;20 ;4 ;0 ;
173 ;0:10.63 ;8491 ;100 ;40.0 ;41.2 ;10 ;3 ;0 ;
173 ;0:10.64 ;8381 ;100 ;38.5 ;40.7 ;30 ;5 ;0 ;
173 ;0:10.65 ;8209 ;100 ;37.4 ;39.9 ;40 ;6 ;0 ;
173 ;0:10.66 ;8393 ;100 ;37.8 ;40.8 ;50 ;7 ;0 ;
173 ;0:10.67 ;8472 ;100 ;37.2 ;41.1 ;80 ;10 ;0 ;
173 ;0:10.68 ;8530 ;100 ;39.0 ;41.4 ;40 ;6 ;0 ;
173 ;0:10.69 ;8507 ;100 ;38.2 ;41.3 ;60 ;8 ;0 ;
173 ;0:10.70 ;8303 ;100 ;39.4 ;40.3 ;0 ;2 ;0 ;
173 ;0:10.71 ;8205 ;100 ;36.4 ;39.8 ;70 ;9 ;0 ;
173 ;0:10.72 ;8033 ;100 ;39.0 ;39.0 ;0 ;0 ;0 ;
173 ;0:10.73 ;8081 ;100 ;36.6 ;39.2 ;50 ;7 ;0 ;
173 ;0:10.74 ;7971 ;100 ;37.7 ;38.7 ;0 ;2 ;0 ;
173 ;0:10.75 ;8099 ;100 ;37.1 ;39.3 ;30 ;5 ;0 ;
173 ;0:10.76 ;8099 ;100 ;36.6 ;39.3 ;50 ;7 ;0 ;
173 ;0:10.77 ;8012 ;100 ;36.4 ;38.9 ;40 ;6 ;0 ;
173 ;0:10.78 ;7958 ;100 ;36.9 ;38.6 ;20 ;4 ;0 ;
173 ;0:10.79 ;7864 ;100 ;34.9 ;38.2 ;70 ;9 ;0 ;
173 ;0:10.80 ;7825 ;100 ;40.1 ;38.0 ;0 ;-5 ;0 ;
173 ;0:10.81 ;7789 ;100 ;35.9 ;37.8 ;30 ;5 ;0 ;
173 ;0:10.82 ;7767 ;100 ;35.9 ;37.7 ;30 ;5 ;0 ;
173 ;0:10.83 ;7805 ;100 ;35.3 ;37.9 ;50 ;7 ;0 ;
173 ;0:10.84 ;7934 ;100 ;36.3 ;38.5 ;40 ;6 ;0 ;
173 ;0:10.85 ;7908 ;100 ;36.6 ;38.4 ;20 ;4 ;0 ;
173 ;0:10.86 ;8130 ;100 ;35.4 ;39.5 ;90 ;11 ;0 ;
173 ;0:10.87 ;8016 ;100 ;34.7 ;38.9 ;100 ;12 ;0 ;
173 ;0:10.88 ;7693 ;100 ;36.2 ;37.4 ;10 ;3 ;0 ;
173 ;0:10.89 ;7612 ;100 ;33.9 ;37.0 ;70 ;9 ;0 ;
173 ;0:10.90 ;7494 ;100 ;35.9 ;36.4 ;0 ;1 ;0 ;
173 ;0:10.91 ;7301 ;100 ;34.6 ;35.4 ;0 ;2 ;0 ;
173 ;0:10.92 ;7470 ;100 ;34.6 ;36.3 ;20 ;4 ;0 ;
173 ;0:10.93 ;7461 ;100 ;32.2 ;36.2 ;100 ;12 ;0 ;
173 ;0:10.94 ;7581 ;100 ;36.5 ;36.8 ;0 ;0 ;0 ;
173 ;0:10.95 ;7649 ;100 ;34.1 ;37.1 ;60 ;8 ;0 ;
173 ;0:10.96 ;7618 ;100 ;35.0 ;37.0 ;30 ;5 ;0 ;
173 ;0:10.97 ;7521 ;100 ;33.4 ;36.5 ;70 ;9 ;0 ;
173 ;0:10.98 ;7318 ;100 ;34.4 ;35.5 ;10 ;3 ;0 ;
173 ;0:10.99 ;7347 ;100 ;34.1 ;35.7 ;20 ;4 ;0 ;
173 ;0:11.00 ;7324 ;100 ;32.7 ;35.6 ;60 ;8 ;0 ;
173 ;0:11.01 ;7458 ;100 ;33.5 ;36.2 ;60 ;8 ;0 ;
173 ;0:11.02 ;7324 ;100 ;34.6 ;35.6 ;0 ;2 ;0 ;
173 ;0:11.03 ;7231 ;100 ;33.7 ;35.1 ;20 ;4 ;0 ;
173 ;0:11.04 ;7275 ;100 ;32.8 ;35.3 ;50 ;7 ;0 ;
173 ;0:11.05 ;7470 ;100 ;33.7 ;36.3 ;50 ;7 ;0 ;
173 ;0:11.06 ;7609 ;100 ;33.6 ;36.9 ;70 ;9 ;0 ;
173 ;0:11.07 ;7370 ;100 ;32.0 ;35.8 ;90 ;11 ;0 ;
173 ;0:11.08 ;6959 ;100 ;31.8 ;33.8 ;40 ;6 ;0 ;
173 ;0:11.09 ;6756 ;100 ;32.3 ;32.8 ;0 ;1 ;0 ;
173 ;0:11.10 ;6893 ;100 ;32.1 ;33.5 ;20 ;4 ;0 ;
173 ;0:11.11 ;7318 ;100 ;32.4 ;35.5 ;70 ;9 ;0 ;
173 ;0:11.12 ;7312 ;100 ;32.0 ;35.5 ;80 ;10 ;0 ;
173 ;0:11.13 ;7200 ;100 ;33.6 ;34.4 ;0 ;2 ;0 ;
173 ;0:11.14 ;6890 ;100 ;31.9 ;33.4 ;20 ;4 ;0 ;
173 ;0:11.15 ;6691 ;100 ;31.5 ;32.5 ;10 ;3 ;0 ;
173 ;0:11.16 ;6788 ;100 ;32.7 ;33.0 ;0 ;0 ;0 ;
173 ;0:11.17 ;6985 ;100 ;31.0 ;33.9 ;70 ;9 ;0 ;
173 ;0:11.18 ;6962 ;100 ;32.3 ;33.8 ;20 ;4 ;0 ;
173 ;0:11.19 ;7051 ;100 ;30.6 ;34.2 ;90 ;11 ;0 ;
173 ;0:11.20 ;6860 ;100 ;32.5 ;33.3 ;0 ;2 ;0 ;
173 ;0:11.21 ;6725 ;100 ;32.1 ;32.6 ;0 ;1 ;0 ;
173 ;0:11.22 ;6660 ;100 ;30.8 ;32.3 ;20 ;4 ;0 ;
173 ;0:11.23 ;6630 ;100 ;31.3 ;32.2 ;0 ;2 ;0 ;
173 ;0:11.24 ;6868 ;100 ;31.3 ;33.3 ;40 ;6 ;0 ;
173 ;0:11.25 ;6833 ;100 ;29.7 ;33.2 ;90 ;11 ;0 ;
173 ;0:11.26 ;6639 ;100 ;30.8 ;32.2 ;20 ;4 ;0 ;
173 ;0:11.27 ;6478 ;98 ;30.1 ;31.4 ;20 ;4 ;0 ;
173 ;0:11.28 ;6153 ;86 ;29.8 ;29.9 ;0 ;0 ;0 ;
173 ;0:11.29 ;6040 ;70 ;29.9 ;29.3 ;0 ;-2 ;0 ;
173 ;0:11.30 ;5948 ;57 ;30.9 ;28.9 ;0 ;-6 ;0 ;
173 ;0:11.31 ;5977 ;46 ;31.0 ;29.0 ;0 ;-6 ;0 ;
173 ;0:11.32 ;5924 ;38 ;30.6 ;28.8 ;0 ;-5 ;0 ;
173 ;0:11.33 ;5905 ;33 ;31.0 ;28.7 ;0 ;-7 ;0 ;
173 ;0:11.34 ;5883 ;29 ;30.5 ;28.6 ;0 ;-6 ;0 ;
173 ;0:11.35 ;5837 ;29 ;30.8 ;28.1 ;0 ;-8 ;0 ;
173 ;0:11.36 ;5787 ;29 ;30.2 ;28.0 ;0 ;-7 ;0 ;
173 ;0:11.37 ;5848 ;29 ;31.4 ;28.4 ;0 ;-9 ;0 ;
173 ;0:11.38 ;5898 ;29 ;29.8 ;28.6 ;0 ;-4 ;0 ;
173 ;0:11.39 ;5975 ;28 ;31.8 ;29.0 ;0 ;-8 ;0 ;
173 ;0:11.40 ;6042 ;28 ;30.9 ;29.3 ;0 ;-5 ;0 ;
173 ;0:11.41 ;6067 ;28 ;30.4 ;29.4 ;0 ;-3 ;0 ;
173 ;0:11.42 ;6091 ;28 ;30.5 ;29.6 ;0 ;-2 ;0 ;
173 ;0:11.43 ;6109 ;28 ;31.4 ;29.7 ;0 ;-5 ;0 ;
173 ;0:11.44 ;6038 ;28 ;29.8 ;29.3 ;0 ;-1 ;0 ;
173 ;0:11.45 ;6030 ;28 ;30.1 ;29.3 ;0 ;-2 ;0 ;
173 ;0:11.46 ;5941 ;28 ;30.3 ;28.8 ;0 ;-4 ;0 ;
173 ;0:11.47 ;5841 ;28 ;29.9 ;28.3 ;0 ;-5 ;0 ;
173 ;0:11.48 ;5821 ;28 ;30.2 ;28.3 ;0 ;-6 ;0 ;
173 ;0:11.49 ;5828 ;28 ;29.6 ;28.3 ;0 ;-4 ;0 ;
173 ;0:11.50 ;5735 ;28 ;32.1 ;27.8 ;0 ;-13 ;0 ;
173 ;0:11.51 ;5781 ;28 ;30.3 ;28.1 ;0 ;-7 ;0 ;
173 ;0:11.52 ;5822 ;28 ;31.4 ;28.3 ;0 ;-9 ;0 ;
173 ;0:11.53 ;5808 ;28 ;29.1 ;28.2 ;0 ;-3 ;0 ;
173 ;0:11.54 ;5830 ;28 ;30.6 ;28.3 ;0 ;-7 ;0 ;
173 ;0:11.55 ;5885 ;28 ;29.7 ;28.6 ;0 ;-3 ;0 ;
173 ;0:11.56 ;5837 ;28 ;29.6 ;28.3 ;0 ;-4 ;0 ;
173 ;0:11.57 ;5888 ;28 ;30.9 ;28.6 ;0 ;-7 ;0 ;
173 ;0:11.58 ;5898 ;28 ;29.6 ;28.6 ;0 ;-3 ;0 ;
173 ;0:11.59 ;5901 ;28 ;30.6 ;28.6 ;0 ;-6 ;0 ;
173 ;0:11.60 ;5837 ;28 ;30.3 ;28.3 ;0 ;-6 ;0 ;
173 ;0:11.61 ;5861 ;28 ;29.7 ;28.4 ;0 ;-4 ;0 ;
173 ;0:11.62 ;5810 ;28 ;30.3 ;28.2 ;0 ;-6 ;0 ;
173 ;0:11.63 ;5822 ;28 ;30.2 ;28.4 ;0 ;-5 ;0 ;
173 ;0:11.64 ;5813 ;28 ;29.1 ;28.2 ;0 ;-3 ;0 ;
173 ;0:11.65 ;5767 ;28 ;30.1 ;28.0 ;0 ;-6 ;0 ;
173 ;0:11.66 ;5740 ;28 ;28.8 ;27.9 ;0 ;-3 ;0 ;
173 ;0:11.67 ;5716 ;28 ;29.0 ;27.7 ;0 ;-4 ;0 ;
173 ;0:11.68 ;5719 ;28 ;28.3 ;27.8 ;0 ;-1 ;0 ;
173 ;0:11.69 ;5723 ;28 ;30.1 ;27.8 ;0 ;-7 ;0 ;
173 ;0:11.70 ;5690 ;28 ;27.9 ;27.6 ;0 ;-1 ;0 ;
173 ;0:11.71 ;5690 ;28 ;30.5 ;27.6 ;0 ;-9 ;0 ;
173 ;0:11.72 ;5681 ;27 ;29.1 ;27.6 ;0 ;-5 ;0 ;
173 ;0:11.73 ;5671 ;27 ;28.8 ;27.5 ;0 ;-4 ;0 ;
173 ;0:11.74 ;5702 ;27 ;29.0 ;27.6 ;0 ;-4 ;0 ;
173 ;0:11.75 ;5688 ;27 ;28.4 ;27.6 ;0 ;-2 ;0 ;
173 ;0:11.76 ;5649 ;27 ;28.1 ;27.4 ;0 ;-2 ;0 ;
173 ;0:11.77 ;5649 ;27 ;29.4 ;27.4 ;0 ;-6 ;0 ;
173 ;0:11.78 ;5740 ;27 ;28.3 ;27.9 ;0 ;-1 ;0 ;
173 ;0:11.79 ;5709 ;27 ;29.0 ;27.7 ;0 ;-4 ;0 ;
173 ;0:11.80 ;5767 ;27 ;28.7 ;28.0 ;0 ;-2 ;0 ;
173 ;0:11.81 ;5702 ;27 ;28.2 ;27.7 ;0 ;-1 ;0 ;
173 ;0:11.82 ;5688 ;26 ;28.8 ;27.6 ;0 ;-4 ;0 ;
173 ;0:11.83 ;5587 ;26 ;28.7 ;27.1 ;0 ;-5 ;0 ;
173 ;0:11.84 ;5598 ;26 ;27.5 ;27.3 ;0 ;0 ;0 ;
173 ;0:11.85 ;5605 ;26 ;28.3 ;27.2 ;0 ;-3 ;0 ;
173 ;0:11.86 ;5575 ;26 ;27.1 ;27.1 ;0 ;0 ;0 ;
173 ;0:11.87 ;5558 ;26 ;27.2 ;27.0 ;0 ;0 ;0 ;
173 ;0:11.88 ;5593 ;26 ;27.2 ;27.1 ;0 ;0 ;0 ;
173 ;0:11.89 ;5600 ;26 ;27.9 ;27.2 ;0 ;-2 ;0 ;
173 ;0:11.90 ;5562 ;25 ;27.3 ;27.0 ;0 ;-1 ;0 ;
173 ;0:11.91 ;5555 ;25 ;27.8 ;26.7 ;0 ;-3 ;0 ;
173 ;0:11.92 ;5456 ;25 ;27.9 ;26.5 ;0 ;-5 ;0 ;
173 ;0:11.93 ;5469 ;25 ;26.4 ;26.5 ;0 ;0 ;0 ;
173 ;0:11.94 ;5349 ;24 ;27.8 ;26.0 ;0 ;-6 ;0 ;
173 ;0:11.95 ;5277 ;24 ;27.8 ;25.6 ;0 ;-7 ;0 ;
173 ;0:11.96 ;5198 ;24 ;26.4 ;25.0 ;0 ;-5 ;0 ;
173 ;0:11.97 ;5170 ;23 ;27.1 ;25.1 ;0 ;-7 ;0 ;
173 ;0:11.98 ;5165 ;23 ;27.2 ;25.1 ;0 ;-7 ;0 ;
173 ;0:11.99 ;5227 ;23 ;26.4 ;25.4 ;0 ;-3 ;0 ;
173 ;0:12.00 ;5296 ;23 ;27.9 ;25.7 ;0 ;-7 ;0 ;
173 ;0:12.01 ;5290 ;23 ;27.1 ;25.7 ;0 ;-5 ;0 ;
173 ;0:12.02 ;5354 ;23 ;25.2 ;26.0 ;10 ;3 ;0 ;
173 ;0:12.03 ;5331 ;23 ;27.7 ;25.9 ;0 ;-6 ;0 ;
173 ;0:12.04 ;5364 ;22 ;26.3 ;26.2 ;0 ;0 ;0 ;
173 ;0:12.05 ;5352 ;22 ;25.3 ;26.0 ;0 ;2 ;0 ;
173 ;0:12.06 ;5302 ;22 ;26.7 ;25.7 ;0 ;-3 ;0 ;
173 ;0:12.07 ;5257 ;22 ;26.7 ;25.5 ;0 ;-4 ;0 ;
173 ;0:12.08 ;5227 ;22 ;25.2 ;25.4 ;0 ;0 ;0 ;
173 ;0:12.09 ;5246 ;22 ;25.9 ;25.5 ;0 ;-1 ;0 ;
173 ;0:12.10 ;5206 ;22 ;24.6 ;25.3 ;0 ;2 ;0 ;
173 ;0:12.11 ;5212 ;21 ;25.7 ;25.3 ;0 ;-1 ;0 ;
173 ;0:12.12 ;5175 ;21 ;25.4 ;25.1 ;0 ;-1 ;0 ;
173 ;0:12.13 ;5162 ;21 ;26.3 ;25.0 ;0 ;-4 ;0 ;
173 ;0:12.14 ;5120 ;21 ;26.3 ;24.8 ;0 ;-5 ;0 ;
173 ;0:12.15 ;5070 ;20 ;24.9 ;24.6 ;0 ;-1 ;0 ;
173 ;0:12.16 ;5045 ;20 ;24.9 ;24.5 ;0 ;-1 ;0 ;
173 ;0:12.17 ;4955 ;20 ;25.5 ;24.0 ;0 ;-5 ;0 ;
173 ;0:12.18 ;4907 ;20 ;24.5 ;23.8 ;0 ;-2 ;0 ;
173 ;0:12.19 ;4876 ;20 ;24.2 ;23.7 ;0 ;-2 ;0 ;
173 ;0:12.20 ;4882 ;20 ;25.7 ;23.7 ;0 ;-7 ;0 ;
173 ;0:12.21 ;4895 ;19 ;25.7 ;23.7 ;0 ;-7 ;0 ;
173 ;0:12.22 ;4893 ;19 ;24.6 ;23.7 ;0 ;-3 ;0 ;
173 ;0:12.23 ;4881 ;19 ;24.9 ;23.7 ;0 ;-4 ;0 ;
173 ;0:12.24 ;4856 ;19 ;24.7 ;23.5 ;0 ;-4 ;0 ;
173 ;0:12.25 ;4829 ;19 ;24.5 ;23.4 ;0 ;-4 ;0 ;
173 ;0:12.26 ;4780 ;19 ;24.4 ;23.2 ;0 ;-4 ;0 ;
173 ;0:12.27 ;4774 ;18 ;24.8 ;23.2 ;0 ;-6 ;0 ;
173 ;0:12.28 ;4733 ;18 ;24.8 ;23.0 ;0 ;-7 ;0 ;
173 ;0:12.29 ;4709 ;18 ;23.7 ;22.8 ;0 ;-3 ;0 ;
173 ;0:12.30 ;4683 ;18 ;24.3 ;22.7 ;0 ;-6 ;0 ;
173 ;0:12.31 ;4646 ;18 ;23.7 ;22.5 ;0 ;-5 ;0 ;
173 ;0:12.32 ;4654 ;18 ;23.7 ;22.6 ;0 ;-4 ;0 ;
173 ;0:12.33 ;4627 ;17 ;23.7 ;22.4 ;0 ;-5 ;0 ;
173 ;0:12.34 ;4595 ;17 ;23.3 ;22.3 ;0 ;-4 ;0 ;
173 ;0:12.35 ;4576 ;17 ;25.1 ;22.2 ;0 ;-11 ;0 ;
173 ;0:12.36 ;4553 ;17 ;23.7 ;22.1 ;0 ;-6 ;0 ;
173 ;0:12.37 ;4531 ;17 ;23.5 ;22.0 ;0 ;-6 ;0 ;
173 ;0:12.38 ;4503 ;16 ;24.5 ;21.8 ;0 ;-11 ;0 ;
173 ;0:12.39 ;4444 ;16 ;24.5 ;21.6 ;0 ;-11 ;0 ;
173 ;0:12.40 ;4452 ;16 ;23.7 ;21.6 ;0 ;-8 ;0 ;
173 ;0:12.41 ;4426 ;16 ;23.9 ;21.5 ;0 ;-10 ;0 ;
173 ;0:12.42 ;4406 ;16 ;23.7 ;21.4 ;0 ;-9 ;0 ;
173 ;0:12.43 ;4437 ;16 ;22.6 ;21.5 ;0 ;-4 ;0 ;
173 ;0:12.44 ;4432 ;16 ;22.6 ;21.5 ;0 ;-4 ;0 ;
173 ;0:12.45 ;4458 ;16 ;24.0 ;21.6 ;0 ;-10 ;0 ;
173 ;0:12.46 ;4448 ;16 ;23.0 ;21.6 ;0 ;-6 ;0 ;
173 ;0:12.47 ;4453 ;16 ;24.2 ;21.6 ;0 ;-10 ;0 ;
173 ;0:12.48 ;4498 ;16 ;23.9 ;21.8 ;0 ;-8 ;0 ;
173 ;0:12.49 ;4527 ;15 ;23.9 ;22.0 ;0 ;-7 ;0 ;
173 ;0:12.50 ;4535 ;15 ;22.8 ;22.0 ;0 ;-3 ;0 ;
173 ;0:12.51 ;4554 ;15 ;23.9 ;22.1 ;0 ;-7 ;0 ;
173 ;0:12.52 ;4535 ;15 ;23.6 ;22.0 ;0 ;-6 ;0 ;
173 ;0:12.53 ;4541 ;15 ;22.7 ;22.0 ;0 ;-3 ;0 ;
173 ;0:12.54 ;4526 ;15 ;22.7 ;22.0 ;0 ;-3 ;0 ;
173 ;0:12.55 ;4501 ;15 ;23.4 ;21.8 ;0 ;-6 ;0 ;
173 ;0:12.56 ;4537 ;15 ;22.8 ;22.0 ;0 ;-3 ;0 ;
173 ;0:12.57 ;4580 ;15 ;22.7 ;22.2 ;0 ;-2 ;0 ;
173 ;0:12.58 ;4586 ;15 ;22.5 ;22.2 ;0 ;-1 ;0 ;
173 ;0:12.59 ;4608 ;14 ;22.5 ;22.4 ;0 ;0 ;0 ;
173 ;0:12.60 ;4601 ;14 ;23.2 ;22.3 ;0 ;-3 ;0 ;
173 ;0:12.61 ;4605 ;14 ;23.6 ;22.3 ;0 ;-5 ;0 ;
173 ;0:12.62 ;4597 ;14 ;22.7 ;22.2 ;0 ;-2 ;0 ;
173 ;0:12.63 ;4548 ;14 ;22.7 ;22.1 ;0 ;-2 ;0 ;
173 ;0:12.64 ;4545 ;14 ;23.6 ;22.0 ;0 ;-6 ;0 ;
173 ;0:12.65 ;4536 ;14 ;22.7 ;22.0 ;0 ;-3 ;0 ;
173 ;0:12.66 ;4565 ;14 ;23.3 ;22.1 ;0 ;-5 ;0 ;
173 ;0:12.67 ;4569 ;14 ;22.7 ;22.2 ;0 ;-2 ;0 ;
173 ;0:12.68 ;4545 ;14 ;22.7 ;22.0 ;0 ;-3 ;0 ;
173 ;0:12.69 ;4555 ;14 ;22.4 ;22.1 ;0 ;-1 ;0 ;
173 ;0:12.70 ;4526 ;14 ;23.7 ;22.0 ;0 ;-7 ;0 ;
173 ;0:12.71 ;4522 ;14 ;22.4 ;21.9 ;0 ;-2 ;0 ;
173 ;0:12.72 ;4530 ;13 ;23.8 ;22.0 ;0 ;-7 ;0 ;
173 ;0:12.73 ;4502 ;13 ;23.8 ;21.8 ;0 ;-8 ;0 ;
173 ;0:12.74 ;4463 ;13 ;23.1 ;21.6 ;0 ;-6 ;0 ;
173 ;0:12.75 ;4446 ;13 ;22.9 ;21.6 ;0 ;-5 ;0 ;
173 ;0:12.76 ;4446 ;13 ;22.9 ;21.6 ;0 ;-5 ;0 ;
173 ;0:12.77 ;4486 ;13 ;22.9 ;21.8 ;0 ;-4 ;0 ;
173 ;0:12.78 ;4462 ;13 ;23.6 ;21.6 ;0 ;-8 ;0 ;
173 ;0:12.79 ;4437 ;13 ;21.9 ;21.5 ;0 ;-1 ;0 ;
173 ;0:12.80 ;4419 ;12 ;22.7 ;21.4 ;0 ;-5 ;0 ;
173 ;0:12.81 ;4388 ;12 ;22.4 ;21.3 ;0 ;-4 ;0 ;
173 ;0:12.82 ;4379 ;12 ;22.4 ;21.3 ;0 ;-4 ;0 ;
173 ;0:12.83 ;4372 ;12 ;22.4 ;21.2 ;0 ;-5 ;0 ;
173 ;0:12.84 ;4330 ;12 ;21.9 ;21.0 ;0 ;-4 ;0 ;
173 ;0:12.85 ;4319 ;12 ;23.0 ;20.9 ;0 ;-9 ;0 ;
173 ;0:12.86 ;4306 ;11 ;23.0 ;20.9 ;0 ;-9 ;0 ;
173 ;0:12.87 ;4284 ;11 ;22.7 ;20.8 ;0 ;-8 ;0 ;
173 ;0:12.88 ;4322 ;11 ;23.2 ;21.0 ;0 ;-9 ;0 ;
173 ;0:12.89 ;4303 ;11 ;22.6 ;20.9 ;0 ;-7 ;0 ;
173 ;0:12.90 ;4271 ;11 ;22.5 ;20.7 ;0 ;-8 ;0 ;
173 ;0:12.91 ;4303 ;11 ;22.5 ;20.9 ;0 ;-7 ;0 ;
173 ;0:12.92 ;4297 ;11 ;22.4 ;20.8 ;0 ;-7 ;0 ;
173 ;0:12.93 ;4324 ;11 ;22.0 ;21.0 ;0 ;-4 ;0 ;
173 ;0:12.94 ;4386 ;11 ;21.9 ;21.3 ;0 ;-2 ;0 ;
173 ;0:12.95 ;4380 ;11 ;21.9 ;21.2 ;0 ;-3 ;0 ;
173 ;0:12.96 ;4435 ;11 ;22.0 ;21.5 ;0 ;-2 ;0 ;
173 ;0:12.97 ;4460 ;11 ;22.0 ;21.6 ;0 ;-1 ;0 ;
173 ;0:12.98 ;4465 ;11 ;22.1 ;21.7 ;0 ;-1 ;0 ;
173 ;0:12.99 ;4479 ;11 ;22.1 ;21.7 ;0 ;-1 ;0 ;
173 ;0:13.00 ;4460 ;11 ;22.1 ;21.6 ;0 ;-2 ;0 ;
173 ;0:13.01 ;4427 ;11 ;21.3 ;21.5 ;0 ;0 ;0 ;
173 ;0:13.02 ;4400 ;10 ;21.5 ;21.3 ;0 ;0 ;0 ;
173 ;0:13.03 ;4353 ;10 ;21.5 ;21.1 ;0 ;-1 ;0 ;
173 ;0:13.04 ;4262 ;10 ;22.1 ;20.7 ;0 ;-6 ;0 ;
173 ;0:13.05 ;4214 ;10 ;20.1 ;20.4 ;0 ;1 ;0 ;
173 ;0:13.06 ;4161 ;10 ;21.8 ;20.2 ;0 ;-7 ;0 ;
173 ;0:13.07 ;4092 ;10 ;21.8 ;19.8 ;0 ;-9 ;0 ;
173 ;0:13.08 ;4047 ;10 ;20.8 ;19.6 ;0 ;-5 ;0 ;
173 ;0:13.09 ;3992 ;10 ;20.5 ;19.1 ;0 ;-6 ;0 ;
173 ;0:13.10 ;3906 ;10 ;20.5 ;18.9 ;0 ;-7 ;0 ;
173 ;0:13.11 ;3842 ;10 ;20.8 ;18.6 ;0 ;-10 ;0 ;
173 ;0:13.12 ;3774 ;10 ;21.6 ;18.3 ;0 ;-15 ;0 ;
173 ;0:13.13 ;3662 ;10 ;21.0 ;17.8 ;0 ;-15 ;0 ;
173 ;0:13.14 ;3629 ;10 ;21.0 ;17.6 ;0 ;-16 ;0 ;
173 ;0:13.15 ;3587 ;10 ;21.1 ;17.4 ;0 ;-17 ;0 ;
173 ;0:13.16 ;3541 ;10 ;21.1 ;17.2 ;0 ;-18 ;0 ;
173 ;0:13.17 ;3553 ;10 ;21.1 ;17.2 ;0 ;-18 ;0 ;
173 ;0:13.18 ;3533 ;10 ;20.8 ;17.1 ;0 ;-17 ;0 ;
173 ;0:13.19 ;3529 ;10 ;20.8 ;17.1 ;0 ;-17 ;0 ;
173 ;0:13.20 ;3512 ;10 ;20.7 ;17.0 ;0 ;-17 ;0 ;
173 ;0:13.21 ;3473 ;10 ;20.7 ;16.8 ;0 ;-18 ;0 ;
173 ;0:13.22 ;3454 ;10 ;19.9 ;16.7 ;0 ;-16 ;0 ;
173 ;0:13.23 ;3470 ;10 ;21.2 ;16.8 ;0 ;-20 ;0 ;
173 ;0:13.24 ;3490 ;10 ;21.2 ;16.9 ;0 ;-20 ;0 ;
173 ;0:13.25 ;3469 ;10 ;20.2 ;16.8 ;0 ;-16 ;0 ;
173 ;0:13.26 ;3449 ;10 ;20.3 ;16.7 ;0 ;-17 ;0 ;
173 ;0:13.27 ;3442 ;10 ;20.3 ;16.7 ;0 ;-17 ;0 ;
173 ;0:13.28 ;3435 ;10 ;21.5 ;16.7 ;0 ;-22 ;0 ;
173 ;0:13.29 ;3430 ;10 ;19.6 ;16.6 ;0 ;-15 ;0 ;
173 ;0:13.30 ;3420 ;10 ;20.1 ;16.6 ;0 ;-17 ;0 ;
173 ;0:13.31 ;3427 ;9 ;20.1 ;16.6 ;0 ;-17 ;0 ;
173 ;0:13.32 ;3422 ;9 ;20.8 ;16.6 ;0 ;-20 ;0 ;
173 ;0:13.33 ;3402 ;9 ;19.8 ;16.5 ;0 ;-16 ;0 ;
173 ;0:13.34 ;3364 ;9 ;19.8 ;16.3 ;0 ;-17 ;0 ;
173 ;0:13.35 ;3337 ;9 ;19.9 ;16.2 ;0 ;-18 ;0 ;
173 ;0:13.36 ;3325 ;9 ;19.8 ;16.1 ;0 ;-18 ;0 ;
173 ;0:13.37 ;3302 ;9 ;19.8 ;16.3 ;0 ;-17 ;0 ;
173 ;0:13.38 ;3378 ;9 ;19.7 ;16.4 ;0 ;-16 ;0 ;
173 ;0:13.39 ;3364 ;9 ;19.3 ;16.3 ;0 ;-15 ;0 ;
173 ;0:13.40 ;3338 ;9 ;19.3 ;16.2 ;0 ;-16 ;0 ;
173 ;0:13.41 ;3310 ;9 ;19.9 ;16.0 ;0 ;-19 ;0 ;
173 ;0:13.42 ;3299 ;9 ;19.7 ;16.0 ;0 ;-18 ;0 ;
