SESSION; TIME;RPM;THROT;WATER;AIR;LAMB;TAR LB;INJ;ADV;L/100K;
50 ;2:53.70 ;4287 ;0 ;85;27;0.803 ;0.900 ;2.75 ;25.7 ;0.0;
50 ;2:53.80 ;4252 ;0 ;85;27;0.810 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;2:53.90 ;4283 ;0 ;85;27;0.820 ;0.900 ;2.75 ;25.6 ;0.0;
50 ;2:54.00 ;4303 ;0 ;85;27;0.814 ;0.900 ;2.75 ;26.0 ;0.0;
50 ;2:54.10 ;4217 ;0 ;85;27;0.806 ;0.900 ;2.75 ;24.3 ;0.0;
50 ;2:54.20 ;4241 ;0 ;85;27;0.808 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;2:54.30 ;4272 ;0 ;85;27;0.811 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:54.40 ;4309 ;0 ;85;27;0.809 ;0.900 ;2.75 ;26.1 ;0.0;
50 ;2:54.50 ;4343 ;0 ;85;27;0.797 ;0.900 ;2.75 ;26.8 ;0.0;
50 ;2:54.60 ;4334 ;0 ;85;27;0.800 ;0.900 ;2.75 ;26.6 ;0.0;
50 ;2:54.70 ;4266 ;0 ;85;27;0.797 ;0.900 ;2.75 ;25.3 ;0.0;
50 ;2:54.80 ;4214 ;0 ;85;27;0.802 ;0.900 ;2.75 ;24.2 ;0.0;
50 ;2:54.90 ;4236 ;0 ;85;27;0.807 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;2:55.00 ;4250 ;0 ;85;27;0.824 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;2:55.10 ;4222 ;0 ;85;27;0.817 ;0.900 ;2.75 ;24.4 ;0.0;
50 ;2:55.20 ;4245 ;0 ;85;27;0.809 ;0.900 ;2.75 ;24.9 ;0.0;
50 ;2:55.30 ;4273 ;0 ;85;27;0.814 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:55.40 ;4375 ;0 ;85;27;0.809 ;0.900 ;2.75 ;27.5 ;0.0;
50 ;2:55.50 ;4304 ;0 ;85;27;0.802 ;0.900 ;2.75 ;26.0 ;0.0;
50 ;2:55.60 ;4251 ;0 ;85;27;0.810 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;2:55.70 ;4296 ;0 ;85;27;0.806 ;0.900 ;2.75 ;25.9 ;0.0;
50 ;2:55.80 ;4333 ;0 ;85;27;0.797 ;0.900 ;2.75 ;26.6 ;0.0;
50 ;2:55.90 ;4282 ;0 ;85;27;0.805 ;0.900 ;2.75 ;26.3 ;0.0;
50 ;2:56.00 ;4273 ;0 ;85;27;0.798 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:56.10 ;4242 ;0 ;85;27;0.795 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;2:56.20 ;4275 ;0 ;85;27;0.790 ;0.900 ;2.75 ;25.5 ;0.0;
50 ;2:56.30 ;4329 ;0 ;85;27;0.808 ;0.900 ;2.75 ;26.5 ;0.0;
50 ;2:56.40 ;4323 ;0 ;85;27;0.813 ;0.900 ;2.75 ;26.4 ;0.0;
50 ;2:56.50 ;4360 ;0 ;85;27;0.827 ;0.900 ;2.75 ;27.2 ;0.0;
50 ;2:56.60 ;4385 ;0 ;85;27;0.814 ;0.900 ;2.75 ;27.7 ;0.0;
50 ;2:56.70 ;4384 ;0 ;85;27;0.815 ;0.900 ;2.75 ;27.6 ;0.0;
50 ;2:56.80 ;4342 ;0 ;85;27;0.803 ;0.900 ;2.75 ;26.8 ;0.0;
50 ;2:56.90 ;4325 ;0 ;85;27;0.806 ;0.900 ;2.75 ;26.5 ;0.0;
50 ;2:57.00 ;4339 ;0 ;85;27;0.808 ;0.900 ;2.75 ;26.7 ;0.0;
50 ;2:57.10 ;4322 ;0 ;85;27;0.804 ;0.900 ;2.75 ;26.4 ;0.0;
50 ;2:57.20 ;4306 ;0 ;85;27;0.814 ;0.900 ;2.75 ;26.1 ;0.0;
50 ;2:57.30 ;4245 ;0 ;85;27;0.806 ;0.900 ;2.75 ;24.9 ;0.0;
50 ;2:57.40 ;4216 ;0 ;85;27;0.823 ;0.900 ;2.75 ;24.3 ;0.0;
50 ;2:57.50 ;4313 ;0 ;85;27;0.825 ;0.900 ;2.75 ;26.2 ;0.0;
50 ;2:57.60 ;4330 ;0 ;85;27;0.808 ;0.900 ;2.75 ;26.6 ;0.0;
50 ;2:57.70 ;4311 ;0 ;85;27;0.808 ;0.900 ;2.75 ;26.2 ;0.0;
50 ;2:57.80 ;4264 ;0 ;85;27;0.811 ;0.900 ;2.75 ;25.2 ;0.0;
50 ;2:57.90 ;4244 ;0 ;85;27;0.811 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;2:58.00 ;4274 ;0 ;85;27;0.810 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:58.10 ;4261 ;0 ;85;27;0.798 ;0.900 ;2.75 ;25.2 ;0.0;
50 ;2:58.20 ;4211 ;0 ;85;27;0.785 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;2:58.30 ;4226 ;0 ;85;27;0.791 ;0.900 ;2.75 ;24.5 ;0.0;
50 ;2:58.40 ;4274 ;0 ;85;27;0.795 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:58.50 ;4227 ;0 ;85;27;0.799 ;0.900 ;2.75 ;24.5 ;0.0;
50 ;2:58.60 ;4196 ;0 ;85;27;0.807 ;0.900 ;2.75 ;23.9 ;0.0;
50 ;2:58.70 ;4219 ;0 ;85;27;0.816 ;0.900 ;2.75 ;24.3 ;0.0;
50 ;2:58.80 ;4237 ;0 ;85;27;0.817 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;2:58.90 ;4299 ;0 ;85;27;0.807 ;0.900 ;2.75 ;25.9 ;0.0;
50 ;2:59.00 ;4320 ;0 ;85;27;0.816 ;0.900 ;2.75 ;26.4 ;0.0;
50 ;2:59.10 ;4273 ;0 ;85;27;0.805 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:59.20 ;4255 ;0 ;85;27;0.809 ;0.900 ;2.75 ;25.1 ;0.0;
50 ;2:59.30 ;4320 ;0 ;85;27;0.801 ;0.900 ;2.75 ;26.4 ;0.0;
50 ;2:59.40 ;4319 ;0 ;85;27;0.803 ;0.900 ;2.75 ;26.3 ;0.0;
50 ;2:59.50 ;4274 ;0 ;85;27;0.790 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;2:59.60 ;4217 ;0 ;85;27;0.783 ;0.900 ;2.75 ;24.3 ;0.0;
50 ;2:59.70 ;4199 ;0 ;85;27;0.804 ;0.900 ;2.75 ;23.9 ;0.0;
50 ;2:59.80 ;4268 ;0 ;85;27;0.811 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;2:59.90 ;4234 ;0 ;85;27;0.815 ;0.900 ;2.75 ;24.6 ;0.0;
50 ;3:00.00 ;4202 ;0 ;85;27;0.814 ;0.900 ;2.75 ;24.0 ;0.0;
50 ;3:00.10 ;4236 ;0 ;85;27;0.805 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;3:00.20 ;4291 ;0 ;85;27;0.802 ;0.900 ;2.75 ;25.8 ;0.0;
50 ;3:00.30 ;4322 ;0 ;85;27;0.808 ;0.900 ;2.75 ;26.4 ;0.0;
50 ;3:00.40 ;4289 ;0 ;85;27;0.798 ;0.900 ;2.75 ;25.7 ;0.0;
50 ;3:00.50 ;4235 ;0 ;85;27;0.792 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;3:00.60 ;4261 ;0 ;85;27;0.804 ;0.900 ;2.75 ;25.2 ;0.0;
50 ;3:00.70 ;4304 ;0 ;85;27;0.814 ;0.900 ;2.75 ;26.0 ;0.0;
50 ;3:00.80 ;4292 ;0 ;85;27;0.821 ;0.900 ;2.75 ;25.8 ;0.0;
50 ;3:00.90 ;4266 ;0 ;85;27;0.805 ;0.900 ;2.75 ;25.3 ;0.0;
50 ;3:01.00 ;4235 ;0 ;85;27;0.806 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;3:01.10 ;4332 ;0 ;85;27;0.799 ;0.900 ;2.75 ;26.3 ;0.0;
50 ;3:01.20 ;4378 ;0 ;85;27;0.799 ;0.900 ;2.75 ;27.5 ;0.0;
50 ;3:01.30 ;4331 ;0 ;85;27;0.791 ;0.900 ;2.75 ;26.6 ;0.0;
50 ;3:01.40 ;4285 ;0 ;85;27;0.799 ;0.900 ;2.75 ;25.7 ;0.0;
50 ;3:01.50 ;4272 ;0 ;85;27;0.806 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;3:01.60 ;4288 ;0 ;85;27;0.810 ;0.900 ;2.75 ;25.7 ;0.0;
50 ;3:01.70 ;4296 ;0 ;85;27;0.807 ;0.900 ;2.75 ;25.9 ;0.0;
50 ;3:01.80 ;4291 ;0 ;85;27;0.800 ;0.900 ;2.75 ;25.8 ;0.0;
50 ;3:01.90 ;4243 ;0 ;85;27;0.817 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;3:02.00 ;4259 ;0 ;85;27;0.809 ;0.900 ;2.75 ;25.1 ;0.0;
50 ;3:02.10 ;4251 ;0 ;85;27;0.809 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;3:02.20 ;4333 ;0 ;85;27;0.809 ;0.900 ;2.75 ;26.6 ;0.0;
50 ;3:02.30 ;4267 ;0 ;85;27;0.808 ;0.900 ;2.75 ;25.3 ;0.0;
50 ;3:02.40 ;4252 ;0 ;85;27;0.805 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;3:02.50 ;4306 ;0 ;85;27;0.809 ;0.900 ;2.75 ;26.1 ;0.0;
50 ;3:02.60 ;4292 ;0 ;85;27;0.806 ;0.900 ;2.75 ;25.8 ;0.0;
50 ;3:02.70 ;4234 ;0 ;85;27;0.804 ;0.900 ;2.75 ;24.6 ;0.0;
50 ;3:02.80 ;4204 ;0 ;85;27;0.817 ;0.900 ;2.75 ;24.0 ;0.0;
50 ;3:02.90 ;4236 ;0 ;85;27;0.810 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;3:03.00 ;4252 ;0 ;85;27;0.819 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;3:03.10 ;4241 ;0 ;85;27;0.796 ;0.900 ;2.75 ;25.3 ;0.0;
50 ;3:03.20 ;4231 ;0 ;85;27;0.800 ;0.900 ;2.75 ;24.6 ;0.0;
50 ;3:03.30 ;4267 ;0 ;85;27;0.802 ;0.900 ;2.75 ;25.3 ;0.0;
50 ;3:03.40 ;4296 ;0 ;85;27;0.804 ;0.900 ;2.75 ;25.9 ;0.0;
50 ;3:03.50 ;4329 ;0 ;85;27;0.810 ;0.900 ;2.75 ;26.5 ;0.0;
50 ;3:03.60 ;4253 ;0 ;85;27;0.808 ;0.900 ;2.75 ;25.0 ;0.0;
50 ;3:03.70 ;4260 ;0 ;85;27;0.797 ;0.900 ;2.75 ;25.2 ;0.0;
50 ;3:03.80 ;4306 ;0 ;85;27;0.800 ;0.900 ;2.75 ;26.1 ;0.0;
50 ;3:03.90 ;4291 ;0 ;85;27;0.807 ;0.900 ;2.75 ;25.8 ;0.0;
50 ;3:04.00 ;4237 ;0 ;85;27;0.798 ;0.900 ;2.75 ;24.7 ;0.0;
50 ;3:04.10 ;4204 ;0 ;85;27;0.800 ;0.900 ;2.75 ;24.0 ;0.0;
50 ;3:04.20 ;4259 ;0 ;85;27;0.791 ;0.900 ;2.75 ;25.1 ;0.0;
50 ;3:04.30 ;4284 ;0 ;85;27;0.800 ;0.900 ;2.75 ;25.6 ;0.0;
50 ;3:04.40 ;4274 ;0 ;85;27;0.801 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;3:04.50 ;4219 ;0 ;85;27;0.804 ;0.900 ;2.75 ;24.3 ;0.0;
50 ;3:04.60 ;4189 ;0 ;85;27;0.806 ;0.900 ;2.75 ;23.7 ;0.0;
50 ;3:04.70 ;4128 ;0 ;85;27;0.800 ;0.900 ;2.75 ;22.5 ;0.0;
50 ;3:04.80 ;4199 ;0 ;85;27;0.798 ;0.900 ;2.75 ;23.9 ;0.0;
50 ;3:04.90 ;4161 ;0 ;85;27;0.786 ;0.900 ;2.75 ;23.2 ;0.0;
50 ;3:05.00 ;4182 ;0 ;85;27;0.802 ;0.900 ;2.75 ;23.6 ;0.0;
50 ;3:05.10 ;4225 ;0 ;85;27;0.791 ;0.900 ;2.75 ;24.5 ;0.0;
50 ;3:05.20 ;4241 ;0 ;85;27;0.794 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;3:05.30 ;4263 ;0 ;85;27;0.791 ;0.900 ;2.75 ;25.2 ;0.0;
50 ;3:05.40 ;4270 ;0 ;85;27;0.794 ;0.900 ;2.75 ;25.4 ;0.0;
50 ;3:05.50 ;4223 ;0 ;85;27;0.779 ;0.900 ;2.75 ;24.4 ;0.0;
50 ;3:05.60 ;4249 ;0 ;85;27;0.783 ;0.900 ;2.75 ;24.9 ;0.0;
50 ;3:05.70 ;4244 ;0 ;85;27;0.787 ;0.900 ;2.75 ;24.8 ;0.0;
50 ;3:05.80 ;4186 ;0 ;85;27;0.794 ;0.900 ;2.75 ;23.7 ;0.0;
50 ;3:05.90 ;4182 ;0 ;85;27;0.807 ;0.900 ;2.75 ;23.6 ;0.0;
50 ;3:06.00 ;4192 ;0 ;85;27;0.796 ;0.900 ;2.75 ;23.8 ;0.0;
50 ;3:06.10 ;4194 ;0 ;85;27;0.799 ;0.900 ;2.75 ;23.8 ;0.0;
50 ;3:06.20 ;4142 ;0 ;85;27;0.806 ;0.900 ;2.75 ;22.8 ;0.0;
50 ;3:06.30 ;4098 ;0 ;85;27;0.790 ;0.900 ;2.75 ;21.9 ;0.0;
50 ;3:06.40 ;4080 ;0 ;85;27;0.794 ;0.900 ;2.75 ;21.6 ;0.0;
50 ;3:06.50 ;4054 ;0 ;85;27;0.799 ;0.900 ;2.75 ;21.0 ;0.0;
50 ;3:06.60 ;4084 ;0 ;85;27;0.808 ;0.900 ;2.75 ;21.6 ;0.0;
50 ;3:06.70 ;4150 ;0 ;85;27;0.815 ;0.900 ;2.75 ;23.0 ;0.0;
50 ;3:06.80 ;4129 ;0 ;85;27;0.799 ;0.900 ;2.75 ;22.5 ;0.0;
50 ;3:06.90 ;4198 ;0 ;85;27;0.788 ;0.900 ;2.75 ;23.9 ;0.0;
50 ;3:07.00 ;4335 ;0 ;85;27;0.794 ;0.900 ;2.75 ;26.7 ;0.0;
50 ;3:07.10 ;4399 ;0 ;85;27;0.785 ;0.900 ;2.75 ;27.9 ;0.0;
50 ;3:07.20 ;4364 ;0 ;85;27;0.798 ;0.900 ;2.75 ;27.2 ;0.0;
50 ;3:07.30 ;4350 ;0 ;85;27;0.794 ;0.900 ;2.75 ;27.0 ;0.0;
50 ;3:07.40 ;4408 ;0 ;85;27;0.800 ;0.900 ;2.75 ;28.1 ;0.0;
50 ;3:07.50 ;4506 ;0 ;85;27;0.819 ;0.900 ;2.75 ;30.1 ;0.0;
50 ;3:07.60 ;4498 ;0 ;85;27;0.840 ;0.900 ;2.75 ;29.9 ;0.0;
50 ;3:07.70 ;4454 ;0 ;85;27;0.845 ;0.900 ;2.75 ;29.0 ;0.0;
50 ;3:07.80 ;4307 ;0 ;85;27;0.827 ;0.900 ;2.75 ;26.1 ;0.0;
50 ;3:07.90 ;3938 ;0 ;85;27;0.816 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.00 ;3677 ;0 ;85;27;0.814 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.10 ;3437 ;0 ;85;27;0.825 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.20 ;3322 ;0 ;85;27;0.805 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.30 ;3291 ;0 ;85;27;0.803 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.40 ;3024 ;0 ;85;27;0.858 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.50 ;3045 ;0 ;85;27;0.914 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.60 ;3167 ;0 ;85;27;0.869 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.70 ;3401 ;0 ;85;27;0.822 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.80 ;3561 ;0 ;85;27;0.808 ;0.900 ;2.75 ;20.0 ;0.0;
50 ;3:08.90 ;4054 ;0 ;85;27;0.801 ;0.900 ;2.75 ;21.0 ;0.0;
49 ;3:09.00 ;4310 ;0 ;85;27;0.796 ;0.900 ;2.75 ;26.2 ;0.0;
49 ;3:09.10 ;4280 ;0 ;85;27;0.794 ;0.900 ;2.75 ;25.6 ;0.0;
49 ;3:09.20 ;4307 ;0 ;85;27;0.809 ;0.900 ;2.75 ;26.1 ;0.0;
49 ;3:09.30 ;4407 ;0 ;85;27;0.791 ;0.900 ;2.75 ;28.1 ;0.0;
49 ;3:09.40 ;4408 ;0 ;85;27;0.798 ;0.900 ;2.75 ;28.1 ;0.0;
49 ;3:09.50 ;4258 ;0 ;85;27;0.791 ;0.900 ;2.75 ;25.1 ;0.0;
49 ;3:09.60 ;4119 ;0 ;85;27;0.798 ;0.900 ;2.75 ;22.3 ;0.0;
49 ;3:09.70 ;4035 ;0 ;85;27;0.809 ;0.900 ;2.75 ;20.7 ;0.0;
49 ;3:09.80 ;3951 ;0 ;85;27;0.797 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:09.90 ;3936 ;0 ;85;27;0.790 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:10.00 ;4037 ;0 ;85;27;0.802 ;0.900 ;2.75 ;20.7 ;0.0;
49 ;3:10.10 ;4111 ;0 ;85;27;0.811 ;0.900 ;2.75 ;22.2 ;0.0;
49 ;3:10.20 ;4161 ;0 ;85;27;0.799 ;0.900 ;2.75 ;23.2 ;0.0;
49 ;3:10.30 ;4113 ;0 ;85;27;0.800 ;0.900 ;2.75 ;22.2 ;0.0;
49 ;3:10.40 ;4198 ;0 ;85;27;0.798 ;0.900 ;2.75 ;23.5 ;0.0;
49 ;3:10.50 ;4230 ;0 ;85;27;0.796 ;0.900 ;2.75 ;24.6 ;0.0;
49 ;3:10.60 ;4188 ;0 ;85;27;0.802 ;0.900 ;2.75 ;23.7 ;0.0;
49 ;3:10.70 ;4239 ;0 ;85;27;0.800 ;0.900 ;2.75 ;24.7 ;0.0;
49 ;3:10.80 ;4284 ;0 ;85;27;0.796 ;0.900 ;2.75 ;25.6 ;0.0;
49 ;3:10.90 ;4350 ;0 ;85;27;0.796 ;0.900 ;2.75 ;27.0 ;0.0;
49 ;3:11.00 ;4342 ;0 ;85;27;0.802 ;0.900 ;2.75 ;27.2 ;0.0;
49 ;3:11.10 ;4348 ;0 ;85;27;0.790 ;0.900 ;2.75 ;26.9 ;0.0;
49 ;3:11.20 ;4317 ;0 ;85;27;0.792 ;0.900 ;2.75 ;26.3 ;0.0;
49 ;3:11.30 ;4415 ;0 ;85;27;0.798 ;0.900 ;2.75 ;28.3 ;0.0;
49 ;3:11.40 ;4457 ;0 ;85;27;0.807 ;0.900 ;2.75 ;29.1 ;0.0;
49 ;3:11.50 ;4493 ;0 ;85;27;0.820 ;0.900 ;2.75 ;29.8 ;0.0;
49 ;3:11.60 ;4485 ;0 ;85;27;0.851 ;0.900 ;2.75 ;29.7 ;0.0;
49 ;3:11.70 ;4395 ;0 ;85;27;0.847 ;0.900 ;2.75 ;27.9 ;0.0;
49 ;3:11.80 ;4110 ;0 ;85;27;0.821 ;0.900 ;2.75 ;22.2 ;0.0;
49 ;3:11.90 ;3790 ;0 ;85;27;0.820 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.00 ;3598 ;0 ;85;27;0.814 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.10 ;3435 ;0 ;85;27;0.792 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.20 ;3344 ;0 ;85;27;0.790 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.30 ;3186 ;0 ;85;27;0.834 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.40 ;3142 ;0 ;85;27;0.932 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.50 ;3122 ;0 ;85;27;0.938 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.60 ;3220 ;0 ;85;27;0.818 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.70 ;3574 ;0 ;85;27;0.801 ;0.900 ;2.75 ;20.0 ;0.0;
49 ;3:12.80 ;3976 ;0 ;85;27;0.792 ;0.900 ;2.75 ;20.0 ;0.0;
48 ;3:12.90 ;4231 ;0 ;85;27;0.798 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:13.00 ;4214 ;0 ;85;27;0.791 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:13.10 ;4254 ;0 ;85;27;0.787 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:13.20 ;4324 ;0 ;85;27;0.810 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:13.30 ;4279 ;0 ;85;27;0.804 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:13.40 ;4241 ;0 ;85;27;0.803 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:13.50 ;4236 ;0 ;85;27;0.798 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:13.60 ;4246 ;0 ;85;27;0.804 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:13.70 ;4310 ;0 ;85;27;0.807 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:13.80 ;4325 ;0 ;85;27;0.799 ;0.900 ;2.75 ;26.5 ;0.0;
48 ;3:13.90 ;4319 ;0 ;85;27;0.812 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:14.00 ;4308 ;0 ;85;27;0.799 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:14.10 ;4263 ;0 ;85;27;0.795 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:14.20 ;4324 ;0 ;85;27;0.808 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:14.30 ;4273 ;0 ;85;27;0.804 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:14.40 ;4207 ;0 ;85;27;0.794 ;0.900 ;2.75 ;24.1 ;0.0;
48 ;3:14.50 ;4269 ;0 ;85;27;0.783 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:14.60 ;4286 ;0 ;85;27;0.791 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:14.70 ;4265 ;0 ;85;27;0.785 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:14.80 ;4227 ;0 ;85;27;0.800 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:14.90 ;4181 ;0 ;85;27;0.791 ;0.900 ;2.75 ;23.6 ;0.0;
48 ;3:15.00 ;4175 ;0 ;85;27;0.804 ;0.900 ;2.75 ;23.5 ;0.0;
48 ;3:15.10 ;4214 ;0 ;85;27;0.808 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:15.20 ;4199 ;0 ;85;27;0.807 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:15.30 ;4161 ;0 ;85;27;0.815 ;0.900 ;2.75 ;23.2 ;0.0;
48 ;3:15.40 ;4157 ;0 ;85;27;0.796 ;0.900 ;2.75 ;23.1 ;0.0;
48 ;3:15.50 ;4237 ;0 ;85;27;0.800 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:15.60 ;4251 ;0 ;85;27;0.796 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:15.70 ;4233 ;0 ;85;27;0.806 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:15.80 ;4240 ;0 ;85;27;0.802 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:15.90 ;4236 ;0 ;85;27;0.809 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:16.00 ;4276 ;0 ;85;27;0.808 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:16.10 ;4321 ;0 ;85;27;0.813 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:16.20 ;4280 ;0 ;85;27;0.815 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:16.30 ;4221 ;0 ;85;26;0.802 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:16.40 ;4292 ;0 ;85;26;0.804 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:16.50 ;4336 ;0 ;85;26;0.803 ;0.900 ;2.75 ;26.7 ;0.0;
48 ;3:16.60 ;4347 ;0 ;85;26;0.793 ;0.900 ;2.75 ;26.9 ;0.0;
48 ;3:16.70 ;4336 ;0 ;85;26;0.805 ;0.900 ;2.75 ;26.7 ;0.0;
48 ;3:16.80 ;4261 ;0 ;85;26;0.795 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:16.90 ;4285 ;0 ;85;26;0.804 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:17.00 ;4277 ;0 ;85;26;0.811 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:17.10 ;4236 ;0 ;85;26;0.809 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:17.20 ;4186 ;0 ;85;26;0.794 ;0.900 ;2.75 ;23.7 ;0.0;
48 ;3:17.30 ;4193 ;0 ;85;26;0.791 ;0.900 ;2.75 ;23.8 ;0.0;
48 ;3:17.40 ;4255 ;0 ;85;26;0.800 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:17.50 ;4273 ;0 ;85;26;0.821 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:17.60 ;4204 ;0 ;85;26;0.816 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:17.70 ;4196 ;0 ;85;26;0.811 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:17.80 ;4240 ;0 ;85;26;0.810 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:17.90 ;4326 ;0 ;85;26;0.807 ;0.900 ;2.75 ;26.5 ;0.0;
48 ;3:18.00 ;4323 ;0 ;85;26;0.809 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:18.10 ;4244 ;0 ;85;26;0.794 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:18.20 ;4191 ;0 ;85;26;0.804 ;0.900 ;2.75 ;23.8 ;0.0;
48 ;3:18.30 ;4247 ;0 ;85;26;0.813 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:18.40 ;4337 ;0 ;85;26;0.806 ;0.900 ;2.75 ;26.7 ;0.0;
48 ;3:18.50 ;4266 ;0 ;85;26;0.812 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:18.60 ;4210 ;0 ;85;26;0.823 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:18.70 ;4223 ;0 ;85;26;0.818 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:18.80 ;4238 ;0 ;85;26;0.814 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:18.90 ;4306 ;0 ;85;26;0.813 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:19.00 ;4251 ;0 ;84;26;0.812 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:19.10 ;4255 ;0 ;85;26;0.810 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:19.20 ;4251 ;0 ;85;26;0.809 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:19.30 ;4273 ;0 ;84;26;0.816 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:19.40 ;4297 ;0 ;84;26;0.804 ;0.900 ;2.75 ;25.9 ;0.0;
