SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;ANA3;L U SP;L D SP;TAR LB;TRAC %;VOLTS;SLIP%;GEAR;SHIF A;INJ %;A1 VAL;A2 VAL;A3 VAL;

628 ;0:00.10 ;3616 ;0 ;98;22;78;0.851 ;0 ;3.1 ;0.0 ;0.850 ;0 ;12.5 ;-100 ;0 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.20 ;3585 ;0 ;98;22;78;0.873 ;0 ;3.1 ;0.0 ;0.850 ;0 ;12.5 ;-100 ;0 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.30 ;3534 ;0 ;98;22;78;0.875 ;0 ;3.1 ;0.0 ;0.850 ;0 ;12.7 ;-100 ;0 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.40 ;3523 ;0 ;98;22;79;0.895 ;0 ;3.1 ;0.0 ;0.850 ;0 ;12.8 ;-100 ;0 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.50 ;3451 ;0 ;98;22;79;0.896 ;0 ;3.1 ;0.0 ;0.850 ;0 ;12.7 ;-100 ;0 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.60 ;3389 ;0 ;98;22;79;0.886 ;2 ;3.8 ;0.0 ;0.850 ;0 ;12.8 ;-100 ;0 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.70 ;3366 ;0 ;98;22;79;0.875 ;9 ;4.7 ;0.0 ;0.850 ;0 ;12.5 ;-100 ;0 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.80 ;3380 ;0 ;98;22;79;0.953 ;41 ;6.2 ;0.0 ;0.850 ;0 ;12.7 ;-100 ;0 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:00.90 ;3338 ;0 ;98;22;79;0.897 ;142 ;6.6 ;0.0 ;0.850 ;0 ;12.8 ;-100 ;0 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.00 ;3308 ;0 ;98;22;79;0.895 ;446 ;7.9 ;0.0 ;0.850 ;0 ;12.7 ;-100 ;0 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.10 ;3302 ;0 ;98;22;79;0.908 ;753 ;9.7 ;16.0 ;0.850 ;0 ;12.8 ;64 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.20 ;3336 ;0 ;98;22;79;0.942 ;761 ;10.5 ;16.2 ;0.850 ;0 ;12.8 ;54 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.30 ;3299 ;0 ;98;22;79;0.906 ;782 ;11.5 ;16.0 ;0.850 ;0 ;12.8 ;39 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.40 ;3289 ;0 ;98;22;79;0.876 ;848 ;12.5 ;15.9 ;0.850 ;0 ;12.8 ;27 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.50 ;3256 ;0 ;98;22;78;0.874 ;751 ;14.0 ;15.8 ;0.850 ;0 ;12.7 ;12 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.60 ;3323 ;0 ;98;22;78;0.892 ;755 ;14.8 ;16.1 ;0.850 ;0 ;12.8 ;8 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.70 ;3314 ;0 ;98;22;78;0.818 ;767 ;15.4 ;16.1 ;0.850 ;0 ;12.7 ;4 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.80 ;3265 ;0 ;98;22;77;0.848 ;800 ;15.9 ;15.8 ;0.850 ;0 ;12.8 ;0 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:01.90 ;3274 ;0 ;98;22;77;0.860 ;756 ;17.9 ;15.9 ;0.850 ;0 ;12.8 ;-11 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.00 ;3360 ;0 ;98;22;76;0.823 ;768 ;19.0 ;16.3 ;0.850 ;0 ;12.7 ;-14 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.10 ;3450 ;0 ;98;22;73;0.796 ;799 ;18.3 ;16.7 ;0.850 ;0 ;12.7 ;-8 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.20 ;3646 ;0 ;98;22;71;0.839 ;904 ;18.7 ;17.7 ;0.850 ;0 ;12.8 ;-5 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.30 ;3837 ;0 ;98;22;69;0.828 ;1224 ;19.5 ;18.6 ;0.850 ;0 ;12.6 ;-4 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.40 ;3980 ;0 ;98;22;68;0.859 ;818 ;19.8 ;19.3 ;0.850 ;0 ;12.6 ;-2 ;1 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.50 ;4129 ;0 ;98;22;67;0.843 ;768 ;22.0 ;20.0 ;0.850 ;0 ;12.8 ;-9 ;1 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.60 ;4218 ;0 ;98;22;67;0.816 ;803 ;21.1 ;20.5 ;0.850 ;0 ;12.8 ;-2 ;1 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.70 ;4325 ;0 ;98;22;66;0.819 ;902 ;22.2 ;21.0 ;0.850 ;0 ;12.8 ;-5 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.80 ;4449 ;0 ;98;22;66;0.812 ;1219 ;24.0 ;21.6 ;0.850 ;0 ;12.8 ;-10 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:02.90 ;4495 ;1 ;98;22;67;0.821 ;1189 ;23.0 ;21.8 ;0.850 ;0 ;12.8 ;-5 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.00 ;4522 ;1 ;98;22;67;0.804 ;785 ;24.8 ;21.9 ;0.850 ;0 ;12.8 ;-11 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.10 ;4531 ;1 ;98;22;67;0.800 ;857 ;26.5 ;22.0 ;0.850 ;0 ;12.8 ;-16 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.20 ;4534 ;1 ;98;22;67;0.797 ;1077 ;25.6 ;22.0 ;0.850 ;0 ;12.8 ;-14 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.30 ;4595 ;1 ;98;22;66;0.776 ;803 ;23.2 ;22.3 ;0.850 ;0 ;12.7 ;-3 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.40 ;4602 ;1 ;98;22;67;0.767 ;935 ;23.2 ;22.3 ;0.850 ;0 ;12.7 ;-3 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.50 ;4651 ;1 ;98;22;66;0.792 ;1304 ;25.8 ;22.6 ;0.850 ;0 ;12.8 ;-12 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.60 ;4726 ;1 ;98;22;67;0.794 ;1297 ;25.6 ;22.9 ;0.850 ;0 ;12.8 ;-10 ;1 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.70 ;4834 ;1 ;98;22;67;0.784 ;898 ;26.0 ;23.5 ;0.850 ;0 ;12.7 ;-9 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.80 ;4969 ;1 ;98;22;67;0.785 ;753 ;26.9 ;24.1 ;0.850 ;0 ;12.8 ;-10 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
628 ;0:03.90 ;5044 ;2 ;98;22;67;0.773 ;776 ;29.4 ;24.5 ;0.850 ;0 ;12.7 ;-16 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.00 ;5097 ;2 ;98;22;67;0.784 ;745 ;26.6 ;24.7 ;0.850 ;0 ;12.6 ;-7 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.10 ;5108 ;2 ;98;22;67;0.782 ;746 ;29.9 ;24.9 ;0.850 ;0 ;12.6 ;-16 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.20 ;5196 ;2 ;98;22;67;0.783 ;744 ;27.5 ;25.2 ;0.850 ;0 ;12.8 ;-8 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.30 ;5202 ;2 ;98;22;66;0.786 ;744 ;27.9 ;25.2 ;0.850 ;0 ;12.7 ;-9 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.40 ;5188 ;2 ;98;22;66;0.792 ;747 ;30.1 ;25.2 ;0.850 ;0 ;12.7 ;-16 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.50 ;5246 ;2 ;98;22;66;0.802 ;743 ;30.8 ;25.5 ;0.850 ;0 ;12.8 ;-17 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.60 ;5296 ;2 ;98;22;65;0.798 ;740 ;29.1 ;25.7 ;0.850 ;0 ;12.6 ;-11 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.70 ;5409 ;2 ;98;22;64;0.774 ;742 ;28.4 ;26.2 ;0.850 ;0 ;12.7 ;-7 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.80 ;5506 ;2 ;98;22;64;0.783 ;744 ;28.1 ;26.7 ;0.850 ;0 ;12.6 ;-4 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:04.90 ;5555 ;2 ;98;22;64;0.780 ;742 ;28.8 ;27.0 ;0.850 ;0 ;12.8 ;-6 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.00 ;5630 ;2 ;98;22;63;0.765 ;745 ;30.7 ;27.3 ;0.850 ;0 ;12.7 ;-11 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.10 ;5676 ;2 ;98;22;63;0.762 ;743 ;31.8 ;27.5 ;0.850 ;0 ;12.6 ;-13 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.20 ;5706 ;2 ;98;22;62;0.768 ;745 ;31.6 ;27.7 ;0.850 ;0 ;12.7 ;-12 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.30 ;5746 ;2 ;98;22;61;0.783 ;741 ;29.9 ;27.9 ;0.850 ;0 ;12.6 ;-6 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.40 ;5783 ;3 ;98;22;61;0.851 ;744 ;31.5 ;28.1 ;0.850 ;0 ;12.6 ;-10 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.50 ;5875 ;3 ;98;22;59;0.500 ;742 ;30.1 ;28.5 ;0.850 ;0 ;12.8 ;-5 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.60 ;6075 ;3 ;98;22;57;0.503 ;741 ;30.2 ;29.5 ;0.850 ;0 ;12.7 ;-2 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.70 ;6311 ;3 ;98;22;56;0.500 ;739 ;31.3 ;30.6 ;0.850 ;0 ;12.4 ;-2 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.80 ;6454 ;4 ;98;22;56;0.502 ;740 ;31.4 ;31.3 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
628 ;0:05.90 ;6567 ;4 ;98;22;58;0.500 ;739 ;29.5 ;31.7 ;0.850 ;0 ;12.6 ;7 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.00 ;6366 ;4 ;98;22;60;0.500 ;745 ;29.5 ;30.9 ;0.850 ;0 ;12.6 ;4 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.10 ;5990 ;4 ;98;22;61;0.500 ;753 ;32.6 ;29.1 ;0.850 ;0 ;12.6 ;-10 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.20 ;5975 ;4 ;98;22;60;0.500 ;778 ;32.5 ;28.9 ;0.850 ;0 ;12.6 ;-11 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.30 ;6505 ;6 ;98;22;58;0.502 ;850 ;31.2 ;31.6 ;0.850 ;0 ;12.6 ;1 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.40 ;6544 ;6 ;98;22;61;0.500 ;741 ;30.9 ;31.8 ;0.850 ;0 ;12.7 ;2 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.50 ;6058 ;6 ;98;22;62;0.504 ;741 ;31.8 ;29.4 ;0.850 ;0 ;12.6 ;-7 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.60 ;5924 ;6 ;98;22;60;0.500 ;741 ;30.8 ;28.8 ;0.850 ;0 ;12.6 ;-6 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.70 ;6778 ;7 ;98;22;60;0.503 ;737 ;29.7 ;32.9 ;0.850 ;0 ;12.6 ;10 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.80 ;6153 ;7 ;98;21;64;0.502 ;739 ;29.7 ;29.9 ;0.850 ;0 ;12.7 ;0 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:06.90 ;5712 ;6 ;98;21;64;0.500 ;743 ;31.2 ;27.7 ;0.850 ;0 ;12.4 ;-11 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.00 ;6302 ;8 ;98;21;62;0.500 ;739 ;27.7 ;30.6 ;0.850 ;0 ;12.7 ;10 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.10 ;6397 ;8 ;98;21;66;0.500 ;740 ;29.2 ;30.9 ;0.850 ;0 ;12.5 ;5 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.20 ;5608 ;8 ;98;21;67;0.500 ;741 ;28.8 ;27.1 ;0.850 ;0 ;12.4 ;-5 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.30 ;5669 ;8 ;98;21;63;0.502 ;739 ;31.8 ;27.5 ;0.850 ;0 ;12.6 ;-13 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.40 ;6419 ;8 ;98;21;62;0.501 ;741 ;27.8 ;31.2 ;0.850 ;0 ;12.5 ;12 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.50 ;5937 ;6 ;98;21;62;0.503 ;743 ;29.9 ;28.8 ;0.850 ;0 ;12.6 ;-3 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.60 ;5815 ;5 ;98;21;62;0.501 ;743 ;29.5 ;28.2 ;0.850 ;0 ;12.4 ;-4 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.70 ;5875 ;4 ;98;21;60;0.503 ;744 ;29.2 ;28.5 ;0.850 ;0 ;12.6 ;-2 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.80 ;5837 ;2 ;98;21;58;0.500 ;752 ;28.2 ;28.3 ;0.850 ;0 ;12.4 ;0 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
628 ;0:07.90 ;5929 ;1 ;98;21;57;0.504 ;771 ;30.5 ;28.8 ;0.850 ;0 ;12.6 ;-5 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.00 ;6111 ;0 ;98;21;56;0.504 ;789 ;30.0 ;29.7 ;0.850 ;0 ;12.6 ;-1 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.10 ;5833 ;0 ;98;21;55;0.505 ;739 ;30.7 ;28.3 ;0.850 ;0 ;12.6 ;-7 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.20 ;6313 ;1 ;98;21;55;0.504 ;740 ;32.2 ;30.6 ;0.850 ;0 ;12.6 ;-4 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.30 ;6512 ;3 ;98;21;57;0.501 ;741 ;31.6 ;31.5 ;0.850 ;0 ;12.4 ;0 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.40 ;6117 ;4 ;98;21;57;0.503 ;741 ;32.4 ;29.7 ;0.850 ;0 ;12.6 ;-8 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.50 ;6366 ;4 ;98;21;56;0.500 ;736 ;33.1 ;30.9 ;0.850 ;0 ;12.3 ;-6 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.60 ;6576 ;5 ;98;21;55;0.504 ;741 ;33.6 ;31.9 ;0.850 ;0 ;12.6 ;-5 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.70 ;6686 ;5 ;98;21;55;0.503 ;739 ;31.5 ;32.5 ;0.850 ;0 ;12.6 ;3 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.80 ;6710 ;5 ;98;21;55;0.504 ;739 ;32.9 ;32.6 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
628 ;0:08.90 ;6656 ;6 ;98;21;55;0.500 ;736 ;34.1 ;32.3 ;0.850 ;0 ;12.3 ;-5 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.00 ;6611 ;6 ;98;21;56;0.501 ;738 ;34.0 ;32.1 ;0.850 ;0 ;12.5 ;-5 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.10 ;6578 ;6 ;98;21;55;0.500 ;739 ;35.8 ;31.9 ;0.850 ;0 ;12.4 ;-10 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.20 ;6708 ;6 ;98;21;55;0.502 ;741 ;33.0 ;32.6 ;0.850 ;0 ;12.6 ;-1 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.30 ;6739 ;6 ;98;21;55;0.504 ;741 ;35.5 ;32.7 ;0.850 ;0 ;12.5 ;-7 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.40 ;6840 ;6 ;98;21;55;0.502 ;752 ;33.9 ;33.2 ;0.850 ;0 ;12.4 ;-2 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.50 ;6898 ;7 ;98;21;56;0.500 ;778 ;35.2 ;33.4 ;0.850 ;0 ;12.4 ;-5 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.60 ;6865 ;7 ;98;21;56;0.500 ;860 ;33.0 ;33.4 ;0.850 ;0 ;12.4 ;1 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.70 ;6893 ;7 ;98;21;56;0.500 ;736 ;38.1 ;33.5 ;0.850 ;0 ;12.3 ;-12 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.80 ;6967 ;8 ;98;21;56;0.500 ;735 ;33.8 ;33.9 ;0.850 ;0 ;12.3 ;0 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
628 ;0:09.90 ;6947 ;8 ;98;21;56;0.501 ;738 ;34.2 ;33.7 ;0.850 ;0 ;12.5 ;-1 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.00 ;7035 ;8 ;98;21;56;0.501 ;735 ;36.3 ;34.2 ;0.850 ;0 ;12.3 ;-5 ;1 ;0 ;20 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.10 ;7102 ;8 ;98;21;57;0.503 ;739 ;34.3 ;34.5 ;0.850 ;0 ;12.5 ;0 ;1 ;0 ;20 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.20 ;7051 ;9 ;98;21;58;0.501 ;735 ;37.9 ;34.2 ;0.850 ;0 ;12.3 ;-9 ;1 ;0 ;20 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.30 ;6918 ;10 ;98;21;58;0.504 ;739 ;34.5 ;33.6 ;0.850 ;0 ;12.6 ;-2 ;1 ;0 ;21 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.40 ;7137 ;11 ;98;21;59;0.502 ;735 ;35.2 ;34.6 ;0.850 ;0 ;12.4 ;-1 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.50 ;7222 ;12 ;98;21;59;0.503 ;735 ;34.6 ;35.1 ;0.850 ;0 ;12.5 ;1 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.60 ;7222 ;12 ;98;21;59;0.500 ;738 ;36.0 ;35.1 ;0.850 ;0 ;12.4 ;-2 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.70 ;7043 ;12 ;98;21;59;0.503 ;744 ;33.5 ;34.2 ;0.850 ;0 ;12.6 ;2 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.80 ;7088 ;12 ;98;21;59;0.500 ;761 ;35.1 ;34.6 ;0.850 ;0 ;12.3 ;-1 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:10.90 ;7275 ;12 ;97;21;59;0.503 ;818 ;35.2 ;35.3 ;0.850 ;0 ;12.5 ;0 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.00 ;7186 ;12 ;97;21;59;0.504 ;862 ;32.1 ;34.9 ;0.850 ;0 ;12.6 ;8 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.10 ;7110 ;12 ;97;21;59;0.502 ;734 ;30.3 ;34.5 ;0.850 ;0 ;12.4 ;13 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.20 ;7203 ;12 ;97;21;59;0.501 ;737 ;34.0 ;35.0 ;0.850 ;0 ;12.5 ;2 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.30 ;7350 ;12 ;97;21;59;0.500 ;735 ;33.3 ;35.7 ;0.850 ;0 ;12.4 ;7 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.40 ;7161 ;12 ;97;21;59;0.501 ;735 ;33.6 ;34.8 ;0.850 ;0 ;12.5 ;3 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.50 ;7242 ;12 ;97;21;59;0.503 ;737 ;33.2 ;35.2 ;0.850 ;0 ;12.5 ;6 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.60 ;7197 ;12 ;97;21;59;0.503 ;737 ;35.1 ;34.9 ;0.850 ;0 ;12.5 ;0 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.70 ;7298 ;12 ;97;21;59;0.503 ;736 ;36.2 ;35.4 ;0.850 ;0 ;12.5 ;-2 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.80 ;7270 ;12 ;97;21;58;0.504 ;736 ;33.0 ;35.3 ;0.850 ;0 ;12.5 ;6 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:11.90 ;7231 ;12 ;97;21;59;0.500 ;733 ;35.2 ;35.1 ;0.850 ;0 ;12.3 ;0 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.00 ;7178 ;12 ;97;21;58;0.501 ;734 ;32.8 ;34.8 ;0.850 ;0 ;12.3 ;6 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.10 ;7335 ;12 ;97;21;57;0.503 ;736 ;34.2 ;35.4 ;0.850 ;0 ;12.7 ;3 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.20 ;7367 ;12 ;97;21;56;0.500 ;737 ;33.9 ;35.8 ;0.850 ;0 ;12.7 ;5 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.30 ;7470 ;12 ;97;21;56;0.501 ;735 ;33.5 ;36.3 ;0.850 ;0 ;12.6 ;8 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.40 ;7425 ;12 ;97;21;55;0.500 ;738 ;34.2 ;36.0 ;0.850 ;0 ;12.5 ;5 ;1 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.50 ;7506 ;11 ;97;21;55;0.500 ;732 ;33.0 ;36.5 ;0.850 ;0 ;12.4 ;10 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.60 ;7539 ;11 ;97;21;54;0.500 ;739 ;37.1 ;36.6 ;0.850 ;0 ;12.7 ;-1 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.70 ;7581 ;10 ;97;21;53;0.500 ;735 ;35.0 ;36.8 ;0.850 ;0 ;12.6 ;5 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.80 ;7572 ;10 ;97;21;53;0.502 ;738 ;33.9 ;36.8 ;0.850 ;0 ;12.6 ;8 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:12.90 ;7662 ;10 ;97;21;52;0.500 ;733 ;37.1 ;37.2 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.00 ;7757 ;10 ;97;21;52;0.500 ;731 ;37.0 ;37.7 ;0.850 ;0 ;12.4 ;1 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.10 ;7884 ;10 ;97;21;52;0.500 ;733 ;36.3 ;38.3 ;0.850 ;0 ;12.5 ;5 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.20 ;7722 ;10 ;97;21;52;0.500 ;733 ;41.3 ;37.5 ;0.850 ;0 ;12.7 ;-9 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.30 ;7767 ;10 ;97;21;50;0.500 ;738 ;39.9 ;37.7 ;0.850 ;0 ;12.6 ;-5 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.40 ;8127 ;10 ;97;21;49;0.500 ;736 ;42.1 ;39.5 ;0.850 ;0 ;12.7 ;-6 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.50 ;8538 ;10 ;97;21;48;0.500 ;731 ;38.2 ;41.5 ;0.850 ;0 ;12.6 ;8 ;1 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.60 ;8411 ;9 ;97;21;48;0.500 ;734 ;39.9 ;40.8 ;0.850 ;0 ;12.7 ;2 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
628 ;0:13.70 ;8256 ;9 ;97;21;48;0.500 ;736 ;39.8 ;40.1 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
