SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;INJ;
457 ;1:47.04 ;7175 ;35 ;0.675 ;35.3 ;0.0 ;0 ;5.69 ;
457 ;1:47.05 ;7233 ;35 ;0.683 ;38.2 ;0.0 ;0 ;5.70 ;
457 ;1:47.06 ;7273 ;35 ;0.677 ;36.4 ;0.0 ;0 ;5.72 ;
457 ;1:47.07 ;7301 ;35 ;0.680 ;36.6 ;0.0 ;0 ;5.73 ;
457 ;1:47.08 ;7290 ;35 ;0.681 ;34.8 ;0.0 ;0 ;5.73 ;
457 ;1:47.09 ;7183 ;35 ;0.677 ;36.1 ;0.0 ;0 ;5.68 ;
457 ;1:47.10 ;7172 ;35 ;0.683 ;34.2 ;0.0 ;0 ;5.68 ;
457 ;1:47.11 ;7222 ;35 ;0.675 ;35.4 ;0.0 ;0 ;5.72 ;
457 ;1:47.12 ;7233 ;35 ;0.697 ;36.4 ;0.0 ;0 ;5.70 ;
457 ;1:47.13 ;7208 ;35 ;0.693 ;36.4 ;0.0 ;0 ;5.69 ;
457 ;1:47.14 ;7113 ;35 ;0.693 ;35.8 ;0.0 ;0 ;5.65 ;
457 ;1:47.15 ;7078 ;35 ;0.696 ;35.3 ;0.0 ;0 ;5.64 ;
457 ;1:47.16 ;7056 ;35 ;0.690 ;32.9 ;0.0 ;0 ;5.63 ;
457 ;1:47.17 ;7140 ;35 ;0.695 ;39.0 ;0.0 ;0 ;5.66 ;
457 ;1:47.18 ;7148 ;35 ;0.693 ;32.4 ;0.0 ;0 ;5.67 ;
457 ;1:47.19 ;7091 ;35 ;0.693 ;35.7 ;0.0 ;0 ;5.64 ;
457 ;1:47.20 ;7059 ;35 ;0.693 ;34.9 ;0.0 ;0 ;5.63 ;
457 ;1:47.21 ;6988 ;35 ;0.696 ;36.7 ;0.0 ;0 ;5.62 ;
457 ;1:47.22 ;6908 ;35 ;0.690 ;33.4 ;0.0 ;0 ;5.66 ;
457 ;1:47.23 ;6865 ;35 ;0.695 ;35.0 ;0.0 ;0 ;5.69 ;
457 ;1:47.24 ;6868 ;35 ;0.696 ;34.6 ;0.0 ;0 ;5.69 ;
457 ;1:47.25 ;6890 ;35 ;0.689 ;32.7 ;0.0 ;0 ;5.67 ;
457 ;1:47.26 ;6873 ;35 ;0.695 ;33.4 ;0.0 ;0 ;5.68 ;
457 ;1:47.27 ;6850 ;35 ;0.694 ;33.4 ;0.0 ;0 ;5.70 ;
457 ;1:47.28 ;6845 ;35 ;0.694 ;33.7 ;0.0 ;0 ;5.70 ;
457 ;1:47.29 ;6727 ;35 ;0.679 ;33.5 ;0.0 ;0 ;5.76 ;
457 ;1:47.30 ;6627 ;35 ;0.687 ;35.1 ;0.0 ;0 ;5.82 ;
457 ;1:47.31 ;6535 ;35 ;0.686 ;32.0 ;0.0 ;0 ;5.88 ;
457 ;1:47.32 ;6528 ;35 ;0.685 ;33.3 ;0.0 ;0 ;5.88 ;
457 ;1:47.33 ;6537 ;35 ;0.683 ;34.6 ;0.0 ;0 ;5.88 ;
457 ;1:47.34 ;6609 ;35 ;0.680 ;35.5 ;0.0 ;0 ;5.83 ;
457 ;1:47.35 ;6684 ;35 ;0.686 ;32.0 ;0.0 ;0 ;5.79 ;
457 ;1:47.36 ;6674 ;35 ;0.685 ;33.1 ;0.0 ;0 ;5.79 ;
457 ;1:47.37 ;6641 ;35 ;0.749 ;33.6 ;0.0 ;0 ;5.81 ;
457 ;1:47.38 ;6539 ;35 ;0.741 ;32.1 ;0.0 ;0 ;5.87 ;
457 ;1:47.39 ;6447 ;35 ;0.745 ;33.1 ;0.0 ;0 ;5.92 ;
457 ;1:47.40 ;6519 ;35 ;0.745 ;34.0 ;0.0 ;0 ;5.88 ;
457 ;1:47.41 ;6581 ;35 ;0.747 ;32.6 ;0.0 ;0 ;5.85 ;
457 ;1:47.42 ;6592 ;34 ;0.749 ;31.3 ;0.0 ;0 ;5.81 ;
457 ;1:47.43 ;6606 ;34 ;0.745 ;31.5 ;0.0 ;0 ;5.80 ;
457 ;1:47.44 ;6585 ;34 ;0.745 ;32.1 ;0.0 ;0 ;5.81 ;
457 ;1:47.45 ;6521 ;34 ;0.707 ;32.0 ;0.0 ;0 ;5.84 ;
457 ;1:47.46 ;6414 ;34 ;0.713 ;32.2 ;0.0 ;0 ;5.90 ;
457 ;1:47.47 ;6285 ;34 ;0.710 ;32.4 ;0.0 ;0 ;5.98 ;
457 ;1:47.48 ;6184 ;34 ;0.712 ;32.9 ;0.0 ;0 ;6.04 ;
457 ;1:47.49 ;6133 ;34 ;0.711 ;31.9 ;0.0 ;0 ;6.06 ;
457 ;1:47.50 ;6046 ;34 ;0.710 ;32.1 ;0.0 ;0 ;6.12 ;
457 ;1:47.51 ;6027 ;34 ;0.712 ;32.3 ;0.0 ;0 ;6.13 ;
457 ;1:47.52 ;5978 ;34 ;0.709 ;32.7 ;0.0 ;0 ;6.15 ;
457 ;1:47.53 ;5998 ;34 ;0.776 ;31.5 ;0.0 ;0 ;6.15 ;
457 ;1:47.54 ;6052 ;34 ;0.772 ;33.0 ;0.0 ;0 ;6.11 ;
457 ;1:47.55 ;6208 ;34 ;0.775 ;32.5 ;0.0 ;0 ;6.02 ;
457 ;1:47.56 ;6220 ;34 ;0.771 ;31.7 ;0.0 ;0 ;6.02 ;
457 ;1:47.57 ;6332 ;34 ;0.769 ;32.0 ;0.0 ;0 ;5.96 ;
457 ;1:47.58 ;6239 ;34 ;0.769 ;34.9 ;0.0 ;0 ;6.01 ;
457 ;1:47.59 ;6279 ;34 ;0.768 ;29.2 ;0.0 ;0 ;5.98 ;
457 ;1:47.60 ;6379 ;33 ;0.773 ;33.9 ;0.0 ;0 ;5.89 ;
457 ;1:47.61 ;6338 ;33 ;0.730 ;30.5 ;0.0 ;0 ;5.91 ;
457 ;1:47.62 ;6270 ;33 ;0.726 ;31.5 ;0.0 ;0 ;5.96 ;
457 ;1:47.63 ;6300 ;32 ;0.721 ;32.0 ;0.0 ;0 ;5.88 ;
457 ;1:47.64 ;6192 ;32 ;0.724 ;32.0 ;0.0 ;0 ;5.95 ;
457 ;1:47.65 ;6097 ;32 ;0.722 ;31.9 ;0.0 ;0 ;6.00 ;
457 ;1:47.66 ;6081 ;31 ;0.722 ;31.9 ;0.0 ;0 ;5.97 ;
457 ;1:47.67 ;6013 ;31 ;0.724 ;31.7 ;0.0 ;0 ;6.02 ;
457 ;1:47.68 ;5888 ;30 ;0.722 ;31.1 ;0.0 ;0 ;6.02 ;
457 ;1:47.69 ;5742 ;30 ;0.724 ;30.3 ;0.0 ;0 ;6.07 ;
457 ;1:47.70 ;5742 ;30 ;0.705 ;32.0 ;0.0 ;0 ;6.07 ;
457 ;1:47.71 ;5762 ;29 ;0.709 ;30.1 ;0.0 ;0 ;6.02 ;
457 ;1:47.72 ;5794 ;29 ;0.703 ;31.0 ;0.0 ;0 ;6.01 ;
457 ;1:47.73 ;5855 ;29 ;0.705 ;30.8 ;0.0 ;0 ;5.99 ;
457 ;1:47.74 ;5888 ;29 ;0.703 ;32.1 ;0.0 ;0 ;5.98 ;
457 ;1:47.75 ;5905 ;29 ;0.702 ;31.1 ;0.0 ;0 ;5.97 ;
457 ;1:47.76 ;5996 ;29 ;0.704 ;30.7 ;0.0 ;0 ;5.95 ;
457 ;1:47.77 ;6087 ;29 ;0.702 ;31.6 ;0.0 ;0 ;5.88 ;
457 ;1:47.78 ;6151 ;29 ;0.713 ;31.2 ;0.0 ;0 ;5.84 ;
457 ;1:47.79 ;6073 ;29 ;0.709 ;29.7 ;0.0 ;0 ;5.89 ;
457 ;1:47.80 ;6147 ;29 ;0.714 ;29.9 ;0.0 ;0 ;5.85 ;
457 ;1:47.81 ;6073 ;29 ;0.710 ;29.3 ;0.0 ;0 ;5.89 ;
457 ;1:47.82 ;6121 ;28 ;0.713 ;30.7 ;0.0 ;0 ;5.82 ;
457 ;1:47.83 ;6036 ;28 ;0.713 ;29.8 ;0.0 ;0 ;5.87 ;
457 ;1:47.84 ;5977 ;28 ;0.712 ;30.1 ;0.0 ;0 ;5.90 ;
457 ;1:47.85 ;5879 ;28 ;0.715 ;30.5 ;0.0 ;0 ;5.93 ;
457 ;1:47.86 ;5844 ;28 ;0.718 ;30.3 ;0.0 ;0 ;5.95 ;
457 ;1:47.87 ;5760 ;27 ;0.721 ;28.2 ;0.0 ;0 ;5.92 ;
457 ;1:47.88 ;5730 ;27 ;0.716 ;29.4 ;0.0 ;0 ;5.93 ;
457 ;1:47.89 ;5645 ;26 ;0.717 ;30.9 ;0.0 ;0 ;5.92 ;
457 ;1:47.90 ;5644 ;26 ;0.714 ;28.9 ;0.0 ;0 ;5.92 ;
457 ;1:47.91 ;5585 ;25 ;0.718 ;29.1 ;0.0 ;0 ;5.89 ;
457 ;1:47.92 ;5625 ;25 ;0.721 ;30.0 ;0.0 ;0 ;5.88 ;
457 ;1:47.93 ;5572 ;24 ;0.720 ;30.5 ;0.0 ;0 ;5.83 ;
457 ;1:47.94 ;5598 ;24 ;0.724 ;29.0 ;0.0 ;0 ;5.82 ;
457 ;1:47.95 ;5627 ;24 ;0.719 ;32.1 ;0.0 ;0 ;5.81 ;
457 ;1:47.96 ;5695 ;24 ;0.721 ;30.0 ;0.0 ;0 ;5.79 ;
457 ;1:47.97 ;5774 ;23 ;0.716 ;28.3 ;0.0 ;0 ;5.71 ;
457 ;1:47.98 ;5821 ;23 ;0.718 ;29.1 ;0.0 ;0 ;5.70 ;
457 ;1:47.99 ;5857 ;23 ;0.716 ;28.2 ;0.0 ;0 ;5.69 ;
457 ;1:48.00 ;5850 ;23 ;0.718 ;28.3 ;0.0 ;0 ;5.69 ;
457 ;1:48.01 ;5868 ;23 ;0.721 ;28.3 ;0.0 ;0 ;5.68 ;
457 ;1:48.02 ;5819 ;23 ;0.741 ;28.8 ;0.0 ;0 ;5.70 ;
457 ;1:48.03 ;5787 ;23 ;0.746 ;28.0 ;0.0 ;0 ;5.71 ;
457 ;1:48.04 ;5725 ;23 ;0.744 ;29.0 ;0.0 ;0 ;5.72 ;
457 ;1:48.05 ;5700 ;23 ;0.748 ;28.6 ;0.0 ;0 ;5.73 ;
457 ;1:48.06 ;5681 ;23 ;0.744 ;27.8 ;0.0 ;0 ;5.74 ;
457 ;1:48.07 ;5695 ;23 ;0.745 ;28.4 ;0.0 ;0 ;5.73 ;
457 ;1:48.08 ;5693 ;23 ;0.744 ;28.2 ;0.0 ;0 ;5.73 ;
457 ;1:48.09 ;5690 ;23 ;0.742 ;27.2 ;0.0 ;0 ;5.73 ;
457 ;1:48.10 ;5617 ;23 ;0.742 ;27.2 ;0.0 ;0 ;5.76 ;
457 ;1:48.11 ;5547 ;23 ;0.744 ;27.2 ;0.0 ;0 ;5.77 ;
457 ;1:48.12 ;5487 ;23 ;0.750 ;27.6 ;0.0 ;0 ;5.79 ;
457 ;1:48.13 ;5469 ;23 ;0.748 ;27.9 ;0.0 ;0 ;5.79 ;
457 ;1:48.14 ;5500 ;23 ;0.751 ;28.3 ;0.0 ;0 ;5.78 ;
457 ;1:48.15 ;5547 ;23 ;0.745 ;27.2 ;0.0 ;0 ;5.77 ;
457 ;1:48.16 ;5592 ;23 ;0.745 ;29.4 ;0.0 ;0 ;5.76 ;
457 ;1:48.17 ;5617 ;23 ;0.744 ;28.4 ;0.0 ;0 ;5.76 ;
457 ;1:48.18 ;5618 ;22 ;0.746 ;26.2 ;0.0 ;0 ;5.69 ;
457 ;1:48.19 ;5578 ;22 ;0.760 ;27.8 ;0.0 ;0 ;5.70 ;
457 ;1:48.20 ;5585 ;22 ;0.758 ;26.7 ;0.0 ;0 ;5.70 ;
457 ;1:48.21 ;5540 ;22 ;0.762 ;26.8 ;0.0 ;0 ;5.71 ;
457 ;1:48.22 ;5511 ;22 ;0.755 ;26.3 ;0.0 ;0 ;5.72 ;
457 ;1:48.23 ;5471 ;22 ;0.756 ;27.6 ;0.0 ;0 ;5.73 ;
457 ;1:48.24 ;5463 ;22 ;0.753 ;26.5 ;0.0 ;0 ;5.73 ;
457 ;1:48.25 ;5442 ;22 ;0.759 ;27.1 ;0.0 ;0 ;5.74 ;
457 ;1:48.26 ;5444 ;22 ;0.761 ;27.1 ;0.0 ;0 ;5.74 ;
457 ;1:48.27 ;5422 ;22 ;0.786 ;27.2 ;0.0 ;0 ;5.74 ;
457 ;1:48.28 ;5406 ;22 ;0.786 ;26.8 ;0.0 ;0 ;5.75 ;
457 ;1:48.29 ;5374 ;22 ;0.781 ;26.0 ;0.0 ;0 ;5.75 ;
457 ;1:48.30 ;5370 ;22 ;0.790 ;27.3 ;0.0 ;0 ;5.75 ;
457 ;1:48.31 ;5383 ;22 ;0.786 ;26.3 ;0.0 ;0 ;5.75 ;
457 ;1:48.32 ;5337 ;22 ;0.790 ;25.6 ;0.0 ;0 ;5.76 ;
457 ;1:48.33 ;5313 ;22 ;0.783 ;26.6 ;0.0 ;0 ;5.77 ;
457 ;1:48.34 ;5255 ;21 ;0.784 ;26.3 ;0.0 ;0 ;5.72 ;
457 ;1:48.35 ;5230 ;21 ;0.820 ;27.0 ;0.0 ;0 ;5.72 ;
457 ;1:48.36 ;5188 ;21 ;0.817 ;27.0 ;0.0 ;0 ;5.73 ;
457 ;1:48.37 ;5218 ;21 ;0.815 ;24.8 ;0.0 ;0 ;5.73 ;
457 ;1:48.38 ;5221 ;20 ;0.814 ;26.1 ;0.0 ;0 ;5.66 ;
457 ;1:48.39 ;5198 ;20 ;0.822 ;26.8 ;0.0 ;0 ;5.66 ;
457 ;1:48.40 ;5158 ;20 ;0.816 ;24.6 ;0.0 ;0 ;5.67 ;
457 ;1:48.41 ;5082 ;19 ;0.813 ;26.9 ;0.0 ;0 ;5.62 ;
457 ;1:48.42 ;5040 ;19 ;0.818 ;24.5 ;0.0 ;0 ;5.63 ;
457 ;1:48.43 ;4947 ;19 ;0.802 ;24.9 ;0.0 ;0 ;5.63 ;
457 ;1:48.44 ;4909 ;18 ;0.796 ;24.4 ;0.0 ;0 ;5.55 ;
457 ;1:48.45 ;4907 ;18 ;0.802 ;24.4 ;0.0 ;0 ;5.55 ;
457 ;1:48.46 ;4939 ;18 ;0.803 ;25.1 ;0.0 ;0 ;5.55 ;
457 ;1:48.47 ;4977 ;18 ;0.795 ;24.7 ;0.0 ;0 ;5.55 ;
457 ;1:48.48 ;4973 ;17 ;0.806 ;24.7 ;0.0 ;0 ;5.32 ;
457 ;1:48.49 ;4932 ;17 ;0.799 ;25.3 ;0.0 ;0 ;5.32 ;
457 ;1:48.50 ;4848 ;17 ;0.799 ;24.4 ;0.0 ;0 ;5.32 ;
457 ;1:48.51 ;4816 ;17 ;0.796 ;24.4 ;0.0 ;0 ;5.32 ;
457 ;1:48.52 ;4705 ;16 ;0.769 ;24.5 ;0.0 ;0 ;5.07 ;
457 ;1:48.53 ;4659 ;16 ;0.776 ;24.4 ;0.0 ;0 ;5.07 ;
457 ;1:48.54 ;4623 ;15 ;0.770 ;23.8 ;0.0 ;0 ;4.83 ;
457 ;1:48.55 ;4617 ;15 ;0.776 ;23.6 ;0.0 ;0 ;4.83 ;
457 ;1:48.56 ;4644 ;14 ;0.771 ;23.9 ;0.0 ;0 ;4.60 ;
457 ;1:48.57 ;4658 ;14 ;0.773 ;23.9 ;0.0 ;0 ;4.60 ;
457 ;1:48.58 ;4650 ;14 ;0.773 ;24.7 ;0.0 ;0 ;4.60 ;
457 ;1:48.59 ;4608 ;14 ;0.768 ;24.4 ;0.0 ;0 ;4.60 ;
457 ;1:48.60 ;4555 ;13 ;0.768 ;23.9 ;0.0 ;0 ;4.35 ;
457 ;1:48.61 ;4458 ;13 ;0.758 ;25.7 ;0.0 ;0 ;4.35 ;
457 ;1:48.62 ;4411 ;13 ;0.769 ;23.3 ;0.0 ;0 ;4.35 ;
457 ;1:48.63 ;4364 ;13 ;0.760 ;23.3 ;0.0 ;0 ;4.34 ;
457 ;1:48.64 ;4396 ;13 ;0.769 ;24.6 ;0.0 ;0 ;4.34 ;
457 ;1:48.65 ;4452 ;13 ;0.762 ;24.2 ;0.0 ;0 ;4.35 ;
457 ;1:48.66 ;4471 ;13 ;0.768 ;22.8 ;0.0 ;0 ;4.35 ;
457 ;1:48.67 ;4501 ;13 ;0.762 ;23.2 ;0.0 ;0 ;4.35 ;
457 ;1:48.68 ;4478 ;13 ;0.775 ;23.2 ;0.0 ;0 ;4.35 ;
457 ;1:48.69 ;4433 ;13 ;0.773 ;23.2 ;0.0 ;0 ;4.35 ;
457 ;1:48.70 ;4376 ;13 ;0.773 ;23.8 ;0.0 ;0 ;4.34 ;
457 ;1:48.71 ;4259 ;12 ;0.776 ;23.4 ;0.0 ;0 ;4.33 ;
457 ;1:48.72 ;4244 ;12 ;0.768 ;23.6 ;0.0 ;0 ;4.33 ;
457 ;1:48.73 ;4242 ;12 ;0.778 ;23.6 ;0.0 ;0 ;4.33 ;
457 ;1:48.74 ;4352 ;12 ;0.765 ;23.9 ;0.0 ;0 ;4.33 ;
457 ;1:48.75 ;4444 ;11 ;0.776 ;23.1 ;0.0 ;0 ;4.34 ;
457 ;1:48.76 ;4513 ;11 ;0.783 ;23.6 ;0.0 ;0 ;4.34 ;
457 ;1:48.77 ;4501 ;11 ;0.791 ;21.8 ;0.0 ;0 ;4.34 ;
457 ;1:48.78 ;4426 ;11 ;0.783 ;21.8 ;0.0 ;0 ;4.34 ;
457 ;1:48.79 ;4374 ;11 ;0.790 ;23.9 ;0.0 ;0 ;4.33 ;
457 ;1:48.80 ;4338 ;10 ;0.787 ;23.2 ;0.0 ;0 ;4.33 ;
457 ;1:48.81 ;4263 ;10 ;0.788 ;22.8 ;0.0 ;0 ;4.33 ;
457 ;1:48.82 ;4186 ;10 ;0.792 ;23.8 ;0.0 ;0 ;4.33 ;
457 ;1:48.83 ;4185 ;10 ;0.783 ;23.8 ;0.0 ;0 ;4.33 ;
457 ;1:48.84 ;4213 ;10 ;0.829 ;23.3 ;0.0 ;0 ;4.33 ;
457 ;1:48.85 ;4352 ;10 ;0.820 ;22.9 ;0.0 ;0 ;4.33 ;
457 ;1:48.86 ;4423 ;10 ;0.828 ;24.8 ;0.0 ;0 ;4.33 ;
457 ;1:48.87 ;4481 ;10 ;0.824 ;22.0 ;0.0 ;0 ;4.33 ;
457 ;1:48.88 ;4472 ;9 ;0.827 ;22.0 ;0.0 ;0 ;4.33 ;
457 ;1:48.89 ;4413 ;9 ;0.825 ;23.5 ;0.0 ;0 ;4.33 ;
457 ;1:48.90 ;4367 ;9 ;0.826 ;23.2 ;0.0 ;0 ;4.33 ;
457 ;1:48.91 ;4334 ;8 ;0.827 ;21.9 ;0.0 ;0 ;4.33 ;
457 ;1:48.92 ;4251 ;8 ;0.820 ;22.9 ;0.0 ;0 ;4.33 ;
457 ;1:48.93 ;4178 ;8 ;0.821 ;22.9 ;0.0 ;0 ;4.33 ;
457 ;1:48.94 ;4113 ;8 ;0.815 ;22.2 ;0.0 ;0 ;4.33 ;
457 ;1:48.95 ;4049 ;8 ;0.821 ;23.4 ;0.0 ;0 ;4.33 ;
457 ;1:48.96 ;3914 ;7 ;0.821 ;23.1 ;0.0 ;0 ;4.17 ;
457 ;1:48.97 ;3872 ;7 ;0.814 ;23.1 ;0.0 ;0 ;4.17 ;
457 ;1:48.98 ;3837 ;7 ;0.824 ;23.2 ;0.0 ;0 ;4.17 ;
457 ;1:48.99 ;3807 ;6 ;0.819 ;23.2 ;0.0 ;0 ;4.03 ;
457 ;1:49.00 ;3768 ;6 ;0.817 ;22.4 ;0.0 ;0 ;4.03 ;
457 ;1:49.01 ;3702 ;5 ;0.824 ;23.0 ;0.0 ;0 ;3.89 ;
457 ;1:49.02 ;3645 ;5 ;0.829 ;23.0 ;0.0 ;0 ;3.89 ;
457 ;1:49.03 ;3607 ;4 ;0.829 ;21.9 ;0.0 ;0 ;3.74 ;
457 ;1:49.04 ;3551 ;4 ;0.824 ;22.5 ;0.0 ;0 ;3.74 ;
457 ;1:49.05 ;3555 ;3 ;0.823 ;23.8 ;0.0 ;0 ;3.52 ;
457 ;1:49.06 ;3537 ;3 ;0.825 ;23.8 ;0.0 ;0 ;3.52 ;
457 ;1:49.07 ;3542 ;2 ;0.831 ;22.5 ;0.0 ;0 ;3.32 ;
457 ;1:49.08 ;3517 ;2 ;0.826 ;22.9 ;0.0 ;0 ;3.32 ;
457 ;1:49.09 ;3524 ;1 ;0.807 ;23.5 ;0.0 ;0 ;3.11 ;
457 ;1:49.10 ;3543 ;1 ;0.800 ;23.5 ;0.0 ;0 ;3.11 ;
457 ;1:49.11 ;3554 ;1 ;0.801 ;22.4 ;0.0 ;0 ;3.11 ;
457 ;1:49.12 ;3570 ;0 ;0.808 ;23.3 ;0.0 ;0 ;2.91 ;
457 ;1:49.13 ;3559 ;0 ;0.806 ;23.8 ;0.0 ;0 ;2.91 ;
457 ;1:49.14 ;3574 ;0 ;0.809 ;22.9 ;0.0 ;0 ;2.91 ;
457 ;1:49.15 ;3600 ;0 ;0.802 ;22.9 ;0.0 ;0 ;2.90 ;
457 ;1:49.16 ;3638 ;0 ;0.802 ;23.2 ;0.0 ;0 ;2.90 ;
457 ;1:49.17 ;3678 ;0 ;0.796 ;21.7 ;0.0 ;0 ;2.90 ;
457 ;1:49.18 ;3685 ;0 ;0.800 ;22.8 ;0.0 ;0 ;2.90 ;
457 ;1:49.19 ;3718 ;0 ;0.798 ;22.0 ;0.0 ;0 ;2.89 ;
457 ;1:49.20 ;3751 ;0 ;0.791 ;22.0 ;0.0 ;0 ;2.89 ;
457 ;1:49.21 ;3770 ;0 ;0.797 ;22.7 ;0.0 ;0 ;2.89 ;
457 ;1:49.22 ;3813 ;0 ;0.798 ;23.3 ;0.0 ;0 ;2.88 ;
457 ;1:49.23 ;3828 ;0 ;0.800 ;22.6 ;0.0 ;0 ;2.88 ;
457 ;1:49.24 ;3837 ;0 ;0.790 ;22.6 ;0.0 ;0 ;2.88 ;
457 ;1:49.25 ;3879 ;0 ;0.795 ;22.3 ;0.0 ;0 ;2.88 ;
457 ;1:49.26 ;3912 ;0 ;0.792 ;24.1 ;0.0 ;0 ;2.87 ;
457 ;1:49.27 ;3937 ;0 ;0.790 ;21.9 ;0.0 ;0 ;2.87 ;
457 ;1:49.28 ;3920 ;0 ;0.791 ;21.9 ;0.0 ;0 ;2.87 ;
457 ;1:49.29 ;3925 ;0 ;0.793 ;22.6 ;0.0 ;0 ;2.87 ;
457 ;1:49.30 ;3998 ;0 ;0.792 ;22.5 ;0.0 ;0 ;2.87 ;
457 ;1:49.31 ;4033 ;0 ;0.790 ;23.8 ;0.0 ;0 ;2.86 ;
457 ;1:49.32 ;4030 ;0 ;0.796 ;22.8 ;0.0 ;0 ;2.86 ;
457 ;1:49.33 ;4027 ;0 ;0.785 ;22.8 ;0.0 ;0 ;2.86 ;
457 ;1:49.34 ;4040 ;0 ;0.788 ;23.1 ;0.0 ;0 ;2.86 ;
457 ;1:49.35 ;4047 ;0 ;0.786 ;23.2 ;0.0 ;0 ;2.86 ;
457 ;1:49.36 ;4083 ;0 ;0.783 ;22.8 ;0.0 ;0 ;2.86 ;
457 ;1:49.37 ;4116 ;0 ;0.786 ;22.9 ;0.0 ;0 ;2.84 ;
457 ;1:49.38 ;4125 ;0 ;0.787 ;22.9 ;0.0 ;0 ;2.84 ;
457 ;1:49.39 ;4112 ;0 ;0.782 ;24.2 ;0.0 ;0 ;2.84 ;
457 ;1:49.40 ;4127 ;0 ;0.786 ;21.8 ;0.0 ;0 ;2.84 ;
457 ;1:49.41 ;4149 ;0 ;0.786 ;22.7 ;0.0 ;0 ;2.84 ;
457 ;1:49.42 ;4189 ;0 ;0.759 ;22.7 ;0.0 ;0 ;2.84 ;
457 ;1:49.43 ;4208 ;0 ;0.768 ;21.7 ;0.0 ;0 ;2.83 ;
457 ;1:49.44 ;4214 ;0 ;0.757 ;22.6 ;0.0 ;0 ;2.83 ;
457 ;1:49.45 ;4215 ;0 ;0.766 ;21.6 ;0.0 ;0 ;2.83 ;
457 ;1:49.46 ;4240 ;0 ;0.764 ;21.6 ;0.0 ;0 ;2.83 ;
457 ;1:49.47 ;4270 ;0 ;0.761 ;22.5 ;0.0 ;0 ;2.83 ;
457 ;1:49.48 ;4266 ;0 ;0.767 ;22.9 ;0.0 ;0 ;2.83 ;
457 ;1:49.49 ;4292 ;0 ;0.756 ;22.7 ;0.0 ;0 ;2.83 ;
457 ;1:49.50 ;4296 ;0 ;0.768 ;22.6 ;0.0 ;0 ;2.83 ;
457 ;1:49.51 ;4330 ;0 ;0.759 ;22.6 ;0.0 ;0 ;2.82 ;
457 ;1:49.52 ;4346 ;0 ;0.767 ;24.0 ;0.0 ;0 ;2.82 ;
457 ;1:49.53 ;4358 ;0 ;0.762 ;22.9 ;0.0 ;0 ;2.82 ;
457 ;1:49.54 ;4360 ;0 ;0.763 ;23.4 ;0.0 ;0 ;2.82 ;
457 ;1:49.55 ;4357 ;0 ;0.765 ;23.4 ;0.0 ;0 ;2.82 ;
457 ;1:49.56 ;4392 ;0 ;0.760 ;21.9 ;0.0 ;0 ;2.82 ;
457 ;1:49.57 ;4414 ;0 ;0.767 ;24.0 ;0.0 ;0 ;2.81 ;
457 ;1:49.58 ;4414 ;0 ;0.793 ;22.4 ;0.0 ;0 ;2.81 ;
457 ;1:49.59 ;4425 ;0 ;0.804 ;23.9 ;0.0 ;0 ;2.81 ;
457 ;1:49.60 ;4407 ;0 ;0.792 ;23.9 ;0.0 ;0 ;2.81 ;
457 ;1:49.61 ;4422 ;0 ;0.802 ;23.6 ;0.0 ;0 ;2.81 ;
457 ;1:49.62 ;4441 ;0 ;0.792 ;22.6 ;0.0 ;0 ;2.81 ;
457 ;1:49.63 ;4422 ;0 ;0.801 ;24.5 ;0.0 ;0 ;2.81 ;
457 ;1:49.64 ;4399 ;0 ;0.796 ;23.5 ;0.0 ;0 ;2.82 ;
457 ;1:49.65 ;4382 ;0 ;0.800 ;23.5 ;0.0 ;0 ;2.82 ;
457 ;1:49.66 ;4376 ;0 ;0.829 ;22.2 ;0.0 ;0 ;2.82 ;
457 ;1:49.67 ;4334 ;1 ;0.826 ;23.3 ;0.0 ;0 ;3.05 ;
457 ;1:49.68 ;4329 ;2 ;0.831 ;22.2 ;0.0 ;0 ;3.28 ;
457 ;1:49.69 ;4288 ;2 ;0.822 ;21.8 ;0.0 ;0 ;3.29 ;
457 ;1:49.70 ;4286 ;3 ;0.830 ;21.8 ;0.0 ;0 ;3.51 ;
457 ;1:49.71 ;4312 ;3 ;0.820 ;22.0 ;0.0 ;0 ;3.50 ;
457 ;1:49.72 ;4341 ;3 ;0.829 ;22.6 ;0.0 ;0 ;3.50 ;
457 ;1:49.73 ;4325 ;3 ;0.827 ;22.6 ;0.0 ;0 ;3.50 ;
457 ;1:49.74 ;4322 ;3 ;0.872 ;22.6 ;0.0 ;0 ;3.50 ;
457 ;1:49.75 ;4395 ;4 ;0.885 ;22.8 ;0.0 ;0 ;3.74 ;
457 ;1:49.76 ;4449 ;4 ;0.878 ;23.1 ;0.0 ;0 ;3.74 ;
457 ;1:49.77 ;4522 ;4 ;0.886 ;21.6 ;0.0 ;0 ;3.74 ;
457 ;1:49.78 ;4672 ;5 ;0.878 ;21.6 ;0.0 ;0 ;3.89 ;
457 ;1:49.79 ;4785 ;5 ;0.882 ;22.2 ;0.0 ;0 ;3.89 ;
457 ;1:49.80 ;4848 ;6 ;0.883 ;20.9 ;0.0 ;0 ;4.03 ;
457 ;1:49.81 ;4973 ;6 ;0.874 ;21.5 ;0.0 ;0 ;4.03 ;
457 ;1:49.82 ;5006 ;6 ;0.883 ;21.5 ;0.0 ;0 ;4.03 ;
