SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;L D SP;SLIP%;
461 ;0:34.37 ;3952 ;0 ;68;0.795 ;26.4 ;19.2 ;-27 ;
461 ;0:34.38 ;4018 ;0 ;67;0.802 ;25.1 ;19.5 ;-22 ;
461 ;0:34.39 ;4087 ;0 ;67;0.822 ;26.5 ;19.8 ;-25 ;
461 ;0:34.40 ;4177 ;0 ;67;0.825 ;26.0 ;20.3 ;-21 ;
461 ;0:34.41 ;4177 ;0 ;67;0.820 ;25.4 ;20.3 ;-20 ;
461 ;0:34.42 ;4168 ;0 ;68;0.824 ;26.2 ;20.2 ;-22 ;
461 ;0:34.43 ;4122 ;0 ;68;0.826 ;26.5 ;20.0 ;-24 ;
461 ;0:34.44 ;4116 ;0 ;68;0.819 ;26.5 ;20.0 ;-24 ;
461 ;0:34.45 ;4124 ;0 ;68;0.828 ;24.8 ;20.1 ;-18 ;
461 ;0:34.46 ;4127 ;0 ;68;0.820 ;26.8 ;20.0 ;-25 ;
461 ;0:34.47 ;4102 ;0 ;68;0.838 ;26.2 ;19.9 ;-24 ;
461 ;0:34.48 ;4060 ;0 ;69;0.839 ;25.5 ;19.7 ;-22 ;
461 ;0:34.49 ;4055 ;0 ;69;0.832 ;25.7 ;19.7 ;-23 ;
461 ;0:34.50 ;4061 ;0 ;69;0.840 ;26.3 ;19.7 ;-25 ;
461 ;0:34.51 ;4062 ;0 ;69;0.837 ;26.5 ;19.7 ;-25 ;
461 ;0:34.52 ;4037 ;0 ;69;0.834 ;26.5 ;19.6 ;-26 ;
461 ;0:34.53 ;4021 ;0 ;69;0.837 ;26.2 ;19.5 ;-25 ;
461 ;0:34.54 ;3993 ;0 ;70;0.840 ;26.7 ;19.4 ;-27 ;
461 ;0:34.55 ;3970 ;0 ;70;0.821 ;25.3 ;19.3 ;-23 ;
461 ;0:34.56 ;3958 ;0 ;70;0.829 ;26.2 ;19.2 ;-26 ;
461 ;0:34.57 ;3948 ;0 ;70;0.828 ;27.9 ;19.1 ;-31 ;
461 ;0:34.58 ;3915 ;0 ;70;0.821 ;24.6 ;19.0 ;-22 ;
461 ;0:34.59 ;3876 ;0 ;70;0.830 ;26.4 ;18.8 ;-28 ;
461 ;0:34.60 ;3804 ;0 ;70;0.827 ;27.5 ;18.4 ;-33 ;
461 ;0:34.61 ;3756 ;0 ;70;0.828 ;27.5 ;18.2 ;-33 ;
461 ;0:34.62 ;3740 ;0 ;70;0.822 ;26.9 ;18.1 ;-32 ;
461 ;0:34.63 ;3717 ;0 ;70;0.819 ;26.7 ;18.0 ;-32 ;
461 ;0:34.64 ;3689 ;0 ;70;0.816 ;26.4 ;17.9 ;-32 ;
461 ;0:34.65 ;3673 ;0 ;70;0.814 ;27.9 ;17.8 ;-36 ;
461 ;0:34.66 ;3670 ;0 ;70;0.811 ;27.5 ;17.8 ;-35 ;
461 ;0:34.67 ;3696 ;0 ;70;0.815 ;28.0 ;17.9 ;-36 ;
461 ;0:34.68 ;3699 ;0 ;70;0.818 ;27.0 ;17.9 ;-33 ;
461 ;0:34.69 ;3704 ;0 ;69;0.814 ;26.1 ;18.0 ;-31 ;
461 ;0:34.70 ;3723 ;0 ;69;0.812 ;26.6 ;18.1 ;-31 ;
461 ;0:34.71 ;3749 ;0 ;69;0.857 ;26.3 ;18.2 ;-30 ;
461 ;0:34.72 ;3772 ;0 ;69;0.864 ;27.7 ;18.3 ;-33 ;
461 ;0:34.73 ;3815 ;0 ;69;0.861 ;26.9 ;18.5 ;-31 ;
461 ;0:34.74 ;3810 ;0 ;68;0.856 ;27.6 ;18.5 ;-32 ;
461 ;0:34.75 ;3821 ;0 ;68;0.862 ;27.6 ;18.5 ;-32 ;
461 ;0:34.76 ;3873 ;0 ;68;0.861 ;28.0 ;18.8 ;-32 ;
461 ;0:34.77 ;3894 ;0 ;68;0.862 ;27.3 ;18.9 ;-30 ;
461 ;0:34.78 ;3919 ;0 ;68;0.857 ;25.6 ;19.0 ;-25 ;
461 ;0:34.79 ;3935 ;0 ;68;0.869 ;27.0 ;19.2 ;-28 ;
461 ;0:34.80 ;3954 ;0 ;68;0.870 ;26.3 ;19.2 ;-26 ;
461 ;0:34.81 ;3969 ;0 ;67;0.868 ;29.0 ;19.2 ;-33 ;
461 ;0:34.82 ;3985 ;0 ;67;0.874 ;26.9 ;19.3 ;-28 ;
461 ;0:34.83 ;3996 ;0 ;68;0.872 ;27.6 ;19.4 ;-29 ;
461 ;0:34.84 ;3998 ;0 ;67;0.868 ;27.6 ;19.4 ;-29 ;
461 ;0:34.85 ;4013 ;0 ;67;0.872 ;27.4 ;19.5 ;-28 ;
461 ;0:34.86 ;4051 ;0 ;67;0.874 ;27.5 ;19.6 ;-28 ;
461 ;0:34.87 ;4066 ;0 ;67;0.863 ;27.4 ;19.7 ;-28 ;
461 ;0:34.88 ;4092 ;0 ;67;0.844 ;27.4 ;19.8 ;-27 ;
461 ;0:34.89 ;4116 ;0 ;68;0.837 ;27.4 ;20.0 ;-27 ;
461 ;0:34.90 ;4103 ;0 ;68;0.838 ;28.1 ;19.9 ;-29 ;
461 ;0:34.91 ;4142 ;0 ;68;0.841 ;27.0 ;20.1 ;-25 ;
461 ;0:34.92 ;4160 ;0 ;68;0.835 ;27.3 ;20.2 ;-26 ;
461 ;0:34.93 ;4178 ;0 ;68;0.842 ;26.7 ;20.3 ;-23 ;
461 ;0:34.94 ;4156 ;0 ;68;0.838 ;27.6 ;20.2 ;-26 ;
461 ;0:34.95 ;4143 ;0 ;68;0.838 ;27.6 ;20.1 ;-27 ;
461 ;0:34.96 ;4119 ;0 ;69;0.833 ;27.6 ;19.9 ;-27 ;
461 ;0:34.97 ;4074 ;0 ;69;0.834 ;27.7 ;19.8 ;-28 ;
461 ;0:34.98 ;4037 ;0 ;69;0.832 ;27.3 ;19.6 ;-28 ;
461 ;0:34.99 ;3954 ;0 ;69;0.835 ;27.6 ;19.2 ;-30 ;
461 ;0:35.00 ;3912 ;0 ;69;0.833 ;27.4 ;19.0 ;-30 ;
461 ;0:35.01 ;3864 ;0 ;69;0.832 ;28.1 ;18.7 ;-33 ;
461 ;0:35.02 ;3844 ;0 ;69;0.837 ;28.1 ;18.5 ;-34 ;
461 ;0:35.03 ;3818 ;0 ;68;0.833 ;28.4 ;18.5 ;-34 ;
461 ;0:35.04 ;3818 ;0 ;68;0.839 ;28.3 ;18.5 ;-34 ;
461 ;0:35.05 ;3847 ;0 ;68;0.841 ;28.3 ;18.7 ;-33 ;
461 ;0:35.06 ;3903 ;0 ;68;0.846 ;28.8 ;18.9 ;-34 ;
461 ;0:35.07 ;3931 ;0 ;67;0.840 ;27.7 ;19.1 ;-31 ;
461 ;0:35.08 ;3949 ;0 ;67;0.841 ;29.0 ;19.1 ;-34 ;
461 ;0:35.09 ;3968 ;0 ;67;0.845 ;30.5 ;19.3 ;-36 ;
461 ;0:35.10 ;3975 ;0 ;67;0.841 ;25.9 ;19.3 ;-25 ;
461 ;0:35.11 ;4002 ;0 ;67;0.841 ;28.7 ;19.4 ;-32 ;
461 ;0:35.12 ;4028 ;0 ;67;0.845 ;28.9 ;19.7 ;-31 ;
461 ;0:35.13 ;4073 ;0 ;67;0.847 ;27.7 ;19.8 ;-28 ;
461 ;0:35.14 ;4090 ;0 ;67;0.841 ;27.5 ;19.8 ;-28 ;
461 ;0:35.15 ;4112 ;0 ;67;0.849 ;28.5 ;19.9 ;-30 ;
461 ;0:35.16 ;4092 ;0 ;67;0.842 ;28.7 ;19.8 ;-31 ;
461 ;0:35.17 ;4112 ;0 ;67;0.845 ;28.6 ;19.9 ;-30 ;
461 ;0:35.18 ;4162 ;0 ;67;0.847 ;29.1 ;20.2 ;-30 ;
461 ;0:35.19 ;4175 ;0 ;67;0.839 ;28.8 ;20.2 ;-29 ;
461 ;0:35.20 ;4195 ;0 ;67;0.837 ;29.2 ;20.3 ;-30 ;
461 ;0:35.21 ;4221 ;0 ;67;0.822 ;26.5 ;20.5 ;-22 ;
461 ;0:35.22 ;4212 ;0 ;67;0.827 ;28.4 ;20.4 ;-28 ;
461 ;0:35.23 ;4276 ;0 ;67;0.824 ;29.5 ;20.7 ;-29 ;
461 ;0:35.24 ;4319 ;0 ;67;0.822 ;28.5 ;20.9 ;-26 ;
461 ;0:35.25 ;4344 ;0 ;67;0.827 ;28.4 ;21.1 ;-25 ;
461 ;0:35.26 ;4337 ;0 ;67;0.820 ;29.7 ;21.0 ;-29 ;
461 ;0:35.27 ;4336 ;0 ;67;0.828 ;28.3 ;21.0 ;-25 ;
461 ;0:35.28 ;4356 ;0 ;68;0.821 ;29.3 ;21.1 ;-27 ;
461 ;0:35.29 ;4338 ;0 ;68;0.816 ;29.5 ;21.0 ;-28 ;
461 ;0:35.30 ;4279 ;0 ;68;0.811 ;29.8 ;20.8 ;-30 ;
461 ;0:35.31 ;4210 ;0 ;68;0.815 ;28.9 ;20.4 ;-29 ;
461 ;0:35.32 ;4071 ;0 ;69;0.813 ;28.1 ;19.7 ;-29 ;
461 ;0:35.33 ;4000 ;0 ;69;0.810 ;28.4 ;19.4 ;-31 ;
461 ;0:35.34 ;3940 ;0 ;69;0.814 ;28.4 ;19.1 ;-32 ;
461 ;0:35.35 ;3835 ;0 ;69;0.814 ;30.1 ;18.6 ;-38 ;
461 ;0:35.36 ;3813 ;0 ;68;0.813 ;29.1 ;18.5 ;-36 ;
461 ;0:35.37 ;3837 ;0 ;68;0.787 ;30.3 ;18.6 ;-38 ;
461 ;0:35.38 ;3862 ;0 ;68;0.796 ;30.4 ;18.9 ;-37 ;
461 ;0:35.39 ;3907 ;0 ;68;0.791 ;30.0 ;18.9 ;-37 ;
461 ;0:35.40 ;3915 ;0 ;68;0.790 ;27.9 ;19.0 ;-31 ;
461 ;0:35.41 ;3931 ;0 ;67;0.792 ;29.4 ;19.1 ;-35 ;
461 ;0:35.42 ;3960 ;0 ;67;0.794 ;29.5 ;19.2 ;-34 ;
461 ;0:35.43 ;3992 ;0 ;67;0.788 ;30.1 ;19.4 ;-35 ;
461 ;0:35.44 ;4021 ;0 ;67;0.791 ;29.9 ;19.5 ;-34 ;
461 ;0:35.45 ;4061 ;0 ;67;0.792 ;30.0 ;19.7 ;-34 ;
461 ;0:35.46 ;4076 ;0 ;67;0.782 ;29.3 ;19.8 ;-32 ;
461 ;0:35.47 ;4053 ;0 ;67;0.792 ;30.1 ;19.7 ;-34 ;
461 ;0:35.48 ;4053 ;0 ;67;0.787 ;29.7 ;19.7 ;-33 ;
461 ;0:35.49 ;4097 ;0 ;67;0.785 ;30.8 ;19.9 ;-35 ;
461 ;0:35.50 ;4128 ;0 ;67;0.791 ;29.1 ;20.0 ;-31 ;
461 ;0:35.51 ;4135 ;0 ;67;0.790 ;31.3 ;20.1 ;-35 ;
461 ;0:35.52 ;4132 ;0 ;67;0.787 ;28.1 ;20.0 ;-28 ;
461 ;0:35.53 ;4170 ;0 ;67;0.795 ;30.0 ;20.2 ;-32 ;
461 ;0:35.54 ;4192 ;0 ;67;0.793 ;29.0 ;20.3 ;-30 ;
461 ;0:35.55 ;4229 ;0 ;67;0.794 ;29.8 ;20.5 ;-31 ;
461 ;0:35.56 ;4226 ;0 ;68;0.798 ;30.1 ;20.5 ;-31 ;
461 ;0:35.57 ;4249 ;0 ;68;0.788 ;29.8 ;20.6 ;-30 ;
461 ;0:35.58 ;4305 ;0 ;68;0.798 ;30.7 ;20.9 ;-31 ;
461 ;0:35.59 ;4332 ;1 ;68;0.791 ;29.6 ;21.0 ;-29 ;
461 ;0:35.60 ;4333 ;1 ;68;0.796 ;28.5 ;21.0 ;-26 ;
461 ;0:35.61 ;4355 ;2 ;68;0.794 ;29.6 ;21.1 ;-28 ;
461 ;0:35.62 ;4343 ;2 ;68;0.792 ;29.3 ;21.1 ;-27 ;
461 ;0:35.63 ;4364 ;3 ;68;0.796 ;31.3 ;21.2 ;-32 ;
461 ;0:35.64 ;4386 ;3 ;68;0.790 ;29.2 ;21.3 ;-27 ;
461 ;0:35.65 ;4427 ;3 ;68;0.797 ;29.9 ;21.5 ;-28 ;
461 ;0:35.66 ;4444 ;3 ;68;0.788 ;30.1 ;21.6 ;-28 ;
461 ;0:35.67 ;4375 ;3 ;68;0.796 ;29.6 ;21.2 ;-28 ;
461 ;0:35.68 ;4353 ;3 ;68;0.790 ;29.8 ;21.1 ;-29 ;
461 ;0:35.69 ;4348 ;3 ;68;0.794 ;32.3 ;21.1 ;-34 ;
461 ;0:35.70 ;4379 ;3 ;68;0.779 ;27.7 ;21.2 ;-23 ;
461 ;0:35.71 ;4371 ;3 ;68;0.783 ;31.5 ;21.2 ;-32 ;
461 ;0:35.72 ;4353 ;3 ;68;0.783 ;28.8 ;21.1 ;-26 ;
461 ;0:35.73 ;4328 ;3 ;68;0.782 ;29.4 ;21.0 ;-28 ;
461 ;0:35.74 ;4326 ;3 ;68;0.785 ;29.3 ;21.0 ;-28 ;
461 ;0:35.75 ;4319 ;3 ;68;0.781 ;30.0 ;20.9 ;-30 ;
461 ;0:35.76 ;4355 ;3 ;68;0.785 ;29.8 ;21.1 ;-29 ;
461 ;0:35.77 ;4389 ;3 ;68;0.780 ;29.7 ;21.3 ;-28 ;
461 ;0:35.78 ;4341 ;3 ;68;0.783 ;30.0 ;21.1 ;-29 ;
461 ;0:35.79 ;4297 ;3 ;68;0.778 ;30.5 ;20.8 ;-31 ;
461 ;0:35.80 ;4280 ;3 ;68;0.783 ;28.9 ;20.7 ;-28 ;
461 ;0:35.81 ;4286 ;3 ;68;0.782 ;29.7 ;20.8 ;-29 ;
461 ;0:35.82 ;4310 ;3 ;68;0.781 ;29.3 ;20.9 ;-28 ;
461 ;0:35.83 ;4307 ;3 ;68;0.784 ;31.6 ;20.9 ;-33 ;
461 ;0:35.84 ;4282 ;3 ;68;0.779 ;28.5 ;20.8 ;-27 ;
461 ;0:35.85 ;4291 ;3 ;68;0.784 ;30.9 ;20.8 ;-32 ;
461 ;0:35.86 ;4293 ;3 ;68;0.775 ;30.4 ;20.8 ;-31 ;
461 ;0:35.87 ;4303 ;3 ;68;0.781 ;29.9 ;20.9 ;-30 ;
461 ;0:35.88 ;4310 ;3 ;68;0.778 ;29.8 ;20.9 ;-29 ;
461 ;0:35.89 ;4298 ;3 ;68;0.779 ;31.2 ;20.8 ;-33 ;
461 ;0:35.90 ;4303 ;3 ;68;0.782 ;30.5 ;20.9 ;-31 ;
461 ;0:35.91 ;4318 ;3 ;68;0.775 ;30.6 ;20.9 ;-31 ;
461 ;0:35.92 ;4359 ;3 ;68;0.783 ;29.2 ;21.1 ;-27 ;
461 ;0:35.93 ;4353 ;3 ;68;0.774 ;29.1 ;21.1 ;-27 ;
461 ;0:35.94 ;4385 ;3 ;68;0.784 ;30.5 ;21.3 ;-30 ;
461 ;0:35.95 ;4384 ;3 ;68;0.778 ;29.6 ;21.3 ;-28 ;
461 ;0:35.96 ;4405 ;3 ;68;0.783 ;30.5 ;21.5 ;-29 ;
461 ;0:35.97 ;4456 ;3 ;68;0.780 ;30.9 ;21.6 ;-30 ;
461 ;0:35.98 ;4482 ;3 ;68;0.783 ;29.7 ;21.7 ;-26 ;
461 ;0:35.99 ;4498 ;3 ;68;0.782 ;30.4 ;21.8 ;-28 ;
461 ;0:36.00 ;4519 ;3 ;68;0.783 ;28.5 ;21.9 ;-23 ;
461 ;0:36.01 ;4522 ;3 ;67;0.780 ;29.3 ;21.9 ;-25 ;
461 ;0:36.02 ;4520 ;3 ;68;0.792 ;30.6 ;21.9 ;-28 ;
461 ;0:36.03 ;4531 ;3 ;68;0.785 ;30.1 ;22.0 ;-26 ;
461 ;0:36.04 ;4530 ;3 ;68;0.793 ;30.4 ;22.0 ;-27 ;
461 ;0:36.05 ;4530 ;3 ;67;0.784 ;30.4 ;22.0 ;-27 ;
461 ;0:36.06 ;4528 ;3 ;68;0.794 ;29.9 ;22.0 ;-26 ;
461 ;0:36.07 ;4541 ;3 ;67;0.783 ;30.4 ;22.0 ;-27 ;
461 ;0:36.08 ;4548 ;3 ;68;0.795 ;31.4 ;22.0 ;-29 ;
461 ;0:36.09 ;4511 ;3 ;67;0.783 ;29.1 ;21.9 ;-24 ;
461 ;0:36.10 ;4522 ;3 ;68;0.795 ;31.0 ;21.9 ;-29 ;
461 ;0:36.11 ;4530 ;3 ;67;0.793 ;29.7 ;22.0 ;-25 ;
461 ;0:36.12 ;4552 ;3 ;68;0.800 ;29.8 ;22.1 ;-25 ;
461 ;0:36.13 ;4527 ;3 ;67;0.795 ;28.9 ;22.0 ;-23 ;
461 ;0:36.14 ;4470 ;3 ;68;0.798 ;29.7 ;21.7 ;-26 ;
461 ;0:36.15 ;4471 ;3 ;67;0.796 ;31.3 ;21.7 ;-30 ;
461 ;0:36.16 ;4466 ;3 ;68;0.798 ;30.7 ;21.7 ;-29 ;
461 ;0:36.17 ;4468 ;3 ;67;0.796 ;31.2 ;21.7 ;-30 ;
461 ;0:36.18 ;4472 ;3 ;68;0.799 ;28.8 ;21.7 ;-24 ;
461 ;0:36.19 ;4464 ;3 ;68;0.790 ;32.3 ;21.7 ;-32 ;
461 ;0:36.20 ;4449 ;3 ;68;0.797 ;29.9 ;21.6 ;-27 ;
461 ;0:36.21 ;4448 ;3 ;68;0.788 ;28.6 ;21.6 ;-24 ;
461 ;0:36.22 ;4458 ;3 ;68;0.798 ;31.6 ;21.7 ;-31 ;
461 ;0:36.23 ;4489 ;3 ;68;0.787 ;30.0 ;21.8 ;-27 ;
461 ;0:36.24 ;4481 ;3 ;68;0.798 ;31.1 ;21.7 ;-30 ;
461 ;0:36.25 ;4426 ;3 ;68;0.787 ;30.5 ;21.5 ;-29 ;
461 ;0:36.26 ;4427 ;3 ;68;0.799 ;30.7 ;21.5 ;-29 ;
461 ;0:36.27 ;4467 ;3 ;67;0.792 ;31.2 ;21.7 ;-30 ;
461 ;0:36.28 ;4484 ;3 ;68;0.797 ;30.9 ;21.8 ;-29 ;
461 ;0:36.29 ;4471 ;3 ;68;0.794 ;30.8 ;21.7 ;-29 ;
461 ;0:36.30 ;4463 ;3 ;68;0.796 ;29.2 ;21.6 ;-26 ;
461 ;0:36.31 ;4427 ;3 ;68;0.796 ;30.8 ;21.5 ;-30 ;
461 ;0:36.32 ;4446 ;3 ;68;0.795 ;28.7 ;21.6 ;-24 ;
461 ;0:36.33 ;4447 ;3 ;68;0.797 ;32.0 ;21.6 ;-32 ;
461 ;0:36.34 ;4471 ;3 ;68;0.794 ;30.4 ;21.7 ;-28 ;
461 ;0:36.35 ;4447 ;3 ;68;0.811 ;31.3 ;21.6 ;-30 ;
461 ;0:36.36 ;4424 ;3 ;68;0.809 ;32.0 ;21.5 ;-32 ;
461 ;0:36.37 ;4474 ;3 ;68;0.810 ;29.4 ;21.7 ;-26 ;
461 ;0:36.38 ;4464 ;3 ;68;0.810 ;32.9 ;21.7 ;-34 ;
461 ;0:36.39 ;4442 ;3 ;68;0.809 ;28.8 ;21.5 ;-25 ;
461 ;0:36.40 ;4424 ;3 ;68;0.810 ;30.6 ;21.5 ;-29 ;
461 ;0:36.41 ;4426 ;3 ;68;0.808 ;31.9 ;21.5 ;-32 ;
461 ;0:36.42 ;4425 ;3 ;68;0.810 ;30.4 ;21.5 ;-29 ;
461 ;0:36.43 ;4434 ;3 ;68;0.820 ;31.1 ;21.5 ;-30 ;
461 ;0:36.44 ;4421 ;3 ;68;0.818 ;31.6 ;21.4 ;-32 ;
461 ;0:36.45 ;4401 ;3 ;68;0.822 ;30.1 ;21.3 ;-29 ;
461 ;0:36.46 ;4414 ;3 ;68;0.816 ;31.8 ;21.4 ;-32 ;
461 ;0:36.47 ;4429 ;3 ;68;0.824 ;31.8 ;21.5 ;-32 ;
461 ;0:36.48 ;4443 ;3 ;68;0.814 ;31.4 ;21.6 ;-31 ;
461 ;0:36.49 ;4416 ;3 ;68;0.825 ;31.8 ;21.4 ;-32 ;
461 ;0:36.50 ;4415 ;3 ;68;0.813 ;30.1 ;21.4 ;-28 ;
461 ;0:36.51 ;4397 ;3 ;68;0.818 ;30.1 ;21.3 ;-29 ;
461 ;0:36.52 ;4423 ;3 ;68;0.794 ;31.8 ;21.5 ;-32 ;
461 ;0:36.53 ;4456 ;3 ;68;0.801 ;31.1 ;21.6 ;-30 ;
461 ;0:36.54 ;4463 ;3 ;68;0.797 ;31.2 ;21.6 ;-30 ;
461 ;0:36.55 ;4441 ;3 ;68;0.799 ;32.0 ;21.5 ;-32 ;
461 ;0:36.56 ;4436 ;3 ;68;0.799 ;30.8 ;21.5 ;-30 ;
461 ;0:36.57 ;4431 ;3 ;68;0.797 ;30.6 ;21.5 ;-29 ;
461 ;0:36.58 ;4463 ;3 ;68;0.800 ;30.8 ;21.6 ;-29 ;
461 ;0:36.59 ;4467 ;3 ;67;0.799 ;30.9 ;21.7 ;-29 ;
461 ;0:36.60 ;4499 ;3 ;68;0.830 ;32.3 ;21.8 ;-32 ;
461 ;0:36.61 ;4516 ;3 ;68;0.826 ;29.8 ;21.9 ;-26 ;
461 ;0:36.62 ;4508 ;3 ;68;0.828 ;32.7 ;21.9 ;-33 ;
461 ;0:36.63 ;4488 ;3 ;68;0.828 ;31.7 ;21.8 ;-31 ;
461 ;0:36.64 ;4528 ;3 ;68;0.827 ;31.1 ;22.0 ;-29 ;
461 ;0:36.65 ;4541 ;3 ;68;0.829 ;32.1 ;22.0 ;-31 ;
461 ;0:36.66 ;4554 ;3 ;68;0.826 ;30.7 ;22.1 ;-28 ;
461 ;0:36.67 ;4558 ;3 ;68;0.830 ;31.7 ;22.1 ;-30 ;
461 ;0:36.68 ;4512 ;3 ;68;0.827 ;31.9 ;21.9 ;-31 ;
461 ;0:36.69 ;4522 ;3 ;68;0.833 ;30.9 ;21.9 ;-29 ;
461 ;0:36.70 ;4543 ;3 ;68;0.829 ;30.6 ;22.0 ;-28 ;
461 ;0:36.71 ;4544 ;3 ;68;0.832 ;31.8 ;22.0 ;-30 ;
461 ;0:36.72 ;4546 ;3 ;68;0.829 ;31.3 ;22.1 ;-29 ;
461 ;0:36.73 ;4533 ;3 ;68;0.831 ;31.2 ;22.0 ;-29 ;
461 ;0:36.74 ;4506 ;3 ;68;0.830 ;33.6 ;21.9 ;-34 ;
461 ;0:36.75 ;4512 ;3 ;68;0.830 ;31.3 ;21.9 ;-30 ;
461 ;0:36.76 ;4488 ;3 ;68;0.791 ;31.8 ;21.8 ;-31 ;
461 ;0:36.77 ;4477 ;3 ;68;0.791 ;30.2 ;21.7 ;-28 ;
461 ;0:36.78 ;4453 ;4 ;68;0.791 ;32.9 ;21.6 ;-34 ;
461 ;0:36.79 ;4421 ;4 ;68;0.792 ;31.4 ;21.4 ;-31 ;
461 ;0:36.80 ;4446 ;4 ;68;0.790 ;32.3 ;21.6 ;-33 ;
461 ;0:36.81 ;4452 ;4 ;67;0.792 ;31.5 ;21.6 ;-31 ;
461 ;0:36.82 ;4478 ;4 ;68;0.788 ;31.7 ;21.7 ;-31 ;
461 ;0:36.83 ;4457 ;4 ;67;0.792 ;32.6 ;21.6 ;-33 ;
461 ;0:36.84 ;4443 ;4 ;67;0.837 ;35.1 ;21.6 ;-38 ;
461 ;0:36.85 ;4452 ;4 ;67;0.841 ;30.5 ;21.6 ;-29 ;
461 ;0:36.86 ;4449 ;4 ;67;0.837 ;31.7 ;21.6 ;-31 ;
461 ;0:36.87 ;4457 ;4 ;67;0.838 ;29.8 ;21.6 ;-27 ;
461 ;0:36.88 ;4487 ;4 ;67;0.840 ;32.1 ;21.8 ;-32 ;
461 ;0:36.89 ;4479 ;4 ;67;0.837 ;31.6 ;21.7 ;-31 ;
461 ;0:36.90 ;4520 ;4 ;67;0.841 ;32.2 ;21.9 ;-31 ;
461 ;0:36.91 ;4544 ;4 ;67;0.835 ;32.0 ;22.0 ;-31 ;
461 ;0:36.92 ;4543 ;4 ;67;0.833 ;32.7 ;22.0 ;-32 ;
461 ;0:36.93 ;4570 ;4 ;67;0.819 ;30.3 ;22.2 ;-26 ;
461 ;0:36.94 ;4596 ;4 ;67;0.825 ;33.8 ;22.3 ;-34 ;
461 ;0:36.95 ;4592 ;4 ;67;0.821 ;30.1 ;22.3 ;-25 ;
461 ;0:36.96 ;4657 ;4 ;67;0.822 ;31.9 ;22.6 ;-29 ;
461 ;0:36.97 ;4668 ;4 ;67;0.824 ;32.3 ;22.6 ;-30 ;
461 ;0:36.98 ;4678 ;4 ;67;0.818 ;31.5 ;22.7 ;-27 ;
461 ;0:36.99 ;4685 ;4 ;67;0.826 ;32.1 ;22.7 ;-29 ;
461 ;0:37.00 ;4680 ;4 ;66;0.816 ;33.2 ;22.7 ;-31 ;
461 ;0:37.01 ;4706 ;4 ;67;0.830 ;31.1 ;22.8 ;-26 ;
461 ;0:37.02 ;4708 ;4 ;67;0.822 ;33.3 ;22.8 ;-31 ;
461 ;0:37.03 ;4718 ;4 ;67;0.829 ;30.7 ;22.9 ;-25 ;
461 ;0:37.04 ;4716 ;4 ;67;0.827 ;32.2 ;22.9 ;-28 ;
461 ;0:37.05 ;4694 ;4 ;67;0.823 ;32.0 ;22.8 ;-28 ;
461 ;0:37.06 ;4688 ;4 ;67;0.829 ;31.5 ;22.5 ;-28 ;
461 ;0:37.07 ;4603 ;4 ;67;0.820 ;30.8 ;22.3 ;-27 ;
461 ;0:37.08 ;4585 ;4 ;67;0.830 ;32.6 ;22.2 ;-31 ;
461 ;0:37.09 ;4569 ;4 ;67;0.847 ;32.1 ;22.2 ;-30 ;
461 ;0:37.10 ;4537 ;4 ;67;0.857 ;31.4 ;22.0 ;-29 ;
461 ;0:37.11 ;4558 ;4 ;67;0.847 ;34.1 ;22.1 ;-35 ;
461 ;0:37.12 ;4547 ;4 ;67;0.856 ;31.4 ;22.1 ;-29 ;
461 ;0:37.13 ;4541 ;4 ;66;0.849 ;32.0 ;22.0 ;-31 ;
461 ;0:37.14 ;4604 ;4 ;67;0.854 ;31.6 ;22.3 ;-29 ;
461 ;0:37.15 ;4615 ;4 ;66;0.852 ;33.8 ;22.4 ;-33 ;
461 ;0:37.16 ;4660 ;4 ;67;0.852 ;31.8 ;22.6 ;-28 ;
461 ;0:37.17 ;4650 ;4 ;67;0.854 ;32.0 ;22.6 ;-29 ;
461 ;0:37.18 ;4635 ;4 ;66;0.849 ;33.2 ;22.5 ;-32 ;
461 ;0:37.19 ;4676 ;4 ;67;0.856 ;31.9 ;22.7 ;-28 ;
461 ;0:37.20 ;4706 ;4 ;66;0.844 ;32.6 ;22.8 ;-30 ;
461 ;0:37.21 ;4739 ;4 ;66;0.855 ;33.0 ;23.0 ;-30 ;
461 ;0:37.22 ;4722 ;3 ;66;0.848 ;31.5 ;22.9 ;-27 ;
461 ;0:37.23 ;4683 ;3 ;67;0.853 ;33.9 ;22.7 ;-33 ;
461 ;0:37.24 ;4694 ;3 ;66;0.853 ;32.0 ;22.8 ;-28 ;
461 ;0:37.25 ;4682 ;3 ;66;0.880 ;31.3 ;22.7 ;-27 ;
461 ;0:37.26 ;4660 ;3 ;66;0.886 ;32.8 ;22.6 ;-31 ;
461 ;0:37.27 ;4651 ;3 ;66;0.877 ;32.6 ;22.6 ;-30 ;
461 ;0:37.28 ;4635 ;3 ;66;0.887 ;32.0 ;22.4 ;-30 ;
461 ;0:37.29 ;4627 ;3 ;66;0.875 ;33.7 ;22.4 ;-33 ;
461 ;0:37.30 ;4594 ;3 ;66;0.886 ;32.6 ;22.3 ;-31 ;
461 ;0:37.31 ;4585 ;3 ;66;0.878 ;32.5 ;22.2 ;-31 ;
461 ;0:37.32 ;4608 ;3 ;66;0.883 ;30.9 ;22.4 ;-27 ;
