SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;TAR LB;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/100K;
149 ;0:17.80 ;8374 ;0 ;0.758 ;51.4 ;0.0 ;0.900 ;0 ;2.70 ;57.4 ;0 ;0 ;19 ;17.4;
149 ;0:17.90 ;10307 ;23 ;0.701 ;52.8 ;0.0 ;0.900 ;0 ;4.95 ;47.2 ;0 ;0 ;43 ;51.3;
149 ;0:18.00 ;11274 ;53 ;0.703 ;51.3 ;0.0 ;0.900 ;0 ;7.12 ;45.0 ;0 ;0 ;68 ;59.9;
149 ;0:18.10 ;10888 ;56 ;0.769 ;51.5 ;0.0 ;0.900 ;0 ;7.21 ;44.9 ;0 ;0 ;66 ;59.2;
149 ;0:18.20 ;10364 ;58 ;0.824 ;49.3 ;0.0 ;0.900 ;0 ;7.19 ;42.8 ;0 ;0 ;63 ;57.1;
149 ;0:18.30 ;10010 ;59 ;1.179 ;48.8 ;0.0 ;0.900 ;0 ;7.16 ;41.7 ;0 ;0 ;60 ;49.8;
149 ;0:18.40 ;9309 ;59 ;0.818 ;46.7 ;0.0 ;0.900 ;0 ;6.67 ;44.7 ;0 ;0 ;51 ;43.3;
149 ;0:18.50 ;9630 ;59 ;0.783 ;47.9 ;0.0 ;0.900 ;0 ;6.89 ;43.3 ;0 ;1 ;55 ;50.8;
149 ;0:18.60 ;8988 ;59 ;0.744 ;43.8 ;0.0 ;0.900 ;0 ;6.45 ;46.0 ;0 ;0 ;49 ;51.5;
149 ;0:18.70 ;8585 ;59 ;0.736 ;40.9 ;0.0 ;0.900 ;0 ;6.34 ;47.1 ;0 ;0 ;45 ;49.3;
149 ;0:18.80 ;7961 ;59 ;0.728 ;38.4 ;0.0 ;0.900 ;0 ;6.17 ;48.3 ;0 ;0 ;41 ;47.1;
149 ;0:18.90 ;7572 ;59 ;0.690 ;38.0 ;0.0 ;0.900 ;0 ;6.05 ;45.3 ;0 ;0 ;38 ;48.2;
149 ;0:19.00 ;6906 ;59 ;0.680 ;35.3 ;0.0 ;0.900 ;0 ;5.95 ;40.1 ;0 ;0 ;34 ;47.1;
149 ;0:19.10 ;6713 ;58 ;0.767 ;35.7 ;0.0 ;0.900 ;0 ;6.05 ;38.8 ;0 ;0 ;34 ;49.8;
149 ;0:19.20 ;6394 ;57 ;0.928 ;30.5 ;0.0 ;0.900 ;0 ;6.23 ;36.3 ;0 ;0 ;33 ;49.5;
149 ;0:19.30 ;5996 ;57 ;0.995 ;26.7 ;29.1 ;0.900 ;8 ;6.46 ;33.2 ;0 ;0 ;32 ;55.5;
149 ;0:19.40 ;5540 ;57 ;1.076 ;25.0 ;26.9 ;0.900 ;7 ;6.58 ;34.1 ;0 ;0 ;30 ;57.2;
149 ;0:19.50 ;4977 ;56 ;1.037 ;22.5 ;23.6 ;0.900 ;4 ;6.69 ;34.8 ;0 ;0 ;27 ;52.0;
149 ;0:19.60 ;4186 ;54 ;0.996 ;23.2 ;20.3 ;0.900 ;-12 ;6.36 ;30.9 ;0 ;0 ;22 ;43.8;
149 ;0:19.70 ;4630 ;54 ;0.948 ;20.1 ;22.5 ;0.900 ;11 ;6.53 ;33.1 ;0 ;0 ;25 ;55.1;
149 ;0:19.80 ;5215 ;54 ;0.855 ;19.7 ;25.3 ;0.900 ;28 ;6.63 ;-3.2 ;0 ;0 ;29 ;77.0;
149 ;0:19.90 ;6169 ;54 ;0.879 ;16.7 ;29.9 ;0.900 ;79 ;6.33 ;-4.6 ;0 ;0 ;32 ;92.0;
149 ;0:20.00 ;6623 ;54 ;0.935 ;15.2 ;32.2 ;0.900 ;111 ;6.07 ;1.1 ;0 ;0 ;33 ;102.0;
149 ;0:20.10 ;6783 ;54 ;1.036 ;13.6 ;32.9 ;0.900 ;141 ;5.97 ;6.6 ;0 ;0 ;34 ;110.0;
149 ;0:20.20 ;6759 ;54 ;1.134 ;11.8 ;32.8 ;0.900 ;177 ;5.99 ;10.4 ;0 ;0 ;34 ;134.1;
149 ;0:20.30 ;7017 ;54 ;1.254 ;11.2 ;34.1 ;0.900 ;204 ;5.84 ;18.5 ;0 ;0 ;34 ;140.3;
149 ;0:20.40 ;6873 ;54 ;1.251 ;10.5 ;33.4 ;0.900 ;218 ;5.92 ;22.1 ;0 ;0 ;34 ;158.7;
149 ;0:20.50 ;6890 ;54 ;1.346 ;8.9 ;33.8 ;0.900 ;279 ;5.91 ;27.5 ;0 ;0 ;35 ;171.1;
149 ;0:20.60 ;7059 ;54 ;0.879 ;8.4 ;34.4 ;0.900 ;309 ;5.86 ;32.4 ;0 ;0 ;34 ;193.6;
149 ;0:20.70 ;6885 ;53 ;0.913 ;6.7 ;33.4 ;0.900 ;398 ;5.90 ;35.9 ;0 ;0 ;34 ;234.3;
149 ;0:20.80 ;6260 ;49 ;1.073 ;5.9 ;30.4 ;0.900 ;415 ;6.22 ;35.3 ;0 ;0 ;32 ;256.1;
149 ;0:20.90 ;5742 ;45 ;1.105 ;4.8 ;27.9 ;0.900 ;481 ;6.39 ;34.3 ;0 ;0 ;30 ;357.8;
149 ;0:21.00 ;5301 ;42 ;1.106 ;1.9 ;25.7 ;0.900 ;1252 ;6.47 ;34.3 ;0 ;0 ;28 ;0.0;
149 ;0:21.10 ;5881 ;39 ;1.250 ;0.0 ;0.0 ;0.900 ;0 ;6.23 ;34.8 ;0 ;0 ;30 ;0.0;
149 ;0:21.20 ;5920 ;36 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;6.10 ;34.9 ;0 ;0 ;30 ;0.0;
149 ;0:21.30 ;5894 ;33 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.99 ;35.0 ;0 ;0 ;29 ;0.0;
149 ;0:21.40 ;5992 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.80 ;35.4 ;0 ;0 ;29 ;0.0;
149 ;0:21.50 ;5954 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.81 ;35.4 ;0 ;0 ;29 ;0.0;
149 ;0:21.60 ;6101 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.73 ;36.7 ;0 ;0 ;29 ;0.0;
149 ;0:21.70 ;6034 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.77 ;35.9 ;0 ;0 ;28 ;0.0;
149 ;0:21.80 ;5929 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.82 ;35.4 ;0 ;0 ;29 ;0.0;
149 ;0:21.90 ;6149 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.70 ;37.4 ;0 ;0 ;29 ;0.0;
149 ;0:22.00 ;6042 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.77 ;36.0 ;0 ;0 ;29 ;0.0;
149 ;0:22.10 ;5905 ;29 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.82 ;35.4 ;0 ;0 ;29 ;0.0;
149 ;0:22.20 ;6093 ;28 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.70 ;36.8 ;0 ;0 ;28 ;0.0;
149 ;0:22.30 ;5950 ;28 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.77 ;35.5 ;0 ;0 ;29 ;0.0;
149 ;0:22.40 ;6105 ;28 ;1.498 ;0.0 ;0.0 ;0.900 ;0 ;5.69 ;37.0 ;0 ;0 ;28 ;0.0;
149 ;0:22.50 ;6131 ;28 ;1.472 ;0.0 ;0.0 ;0.900 ;0 ;5.67 ;37.3 ;0 ;0 ;28 ;0.0;
149 ;0:22.60 ;5948 ;28 ;1.181 ;0.0 ;0.0 ;0.900 ;0 ;5.77 ;35.5 ;0 ;0 ;29 ;0.0;
149 ;0:22.70 ;6099 ;28 ;1.361 ;0.0 ;0.0 ;0.900 ;0 ;5.69 ;36.9 ;0 ;0 ;29 ;0.0;
149 ;0:22.80 ;5975 ;28 ;1.140 ;0.0 ;0.0 ;0.900 ;0 ;5.76 ;35.5 ;0 ;0 ;28 ;0.0;
149 ;0:22.90 ;5982 ;28 ;0.966 ;0.0 ;0.0 ;0.900 ;0 ;5.76 ;35.5 ;0 ;0 ;29 ;0.0;
149 ;0:23.00 ;5926 ;27 ;0.940 ;0.0 ;0.0 ;0.900 ;0 ;5.78 ;35.4 ;0 ;0 ;27 ;0.0;
149 ;0:23.10 ;4040 ;26 ;1.004 ;0.0 ;0.0 ;0.900 ;0 ;5.83 ;30.1 ;0 ;0 ;19 ;0.0;
149 ;0:23.20 ;2688 ;19 ;0.998 ;0.0 ;0.0 ;0.900 ;0 ;5.44 ;30.0 ;0 ;0 ;13 ;0.0;
149 ;0:23.30 ;2282 ;6 ;0.989 ;0.0 ;0.0 ;0.900 ;0 ;3.94 ;16.0 ;0 ;0 ;9 ;0.0;
149 ;0:23.40 ;2321 ;0 ;0.983 ;0.0 ;0.0 ;0.900 ;0 ;2.85 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:23.50 ;2318 ;0 ;0.970 ;0.0 ;0.0 ;0.900 ;0 ;2.85 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:23.60 ;2366 ;0 ;0.990 ;0.0 ;0.0 ;0.900 ;0 ;2.81 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:23.70 ;2394 ;0 ;0.996 ;0.0 ;0.0 ;0.900 ;0 ;2.79 ;6.7 ;0 ;0 ;6 ;0.0;
149 ;0:23.80 ;2419 ;0 ;1.002 ;0.0 ;0.0 ;0.900 ;0 ;2.77 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:23.90 ;2497 ;0 ;0.980 ;0.0 ;0.0 ;0.900 ;0 ;2.71 ;6.9 ;0 ;0 ;6 ;0.0;
149 ;0:24.00 ;2513 ;0 ;0.999 ;0.0 ;0.0 ;0.900 ;0 ;2.70 ;7.0 ;0 ;0 ;6 ;0.0;
149 ;0:24.10 ;2555 ;0 ;0.999 ;0.0 ;0.0 ;0.900 ;0 ;2.70 ;7.1 ;0 ;0 ;6 ;0.0;
149 ;0:24.20 ;2558 ;0 ;1.012 ;0.0 ;0.0 ;0.900 ;0 ;2.69 ;7.1 ;0 ;0 ;6 ;0.0;
149 ;0:24.30 ;2511 ;0 ;1.026 ;0.0 ;0.0 ;0.900 ;0 ;2.70 ;7.0 ;0 ;0 ;6 ;0.0;
149 ;0:24.40 ;2492 ;0 ;1.021 ;0.0 ;0.0 ;0.900 ;0 ;2.71 ;6.9 ;0 ;0 ;6 ;0.0;
149 ;0:24.50 ;2469 ;0 ;1.033 ;0.0 ;0.0 ;0.900 ;0 ;2.73 ;6.9 ;0 ;0 ;6 ;0.0;
149 ;0:24.60 ;2554 ;0 ;1.029 ;0.0 ;0.0 ;0.900 ;0 ;2.70 ;7.1 ;0 ;0 ;6 ;0.0;
149 ;0:24.70 ;2494 ;0 ;1.018 ;0.0 ;0.0 ;0.900 ;0 ;2.71 ;6.9 ;0 ;0 ;6 ;0.0;
149 ;0:24.80 ;2403 ;0 ;1.018 ;0.0 ;0.0 ;0.900 ;0 ;2.78 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:24.90 ;2301 ;0 ;1.012 ;0.0 ;0.0 ;0.900 ;0 ;2.86 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:25.00 ;2352 ;0 ;1.009 ;0.0 ;0.0 ;0.900 ;0 ;2.82 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:25.10 ;2290 ;0 ;1.002 ;0.0 ;0.0 ;0.900 ;0 ;2.87 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:25.20 ;2319 ;0 ;1.013 ;0.0 ;0.0 ;0.900 ;0 ;2.85 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:25.30 ;2359 ;0 ;1.023 ;0.0 ;0.0 ;0.900 ;0 ;2.82 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:25.40 ;2391 ;0 ;1.032 ;0.0 ;0.0 ;0.900 ;0 ;2.79 ;6.7 ;0 ;0 ;6 ;0.0;
149 ;0:25.50 ;2408 ;0 ;1.038 ;0.0 ;0.0 ;0.900 ;0 ;2.78 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:25.60 ;2339 ;0 ;1.034 ;0.0 ;0.0 ;0.900 ;0 ;2.83 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:25.70 ;2270 ;0 ;1.013 ;0.0 ;0.0 ;0.900 ;0 ;2.89 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:25.80 ;2319 ;0 ;1.040 ;0.0 ;0.0 ;0.900 ;0 ;2.85 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:25.90 ;2286 ;0 ;1.038 ;0.0 ;0.0 ;0.900 ;0 ;2.88 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:26.00 ;2344 ;0 ;1.048 ;0.0 ;0.0 ;0.900 ;0 ;2.83 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:26.10 ;2353 ;0 ;1.042 ;0.0 ;0.0 ;0.900 ;0 ;2.82 ;6.7 ;1 ;0 ;7 ;0.0;
149 ;0:26.20 ;2325 ;0 ;1.043 ;0.0 ;0.0 ;0.900 ;0 ;2.84 ;6.6 ;1 ;0 ;7 ;0.0;
149 ;0:26.30 ;2254 ;0 ;1.022 ;0.0 ;0.0 ;0.900 ;0 ;2.90 ;6.5 ;1 ;0 ;7 ;0.0;
149 ;0:26.40 ;2285 ;0 ;1.019 ;0.0 ;0.0 ;0.900 ;0 ;2.88 ;6.5 ;1 ;0 ;7 ;0.0;
149 ;0:26.50 ;2247 ;0 ;1.025 ;0.0 ;0.0 ;0.900 ;0 ;2.91 ;6.4 ;1 ;0 ;7 ;0.0;
149 ;0:26.60 ;2251 ;0 ;1.024 ;0.0 ;0.0 ;0.900 ;0 ;2.90 ;6.5 ;1 ;0 ;7 ;0.0;
149 ;0:26.70 ;2291 ;0 ;1.024 ;0.0 ;0.0 ;0.900 ;0 ;2.87 ;6.5 ;1 ;0 ;7 ;0.0;
149 ;0:26.80 ;2279 ;0 ;1.024 ;0.0 ;0.0 ;0.900 ;0 ;2.88 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:26.90 ;2275 ;0 ;1.027 ;0.0 ;0.0 ;0.900 ;0 ;2.88 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:27.00 ;2267 ;0 ;1.028 ;0.0 ;0.0 ;0.900 ;0 ;2.89 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:27.10 ;2268 ;0 ;1.013 ;0.0 ;0.0 ;0.900 ;0 ;2.89 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:27.20 ;2302 ;0 ;1.011 ;0.0 ;0.0 ;0.900 ;0 ;2.86 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:27.30 ;2401 ;0 ;1.009 ;0.0 ;0.0 ;0.900 ;0 ;2.78 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:27.40 ;2406 ;0 ;1.004 ;0.0 ;0.0 ;0.900 ;0 ;2.78 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:27.50 ;2418 ;0 ;1.017 ;0.0 ;0.0 ;0.900 ;0 ;2.77 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:27.60 ;2418 ;0 ;1.028 ;0.0 ;0.0 ;0.900 ;0 ;2.77 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:27.70 ;2380 ;0 ;1.021 ;0.0 ;0.0 ;0.900 ;0 ;2.80 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:27.80 ;2365 ;0 ;1.011 ;0.0 ;0.0 ;0.900 ;0 ;2.81 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:27.90 ;2344 ;0 ;1.011 ;0.0 ;0.0 ;0.900 ;0 ;2.83 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:28.00 ;2310 ;0 ;1.001 ;0.0 ;0.0 ;0.900 ;0 ;2.86 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:28.10 ;2253 ;0 ;1.018 ;0.0 ;0.0 ;0.900 ;0 ;2.90 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:28.20 ;2306 ;0 ;1.004 ;0.0 ;0.0 ;0.900 ;0 ;2.86 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:28.30 ;2348 ;0 ;0.998 ;0.0 ;0.0 ;0.900 ;0 ;2.83 ;6.6 ;0 ;0 ;7 ;0.0;
149 ;0:28.40 ;2407 ;0 ;1.012 ;0.0 ;0.0 ;0.900 ;0 ;2.78 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:28.50 ;2509 ;0 ;1.016 ;0.0 ;0.0 ;0.900 ;0 ;2.70 ;7.0 ;0 ;0 ;6 ;0.0;
149 ;0:28.60 ;2480 ;0 ;1.007 ;0.0 ;0.0 ;0.900 ;0 ;2.72 ;6.9 ;0 ;0 ;6 ;0.0;
149 ;0:28.70 ;2405 ;0 ;1.007 ;0.0 ;0.0 ;0.900 ;0 ;2.78 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:28.80 ;2387 ;0 ;1.011 ;0.0 ;0.0 ;0.900 ;0 ;2.80 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:28.90 ;2377 ;0 ;1.027 ;0.0 ;0.0 ;0.900 ;0 ;2.80 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:29.00 ;2399 ;0 ;1.019 ;0.0 ;0.0 ;0.900 ;0 ;2.79 ;6.7 ;0 ;0 ;6 ;0.0;
149 ;0:29.10 ;2431 ;0 ;0.984 ;0.0 ;0.0 ;0.900 ;0 ;2.76 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:29.20 ;2396 ;0 ;0.941 ;0.0 ;0.0 ;0.900 ;0 ;2.79 ;6.7 ;0 ;0 ;6 ;0.0;
149 ;0:29.30 ;2416 ;0 ;0.914 ;0.0 ;0.0 ;0.900 ;0 ;2.77 ;6.8 ;0 ;0 ;6 ;0.0;
149 ;0:29.40 ;2354 ;0 ;0.904 ;0.0 ;0.0 ;0.900 ;0 ;2.82 ;6.7 ;0 ;0 ;7 ;0.0;
149 ;0:29.50 ;2269 ;0 ;0.910 ;0.0 ;0.0 ;0.900 ;0 ;2.89 ;6.5 ;0 ;0 ;7 ;0.0;
149 ;0:29.60 ;2140 ;0 ;0.903 ;0.0 ;0.0 ;0.900 ;0 ;2.99 ;6.2 ;0 ;0 ;7 ;0.0;
149 ;0:29.70 ;2081 ;0 ;0.905 ;0.0 ;0.0 ;0.900 ;0 ;3.04 ;6.1 ;0 ;0 ;7 ;0.0;
149 ;0:29.80 ;2043 ;0 ;0.907 ;0.0 ;0.0 ;0.900 ;0 ;3.07 ;6.0 ;0 ;0 ;7 ;0.0;
149 ;0:29.90 ;2097 ;0 ;0.919 ;0.0 ;0.0 ;0.900 ;0 ;3.03 ;6.1 ;0 ;0 ;7 ;0.0;
149 ;0:30.00 ;1975 ;0 ;0.918 ;0.0 ;0.0 ;0.900 ;0 ;3.11 ;5.9 ;0 ;0 ;7 ;0.0;
149 ;0:30.10 ;1949 ;0 ;0.921 ;0.0 ;0.0 ;0.900 ;0 ;3.13 ;5.8 ;0 ;0 ;7 ;0.0;
149 ;0:30.20 ;1933 ;0 ;0.902 ;0.0 ;0.0 ;0.900 ;0 ;3.13 ;5.8 ;0 ;0 ;7 ;0.0;
149 ;0:30.30 ;1989 ;0 ;0.903 ;0.0 ;0.0 ;0.900 ;0 ;3.11 ;5.9 ;0 ;0 ;7 ;0.0;
149 ;0:30.40 ;1951 ;0 ;0.897 ;0.0 ;0.0 ;0.900 ;0 ;3.12 ;5.9 ;0 ;0 ;7 ;0.0;
149 ;0:30.50 ;1885 ;0 ;0.901 ;0.0 ;0.0 ;0.900 ;0 ;3.15 ;5.7 ;0 ;0 ;7 ;0.0;
149 ;0:30.60 ;1872 ;0 ;0.907 ;0.0 ;0.0 ;0.900 ;0 ;3.16 ;5.7 ;0 ;0 ;7 ;0.0;
149 ;0:30.70 ;1807 ;0 ;0.910 ;0.0 ;0.0 ;0.900 ;0 ;3.18 ;5.6 ;0 ;0 ;7 ;0.0;
149 ;0:30.80 ;1870 ;0 ;0.925 ;0.0 ;0.0 ;0.900 ;0 ;3.16 ;5.7 ;0 ;0 ;7 ;0.0;
149 ;0:30.90 ;1842 ;0 ;0.917 ;0.0 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;0.0;
149 ;0:31.00 ;1864 ;0 ;0.923 ;0.0 ;0.0 ;0.900 ;0 ;3.16 ;5.7 ;0 ;0 ;7 ;0.0;
149 ;0:31.10 ;1928 ;0 ;0.921 ;0.0 ;0.0 ;0.900 ;0 ;3.13 ;5.8 ;0 ;0 ;7 ;0.0;
149 ;0:31.20 ;1859 ;0 ;0.919 ;0.0 ;0.0 ;0.900 ;0 ;3.16 ;5.7 ;0 ;0 ;7 ;0.0;
149 ;0:31.30 ;1779 ;0 ;0.904 ;0.0 ;0.0 ;0.900 ;0 ;3.19 ;5.5 ;0 ;0 ;7 ;0.0;
149 ;0:31.40 ;1782 ;0 ;0.904 ;0.0 ;0.0 ;0.900 ;0 ;3.19 ;5.5 ;0 ;0 ;7 ;0.0;
149 ;0:31.50 ;1747 ;0 ;0.898 ;0.0 ;0.0 ;0.900 ;0 ;3.21 ;5.4 ;0 ;0 ;8 ;0.0;
149 ;0:31.60 ;1787 ;0 ;0.889 ;0.0 ;0.0 ;0.900 ;0 ;3.19 ;5.5 ;0 ;0 ;7 ;0.0;
149 ;0:31.70 ;1709 ;0 ;0.884 ;0.0 ;0.0 ;0.900 ;0 ;3.22 ;5.4 ;0 ;0 ;8 ;0.0;
149 ;0:31.80 ;1825 ;0 ;0.893 ;0.0 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;0.0;
149 ;0:31.90 ;1837 ;0 ;0.892 ;2.6 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;80.7;
149 ;0:32.00 ;1833 ;0 ;0.898 ;2.6 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;84.6;
149 ;0:32.10 ;1778 ;0 ;0.903 ;2.6 ;0.0 ;0.900 ;0 ;3.19 ;5.5 ;0 ;0 ;7 ;84.6;
149 ;0:32.20 ;1777 ;0 ;0.921 ;2.6 ;0.0 ;0.900 ;0 ;3.19 ;5.5 ;0 ;0 ;7 ;84.6;
149 ;0:32.30 ;1849 ;0 ;0.918 ;2.6 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;84.6;
149 ;0:32.40 ;1826 ;0 ;0.914 ;3.4 ;0.0 ;0.900 ;0 ;3.17 ;5.6 ;0 ;0 ;7 ;64.7;
149 ;0:32.50 ;1808 ;0 ;0.924 ;3.9 ;0.0 ;0.900 ;0 ;3.18 ;5.6 ;0 ;0 ;7 ;56.4;
149 ;0:32.60 ;1806 ;0 ;0.924 ;4.6 ;0.0 ;0.900 ;0 ;3.18 ;5.6 ;0 ;0 ;7 ;42.0;
149 ;0:32.70 ;1692 ;0 ;0.908 ;5.2 ;0.0 ;0.900 ;0 ;3.23 ;5.3 ;0 ;0 ;8 ;38.4;
149 ;0:32.80 ;1678 ;0 ;0.889 ;6.1 ;0.0 ;0.900 ;0 ;3.23 ;5.3 ;0 ;0 ;8 ;32.7;
149 ;0:32.90 ;1560 ;0 ;0.872 ;6.5 ;0.0 ;0.900 ;0 ;3.28 ;5.1 ;0 ;0 ;8 ;30.7;
149 ;0:33.00 ;1440 ;0 ;0.864 ;6.3 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;31.7;
149 ;0:33.10 ;1545 ;0 ;0.872 ;6.8 ;0.0 ;0.900 ;0 ;3.29 ;5.0 ;0 ;0 ;8 ;26.0;
149 ;0:33.20 ;1567 ;0 ;0.857 ;6.8 ;0.0 ;0.900 ;0 ;3.28 ;5.1 ;0 ;0 ;8 ;25.3;
149 ;0:33.30 ;1555 ;0 ;0.841 ;6.7 ;0.0 ;0.900 ;0 ;3.28 ;5.1 ;0 ;0 ;8 ;26.8;
149 ;0:33.40 ;1219 ;0 ;0.841 ;7.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;22.2;
149 ;0:33.50 ;947 ;0 ;0.827 ;7.5 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;16.6;
149 ;0:33.60 ;966 ;0 ;0.822 ;7.3 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;16.2;
149 ;0:33.70 ;1136 ;0 ;0.833 ;7.9 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;17.9;
149 ;0:33.80 ;1327 ;0 ;0.835 ;7.7 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;20.7;
149 ;0:33.90 ;1605 ;0 ;0.852 ;8.4 ;0.0 ;0.900 ;0 ;3.26 ;5.2 ;0 ;0 ;8 ;27.2;
149 ;0:34.00 ;2040 ;0 ;0.871 ;8.7 ;0.0 ;0.900 ;0 ;3.07 ;6.0 ;0 ;0 ;7 ;28.5;
149 ;0:34.10 ;2312 ;0 ;0.865 ;8.5 ;0.0 ;0.900 ;0 ;2.86 ;6.6 ;0 ;0 ;7 ;27.7;
149 ;0:34.20 ;2687 ;0 ;0.827 ;9.3 ;0.0 ;0.900 ;0 ;2.67 ;7.3 ;0 ;0 ;6 ;27.8;
149 ;0:34.30 ;2990 ;0 ;0.778 ;9.9 ;0.0 ;0.900 ;0 ;2.62 ;7.9 ;0 ;0 ;6 ;28.7;
149 ;0:34.40 ;3392 ;0 ;0.769 ;10.3 ;0.0 ;0.900 ;0 ;2.68 ;9.1 ;0 ;0 ;7 ;31.2;
149 ;0:34.50 ;3819 ;0 ;0.762 ;11.1 ;0.0 ;0.900 ;0 ;2.76 ;10.4 ;0 ;0 ;8 ;36.5;
149 ;0:34.60 ;4185 ;0 ;0.783 ;11.2 ;0.0 ;0.900 ;0 ;2.79 ;11.7 ;0 ;0 ;9 ;38.9;
149 ;0:34.70 ;4349 ;0 ;0.738 ;11.7 ;0.0 ;0.900 ;0 ;2.77 ;12.3 ;0 ;0 ;10 ;41.3;
149 ;0:34.80 ;4533 ;3 ;0.737 ;12.1 ;0.0 ;0.900 ;0 ;3.43 ;22.9 ;0 ;0 ;13 ;52.4;
149 ;0:34.90 ;4685 ;5 ;0.731 ;12.7 ;0.0 ;0.900 ;0 ;3.80 ;28.5 ;0 ;0 ;14 ;53.0;
149 ;0:35.00 ;4382 ;6 ;0.734 ;12.3 ;0.0 ;0.900 ;0 ;3.94 ;26.9 ;0 ;0 ;14 ;50.3;
149 ;0:35.10 ;4195 ;6 ;0.744 ;12.6 ;0.0 ;0.900 ;0 ;3.94 ;24.7 ;0 ;0 ;13 ;52.0;
149 ;0:35.20 ;4247 ;7 ;0.730 ;12.9 ;0.0 ;0.900 ;0 ;4.08 ;26.5 ;0 ;0 ;14 ;48.4;
149 ;0:35.30 ;4234 ;7 ;0.734 ;12.4 ;0.0 ;0.900 ;0 ;4.08 ;26.4 ;0 ;0 ;14 ;50.7;
149 ;0:35.40 ;4211 ;7 ;0.735 ;13.2 ;0.0 ;0.900 ;0 ;4.08 ;26.2 ;0 ;0 ;14 ;56.5;
149 ;0:35.50 ;4204 ;7 ;0.729 ;11.4 ;0.0 ;0.900 ;0 ;4.08 ;26.1 ;0 ;0 ;14 ;52.7;
