SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;
926 ;0:00.97 ;2693 ;0 ;83;0.990 ;5.0 ;
926 ;0:00.98 ;2723 ;0 ;83;0.990 ;5.0 ;
926 ;0:00.99 ;2718 ;0 ;83;0.985 ;5.0 ;
926 ;0:01.00 ;2703 ;0 ;83;0.963 ;5.0 ;
926 ;0:01.01 ;2699 ;0 ;83;0.961 ;5.0 ;
926 ;0:01.02 ;2745 ;0 ;83;0.964 ;5.0 ;
926 ;0:01.03 ;2746 ;0 ;83;0.960 ;5.3 ;
926 ;0:01.04 ;2746 ;0 ;83;0.962 ;5.3 ;
926 ;0:01.05 ;2747 ;0 ;83;0.954 ;5.3 ;
926 ;0:01.06 ;2722 ;0 ;83;0.955 ;5.3 ;
926 ;0:01.07 ;2756 ;0 ;83;0.957 ;5.3 ;
926 ;0:01.08 ;2746 ;0 ;83;0.946 ;5.3 ;
926 ;0:01.09 ;2697 ;0 ;83;0.949 ;5.2 ;
926 ;0:01.10 ;2690 ;0 ;83;0.947 ;5.2 ;
926 ;0:01.11 ;2740 ;0 ;83;0.951 ;5.2 ;
926 ;0:01.12 ;2739 ;0 ;83;0.946 ;5.2 ;
926 ;0:01.13 ;2748 ;0 ;83;0.950 ;5.2 ;
926 ;0:01.14 ;2732 ;0 ;83;0.947 ;6.0 ;
926 ;0:01.15 ;2732 ;0 ;83;0.946 ;6.0 ;
926 ;0:01.16 ;2749 ;0 ;83;0.958 ;6.0 ;
926 ;0:01.17 ;2750 ;0 ;83;0.955 ;6.0 ;
926 ;0:01.18 ;2723 ;0 ;83;0.958 ;6.0 ;
926 ;0:01.19 ;2721 ;0 ;83;0.959 ;6.0 ;
926 ;0:01.20 ;2765 ;0 ;83;0.965 ;5.9 ;
926 ;0:01.21 ;2761 ;0 ;83;0.962 ;5.9 ;
926 ;0:01.22 ;2748 ;0 ;83;0.966 ;5.9 ;
926 ;0:01.23 ;2726 ;0 ;83;0.963 ;5.9 ;
926 ;0:01.24 ;2750 ;0 ;83;1.019 ;5.9 ;
926 ;0:01.25 ;2745 ;0 ;83;1.019 ;5.9 ;
926 ;0:01.26 ;2733 ;0 ;83;1.017 ;5.9 ;
926 ;0:01.27 ;2733 ;0 ;83;1.017 ;5.9 ;
926 ;0:01.28 ;2736 ;0 ;83;1.011 ;5.9 ;
926 ;0:01.29 ;2778 ;0 ;83;1.013 ;6.2 ;
926 ;0:01.30 ;2764 ;0 ;83;1.011 ;6.2 ;
926 ;0:01.31 ;2749 ;0 ;83;1.017 ;6.2 ;
926 ;0:01.32 ;2701 ;0 ;83;0.974 ;6.2 ;
926 ;0:01.33 ;2711 ;0 ;83;0.974 ;6.2 ;
926 ;0:01.34 ;2714 ;0 ;83;0.976 ;6.4 ;
926 ;0:01.35 ;2726 ;0 ;83;0.975 ;6.4 ;
926 ;0:01.36 ;2746 ;0 ;83;0.978 ;6.4 ;
926 ;0:01.37 ;2798 ;0 ;83;0.974 ;6.4 ;
926 ;0:01.38 ;2798 ;0 ;83;0.976 ;6.4 ;
926 ;0:01.39 ;2763 ;0 ;83;0.970 ;6.3 ;
926 ;0:01.40 ;2712 ;0 ;83;0.970 ;6.3 ;
926 ;0:01.41 ;2666 ;0 ;83;0.970 ;6.3 ;
926 ;0:01.42 ;2693 ;0 ;83;0.974 ;6.3 ;
926 ;0:01.43 ;2707 ;0 ;83;0.978 ;6.3 ;
926 ;0:01.44 ;2713 ;0 ;83;0.975 ;6.7 ;
926 ;0:01.45 ;2725 ;0 ;83;0.980 ;6.7 ;
926 ;0:01.46 ;2745 ;0 ;83;0.976 ;6.7 ;
926 ;0:01.47 ;2726 ;0 ;84;0.981 ;6.7 ;
926 ;0:01.48 ;2696 ;0 ;83;0.977 ;6.6 ;
926 ;0:01.49 ;2696 ;0 ;83;0.992 ;6.6 ;
926 ;0:01.50 ;2671 ;0 ;83;0.988 ;6.6 ;
926 ;0:01.51 ;2707 ;0 ;83;0.985 ;6.6 ;
926 ;0:01.52 ;2706 ;0 ;83;0.992 ;6.6 ;
926 ;0:01.53 ;2716 ;0 ;83;0.991 ;6.8 ;
926 ;0:01.54 ;2687 ;0 ;83;0.996 ;6.8 ;
926 ;0:01.55 ;2706 ;0 ;83;0.992 ;6.8 ;
926 ;0:01.56 ;2702 ;0 ;83;0.996 ;6.8 ;
926 ;0:01.57 ;2680 ;0 ;83;1.002 ;6.9 ;
926 ;0:01.58 ;2685 ;0 ;83;1.003 ;6.9 ;
926 ;0:01.59 ;2685 ;0 ;83;1.001 ;6.9 ;
926 ;0:01.60 ;2736 ;0 ;83;0.996 ;6.9 ;
926 ;0:01.61 ;2746 ;0 ;83;0.998 ;7.4 ;
926 ;0:01.62 ;2747 ;0 ;83;0.999 ;7.4 ;
926 ;0:01.63 ;2696 ;0 ;83;1.004 ;7.4 ;
926 ;0:01.64 ;2708 ;0 ;83;1.001 ;7.4 ;
926 ;0:01.65 ;2708 ;0 ;83;0.994 ;7.4 ;
926 ;0:01.66 ;2704 ;0 ;83;0.991 ;7.4 ;
926 ;0:01.67 ;2715 ;0 ;83;0.991 ;7.4 ;
926 ;0:01.68 ;2763 ;0 ;83;0.992 ;7.4 ;
926 ;0:01.69 ;2752 ;0 ;83;0.991 ;7.4 ;
926 ;0:01.70 ;2752 ;0 ;83;0.991 ;7.4 ;
926 ;0:01.71 ;2718 ;0 ;83;0.984 ;7.4 ;
926 ;0:01.72 ;2666 ;0 ;83;0.986 ;7.4 ;
926 ;0:01.73 ;2687 ;0 ;83;0.999 ;7.6 ;
926 ;0:01.74 ;2684 ;0 ;83;1.002 ;7.6 ;
926 ;0:01.75 ;2692 ;0 ;83;1.003 ;7.6 ;
926 ;0:01.76 ;2713 ;0 ;83;1.003 ;7.6 ;
926 ;0:01.77 ;2759 ;0 ;83;1.004 ;7.5 ;
926 ;0:01.78 ;2769 ;0 ;84;1.002 ;7.5 ;
926 ;0:01.79 ;2734 ;0 ;83;1.005 ;7.5 ;
926 ;0:01.80 ;2681 ;0 ;83;1.000 ;7.5 ;
926 ;0:01.81 ;2681 ;0 ;83;1.004 ;8.1 ;
926 ;0:01.82 ;2697 ;0 ;83;1.000 ;8.1 ;
926 ;0:01.83 ;2697 ;0 ;83;1.005 ;8.1 ;
926 ;0:01.84 ;2717 ;0 ;83;1.007 ;8.1 ;
926 ;0:01.85 ;2716 ;0 ;83;1.007 ;7.9 ;
926 ;0:01.86 ;2754 ;0 ;83;1.010 ;7.9 ;
926 ;0:01.87 ;2720 ;0 ;84;1.008 ;7.9 ;
926 ;0:01.88 ;2656 ;0 ;84;1.012 ;7.9 ;
926 ;0:01.89 ;2637 ;0 ;83;1.006 ;7.6 ;
926 ;0:01.90 ;2683 ;0 ;83;0.997 ;7.6 ;
926 ;0:01.91 ;2683 ;0 ;83;0.988 ;7.6 ;
926 ;0:01.92 ;2697 ;0 ;83;0.989 ;9.0 ;
926 ;0:01.93 ;2715 ;0 ;83;0.992 ;9.0 ;
926 ;0:01.94 ;2693 ;0 ;83;0.993 ;9.0 ;
926 ;0:01.95 ;2722 ;0 ;83;0.996 ;9.0 ;
926 ;0:01.96 ;2691 ;0 ;84;0.993 ;8.2 ;
926 ;0:01.97 ;2666 ;0 ;84;0.998 ;8.2 ;
926 ;0:01.98 ;2646 ;0 ;83;0.985 ;8.2 ;
926 ;0:01.99 ;2674 ;0 ;83;0.989 ;8.2 ;
926 ;0:02.00 ;2674 ;0 ;83;0.982 ;8.7 ;
926 ;0:02.01 ;2697 ;0 ;83;0.981 ;8.7 ;
926 ;0:02.02 ;2690 ;0 ;83;0.980 ;8.7 ;
926 ;0:02.03 ;2693 ;0 ;83;0.983 ;8.8 ;
926 ;0:02.04 ;2732 ;0 ;83;0.987 ;8.8 ;
926 ;0:02.05 ;2685 ;0 ;83;0.984 ;8.8 ;
926 ;0:02.06 ;2679 ;0 ;83;0.984 ;8.6 ;
926 ;0:02.07 ;2653 ;0 ;83;0.980 ;8.6 ;
926 ;0:02.08 ;2673 ;0 ;83;0.983 ;8.6 ;
926 ;0:02.09 ;2692 ;0 ;83;0.980 ;8.6 ;
926 ;0:02.10 ;2692 ;0 ;84;0.984 ;8.9 ;
926 ;0:02.11 ;2667 ;0 ;83;0.976 ;8.9 ;
926 ;0:02.12 ;2636 ;0 ;83;0.976 ;8.9 ;
926 ;0:02.13 ;2671 ;0 ;83;0.982 ;8.8 ;
926 ;0:02.14 ;2668 ;0 ;83;0.978 ;8.8 ;
926 ;0:02.15 ;2683 ;0 ;83;0.984 ;8.8 ;
926 ;0:02.16 ;2681 ;0 ;83;0.979 ;9.3 ;
926 ;0:02.17 ;2719 ;0 ;83;0.982 ;9.3 ;
926 ;0:02.18 ;2695 ;0 ;83;0.980 ;9.3 ;
926 ;0:02.19 ;2695 ;0 ;83;0.978 ;9.3 ;
926 ;0:02.20 ;2648 ;0 ;83;0.976 ;9.2 ;
926 ;0:02.21 ;2632 ;0 ;83;0.974 ;9.2 ;
926 ;0:02.22 ;2676 ;0 ;83;0.983 ;9.2 ;
926 ;0:02.23 ;2688 ;0 ;83;0.981 ;8.9 ;
926 ;0:02.24 ;2708 ;0 ;83;0.985 ;8.9 ;
926 ;0:02.25 ;2682 ;0 ;83;0.980 ;8.9 ;
926 ;0:02.26 ;2706 ;0 ;83;0.984 ;9.4 ;
926 ;0:02.27 ;2679 ;0 ;83;0.983 ;9.4 ;
926 ;0:02.28 ;2640 ;0 ;83;0.980 ;9.4 ;
926 ;0:02.29 ;2640 ;0 ;83;0.978 ;8.9 ;
926 ;0:02.30 ;2652 ;0 ;83;0.977 ;8.9 ;
926 ;0:02.31 ;2706 ;0 ;83;1.004 ;8.9 ;
926 ;0:02.32 ;2720 ;0 ;83;1.001 ;9.4 ;
926 ;0:02.33 ;2716 ;0 ;83;1.006 ;9.4 ;
926 ;0:02.34 ;2682 ;0 ;83;1.003 ;9.4 ;
926 ;0:02.35 ;2705 ;0 ;83;1.004 ;9.4 ;
926 ;0:02.36 ;2691 ;0 ;83;1.004 ;9.3 ;
926 ;0:02.37 ;2664 ;0 ;83;1.004 ;9.3 ;
926 ;0:02.38 ;2664 ;0 ;83;1.003 ;9.3 ;
926 ;0:02.39 ;2672 ;0 ;83;1.000 ;9.2 ;
926 ;0:02.40 ;2717 ;0 ;83;1.005 ;9.2 ;
926 ;0:02.41 ;2734 ;0 ;83;1.004 ;9.2 ;
926 ;0:02.42 ;2744 ;0 ;83;1.009 ;9.8 ;
926 ;0:02.43 ;2711 ;0 ;83;1.007 ;9.8 ;
926 ;0:02.44 ;2734 ;0 ;83;1.008 ;9.8 ;
926 ;0:02.45 ;2722 ;0 ;83;1.009 ;9.0 ;
926 ;0:02.46 ;2708 ;0 ;83;1.006 ;9.0 ;
926 ;0:02.47 ;2718 ;0 ;83;1.011 ;9.0 ;
926 ;0:02.48 ;2766 ;0 ;83;1.006 ;9.5 ;
926 ;0:02.49 ;2766 ;0 ;83;1.006 ;9.5 ;
926 ;0:02.50 ;2789 ;0 ;83;1.001 ;9.5 ;
926 ;0:02.51 ;2773 ;0 ;82;1.003 ;9.1 ;
926 ;0:02.52 ;2739 ;0 ;83;1.004 ;9.1 ;
926 ;0:02.53 ;2757 ;0 ;83;1.008 ;9.1 ;
926 ;0:02.54 ;2736 ;0 ;83;1.010 ;9.3 ;
926 ;0:02.55 ;2730 ;0 ;83;1.012 ;9.3 ;
926 ;0:02.56 ;2749 ;0 ;83;1.017 ;9.3 ;
926 ;0:02.57 ;2791 ;0 ;83;1.013 ;9.3 ;
926 ;0:02.58 ;2805 ;0 ;83;1.016 ;9.7 ;
926 ;0:02.59 ;2772 ;0 ;83;1.013 ;9.7 ;
926 ;0:02.60 ;2724 ;0 ;83;1.015 ;9.7 ;
926 ;0:02.61 ;2724 ;0 ;83;1.011 ;9.1 ;
926 ;0:02.62 ;2746 ;0 ;83;1.008 ;9.1 ;
926 ;0:02.63 ;2750 ;0 ;82;1.003 ;9.1 ;
926 ;0:02.64 ;2758 ;0 ;82;1.003 ;9.8 ;
926 ;0:02.65 ;2779 ;0 ;82;1.009 ;9.8 ;
926 ;0:02.66 ;2830 ;0 ;83;1.005 ;9.8 ;
926 ;0:02.67 ;2843 ;0 ;83;1.011 ;9.7 ;
926 ;0:02.68 ;2801 ;0 ;83;1.006 ;9.7 ;
926 ;0:02.69 ;2712 ;0 ;83;1.008 ;9.7 ;
926 ;0:02.70 ;2702 ;0 ;83;1.009 ;9.4 ;
926 ;0:02.71 ;2717 ;0 ;83;1.009 ;9.4 ;
926 ;0:02.72 ;2739 ;0 ;83;1.023 ;9.4 ;
926 ;0:02.73 ;2777 ;0 ;82;1.018 ;9.5 ;
926 ;0:02.74 ;2777 ;0 ;83;1.017 ;9.5 ;
926 ;0:02.75 ;2837 ;0 ;83;1.012 ;9.5 ;
926 ;0:02.76 ;2821 ;0 ;82;1.015 ;9.8 ;
926 ;0:02.77 ;2776 ;0 ;82;1.013 ;9.8 ;
926 ;0:02.78 ;2720 ;0 ;82;1.019 ;9.8 ;
926 ;0:02.79 ;2738 ;0 ;83;1.019 ;9.3 ;
926 ;0:02.80 ;2761 ;0 ;82;0.996 ;9.3 ;
926 ;0:02.81 ;2781 ;0 ;83;0.998 ;9.3 ;
926 ;0:02.82 ;2813 ;0 ;83;0.995 ;9.8 ;
926 ;0:02.83 ;2868 ;0 ;83;0.999 ;9.8 ;
926 ;0:02.84 ;2846 ;0 ;83;0.994 ;9.8 ;
926 ;0:02.85 ;2791 ;0 ;83;0.999 ;9.3 ;
926 ;0:02.86 ;2717 ;0 ;83;0.996 ;9.3 ;
926 ;0:02.87 ;2723 ;0 ;83;0.996 ;9.3 ;
926 ;0:02.88 ;2723 ;0 ;83;0.965 ;9.2 ;
926 ;0:02.89 ;2759 ;0 ;82;0.960 ;9.2 ;
926 ;0:02.90 ;2780 ;0 ;82;0.963 ;9.2 ;
926 ;0:02.91 ;2811 ;0 ;82;0.963 ;9.4 ;
926 ;0:02.92 ;2866 ;0 ;83;0.968 ;9.4 ;
926 ;0:02.93 ;2850 ;0 ;83;0.965 ;9.4 ;
926 ;0:02.94 ;2806 ;0 ;83;0.969 ;9.4 ;
926 ;0:02.95 ;2732 ;0 ;83;0.967 ;9.5 ;
926 ;0:02.96 ;2736 ;0 ;83;0.981 ;9.5 ;
926 ;0:02.97 ;2759 ;0 ;83;0.983 ;9.5 ;
926 ;0:02.98 ;2774 ;0 ;83;0.980 ;9.7 ;
926 ;0:02.99 ;2808 ;0 ;83;0.984 ;9.7 ;
926 ;0:03.00 ;2868 ;0 ;83;0.979 ;9.7 ;
926 ;0:03.01 ;2838 ;0 ;83;0.983 ;9.5 ;
926 ;0:03.02 ;2838 ;0 ;83;0.976 ;9.5 ;
926 ;0:03.03 ;2764 ;0 ;83;0.978 ;9.5 ;
926 ;0:03.04 ;2695 ;0 ;83;1.029 ;9.4 ;
926 ;0:03.05 ;2706 ;0 ;83;1.032 ;9.4 ;
926 ;0:03.06 ;2737 ;0 ;83;1.036 ;9.4 ;
926 ;0:03.07 ;2767 ;0 ;83;1.035 ;9.6 ;
926 ;0:03.08 ;2793 ;0 ;83;1.038 ;9.6 ;
926 ;0:03.09 ;2846 ;0 ;83;1.035 ;9.6 ;
926 ;0:03.10 ;2811 ;0 ;83;1.039 ;9.6 ;
926 ;0:03.11 ;2747 ;0 ;83;1.035 ;9.6 ;
926 ;0:03.12 ;2706 ;0 ;83;1.026 ;9.6 ;
926 ;0:03.13 ;2734 ;0 ;83;0.992 ;9.5 ;
926 ;0:03.14 ;2770 ;0 ;83;0.990 ;9.5 ;
926 ;0:03.15 ;2770 ;0 ;83;0.988 ;9.5 ;
926 ;0:03.16 ;2792 ;0 ;83;0.984 ;9.5 ;
926 ;0:03.17 ;2798 ;0 ;83;0.986 ;9.5 ;
926 ;0:03.18 ;2839 ;0 ;83;0.985 ;9.5 ;
926 ;0:03.19 ;2798 ;0 ;83;0.992 ;10.0 ;
926 ;0:03.20 ;2750 ;0 ;83;0.989 ;10.0 ;
926 ;0:03.21 ;2736 ;0 ;83;0.975 ;10.0 ;
926 ;0:03.22 ;2772 ;0 ;83;0.975 ;9.6 ;
926 ;0:03.23 ;2809 ;0 ;83;0.974 ;9.6 ;
926 ;0:03.24 ;2806 ;0 ;83;0.976 ;9.6 ;
926 ;0:03.25 ;2774 ;0 ;83;0.974 ;9.9 ;
926 ;0:03.26 ;2774 ;0 ;83;0.977 ;9.9 ;
926 ;0:03.27 ;2748 ;0 ;83;0.974 ;9.9 ;
926 ;0:03.28 ;2748 ;0 ;83;0.974 ;9.9 ;
926 ;0:03.29 ;2732 ;0 ;83;0.970 ;9.9 ;
926 ;0:03.30 ;2746 ;0 ;83;0.968 ;9.9 ;
926 ;0:03.31 ;2791 ;0 ;83;0.970 ;9.5 ;
926 ;0:03.32 ;2794 ;0 ;83;0.971 ;9.5 ;
926 ;0:03.33 ;2767 ;0 ;83;0.976 ;9.5 ;
926 ;0:03.34 ;2706 ;0 ;83;0.974 ;9.8 ;
926 ;0:03.35 ;2713 ;0 ;83;0.978 ;9.8 ;
926 ;0:03.36 ;2702 ;0 ;84;0.974 ;9.8 ;
926 ;0:03.37 ;2718 ;0 ;84;0.984 ;10.0 ;
926 ;0:03.38 ;2747 ;0 ;84;0.984 ;10.0 ;
926 ;0:03.39 ;2798 ;0 ;84;0.982 ;10.0 ;
926 ;0:03.40 ;2798 ;0 ;84;0.982 ;9.5 ;
926 ;0:03.41 ;2775 ;0 ;84;0.978 ;9.5 ;
926 ;0:03.42 ;2718 ;0 ;83;0.978 ;9.5 ;
926 ;0:03.43 ;2636 ;0 ;83;0.977 ;10.0 ;
926 ;0:03.44 ;2639 ;0 ;84;0.984 ;10.0 ;
926 ;0:03.45 ;2651 ;0 ;84;0.993 ;10.0 ;
926 ;0:03.46 ;2674 ;0 ;84;0.995 ;9.8 ;
926 ;0:03.47 ;2701 ;0 ;84;0.995 ;9.8 ;
926 ;0:03.48 ;2744 ;0 ;84;0.995 ;9.8 ;
926 ;0:03.49 ;2738 ;0 ;84;0.995 ;9.5 ;
926 ;0:03.50 ;2738 ;0 ;84;0.991 ;9.5 ;
926 ;0:03.51 ;2700 ;0 ;84;0.992 ;9.5 ;
926 ;0:03.52 ;2648 ;0 ;83;0.985 ;9.7 ;
926 ;0:03.53 ;2661 ;0 ;84;1.024 ;9.7 ;
926 ;0:03.54 ;2659 ;0 ;84;1.085 ;9.7 ;
926 ;0:03.55 ;2674 ;0 ;84;1.088 ;10.3 ;
926 ;0:03.56 ;2677 ;0 ;84;1.089 ;10.3 ;
926 ;0:03.57 ;2715 ;0 ;84;1.087 ;10.3 ;
926 ;0:03.58 ;2687 ;0 ;84;1.090 ;9.9 ;
926 ;0:03.59 ;2656 ;0 ;84;1.086 ;9.9 ;
926 ;0:03.60 ;2656 ;0 ;84;1.085 ;9.9 ;
926 ;0:03.61 ;2637 ;0 ;84;1.073 ;9.9 ;
926 ;0:03.62 ;2664 ;0 ;84;0.968 ;9.9 ;
926 ;0:03.63 ;2637 ;0 ;84;0.967 ;9.9 ;
926 ;0:03.64 ;2612 ;0 ;84;0.970 ;10.4 ;
926 ;0:03.65 ;2608 ;0 ;84;0.970 ;10.4 ;
926 ;0:03.66 ;2642 ;0 ;84;0.968 ;10.4 ;
926 ;0:03.67 ;2668 ;0 ;84;0.971 ;10.1 ;
926 ;0:03.68 ;2668 ;0 ;84;0.965 ;10.1 ;
926 ;0:03.69 ;2662 ;0 ;84;0.965 ;10.1 ;
926 ;0:03.70 ;2600 ;0 ;84;0.963 ;9.8 ;
926 ;0:03.71 ;2605 ;0 ;84;0.970 ;9.8 ;
926 ;0:03.72 ;2575 ;0 ;84;0.968 ;9.8 ;
926 ;0:03.73 ;2577 ;0 ;84;0.970 ;10.1 ;
926 ;0:03.74 ;2612 ;0 ;84;0.971 ;10.1 ;
926 ;0:03.75 ;2660 ;0 ;84;0.967 ;10.1 ;
926 ;0:03.76 ;2660 ;0 ;84;0.967 ;10.2 ;
926 ;0:03.77 ;2615 ;0 ;84;0.962 ;10.2 ;
926 ;0:03.78 ;2560 ;0 ;84;0.991 ;10.2 ;
926 ;0:03.79 ;2513 ;0 ;84;0.990 ;10.6 ;
926 ;0:03.80 ;2535 ;0 ;84;0.994 ;10.6 ;
926 ;0:03.81 ;2584 ;0 ;84;0.993 ;10.1 ;
926 ;0:03.82 ;2607 ;0 ;84;0.992 ;10.1 ;
926 ;0:03.83 ;2607 ;0 ;84;0.990 ;10.1 ;
926 ;0:03.84 ;2609 ;0 ;84;0.984 ;10.6 ;
926 ;0:03.85 ;2656 ;0 ;84;0.991 ;10.6 ;
926 ;0:03.86 ;2642 ;0 ;84;0.957 ;10.6 ;
926 ;0:03.87 ;2597 ;0 ;84;0.963 ;10.5 ;
